item,category,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
연수구 - 교원수＜br＞(B),Statistics,2672.0,2680.0,3106.0,3350.0,3274.0,3335.0,3473.0,3596.0,3773.0,3843.0,3991.0,4128.0,4256.0,4480.0,4538.0,5047.0,5117.0
연수구 - 재적학생수＜br＞(A),Statistics,56193.0,54379.0,65075.0,72387.0,69384.0,69734.0,68197.0,68015.0,68365.0,68592.0,68566.0,68593.0,69970.0,72906.0,73072.0,82353.0,83525.0
연제구 - 교원1인당 학생수＜br＞(A÷B),Statistics,22.01,21.32,20.57,20.16,19.7,19.75,18.21,17.25,17.02,16.88,16.89,16.46,16.27,15.96,15.19,15.06,14.54
연제구 - 교원수＜br＞(B),Statistics,1573.0,1556.0,1570.0,1569.0,1551.0,1462.0,1475.0,1476.0,1456.0,1433.0,1410.0,1424.0,1410.0,1410.0,1437.0,1401.0,1460.0
연제구 - 재적학생수＜br＞(A),Statistics,34622.0,33176.0,32290.0,31637.0,30560.0,28872.0,26853.0,25465.0,24788.0,24186.0,23808.0,23433.0,22947.0,22499.0,21824.0,21105.0,21235.0
연천군 - 교원1인당 학생수＜br＞(A÷B),Statistics,14.24,13.11,12.41,11.85,11.97,11.1,10.36,10.15,10.03,9.44,9.19,8.34,7.82,7.69,7.48,6.96,6.54
연천군 - 교원수＜br＞(B),Statistics,427.0,449.0,451.0,450.0,437.0,446.0,453.0,445.0,438.0,452.0,450.0,467.0,477.0,472.0,476.0,486.0,492.0
연천군 - 재적학생수＜br＞(A),Statistics,6079.0,5888.0,5598.0,5333.0,5233.0,4951.0,4695.0,4515.0,4395.0,4269.0,4135.0,3894.0,3732.0,3628.0,3560.0,3383.0,3217.0
영광군 - 교원1인당 학생수＜br＞(A÷B),Statistics,11.8,11.42,11.67,10.98,10.38,10.18,9.92,9.82,9.74,9.51,8.68,8.33,7.96,7.63,7.52,7.44,7.02
영광군 - 교원수＜br＞(B),Statistics,707.0,708.0,662.0,668.0,680.0,668.0,666.0,649.0,634.0,625.0,651.0,645.0,641.0,642.0,623.0,615.0,633.0
영광군 - 재적학생수＜br＞(A),Statistics,8340.0,8088.0,7723.0,7334.0,7056.0,6797.0,6606.0,6372.0,6173.0,5946.0,5652.0,5375.0,5102.0,4900.0,4683.0,4578.0,4443.0
영덕군 - 교원1인당 학생수＜br＞(A÷B),Statistics,10.82,10.79,10.07,9.47,9.49,9.14,8.56,8.61,8.26,7.84,7.38,6.9,6.71,6.77,6.36,6.04,6.08
영덕군 - 교원수＜br＞(B),Statistics,383.0,373.0,378.0,376.0,356.0,353.0,358.0,344.0,344.0,352.0,351.0,362.0,355.0,342.0,348.0,348.0,334.0
영덕군 - 재적학생수＜br＞(A),Statistics,4143.0,4024.0,3807.0,3559.0,3378.0,3225.0,3064.0,2961.0,2843.0,2760.0,2589.0,2496.0,2381.0,2317.0,2215.0,2101.0,2030.0
영도구 - 교원1인당 학생수＜br＞(A÷B),Statistics,20.22,19.61,19.4,18.61,17.69,17.14,17.11,16.61,16.6,15.95,15.57,15.13,14.73,14.54,14.12,15.08,14.93
영도구 - 교원수＜br＞(B),Statistics,1682.0,1689.0,1654.0,1664.0,1693.0,1698.0,1642.0,1634.0,1574.0,1569.0,1547.0,1523.0,1515.0,1491.0,1480.0,1311.0,1286.0
영도구 - 재적학생수＜br＞(A),Statistics,34008.0,33117.0,32080.0,30969.0,29949.0,29100.0,28101.0,27136.0,26127.0,25024.0,24088.0,23039.0,22323.0,21675.0,20900.0,19766.0,19203.0
영동군 - 교원1인당 학생수＜br＞(A÷B),Statistics,17.38,17.66,18.13,16.78,17.03,16.43,16.49,16.06,15.43,14.89,14.27,13.86,13.82,13.6,12.82,11.08,9.84
영동군 - 교원수＜br＞(B),Statistics,633.0,606.0,597.0,641.0,647.0,676.0,675.0,687.0,686.0,689.0,691.0,673.0,648.0,624.0,645.0,614.0,543.0
영동군 - 재적학생수＜br＞(A),Statistics,11004.0,10699.0,10823.0,10757.0,11020.0,11107.0,11129.0,11034.0,10583.0,10260.0,9863.0,9330.0,8956.0,8489.0,8268.0,6802.0,5342.0
영등포구 - 교원1인당 학생수＜br＞(A÷B),Statistics,18.15,17.29,16.56,15.68,14.91,14.29,13.92,13.37,12.9,12.5,12.1,11.9,11.76,11.92,11.68,11.46,11.18
영등포구 - 교원수＜br＞(B),Statistics,2768.0,2772.0,2728.0,2733.0,2708.0,2682.0,2641.0,2631.0,2595.0,2535.0,2524.0,2469.0,2445.0,2436.0,2472.0,2499.0,2500.0
영등포구 - 재적학생수＜br＞(A),Statistics,50236.0,47916.0,45177.0,42856.0,40378.0,38328.0,36771.0,35164.0,33483.0,31685.0,30529.0,29369.0,28741.0,29039.0,28877.0,28629.0,27942.0
영암군 - 교원1인당 학생수＜br＞(A÷B),Statistics,19.69,19.92,20.43,18.94,17.54,17.27,16.63,16.46,16.34,16.03,15.06,14.62,13.88,13.2,13.06,10.61,9.98
영암군 - 교원수＜br＞(B),Statistics,837.0,816.0,784.0,836.0,886.0,910.0,883.0,827.0,886.0,867.0,898.0,870.0,882.0,855.0,812.0,772.0,798.0
영암군 - 재적학생수＜br＞(A),Statistics,16482.0,16252.0,16014.0,15831.0,15542.0,15717.0,14686.0,13612.0,14480.0,13897.0,13526.0,12720.0,12242.0,11287.0,10606.0,8191.0,7965.0
영양군 - 교원1인당 학생수＜br＞(A÷B),Statistics,9.7,9.3,9.03,8.47,8.31,7.81,7.65,7.54,7.24,6.67,6.39,6.03,5.75,5.27,4.98,4.83,4.65
영양군 - 교원수＜br＞(B),Statistics,207.0,208.0,207.0,208.0,207.0,209.0,208.0,205.0,203.0,207.0,200.0,195.0,196.0,204.0,205.0,206.0,201.0
영양군 - 재적학생수＜br＞(A),Statistics,2007.0,1935.0,1870.0,1761.0,1721.0,1632.0,1591.0,1546.0,1470.0,1381.0,1277.0,1176.0,1127.0,1075.0,1021.0,996.0,934.0
영월군 - 교원1인당 학생수＜br＞(A÷B),Statistics,11.3,10.88,10.59,10.41,10.27,9.99,9.69,9.5,9.01,8.81,8.24,8.32,8.05,7.95,7.78,7.22,7.0
영월군 - 교원수＜br＞(B),Statistics,558.0,566.0,568.0,558.0,565.0,576.0,578.0,567.0,568.0,561.0,558.0,549.0,536.0,523.0,524.0,537.0,525.0
영월군 - 재적학생수＜br＞(A),Statistics,6306.0,6156.0,6017.0,5811.0,5805.0,5752.0,5601.0,5385.0,5120.0,4944.0,4597.0,4567.0,4313.0,4158.0,4078.0,3876.0,3674.0
영주시 - 교원1인당 학생수＜br＞(A÷B),Statistics,22.72,21.94,21.37,21.01,20.97,20.33,19.66,19.06,18.52,17.53,16.94,16.48,16.17,15.19,14.91,13.31,13.42
영주시 - 교원수＜br＞(B),Statistics,1251.0,1273.0,1279.0,1277.0,1261.0,1270.0,1293.0,1290.0,1265.0,1304.0,1301.0,1290.0,1277.0,1288.0,1285.0,1229.0,1181.0
영주시 - 재적학생수＜br＞(A),Statistics,28427.0,27934.0,27334.0,26826.0,26445.0,25820.0,25416.0,24591.0,23431.0,22861.0,22040.0,21261.0,20643.0,19562.0,19156.0,16362.0,15847.0
영천시 - 교원1인당 학생수＜br＞(A÷B),Statistics,15.5,14.89,14.4,13.45,13.04,12.7,12.07,11.7,11.8,11.32,11.17,10.87,10.36,10.13,9.74,9.64,9.76
영천시 - 교원수＜br＞(B),Statistics,954.0,954.0,943.0,966.0,939.0,926.0,931.0,928.0,892.0,902.0,903.0,911.0,930.0,927.0,956.0,955.0,934.0
영천시 - 재적학생수＜br＞(A),Statistics,14783.0,14203.0,13578.0,12993.0,12248.0,11757.0,11235.0,10858.0,10522.0,10207.0,10091.0,9901.0,9638.0,9391.0,9315.0,9208.0,9113.0
예산군 - 교원1인당 학생수＜br＞(A÷B),Statistics,13.29,13.0,12.71,12.0,11.65,11.13,10.57,10.18,9.78,9.29,8.77,8.63,8.31,8.25,7.99,9.28,9.13
예산군 - 교원수＜br＞(B),Statistics,932.0,920.0,900.0,907.0,899.0,903.0,908.0,891.0,879.0,868.0,881.0,875.0,897.0,903.0,917.0,1004.0,1017.0
예산군 - 재적학생수＜br＞(A),Statistics,12388.0,11963.0,11437.0,10883.0,10469.0,10049.0,9594.0,9066.0,8598.0,8067.0,7727.0,7551.0,7458.0,7454.0,7323.0,9319.0,9282.0
예천군 - 교원1인당 학생수＜br＞(A÷B),Statistics,13.02,12.7,12.33,12.15,12.02,11.85,11.64,11.21,10.97,10.47,9.92,9.94,10.06,9.74,9.58,9.3,8.74
예천군 - 교원수＜br＞(B),Statistics,427.0,431.0,433.0,436.0,436.0,432.0,428.0,431.0,419.0,415.0,444.0,513.0,544.0,576.0,590.0,602.0,611.0
예천군 - 재적학생수＜br＞(A),Statistics,5558.0,5475.0,5338.0,5299.0,5242.0,5120.0,4982.0,4831.0,4598.0,4345.0,4406.0,5097.0,5471.0,5613.0,5652.0,5600.0,5341.0
오산시 - 교원1인당 학생수＜br＞(A÷B),Statistics,27.4,26.38,24.92,23.49,22.5,21.55,20.77,20.56,19.99,19.86,19.17,18.87,18.65,18.0,17.35,17.1,16.44
오산시 - 교원수＜br＞(B),Statistics,1591.0,1663.0,1840.0,2053.0,2244.0,2389.0,2538.0,2590.0,2640.0,2628.0,2700.0,2699.0,2713.0,2775.0,2789.0,2780.0,2880.0
오산시 - 재적학생수＜br＞(A),Statistics,43600.0,43873.0,45861.0,48235.0,50486.0,51478.0,52713.0,53247.0,52766.0,52182.0,51763.0,50934.0,50592.0,49954.0,48378.0,47542.0,47346.0
옥천군 - 교원1인당 학생수＜br＞(A÷B),Statistics,17.28,17.18,16.15,15.15,14.42,13.71,13.5,13.4,12.54,12.41,11.59,10.94,10.24,9.77,9.62,9.13,8.73
옥천군 - 교원수＜br＞(B),Statistics,527.0,518.0,534.0,551.0,553.0,567.0,562.0,549.0,559.0,544.0,556.0,560.0,565.0,572.0,561.0,536.0,528.0
옥천군 - 재적학생수＜br＞(A),Statistics,9106.0,8900.0,8625.0,8349.0,7974.0,7776.0,7585.0,7357.0,7010.0,6751.0,6445.0,6127.0,5783.0,5588.0,5395.0,4894.0,4610.0
옹진군 - 교원1인당 학생수＜br＞(A÷B),Statistics,7.44,7.16,7.05,6.81,6.74,6.81,6.72,6.42,6.26,5.98,6.07,5.55,5.02,4.67,4.66,4.33,4.07
옹진군 - 교원수＜br＞(B),Statistics,197.0,196.0,193.0,199.0,200.0,206.0,208.0,213.0,221.0,219.0,216.0,221.0,227.0,235.0,240.0,241.0,230.0
옹진군 - 재적학생수＜br＞(A),Statistics,1465.0,1404.0,1360.0,1355.0,1348.0,1403.0,1397.0,1368.0,1383.0,1309.0,1311.0,1227.0,1140.0,1098.0,1119.0,1043.0,937.0
완도군 - 교원1인당 학생수＜br＞(A÷B),Statistics,9.98,9.69,9.49,9.49,9.45,9.17,8.55,8.1,7.89,7.74,7.22,7.12,6.63,6.41,6.22,5.97,5.86
완도군 - 교원수＜br＞(B),Statistics,666.0,660.0,643.0,624.0,618.0,615.0,638.0,649.0,635.0,629.0,657.0,657.0,681.0,690.0,690.0,693.0,683.0
완도군 - 재적학생수＜br＞(A),Statistics,6648.0,6395.0,6102.0,5921.0,5841.0,5641.0,5457.0,5257.0,5007.0,4869.0,4746.0,4676.0,4514.0,4425.0,4289.0,4138.0,3999.0
완주군 - 교원1인당 학생수＜br＞(A÷B),Statistics,20.28,20.27,19.98,19.63,18.81,18.73,18.33,17.55,17.5,16.5,15.65,15.07,14.51,13.99,13.44,12.0,12.06
완주군 - 교원수＜br＞(B),Statistics,1378.0,1385.0,1424.0,1455.0,1497.0,1502.0,1524.0,1552.0,1517.0,1562.0,1597.0,1599.0,1605.0,1591.0,1583.0,1552.0,1534.0
완주군 - 재적학생수＜br＞(A),Statistics,27949.0,28068.0,28448.0,28565.0,28161.0,28135.0,27930.0,27237.0,26552.0,25770.0,24999.0,24104.0,23296.0,22253.0,21274.0,18631.0,18494.0
용산구 - 교원1인당 학생수＜br＞(A÷B),Statistics,20.02,19.74,19.13,18.31,17.75,17.44,17.12,16.5,15.9,15.47,15.04,14.81,14.39,14.13,13.72,13.82,13.68
용산구 - 교원수＜br＞(B),Statistics,2114.0,2128.0,2143.0,2161.0,2170.0,2143.0,2128.0,2133.0,2139.0,2118.0,2101.0,2052.0,2035.0,2019.0,2008.0,1964.0,1912.0
용산구 - 재적학생수＜br＞(A),Statistics,42318.0,42009.0,40986.0,39578.0,38527.0,37370.0,36421.0,35189.0,34013.0,32769.0,31589.0,30400.0,29290.0,28532.0,27552.0,27140.0,26155.0
용인시 - 교원1인당 학생수＜br＞(A÷B),Statistics,26.78,25.7,24.89,23.85,21.72,21.3,19.86,19.58,19.02,18.56,18.16,17.63,17.4,17.02,16.62,17.42,16.84
용인시 - 교원수＜br＞(B),Statistics,8317.0,8798.0,9248.0,9785.0,9953.0,10207.0,10398.0,10513.0,10649.0,10760.0,10896.0,11091.0,11163.0,11240.0,11296.0,11989.0,12169.0
용인시 - 재적학생수＜br＞(A),Statistics,222760.0,226092.0,230216.0,233407.0,216225.0,217434.0,206537.0,205891.0,202562.0,199692.0,197824.0,195491.0,194263.0,191252.0,187739.0,208840.0,204882.0
울릉군 - 교원1인당 학생수＜br＞(A÷B),Statistics,8.2,7.99,7.75,7.71,7.16,6.92,6.71,6.51,6.13,5.86,5.48,4.93,5.73,5.58,5.53,5.06,5.02
울릉군 - 교원수＜br＞(B),Statistics,120.0,121.0,118.0,117.0,120.0,117.0,115.0,114.0,112.0,111.0,117.0,121.0,97.0,98.0,94.0,96.0,94.0
울릉군 - 재적학생수＜br＞(A),Statistics,984.0,967.0,914.0,902.0,859.0,810.0,772.0,742.0,686.0,650.0,641.0,597.0,556.0,547.0,520.0,486.0,472.0
울산광역시 - 교원1인당 학생수＜br＞(A÷B),Statistics,20.97,20.2,19.29,17.98,17.3,16.53,15.87,15.59,15.1,14.68,14.31,13.97,13.71,13.52,13.11,13.12,13.02
울산광역시 - 교원수＜br＞(B),Statistics,11816.0,12027.0,12227.0,12780.0,12940.0,13189.0,13291.0,13209.0,13224.0,13210.0,13144.0,13091.0,13098.0,13107.0,13263.0,13006.0,12860.0
울산광역시 - 재적학생수＜br＞(A),Statistics,247731.0,242942.0,235861.0,229724.0,223886.0,218073.0,210932.0,205914.0,199674.0,193894.0,188030.0,182827.0,179547.0,177250.0,173881.0,170703.0,167479.0
울주군 - 교원1인당 학생수＜br＞(A÷B),Statistics,18.91,18.1,17.15,16.53,16.1,15.76,15.35,15.09,14.68,14.13,13.64,13.21,12.8,12.4,12.09,12.06,11.88
울주군 - 교원수＜br＞(B),Statistics,2031.0,2146.0,2287.0,2375.0,2462.0,2513.0,2556.0,2579.0,2603.0,2664.0,2699.0,2720.0,2702.0,2712.0,2696.0,2633.0,2592.0
울주군 - 재적학생수＜br＞(A),Statistics,38414.0,38832.0,39228.0,39256.0,39643.0,39601.0,39226.0,38913.0,38217.0,37629.0,36817.0,35930.0,34578.0,33637.0,32584.0,31763.0,30805.0
울진군 - 교원1인당 학생수＜br＞(A÷B),Statistics,12.95,12.62,12.42,11.57,11.24,10.63,10.18,9.92,9.42,9.14,8.58,7.96,7.77,7.67,7.41,7.3,7.11
울진군 - 교원수＜br＞(B),Statistics,551.0,543.0,524.0,541.0,539.0,552.0,557.0,559.0,551.0,547.0,562.0,573.0,560.0,549.0,548.0,541.0,537.0
울진군 - 재적학생수＜br＞(A),Statistics,7133.0,6852.0,6507.0,6261.0,6059.0,5868.0,5672.0,5546.0,5193.0,5000.0,4824.0,4562.0,4353.0,4213.0,4062.0,3952.0,3816.0
원주시 - 교원1인당 학생수＜br＞(A÷B),Statistics,23.88,23.22,23.39,22.71,22.25,21.71,21.03,20.37,19.94,19.34,18.93,18.35,17.02,16.22,15.89,15.58,15.21
원주시 - 교원수＜br＞(B),Statistics,3691.0,3874.0,3862.0,3974.0,4047.0,4126.0,4231.0,4335.0,4399.0,4444.0,4445.0,4515.0,4627.0,4701.0,4699.0,4686.0,4690.0
원주시 - 재적학생수＜br＞(A),Statistics,88139.0,89945.0,90337.0,90268.0,90039.0,89580.0,88968.0,88296.0,87735.0,85962.0,84159.0,82858.0,78758.0,76267.0,74666.0,72997.0,71335.0
유성구 - 교원1인당 학생수＜br＞(A÷B),Statistics,24.69,25.25,24.82,22.26,21.66,21.02,20.46,19.98,19.32,17.99,17.27,16.78,16.13,15.65,14.91,14.92,14.7
유성구 - 교원수＜br＞(B),Statistics,4298.0,4173.0,4256.0,4984.0,5114.0,5297.0,5443.0,5545.0,5636.0,5889.0,5999.0,6005.0,6096.0,6098.0,6239.0,6227.0,6282.0
유성구 - 재적학생수＜br＞(A),Statistics,106107.0,105379.0,105621.0,110941.0,110747.0,111330.0,111361.0,110766.0,108887.0,105959.0,103614.0,100781.0,98334.0,95416.0,93053.0,92937.0,92372.0
은평구 - 교원1인당 학생수＜br＞(A÷B),Statistics,20.39,19.12,18.04,17.1,16.53,15.82,15.22,14.76,14.28,13.97,13.66,13.19,12.69,12.51,12.01,11.71,11.68
은평구 - 교원수＜br＞(B),Statistics,3410.0,3573.0,3719.0,3896.0,3982.0,4044.0,4046.0,3994.0,3964.0,3876.0,3783.0,3756.0,3741.0,3675.0,3701.0,3685.0,3632.0
은평구 - 재적학생수＜br＞(A),Statistics,69530.0,68327.0,67103.0,66604.0,65812.0,63960.0,61561.0,58956.0,56609.0,54145.0,51674.0,49527.0,47467.0,45968.0,44436.0,43134.0,42410.0
음성군 - 교원1인당 학생수＜br＞(A÷B),Statistics,25.41,25.45,25.66,25.23,22.81,21.79,20.47,19.51,19.07,18.43,17.29,16.82,16.24,15.17,14.07,13.6,13.64
음성군 - 교원수＜br＞(B),Statistics,918.0,922.0,931.0,967.0,1080.0,1123.0,1166.0,1217.0,1206.0,1198.0,1235.0,1193.0,1194.0,1189.0,1206.0,1188.0,1189.0
음성군 - 재적학생수＜br＞(A),Statistics,23326.0,23465.0,23887.0,24399.0,24630.0,24465.0,23863.0,23741.0,22998.0,22074.0,21352.0,20072.0,19389.0,18034.0,16964.0,16153.0,16214.0
의령군 - 교원1인당 학생수＜br＞(A÷B),Statistics,8.6,8.41,7.92,7.52,6.85,6.62,6.73,6.78,6.14,6.11,5.85,5.63,5.42,5.52,5.33,4.98,4.79
의령군 - 교원수＜br＞(B),Statistics,324.0,324.0,325.0,332.0,346.0,347.0,332.0,321.0,339.0,320.0,319.0,317.0,310.0,299.0,302.0,314.0,311.0
의령군 - 재적학생수＜br＞(A),Statistics,2787.0,2725.0,2574.0,2496.0,2370.0,2297.0,2235.0,2176.0,2082.0,1955.0,1865.0,1784.0,1679.0,1649.0,1609.0,1565.0,1490.0
의성군 - 교원1인당 학생수＜br＞(A÷B),Statistics,9.3,8.7,8.33,7.75,7.34,7.29,6.87,6.67,6.6,6.18,5.86,5.64,5.47,5.35,5.05,5.1,5.02
의성군 - 교원수＜br＞(B),Statistics,585.0,579.0,566.0,575.0,569.0,537.0,525.0,510.0,491.0,485.0,476.0,459.0,450.0,457.0,472.0,475.0,461.0
의성군 - 재적학생수＜br＞(A),Statistics,5440.0,5036.0,4713.0,4454.0,4178.0,3913.0,3609.0,3403.0,3240.0,2996.0,2790.0,2591.0,2460.0,2443.0,2384.0,2421.0,2314.0
의왕시 - 교원1인당 학생수＜br＞(A÷B),Statistics,23.68,23.28,22.01,20.55,19.48,19.13,18.09,17.44,17.14,16.65,16.38,15.37,14.96,14.94,14.61,15.39,14.85
의왕시 - 교원수＜br＞(B),Statistics,1069.0,1057.0,1134.0,1196.0,1236.0,1264.0,1306.0,1318.0,1285.0,1279.0,1251.0,1299.0,1313.0,1295.0,1311.0,1312.0,1311.0
의왕시 - 재적학생수＜br＞(A),Statistics,25319.0,24611.0,24962.0,24580.0,24072.0,24176.0,23629.0,22986.0,22026.0,21298.0,20496.0,19967.0,19649.0,19344.0,19150.0,20192.0,19467.0
의정부시 - 교원1인당 학생수＜br＞(A÷B),Statistics,24.56,23.59,22.65,21.31,20.41,19.87,18.73,17.42,17.11,16.74,16.45,16.11,15.68,15.48,15.02,14.85,14.57
의정부시 - 교원수＜br＞(B),Statistics,3930.0,4039.0,4077.0,4169.0,4215.0,4188.0,4236.0,4228.0,4158.0,4156.0,4091.0,4083.0,4072.0,4098.0,4174.0,4157.0,4219.0
의정부시 - 재적학생수＜br＞(A),Statistics,96508.0,95278.0,92362.0,88825.0,86021.0,83199.0,79337.0,73640.0,71131.0,69585.0,67316.0,65782.0,63850.0,63445.0,62704.0,61727.0,61471.0
이천시 - 교원1인당 학생수＜br＞(A÷B),Statistics,21.97,21.3,20.63,19.23,17.84,17.63,17.22,16.89,16.61,15.99,15.9,15.53,15.21,14.82,14.47,14.18,13.57
이천시 - 교원수＜br＞(B),Statistics,2070.0,2109.0,2142.0,2249.0,2308.0,2312.0,2332.0,2308.0,2318.0,2370.0,2326.0,2315.0,2325.0,2339.0,2379.0,2367.0,2408.0
이천시 - 재적학생수＜br＞(A),Statistics,45476.0,44918.0,44189.0,43251.0,41182.0,40755.0,40153.0,38980.0,38501.0,37905.0,36984.0,35941.0,35366.0,34662.0,34431.0,33575.0,32669.0
익산시 - 교원1인당 학생수＜br＞(A÷B),Statistics,21.82,21.26,20.76,19.99,19.31,18.92,18.92,18.36,18.12,17.26,16.84,16.2,15.76,15.15,14.44,13.86,13.57
익산시 - 교원수＜br＞(B),Statistics,4085.0,4079.0,4054.0,4143.0,4128.0,4124.0,4040.0,4057.0,4005.0,4065.0,4062.0,4033.0,4013.0,4007.0,3964.0,4014.0,3903.0
익산시 - 재적학생수＜br＞(A),Statistics,89140.0,86737.0,84176.0,82805.0,79732.0,78030.0,76447.0,74485.0,72563.0,70161.0,68411.0,65348.0,63228.0,60702.0,57255.0,55635.0,52962.0
인제군 - 교원1인당 학생수＜br＞(A÷B),Statistics,11.77,11.24,10.81,10.44,9.63,9.2,8.98,8.53,8.27,7.83,7.57,7.21,6.92,6.86,6.91,6.85,6.8
인제군 - 교원수＜br＞(B),Statistics,407.0,401.0,407.0,406.0,423.0,435.0,441.0,438.0,437.0,433.0,420.0,423.0,413.0,412.0,409.0,404.0,402.0
인제군 - 재적학생수＜br＞(A),Statistics,4792.0,4506.0,4399.0,4237.0,4072.0,4002.0,3959.0,3738.0,3614.0,3389.0,3178.0,3051.0,2860.0,2825.0,2826.0,2766.0,2732.0
인천광역시 - 교원1인당 학생수＜br＞(A÷B),Statistics,21.3,20.84,20.1,18.88,18.09,17.37,16.76,16.52,16.04,15.71,15.3,15.04,14.78,14.56,14.19,14.26,14.26
인천광역시 - 교원수＜br＞(B),Statistics,25616.0,25632.0,25858.0,26741.0,27049.0,27672.0,27935.0,27794.0,28026.0,27994.0,28177.0,27999.0,27989.0,28099.0,28606.0,29223.0,29147.0
인천광역시 - 재적학생수＜br＞(A),Statistics,545720.0,534195.0,519682.0,504988.0,489364.0,480658.0,468073.0,459089.0,449670.0,439657.0,431117.0,421065.0,413639.0,409191.0,405897.0,416651.0,415694.0
임실군 - 교원1인당 학생수＜br＞(A÷B),Statistics,9.28,9.72,10.05,9.19,9.33,9.19,7.66,7.05,6.88,6.63,6.6,6.54,6.85,6.91,7.06,6.38,6.36
임실군 - 교원수＜br＞(B),Statistics,395.0,413.0,410.0,433.0,414.0,413.0,397.0,431.0,434.0,449.0,453.0,459.0,466.0,455.0,424.0,421.0,411.0
임실군 - 재적학생수＜br＞(A),Statistics,3667.0,4014.0,4122.0,3979.0,3862.0,3796.0,3042.0,3037.0,2986.0,2979.0,2990.0,3002.0,3190.0,3144.0,2995.0,2686.0,2616.0
장성군 - 교원1인당 학생수＜br＞(A÷B),Statistics,11.99,11.71,11.77,11.16,10.88,10.27,9.94,9.95,9.81,9.1,8.44,8.21,7.86,7.57,7.26,7.02,6.56
장성군 - 교원수＜br＞(B),Statistics,506.0,505.0,491.0,499.0,503.0,526.0,537.0,524.0,519.0,536.0,550.0,539.0,540.0,549.0,547.0,535.0,552.0
장성군 - 재적학생수＜br＞(A),Statistics,6069.0,5912.0,5781.0,5570.0,5473.0,5402.0,5340.0,5213.0,5090.0,4876.0,4642.0,4424.0,4245.0,4155.0,3972.0,3757.0,3620.0
장수군 - 교원1인당 학생수＜br＞(A÷B),Statistics,8.8,8.29,8.32,7.77,7.88,7.61,7.62,7.36,7.26,6.79,6.44,5.8,5.63,5.52,5.31,4.99,4.82
장수군 - 교원수＜br＞(B),Statistics,323.0,326.0,315.0,330.0,329.0,329.0,324.0,334.0,332.0,336.0,337.0,352.0,344.0,341.0,343.0,336.0,334.0
장수군 - 재적학생수＜br＞(A),Statistics,2841.0,2701.0,2622.0,2563.0,2591.0,2504.0,2469.0,2459.0,2411.0,2281.0,2169.0,2043.0,1937.0,1883.0,1823.0,1677.0,1611.0
장흥군 - 교원1인당 학생수＜br＞(A÷B),Statistics,11.65,10.88,10.77,10.32,9.91,9.37,9.07,8.74,8.38,7.89,7.39,7.1,6.54,6.14,6.06,5.79,5.67
장흥군 - 교원수＜br＞(B),Statistics,492.0,503.0,479.0,479.0,478.0,486.0,480.0,477.0,471.0,471.0,470.0,465.0,475.0,482.0,465.0,466.0,449.0
장흥군 - 재적학생수＜br＞(A),Statistics,5731.0,5475.0,5159.0,4945.0,4736.0,4554.0,4355.0,4167.0,3947.0,3718.0,3471.0,3302.0,3105.0,2961.0,2820.0,2699.0,2544.0
전국 - 교원1인당 학생수＜br＞(A÷B),Statistics,21.78,21.18,20.64,19.71,18.98,18.35,17.73,17.28,16.8,16.33,15.86,15.51,15.17,14.83,14.41,14.14,13.92
전국 - 교원수＜br＞(B),Statistics,507777.0,514479.0,519676.0,534710.0,543826.0,551023.0,557506.0,559522.0,560696.0,562865.0,566345.0,565034.0,566340.0,569723.0,575001.0,574393.0,573627.0
전국 - 재적학생수＜br＞(A),Statistics,11056901.0,10895739.0,10726117.0,10537027.0,10323093.0,10111574.0,9885833.0,9665785.0,9418097.0,9189413.0,8981562.0,8763576.0,8593199.0,8449890.0,8285220.0,8123951.0,7987337.0
전라남도 - 교원1인당 학생수＜br＞(A÷B),Statistics,17.14,16.86,16.88,16.23,15.72,15.2,14.53,14.25,13.77,13.38,12.76,12.2,11.69,11.27,10.94,10.59,10.24
전라남도 - 교원수＜br＞(B),Statistics,23147.0,23033.0,22424.0,22646.0,22527.0,22590.0,22901.0,22663.0,22742.0,22650.0,23020.0,23297.0,23537.0,23734.0,23760.0,23669.0,23807.0
전라남도 - 재적학생수＜br＞(A),Statistics,396643.0,388326.0,378620.0,367506.0,354026.0,343276.0,332665.0,322866.0,313103.0,303082.0,293661.0,284239.0,275082.0,267580.0,260023.0,250720.0,243900.0
전북특별자치도 - 교원1인당 학생수＜br＞(A÷B),Statistics,19.4,19.04,18.61,17.9,17.48,17.03,16.69,16.19,15.82,15.05,14.62,14.16,13.66,13.27,12.87,12.31,12.08
전북특별자치도 - 교원수＜br＞(B),Statistics,23046.0,23095.0,23189.0,23747.0,23846.0,23793.0,23731.0,24039.0,23926.0,24397.0,24348.0,24256.0,24475.0,24569.0,24508.0,24586.0,24288.0
전북특별자치도 - 재적학생수＜br＞(A),Statistics,447002.0,439726.0,431567.0,425113.0,416749.0,405279.0,396134.0,389231.0,378488.0,367204.0,355882.0,343400.0,334434.0,326057.0,315497.0,302630.0,293394.0
전주시 - 교원1인당 학생수＜br＞(A÷B),Statistics,23.06,22.82,22.42,21.85,21.44,20.87,20.44,20.04,19.48,18.27,17.72,17.42,16.73,16.2,15.87,15.33,14.9
