item,category,2016,2017,2018,2019,2020,2021,2022,2023
경기 오산시 - 생활안전 - 등급,Statistics,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0
경기 오산시 - 자살 - 등급,Statistics,2.0,1.0,2.0,2.0,2.0,2.0,3.0,2.0
경기 오산시 - 화재 - 등급,Statistics,1.0,2.0,1.0,1.0,2.0,3.0,2.0,2.0
경기 용인시 - 감염병 - 등급,Statistics,2.0,2.0,2.0,1.0,2.0,2.0,3.0,1.0
경기 용인시 - 교통사고 - 등급,Statistics,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0
경기 용인시 - 범죄 - 등급,Statistics,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0
경기 용인시 - 생활안전 - 등급,Statistics,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0
경기 용인시 - 자살 - 등급,Statistics,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0
경기 용인시 - 화재 - 등급,Statistics,2.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0
경기 의왕시 - 감염병 - 등급,Statistics,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0
경기 의왕시 - 교통사고 - 등급,Statistics,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0
경기 의왕시 - 범죄 - 등급,Statistics,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0
경기 의왕시 - 생활안전 - 등급,Statistics,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0
경기 의왕시 - 자살 - 등급,Statistics,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
경기 의왕시 - 화재 - 등급,Statistics,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0
경기 의정부시 - 감염병 - 등급,Statistics,3.0,3.0,3.0,3.0,3.0,2.0,5.0,4.0
경기 의정부시 - 교통사고 - 등급,Statistics,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0
경기 의정부시 - 범죄 - 등급,Statistics,5.0,5.0,4.0,5.0,5.0,5.0,4.0,4.0
경기 의정부시 - 생활안전 - 등급,Statistics,2.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0
경기 의정부시 - 자살 - 등급,Statistics,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
경기 의정부시 - 화재 - 등급,Statistics,2.0,1.0,2.0,3.0,2.0,1.0,1.0,2.0
경기 이천시 - 감염병 - 등급,Statistics,3.0,3.0,2.0,3.0,3.0,3.0,2.0,2.0
경기 이천시 - 교통사고 - 등급,Statistics,3.0,3.0,3.0,2.0,3.0,4.0,2.0,1.0
경기 이천시 - 범죄 - 등급,Statistics,2.0,3.0,3.0,4.0,4.0,4.0,3.0,3.0
경기 이천시 - 생활안전 - 등급,Statistics,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
경기 이천시 - 자살 - 등급,Statistics,3.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0
경기 이천시 - 화재 - 등급,Statistics,3.0,3.0,3.0,5.0,3.0,5.0,4.0,5.0
경기 파주시 - 감염병 - 등급,Statistics,2.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0
경기 파주시 - 교통사고 - 등급,Statistics,3.0,3.0,3.0,2.0,2.0,3.0,3.0,2.0
경기 파주시 - 범죄 - 등급,Statistics,2.0,2.0,2.0,3.0,2.0,2.0,3.0,3.0
경기 파주시 - 생활안전 - 등급,Statistics,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
경기 파주시 - 자살 - 등급,Statistics,3.0,3.0,2.0,2.0,1.0,3.0,2.0,3.0
경기 파주시 - 화재 - 등급,Statistics,3.0,3.0,2.0,3.0,3.0,3.0,4.0,4.0
경기 평택시 - 감염병 - 등급,Statistics,3.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0
경기 평택시 - 교통사고 - 등급,Statistics,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
경기 평택시 - 범죄 - 등급,Statistics,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0
경기 평택시 - 생활안전 - 등급,Statistics,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
경기 평택시 - 자살 - 등급,Statistics,3.0,2.0,4.0,3.0,3.0,2.0,2.0,3.0
경기 평택시 - 화재 - 등급,Statistics,3.0,2.0,3.0,3.0,3.0,3.0,1.0,2.0
경기 포천시 - 감염병 - 등급,Statistics,3.0,3.0,4.0,3.0,3.0,4.0,4.0,3.0
경기 포천시 - 교통사고 - 등급,Statistics,4.0,4.0,4.0,3.0,3.0,5.0,4.0,4.0
경기 포천시 - 범죄 - 등급,Statistics,4.0,4.0,4.0,4.0,4.0,3.0,2.0,3.0
경기 포천시 - 생활안전 - 등급,Statistics,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
경기 포천시 - 자살 - 등급,Statistics,5.0,4.0,5.0,5.0,5.0,4.0,4.0,4.0
경기 포천시 - 화재 - 등급,Statistics,5.0,5.0,5.0,5.0,4.0,4.0,4.0,3.0
경기 하남시 - 감염병 - 등급,Statistics,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0
경기 하남시 - 교통사고 - 등급,Statistics,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
경기 하남시 - 범죄 - 등급,Statistics,2.0,2.0,1.0,2.0,1.0,2.0,3.0,2.0
경기 하남시 - 생활안전 - 등급,Statistics,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
경기 하남시 - 자살 - 등급,Statistics,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
경기 하남시 - 화재 - 등급,Statistics,2.0,2.0,3.0,2.0,2.0,2.0,1.0,1.0
경기 화성시 - 감염병 - 등급,Statistics,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0
경기 화성시 - 교통사고 - 등급,Statistics,3.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0
경기 화성시 - 범죄 - 등급,Statistics,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0
경기 화성시 - 생활안전 - 등급,Statistics,3.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0
경기 화성시 - 자살 - 등급,Statistics,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0
경기 화성시 - 화재 - 등급,Statistics,3.0,3.0,3.0,2.0,4.0,3.0,1.0,2.0
경기도 - 감염병 - 등급,Statistics,1.0,1.0,1.0,1.0,1.0,2.0,4.0,1.0
경기도 - 교통사고 - 등급,Statistics,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
경기도 - 범죄 - 등급,Statistics,3.0,3.0,4.0,4.0,3.0,3.0,4.0,4.0
경기도 - 생활안전 - 등급,Statistics,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
경기도 - 자살 - 등급,Statistics,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
경기도 - 화재 - 등급,Statistics,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
경남 거제시 - 감염병 - 등급,Statistics,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0
경남 거제시 - 교통사고 - 등급,Statistics,2.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0
경남 거제시 - 범죄 - 등급,Statistics,4.0,3.0,4.0,3.0,3.0,4.0,4.0,4.0
경남 거제시 - 생활안전 - 등급,Statistics,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0
경남 거제시 - 자살 - 등급,Statistics,1.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0
경남 거제시 - 화재 - 등급,Statistics,4.0,3.0,3.0,3.0,3.0,4.0,3.0,2.0
경남 거창군 - 감염병 - 등급,Statistics,2.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0
경남 거창군 - 교통사고 - 등급,Statistics,2.0,2.0,3.0,2.0,4.0,5.0,3.0,3.0
경남 거창군 - 범죄 - 등급,Statistics,2.0,4.0,3.0,4.0,4.0,3.0,4.0,3.0
경남 거창군 - 생활안전 - 등급,Statistics,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0
경남 거창군 - 자살 - 등급,Statistics,1.0,2.0,4.0,2.0,3.0,2.0,4.0,2.0
경남 거창군 - 화재 - 등급,Statistics,3.0,3.0,4.0,3.0,2.0,2.0,1.0,3.0
경남 고성군 - 감염병 - 등급,Statistics,3.0,3.0,4.0,3.0,2.0,2.0,3.0,3.0
경남 고성군 - 교통사고 - 등급,Statistics,5.0,4.0,2.0,5.0,3.0,3.0,2.0,4.0
경남 고성군 - 범죄 - 등급,Statistics,5.0,4.0,4.0,3.0,4.0,5.0,4.0,4.0
경남 고성군 - 생활안전 - 등급,Statistics,2.0,2.0,3.0,2.0,2.0,3.0,2.0,2.0
경남 고성군 - 자살 - 등급,Statistics,4.0,2.0,3.0,2.0,2.0,2.0,2.0,4.0
경남 고성군 - 화재 - 등급,Statistics,3.0,4.0,3.0,5.0,4.0,4.0,3.0,3.0
경남 김해시 - 감염병 - 등급,Statistics,2.0,2.0,1.0,2.0,3.0,2.0,2.0,2.0
경남 김해시 - 교통사고 - 등급,Statistics,2.0,2.0,2.0,2.0,3.0,2.0,3.0,3.0
경남 김해시 - 범죄 - 등급,Statistics,3.0,3.0,4.0,4.0,4.0,4.0,5.0,5.0
경남 김해시 - 생활안전 - 등급,Statistics,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
경남 김해시 - 자살 - 등급,Statistics,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0
경남 김해시 - 화재 - 등급,Statistics,3.0,3.0,3.0,4.0,4.0,2.0,2.0,3.0
경남 남해군 - 감염병 - 등급,Statistics,4.0,4.0,5.0,4.0,4.0,2.0,3.0,4.0
경남 남해군 - 교통사고 - 등급,Statistics,3.0,3.0,1.0,2.0,3.0,2.0,3.0,4.0
경남 남해군 - 범죄 - 등급,Statistics,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0
경남 남해군 - 생활안전 - 등급,Statistics,4.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0
경남 남해군 - 자살 - 등급,Statistics,3.0,2.0,3.0,4.0,3.0,1.0,1.0,3.0
경남 남해군 - 화재 - 등급,Statistics,4.0,4.0,3.0,3.0,4.0,3.0,4.0,3.0
경남 밀양시 - 감염병 - 등급,Statistics,5.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0
경남 밀양시 - 교통사고 - 등급,Statistics,4.0,4.0,4.0,4.0,5.0,3.0,4.0,4.0
경남 밀양시 - 범죄 - 등급,Statistics,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0
경남 밀양시 - 생활안전 - 등급,Statistics,3.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0
경남 밀양시 - 자살 - 등급,Statistics,4.0,4.0,4.0,4.0,4.0,3.0,2.0,4.0
경남 밀양시 - 화재 - 등급,Statistics,4.0,5.0,4.0,5.0,5.0,5.0,5.0,4.0
경남 사천시 - 감염병 - 등급,Statistics,4.0,4.0,4.0,5.0,4.0,4.0,4.0,5.0
경남 사천시 - 교통사고 - 등급,Statistics,5.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0
경남 사천시 - 범죄 - 등급,Statistics,3.0,2.0,2.0,1.0,2.0,3.0,3.0,3.0
경남 사천시 - 생활안전 - 등급,Statistics,3.0,3.0,3.0,4.0,4.0,4.0,3.0,3.0
경남 사천시 - 자살 - 등급,Statistics,4.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0
경남 사천시 - 화재 - 등급,Statistics,4.0,4.0,3.0,3.0,3.0,3.0,4.0,3.0
경남 산청군 - 감염병 - 등급,Statistics,4.0,4.0,3.0,3.0,3.0,2.0,3.0,4.0
경남 산청군 - 교통사고 - 등급,Statistics,3.0,3.0,2.0,4.0,1.0,4.0,5.0,4.0
경남 산청군 - 범죄 - 등급,Statistics,3.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0
경남 산청군 - 생활안전 - 등급,Statistics,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
경남 산청군 - 자살 - 등급,Statistics,5.0,4.0,3.0,3.0,3.0,4.0,2.0,2.0
경남 산청군 - 화재 - 등급,Statistics,5.0,5.0,5.0,4.0,4.0,4.0,3.0,4.0
경남 양산시 - 감염병 - 등급,Statistics,3.0,3.0,1.0,2.0,2.0,2.0,2.0,3.0
경남 양산시 - 교통사고 - 등급,Statistics,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0
경남 양산시 - 범죄 - 등급,Statistics,2.0,2.0,2.0,2.0,3.0,3.0,4.0,4.0
경남 양산시 - 생활안전 - 등급,Statistics,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
경남 양산시 - 자살 - 등급,Statistics,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0
경남 양산시 - 화재 - 등급,Statistics,3.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0
경남 의령군 - 감염병 - 등급,Statistics,3.0,4.0,5.0,3.0,3.0,3.0,2.0,3.0
경남 의령군 - 교통사고 - 등급,Statistics,3.0,4.0,2.0,5.0,3.0,3.0,4.0,4.0
경남 의령군 - 범죄 - 등급,Statistics,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0
경남 의령군 - 생활안전 - 등급,Statistics,3.0,4.0,3.0,3.0,4.0,4.0,3.0,4.0
경남 의령군 - 자살 - 등급,Statistics,4.0,3.0,5.0,4.0,3.0,3.0,4.0,2.0
경남 의령군 - 화재 - 등급,Statistics,5.0,4.0,5.0,3.0,3.0,4.0,4.0,3.0
경남 진주시 - 감염병 - 등급,Statistics,3.0,3.0,3.0,3.0,4.0,1.0,2.0,4.0
경남 진주시 - 교통사고 - 등급,Statistics,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0
경남 진주시 - 범죄 - 등급,Statistics,3.0,3.0,4.0,4.0,4.0,5.0,5.0,5.0
경남 진주시 - 생활안전 - 등급,Statistics,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0
경남 진주시 - 자살 - 등급,Statistics,3.0,3.0,2.0,3.0,3.0,2.0,3.0,3.0
경남 진주시 - 화재 - 등급,Statistics,4.0,3.0,2.0,2.0,3.0,3.0,2.0,2.0
경남 창녕군 - 감염병 - 등급,Statistics,4.0,2.0,3.0,5.0,3.0,4.0,4.0,3.0
경남 창녕군 - 교통사고 - 등급,Statistics,4.0,4.0,4.0,2.0,2.0,3.0,1.0,3.0
경남 창녕군 - 범죄 - 등급,Statistics,2.0,3.0,2.0,2.0,2.0,3.0,3.0,4.0
경남 창녕군 - 생활안전 - 등급,Statistics,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0
경남 창녕군 - 자살 - 등급,Statistics,4.0,3.0,2.0,3.0,2.0,2.0,1.0,2.0
경남 창녕군 - 화재 - 등급,Statistics,2.0,3.0,3.0,3.0,3.0,2.0,4.0,3.0
경남 창원시 - 감염병 - 등급,Statistics,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0
경남 창원시 - 교통사고 - 등급,Statistics,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0
경남 창원시 - 범죄 - 등급,Statistics,4.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0
경남 창원시 - 생활안전 - 등급,Statistics,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0
경남 창원시 - 자살 - 등급,Statistics,2.0,2.0,2.0,3.0,2.0,3.0,2.0,2.0
경남 창원시 - 화재 - 등급,Statistics,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0
경남 통영시 - 감염병 - 등급,Statistics,4.0,4.0,4.0,4.0,3.0,4.0,2.0,4.0
경남 통영시 - 교통사고 - 등급,Statistics,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0
경남 통영시 - 범죄 - 등급,Statistics,4.0,4.0,4.0,3.0,4.0,5.0,3.0,4.0
경남 통영시 - 생활안전 - 등급,Statistics,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0
경남 통영시 - 자살 - 등급,Statistics,4.0,4.0,3.0,3.0,4.0,3.0,3.0,5.0
경남 통영시 - 화재 - 등급,Statistics,3.0,3.0,3.0,3.0,3.0,4.0,2.0,3.0
경남 하동군 - 감염병 - 등급,Statistics,3.0,3.0,3.0,3.0,2.0,3.0,2.0,3.0
경남 하동군 - 교통사고 - 등급,Statistics,3.0,3.0,4.0,3.0,3.0,4.0,3.0,4.0
경남 하동군 - 범죄 - 등급,Statistics,3.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0
경남 하동군 - 생활안전 - 등급,Statistics,4.0,3.0,3.0,4.0,4.0,4.0,5.0,4.0
경남 하동군 - 자살 - 등급,Statistics,3.0,2.0,2.0,2.0,3.0,4.0,3.0,2.0
경남 하동군 - 화재 - 등급,Statistics,5.0,3.0,3.0,3.0,5.0,4.0,3.0,4.0
경남 함안군 - 감염병 - 등급,Statistics,2.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0
경남 함안군 - 교통사고 - 등급,Statistics,4.0,3.0,2.0,4.0,3.0,2.0,2.0,2.0
경남 함안군 - 범죄 - 등급,Statistics,4.0,3.0,3.0,3.0,2.0,3.0,4.0,4.0
경남 함안군 - 생활안전 - 등급,Statistics,2.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0
경남 함안군 - 자살 - 등급,Statistics,2.0,2.0,4.0,2.0,2.0,1.0,2.0,3.0
경남 함안군 - 화재 - 등급,Statistics,2.0,4.0,3.0,3.0,3.0,2.0,3.0,3.0
경남 함양군 - 감염병 - 등급,Statistics,4.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0
경남 함양군 - 교통사고 - 등급,Statistics,3.0,2.0,2.0,4.0,2.0,3.0,4.0,5.0
경남 함양군 - 범죄 - 등급,Statistics,1.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0
경남 함양군 - 생활안전 - 등급,Statistics,3.0,3.0,3.0,3.0,3.0,3.0,4.0,2.0
경남 함양군 - 자살 - 등급,Statistics,4.0,3.0,5.0,5.0,3.0,2.0,2.0,3.0
경남 함양군 - 화재 - 등급,Statistics,4.0,5.0,3.0,3.0,3.0,4.0,3.0,2.0
경남 합천군 - 감염병 - 등급,Statistics,5.0,5.0,5.0,4.0,4.0,3.0,4.0,5.0
경남 합천군 - 교통사고 - 등급,Statistics,4.0,4.0,3.0,3.0,3.0,4.0,3.0,4.0
경남 합천군 - 범죄 - 등급,Statistics,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
경남 합천군 - 생활안전 - 등급,Statistics,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
경남 합천군 - 자살 - 등급,Statistics,2.0,5.0,4.0,4.0,2.0,3.0,4.0,4.0
경남 합천군 - 화재 - 등급,Statistics,4.0,4.0,4.0,3.0,5.0,4.0,5.0,4.0
경북 경산시 - 감염병 - 등급,Statistics,3.0,3.0,3.0,2.0,2.0,4.0,3.0,3.0
경북 경산시 - 교통사고 - 등급,Statistics,3.0,3.0,4.0,4.0,3.0,3.0,3.0,3.0
경북 경산시 - 범죄 - 등급,Statistics,3.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0
경북 경산시 - 생활안전 - 등급,Statistics,3.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0
경북 경산시 - 자살 - 등급,Statistics,3.0,3.0,4.0,3.0,3.0,4.0,3.0,3.0
경북 경산시 - 화재 - 등급,Statistics,3.0,3.0,4.0,3.0,2.0,2.0,3.0,3.0
경북 경주시 - 감염병 - 등급,Statistics,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0
경북 경주시 - 교통사고 - 등급,Statistics,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
경북 경주시 - 범죄 - 등급,Statistics,4.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0
경북 경주시 - 생활안전 - 등급,Statistics,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
경북 경주시 - 자살 - 등급,Statistics,3.0,3.0,3.0,4.0,3.0,4.0,3.0,4.0
경북 경주시 - 화재 - 등급,Statistics,3.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0
경북 고령군 - 감염병 - 등급,Statistics,4.0,4.0,4.0,5.0,3.0,5.0,5.0,3.0
경북 고령군 - 교통사고 - 등급,Statistics,3.0,3.0,2.0,3.0,2.0,3.0,4.0,5.0
경북 고령군 - 범죄 - 등급,Statistics,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
경북 고령군 - 생활안전 - 등급,Statistics,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0
경북 고령군 - 자살 - 등급,Statistics,2.0,3.0,3.0,4.0,4.0,3.0,4.0,3.0
경북 고령군 - 화재 - 등급,Statistics,3.0,2.0,4.0,5.0,4.0,3.0,4.0,2.0
경북 구미시 - 감염병 - 등급,Statistics,1.0,2.0,3.0,2.0,2.0,2.0,1.0,2.0
경북 구미시 - 교통사고 - 등급,Statistics,2.0,2.0,3.0,3.0,3.0,3.0,3.0,4.0
경북 구미시 - 범죄 - 등급,Statistics,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0
경북 구미시 - 생활안전 - 등급,Statistics,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0
경북 구미시 - 자살 - 등급,Statistics,1.0,2.0,2.0,3.0,2.0,3.0,3.0,3.0
경북 구미시 - 화재 - 등급,Statistics,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
경북 군위군 - 감염병 - 등급,Statistics,5.0,5.0,2.0,5.0,3.0,5.0,4.0,
경북 군위군 - 교통사고 - 등급,Statistics,5.0,5.0,4.0,3.0,5.0,3.0,4.0,
경북 군위군 - 범죄 - 등급,Statistics,2.0,1.0,1.0,2.0,1.0,2.0,1.0,
경북 군위군 - 생활안전 - 등급,Statistics,4.0,4.0,4.0,4.0,4.0,4.0,5.0,
경북 군위군 - 자살 - 등급,Statistics,4.0,3.0,4.0,5.0,2.0,5.0,1.0,
경북 군위군 - 화재 - 등급,Statistics,3.0,3.0,2.0,2.0,5.0,3.0,3.0,
경북 김천시 - 감염병 - 등급,Statistics,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0
경북 김천시 - 교통사고 - 등급,Statistics,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0
경북 김천시 - 범죄 - 등급,Statistics,3.0,3.0,2.0,2.0,3.0,3.0,2.0,2.0
경북 김천시 - 생활안전 - 등급,Statistics,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
경북 김천시 - 자살 - 등급,Statistics,4.0,4.0,4.0,2.0,4.0,3.0,4.0,3.0
경북 김천시 - 화재 - 등급,Statistics,4.0,4.0,4.0,3.0,3.0,4.0,3.0,4.0
경북 문경시 - 감염병 - 등급,Statistics,5.0,5.0,4.0,5.0,5.0,5.0,5.0,4.0
경북 문경시 - 교통사고 - 등급,Statistics,4.0,5.0,4.0,4.0,3.0,4.0,4.0,3.0
경북 문경시 - 범죄 - 등급,Statistics,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0
경북 문경시 - 생활안전 - 등급,Statistics,4.0,4.0,5.0,5.0,5.0,4.0,5.0,5.0
경북 문경시 - 자살 - 등급,Statistics,4.0,4.0,5.0,4.0,4.0,4.0,3.0,3.0
경북 문경시 - 화재 - 등급,Statistics,4.0,3.0,4.0,3.0,3.0,4.0,4.0,5.0
경북 봉화군 - 감염병 - 등급,Statistics,4.0,4.0,5.0,4.0,4.0,5.0,3.0,5.0
경북 봉화군 - 교통사고 - 등급,Statistics,3.0,3.0,3.0,1.0,3.0,4.0,5.0,4.0
경북 봉화군 - 범죄 - 등급,Statistics,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0
경북 봉화군 - 생활안전 - 등급,Statistics,3.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0
경북 봉화군 - 자살 - 등급,Statistics,3.0,4.0,3.0,3.0,4.0,2.0,2.0,4.0
경북 봉화군 - 화재 - 등급,Statistics,3.0,4.0,2.0,4.0,3.0,2.0,3.0,5.0
경북 상주시 - 감염병 - 등급,Statistics,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0
경북 상주시 - 교통사고 - 등급,Statistics,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0
경북 상주시 - 범죄 - 등급,Statistics,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0
경북 상주시 - 생활안전 - 등급,Statistics,5.0,5.0,4.0,4.0,5.0,4.0,5.0,5.0
경북 상주시 - 자살 - 등급,Statistics,4.0,5.0,4.0,5.0,5.0,4.0,4.0,4.0
경북 상주시 - 화재 - 등급,Statistics,5.0,4.0,4.0,4.0,4.0,5.0,4.0,5.0
경북 성주군 - 감염병 - 등급,Statistics,3.0,4.0,4.0,2.0,2.0,4.0,2.0,3.0
경북 성주군 - 교통사고 - 등급,Statistics,5.0,5.0,4.0,3.0,4.0,4.0,3.0,5.0
경북 성주군 - 범죄 - 등급,Statistics,4.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0
경북 성주군 - 생활안전 - 등급,Statistics,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0
경북 성주군 - 자살 - 등급,Statistics,2.0,3.0,2.0,3.0,3.0,2.0,3.0,3.0
경북 성주군 - 화재 - 등급,Statistics,4.0,3.0,5.0,3.0,3.0,4.0,3.0,3.0
경북 안동시 - 감염병 - 등급,Statistics,4.0,4.0,4.0,4.0,5.0,5.0,4.0,5.0
경북 안동시 - 교통사고 - 등급,Statistics,4.0,5.0,4.0,4.0,5.0,4.0,4.0,5.0
경북 안동시 - 범죄 - 등급,Statistics,4.0,3.0,3.0,2.0,3.0,4.0,2.0,2.0
경북 안동시 - 생활안전 - 등급,Statistics,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0
경북 안동시 - 자살 - 등급,Statistics,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0
경북 안동시 - 화재 - 등급,Statistics,5.0,4.0,4.0,5.0,3.0,4.0,2.0,3.0
경북 영덕군 - 감염병 - 등급,Statistics,3.0,5.0,5.0,5.0,4.0,2.0,4.0,4.0
경북 영덕군 - 교통사고 - 등급,Statistics,4.0,5.0,4.0,4.0,3.0,4.0,3.0,4.0
경북 영덕군 - 범죄 - 등급,Statistics,4.0,5.0,5.0,4.0,4.0,5.0,4.0,4.0
경북 영덕군 - 생활안전 - 등급,Statistics,3.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0
경북 영덕군 - 자살 - 등급,Statistics,3.0,4.0,4.0,4.0,2.0,4.0,2.0,3.0
경북 영덕군 - 화재 - 등급,Statistics,4.0,3.0,2.0,2.0,4.0,2.0,3.0,2.0
경북 영양군 - 감염병 - 등급,Statistics,5.0,4.0,3.0,2.0,4.0,5.0,4.0,1.0
경북 영양군 - 교통사고 - 등급,Statistics,4.0,4.0,2.0,1.0,2.0,2.0,3.0,4.0
경북 영양군 - 범죄 - 등급,Statistics,2.0,1.0,2.0,1.0,1.0,3.0,1.0,2.0
경북 영양군 - 생활안전 - 등급,Statistics,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0
경북 영양군 - 자살 - 등급,Statistics,5.0,3.0,2.0,2.0,5.0,4.0,4.0,4.0
경북 영양군 - 화재 - 등급,Statistics,2.0,2.0,5.0,1.0,2.0,2.0,5.0,3.0
경북 영주시 - 감염병 - 등급,Statistics,4.0,5.0,4.0,4.0,4.0,4.0,3.0,4.0
경북 영주시 - 교통사고 - 등급,Statistics,4.0,4.0,3.0,4.0,4.0,4.0,4.0,5.0
경북 영주시 - 범죄 - 등급,Statistics,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0
경북 영주시 - 생활안전 - 등급,Statistics,3.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0
경북 영주시 - 자살 - 등급,Statistics,4.0,4.0,4.0,3.0,4.0,4.0,5.0,4.0
