item,category,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
무안군 - 인구천명당 사업체수＜br＞(A÷B×1000),Statistics,,,,,,,,,,,65.1,68.0,72.3
무안군 - 주민등록인구＜br＞(B),Statistics,,,,,,,,,,,82872.0,81991.0,81105.0
무주군 - 사업체수＜br＞(A),Statistics,,,,,,,,,,,2278.0,2400.0,2512.0
무주군 - 인구천명당 사업체수＜br＞(A÷B×1000),Statistics,,,,,,,,,,,91.8,97.6,103.4
무주군 - 주민등록인구＜br＞(B),Statistics,,,,,,,,,,,24809.0,24589.0,24303.0
문경시 - 사업체수＜br＞(A),Statistics,,,,,,,,,,,6086.0,6279.0,6355.0
문경시 - 인구천명당 사업체수＜br＞(A÷B×1000),Statistics,,,,,,,,,,,83.0,87.4,88.0
문경시 - 주민등록인구＜br＞(B),Statistics,,,,,,,,,,,73294.0,71874.0,72242.0
미추홀구 - 사업체수＜br＞(A),Statistics,,,,,,,,,,,,27927.0,28017.0
미추홀구 - 인구천명당 사업체수＜br＞(A÷B×1000),Statistics,,,,,,,,,,,,67.0,68.5
미추홀구 - 주민등록인구＜br＞(B),Statistics,,,,,,,,,,,,416542.0,408862.0
밀양시 - 사업체수＜br＞(A),Statistics,,,,,,,,,,,9085.0,9415.0,9481.0
밀양시 - 인구천명당 사업체수＜br＞(A÷B×1000),Statistics,,,,,,,,,,,84.2,88.2,89.8
밀양시 - 주민등록인구＜br＞(B),Statistics,,,,,,,,,,,107898.0,106744.0,105552.0
보령시 - 사업체수＜br＞(A),Statistics,,,,,,,,,,,8739.0,8951.0,9060.0
보령시 - 인구천명당 사업체수＜br＞(A÷B×1000),Statistics,,,,,,,,,,,84.7,87.8,89.6
보령시 - 주민등록인구＜br＞(B),Statistics,,,,,,,,,,,103198.0,101990.0,101114.0
보성군 - 사업체수＜br＞(A),Statistics,,,,,,,,,,,3639.0,3635.0,3681.0
보성군 - 인구천명당 사업체수＜br＞(A÷B×1000),Statistics,,,,,,,,,,,83.2,84.9,88.9
보성군 - 주민등록인구＜br＞(B),Statistics,,,,,,,,,,,43755.0,42803.0,41420.0
보은군 - 사업체수＜br＞(A),Statistics,,,,,,,,,,,2986.0,3070.0,2999.0
보은군 - 인구천명당 사업체수＜br＞(A÷B×1000),Statistics,,,,,,,,,,,87.7,91.2,91.0
보은군 - 주민등록인구＜br＞(B),Statistics,,,,,,,,,,,34053.0,33680.0,32949.0
봉화군 - 사업체수＜br＞(A),Statistics,,,,,,,,,,,2494.0,2530.0,2602.0
