item,category,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
남해군 - 무농약농산물 - 농가수,Statistics,373.0,322.0,288.0,249.0,227.0,208.0,180.0,166.0,147.0,138.0
남해군 - 무농약농산물 - 면적,Statistics,256.0,231.0,211.4,191.1,170.95,150.09,127.2,109.73,93.85,83.81
남해군 - 무농약농산물 - 출하량,Statistics,374.0,398.0,440.7,329.5,437.63,435.64,447.96,492.63,401.25,494.87
남해군 - 유기농산물 - 건수,Statistics,11.0,11.0,11.0,15.0,24.0,29.0,35.0,48.0,50.0,49.0
남해군 - 유기농산물 - 농가수,Statistics,45.0,39.0,40.0,39.0,54.0,60.0,64.0,72.0,72.0,74.0
남해군 - 유기농산물 - 면적,Statistics,29.0,26.0,28.5,32.9,56.11,62.26,67.54,93.81,92.57,83.85
남해군 - 유기농산물 - 출하량,Statistics,176.0,133.0,159.6,131.6,153.64,198.2,165.82,168.37,149.46,113.16
노원구 - 계 - 건수,Statistics,2.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,,1.0
노원구 - 계 - 농가수,Statistics,2.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,,1.0
노원구 - 계 - 면적,Statistics,1.0,,,,,,,,,0.0
노원구 - 계 - 출하량,Statistics,11.0,3.0,,2.0,,,,,,0.0
노원구 - 무농약농산물 - 건수,Statistics,2.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,,1.0
노원구 - 무농약농산물 - 농가수,Statistics,2.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,,1.0
노원구 - 무농약농산물 - 면적,Statistics,,,,,,,,,,0.0
노원구 - 무농약농산물 - 출하량,Statistics,11.0,3.0,,2.0,,,,,,0.0
노원구 - 유기농산물 - 건수,Statistics,,,,,,,,,,0.0
노원구 - 유기농산물 - 농가수,Statistics,,,,,,,,,,0.0
노원구 - 유기농산물 - 면적,Statistics,,,,,,,,,,0.0
노원구 - 유기농산물 - 출하량,Statistics,,,,,,,,,,0.0
노원구 - 저농약농산물 - 면적,Statistics,1.0,,,,,,,,,
논산시 - 계 - 건수,Statistics,191.0,194.0,184.0,189.0,210.0,195.0,186.0,171.0,165.0,167.0
논산시 - 계 - 농가수,Statistics,320.0,249.0,242.0,211.0,220.0,206.0,198.0,183.0,175.0,175.0
논산시 - 계 - 면적,Statistics,290.0,246.0,285.8,298.3,291.52,254.26,262.5,265.37,255.37,240.0
논산시 - 계 - 출하량,Statistics,3562.0,3751.0,3115.0,1419.9,3045.12,2042.94,4292.5,3917.95,3590.48,3384.92
논산시 - 무농약농산물 - 건수,Statistics,163.0,166.0,158.0,157.0,167.0,147.0,132.0,122.0,122.0,127.0
논산시 - 무농약농산물 - 농가수,Statistics,228.0,217.0,211.0,172.0,170.0,152.0,138.0,128.0,127.0,131.0
논산시 - 무농약농산물 - 면적,Statistics,213.0,210.0,241.4,246.5,231.07,190.02,198.76,207.33,206.76,194.08
논산시 - 무농약농산물 - 출하량,Statistics,1449.0,3291.0,2584.4,1139.4,2358.11,1590.72,3636.22,3373.19,3016.43,2900.2
논산시 - 유기농산물 - 건수,Statistics,14.0,28.0,26.0,32.0,43.0,48.0,54.0,49.0,43.0,40.0
논산시 - 유기농산물 - 농가수,Statistics,18.0,32.0,31.0,39.0,50.0,54.0,60.0,55.0,48.0,44.0
논산시 - 유기농산물 - 면적,Statistics,21.0,36.0,44.4,51.8,60.45,64.25,63.73,58.04,48.61,45.92
논산시 - 유기농산물 - 출하량,Statistics,225.0,460.0,530.6,280.5,687.01,452.22,656.28,544.75,574.06,484.72
논산시 - 저농약농산물 - 건수,Statistics,14.0,,,,,,,,,
논산시 - 저농약농산물 - 농가수,Statistics,74.0,,,,,,,,,
논산시 - 저농약농산물 - 면적,Statistics,56.0,,,,,,,,,
논산시 - 저농약농산물 - 출하량,Statistics,1888.0,,,,,,,,,
단양군 - 계 - 건수,Statistics,180.0,295.0,362.0,340.0,291.0,238.0,199.0,189.0,181.0,187.0
단양군 - 계 - 농가수,Statistics,322.0,368.0,393.0,372.0,310.0,249.0,210.0,193.0,185.0,187.0
단양군 - 계 - 면적,Statistics,231.0,260.0,268.6,274.5,260.37,246.61,214.4,206.68,196.63,225.36
단양군 - 계 - 출하량,Statistics,1358.0,1008.0,1681.4,1017.8,761.58,589.36,679.22,357.66,494.01,777.47
단양군 - 무농약농산물 - 건수,Statistics,155.0,245.0,305.0,275.0,216.0,151.0,115.0,97.0,89.0,91.0
단양군 - 무농약농산물 - 농가수,Statistics,249.0,318.0,336.0,298.0,226.0,155.0,115.0,97.0,89.0,91.0
단양군 - 무농약농산물 - 면적,Statistics,145.0,188.0,177.9,162.5,137.18,110.62,95.57,76.01,78.91,98.73
단양군 - 무농약농산물 - 출하량,Statistics,737.0,734.0,1239.9,570.5,357.25,296.75,370.32,168.28,237.76,572.13
단양군 - 유기농산물 - 건수,Statistics,20.0,50.0,57.0,65.0,75.0,87.0,84.0,92.0,92.0,96.0
단양군 - 유기농산물 - 농가수,Statistics,42.0,50.0,57.0,74.0,84.0,94.0,95.0,96.0,96.0,96.0
단양군 - 유기농산물 - 면적,Statistics,63.0,72.0,90.7,112.0,123.19,135.99,118.84,130.67,117.71,126.63
단양군 - 유기농산물 - 출하량,Statistics,219.0,274.0,441.5,447.3,404.32,292.61,308.9,189.38,256.25,205.34
단양군 - 저농약농산물 - 건수,Statistics,5.0,,,,,,,,,
단양군 - 저농약농산물 - 농가수,Statistics,31.0,,,,,,,,,
단양군 - 저농약농산물 - 면적,Statistics,23.0,,,,,,,,,
단양군 - 저농약농산물 - 출하량,Statistics,402.0,,,,,,,,,
달서구 - 계 - 건수,Statistics,3.0,4.0,6.0,7.0,2.0,3.0,2.0,2.0,1.0,2.0
달서구 - 계 - 농가수,Statistics,3.0,4.0,6.0,7.0,2.0,3.0,2.0,2.0,1.0,2.0
달서구 - 계 - 면적,Statistics,,,,,,,,,,0.02
달서구 - 계 - 출하량,Statistics,6.0,123.0,44.3,83.5,3.5,13.6,5.1,4.55,3.7,4.0
달서구 - 무농약농산물 - 건수,Statistics,3.0,3.0,5.0,6.0,1.0,2.0,2.0,2.0,1.0,2.0
달서구 - 무농약농산물 - 농가수,Statistics,3.0,3.0,5.0,6.0,1.0,2.0,2.0,2.0,1.0,2.0
달서구 - 무농약농산물 - 면적,Statistics,,,,,,,,,,0.02
달서구 - 무농약농산물 - 출하량,Statistics,6.0,4.0,25.5,81.2,3.5,3.2,5.1,4.55,3.7,4.0
달서구 - 유기농산물 - 건수,Statistics,,1.0,1.0,1.0,1.0,1.0,,,,0.0
달서구 - 유기농산물 - 농가수,Statistics,,1.0,1.0,1.0,1.0,1.0,,,,0.0
달서구 - 유기농산물 - 면적,Statistics,,,,,,,,,,0.0
달서구 - 유기농산물 - 출하량,Statistics,,119.0,18.8,2.3,,10.4,,,,0.0
달성군 - 계 - 건수,Statistics,66.0,54.0,51.0,36.0,31.0,31.0,32.0,26.0,26.0,21.0
달성군 - 계 - 농가수,Statistics,247.0,81.0,76.0,60.0,47.0,47.0,41.0,35.0,33.0,25.0
달성군 - 계 - 면적,Statistics,141.0,52.0,48.0,35.7,32.24,30.08,20.39,17.56,16.0,14.34
달성군 - 계 - 출하량,Statistics,1290.0,1137.0,1065.8,978.6,880.62,927.87,1267.54,1085.45,782.05,651.84
달성군 - 무농약농산물 - 건수,Statistics,56.0,51.0,48.0,34.0,29.0,27.0,27.0,21.0,21.0,17.0
달성군 - 무농약농산물 - 농가수,Statistics,88.0,78.0,73.0,58.0,45.0,39.0,32.0,26.0,24.0,21.0
달성군 - 무농약농산물 - 면적,Statistics,61.0,48.0,44.6,34.0,30.64,16.6,7.65,6.12,4.75,9.64
달성군 - 무농약농산물 - 출하량,Statistics,1146.0,1008.0,986.3,977.0,880.5,796.55,1121.44,992.77,713.44,639.05
달성군 - 유기농산물 - 건수,Statistics,5.0,3.0,3.0,2.0,2.0,4.0,5.0,5.0,5.0,4.0
달성군 - 유기농산물 - 농가수,Statistics,5.0,3.0,3.0,2.0,2.0,8.0,9.0,9.0,9.0,4.0
달성군 - 유기농산물 - 면적,Statistics,4.0,4.0,3.4,1.7,1.6,13.48,12.74,11.44,11.25,4.7
달성군 - 유기농산물 - 출하량,Statistics,144.0,129.0,79.5,1.6,0.12,131.31,146.1,92.68,68.61,12.79
달성군 - 저농약농산물 - 건수,Statistics,5.0,,,,,,,,,
달성군 - 저농약농산물 - 농가수,Statistics,154.0,,,,,,,,,
달성군 - 저농약농산물 - 면적,Statistics,76.0,,,,,,,,,
담양군 - 계 - 건수,Statistics,425.0,510.0,477.0,527.0,569.0,611.0,641.0,663.0,694.0,762.0
담양군 - 계 - 농가수,Statistics,1373.0,1165.0,1119.0,1231.0,1339.0,1401.0,1406.0,1463.0,1546.0,1676.0
담양군 - 계 - 면적,Statistics,997.0,838.0,874.1,941.6,1069.11,1147.76,1106.28,1139.07,1183.83,1280.58
담양군 - 계 - 출하량,Statistics,4457.0,3881.0,4977.9,4485.2,4823.88,4653.84,5688.25,5053.44,5132.8,5230.26
담양군 - 무농약농산물 - 건수,Statistics,367.0,453.0,417.0,443.0,478.0,503.0,514.0,487.0,523.0,547.0
담양군 - 무농약농산물 - 농가수,Statistics,1062.0,902.0,846.0,878.0,959.0,968.0,907.0,822.0,903.0,959.0
담양군 - 무농약농산물 - 면적,Statistics,749.0,626.0,637.9,627.3,740.45,763.96,667.67,573.58,630.55,675.83
담양군 - 무농약농산물 - 출하량,Statistics,3106.0,2877.0,3629.3,2924.2,3191.05,2874.09,3519.09,2922.65,2898.2,3120.73
담양군 - 유기농산물 - 건수,Statistics,46.0,57.0,60.0,84.0,91.0,108.0,127.0,176.0,171.0,215.0
담양군 - 유기농산물 - 농가수,Statistics,254.0,263.0,273.0,353.0,380.0,433.0,499.0,641.0,643.0,717.0
담양군 - 유기농산물 - 면적,Statistics,202.0,212.0,236.2,314.3,328.66,383.81,438.61,565.48,553.28,604.76
담양군 - 유기농산물 - 출하량,Statistics,950.0,1004.0,1348.6,1561.0,1632.83,1779.76,2169.16,2130.79,2234.6,2109.54
담양군 - 저농약농산물 - 건수,Statistics,12.0,,,,,,,,,
담양군 - 저농약농산물 - 농가수,Statistics,57.0,,,,,,,,,
담양군 - 저농약농산물 - 면적,Statistics,46.0,,,,,,,,,
담양군 - 저농약농산물 - 출하량,Statistics,401.0,,,,,,,,,
당진시 - 계 - 건수,Statistics,79.0,82.0,76.0,74.0,84.0,90.0,85.0,80.0,67.0,62.0
당진시 - 계 - 농가수,Statistics,139.0,134.0,125.0,98.0,111.0,117.0,112.0,107.0,93.0,88.0
당진시 - 계 - 면적,Statistics,144.0,148.0,140.6,157.6,173.47,174.6,166.92,160.03,145.15,103.47
당진시 - 계 - 출하량,Statistics,2692.0,4696.0,4131.6,3780.0,2813.15,4378.31,4435.71,3590.56,2815.21,2488.55
당진시 - 무농약농산물 - 건수,Statistics,60.0,67.0,60.0,59.0,65.0,72.0,67.0,61.0,50.0,45.0
당진시 - 무농약농산물 - 농가수,Statistics,119.0,119.0,109.0,83.0,92.0,99.0,94.0,88.0,76.0,71.0
당진시 - 무농약농산물 - 면적,Statistics,108.0,118.0,103.2,121.5,143.97,148.24,139.09,134.5,122.55,80.73
당진시 - 무농약농산물 - 출하량,Statistics,2051.0,3941.0,2770.0,2625.8,2498.32,3742.22,3777.92,3106.01,2413.15,2154.71
당진시 - 유기농산물 - 건수,Statistics,15.0,15.0,16.0,15.0,19.0,18.0,18.0,19.0,17.0,17.0
당진시 - 유기농산물 - 농가수,Statistics,15.0,15.0,16.0,15.0,19.0,18.0,18.0,19.0,17.0,17.0
당진시 - 유기농산물 - 면적,Statistics,30.0,30.0,37.4,36.1,29.5,26.36,27.83,25.53,22.6,22.73
당진시 - 유기농산물 - 출하량,Statistics,600.0,755.0,1361.6,1154.2,314.83,636.09,657.79,484.55,402.06,333.85
당진시 - 저농약농산물 - 건수,Statistics,4.0,,,,,,,,,
당진시 - 저농약농산물 - 농가수,Statistics,5.0,,,,,,,,,
당진시 - 저농약농산물 - 면적,Statistics,6.0,,,,,,,,,
당진시 - 저농약농산물 - 출하량,Statistics,41.0,,,,,,,,,
대구광역시 소계 - 계 - 건수,Statistics,121.0,103.0,96.0,97.0,113.0,120.0,116.0,105.0,142.0,136.0
대구광역시 소계 - 계 - 농가수,Statistics,337.0,181.0,195.0,141.0,129.0,136.0,125.0,114.0,149.0,140.0
대구광역시 소계 - 계 - 면적,Statistics,185.0,99.0,94.5,63.3,54.98,53.32,43.24,37.04,67.14,68.0
대구광역시 소계 - 계 - 출하량,Statistics,1590.0,1552.0,1482.5,1515.3,1374.43,1428.32,1750.27,1861.29,2723.67,2103.26
대구광역시 소계 - 무농약농산물 - 건수,Statistics,102.0,91.0,86.0,87.0,102.0,106.0,101.0,90.0,119.0,115.0
대구광역시 소계 - 무농약농산물 - 농가수,Statistics,168.0,169.0,185.0,131.0,118.0,118.0,106.0,95.0,122.0,119.0
대구광역시 소계 - 무농약농산물 - 면적,Statistics,101.0,92.0,89.1,60.4,51.81,37.88,29.11,24.22,39.0,46.4
대구광역시 소계 - 무농약농산물 - 출하량,Statistics,1319.0,1160.0,1255.7,1332.7,1218.81,1123.51,1480.28,1456.42,1884.67,1638.53
대구광역시 소계 - 유기농산물 - 건수,Statistics,12.0,12.0,10.0,10.0,11.0,14.0,15.0,15.0,23.0,21.0
대구광역시 소계 - 유기농산물 - 농가수,Statistics,12.0,12.0,10.0,10.0,11.0,18.0,19.0,19.0,27.0,21.0
대구광역시 소계 - 유기농산물 - 면적,Statistics,7.0,7.0,5.4,2.9,3.17,15.44,14.13,12.83,28.14,21.6
대구광역시 소계 - 유기농산물 - 출하량,Statistics,267.0,392.0,226.8,182.6,155.62,304.81,269.99,404.87,839.0,464.73
대구광역시 소계 - 저농약농산물 - 건수,Statistics,7.0,,,,,,,,,
대구광역시 소계 - 저농약농산물 - 농가수,Statistics,157.0,,,,,,,,,
대구광역시 소계 - 저농약농산물 - 면적,Statistics,77.0,,,,,,,,,
대구광역시 소계 - 저농약농산물 - 출하량,Statistics,4.0,,,,,,,,,
대덕구 - 계 - 건수,Statistics,1.0,,,2.0,2.0,2.0,2.0,2.0,2.0,2.0
대덕구 - 계 - 농가수,Statistics,1.0,,,2.0,2.0,2.0,2.0,2.0,2.0,2.0
대덕구 - 계 - 면적,Statistics,2.0,,,,,,,0.16,0.16,0.0
대덕구 - 계 - 출하량,Statistics,,,,,,,8.38,5.6,6.2,8.55
대덕구 - 무농약농산물 - 건수,Statistics,,,,2.0,1.0,1.0,1.0,2.0,2.0,2.0
대덕구 - 무농약농산물 - 농가수,Statistics,,,,2.0,1.0,1.0,1.0,2.0,2.0,2.0
대덕구 - 무농약농산물 - 면적,Statistics,1.0,,,,,,,0.16,0.16,0.0
대덕구 - 무농약농산물 - 출하량,Statistics,,,,,,,,5.6,6.2,8.55
대덕구 - 유기농산물 - 건수,Statistics,,,,,1.0,1.0,1.0,,,0.0
대덕구 - 유기농산물 - 농가수,Statistics,,,,,1.0,1.0,1.0,,,0.0
대덕구 - 유기농산물 - 면적,Statistics,,,,,,,,,,0.0
대덕구 - 유기농산물 - 출하량,Statistics,,,,,,,8.38,,,0.0
대덕구 - 저농약농산물 - 건수,Statistics,1.0,,,,,,,,,
대덕구 - 저농약농산물 - 농가수,Statistics,1.0,,,,,,,,,
대덕구 - 저농약농산물 - 면적,Statistics,1.0,,,,,,,,,
대전광역시 소계 - 계 - 건수,Statistics,47.0,34.0,38.0,42.0,41.0,55.0,67.0,68.0,55.0,56.0
대전광역시 소계 - 계 - 농가수,Statistics,61.0,38.0,45.0,42.0,41.0,55.0,67.0,68.0,55.0,56.0
대전광역시 소계 - 계 - 면적,Statistics,33.0,11.0,11.3,11.3,12.01,13.86,18.95,17.29,14.97,16.99
대전광역시 소계 - 계 - 출하량,Statistics,895.0,827.0,764.8,580.7,583.08,488.31,958.0,902.96,1168.49,1168.12
대전광역시 소계 - 무농약농산물 - 건수,Statistics,25.0,29.0,32.0,37.0,34.0,47.0,59.0,58.0,49.0,47.0
대전광역시 소계 - 무농약농산물 - 농가수,Statistics,32.0,33.0,39.0,37.0,34.0,47.0,59.0,58.0,49.0,47.0
대전광역시 소계 - 무농약농산물 - 면적,Statistics,11.0,9.0,9.3,9.3,9.6,11.44,15.69,14.08,11.77,13.34
대전광역시 소계 - 무농약농산물 - 출하량,Statistics,791.0,782.0,701.8,521.5,527.52,426.34,846.54,851.23,1113.14,1109.54
대전광역시 소계 - 유기농산물 - 건수,Statistics,4.0,5.0,6.0,5.0,7.0,8.0,8.0,10.0,6.0,9.0
대전광역시 소계 - 유기농산물 - 농가수,Statistics,4.0,5.0,6.0,5.0,7.0,8.0,8.0,10.0,6.0,9.0
대전광역시 소계 - 유기농산물 - 면적,Statistics,3.0,2.0,2.0,2.0,2.41,2.41,3.25,3.21,3.19,3.65
대전광역시 소계 - 유기농산물 - 출하량,Statistics,46.0,45.0,63.0,59.2,55.56,61.96,111.46,51.73,55.34,58.58
대전광역시 소계 - 저농약농산물 - 건수,Statistics,18.0,,,,,,,,,
대전광역시 소계 - 저농약농산물 - 농가수,Statistics,25.0,,,,,,,,,
대전광역시 소계 - 저농약농산물 - 면적,Statistics,19.0,,,,,,,,,
대전광역시 소계 - 저농약농산물 - 출하량,Statistics,58.0,,,,,,,,,
도봉구 - 계 - 건수,Statistics,1.0,,1.0,1.0,2.0,2.0,,1.0,1.0,1.0
도봉구 - 계 - 농가수,Statistics,1.0,,1.0,1.0,2.0,2.0,,1.0,1.0,1.0
도봉구 - 계 - 면적,Statistics,,,,,,,,,,0.0
도봉구 - 계 - 출하량,Statistics,33.0,,0.9,0.7,2.48,1.15,,0.03,0.05,0.0
도봉구 - 무농약농산물 - 건수,Statistics,1.0,,1.0,1.0,2.0,2.0,,,,0.0
도봉구 - 무농약농산물 - 농가수,Statistics,1.0,,1.0,1.0,2.0,2.0,,,,0.0
도봉구 - 무농약농산물 - 면적,Statistics,,,,,,,,,,0.0
도봉구 - 무농약농산물 - 출하량,Statistics,33.0,,0.9,0.7,2.48,1.15,,,,0.0
도봉구 - 유기농산물 - 건수,Statistics,,,,,,,,1.0,1.0,1.0
도봉구 - 유기농산물 - 농가수,Statistics,,,,,,,,1.0,1.0,1.0
도봉구 - 유기농산물 - 면적,Statistics,,,,,,,,,,0.0
도봉구 - 유기농산물 - 출하량,Statistics,,,,,,,,0.03,0.05,0.0
동구 - 계 - 건수,Statistics,27.0,27.0,28.0,1.0,70.0,76.0,72.0,68.0,69.0,0.0
동구 - 계 - 농가수,Statistics,61.0,78.0,102.0,1.0,70.0,76.0,72.0,68.0,69.0,0.0
동구 - 계 - 면적,Statistics,41.0,44.0,44.2,26.0,21.32,21.83,21.68,19.06,19.18,0.0
동구 - 계 - 출하량,Statistics,173.0,148.0,240.7,1.6,333.34,329.95,354.3,394.18,373.42,0.0
동구 - 무농약농산물 - 건수,Statistics,22.0,24.0,26.0,1.0,67.0,71.0,67.0,63.0,65.0,0.0
동구 - 무농약농산물 - 농가수,Statistics,56.0,75.0,100.0,1.0,67.0,71.0,67.0,63.0,65.0,0.0
동구 - 무농약농산물 - 면적,Statistics,38.0,42.0,43.5,25.4,20.36,20.48,20.46,17.84,18.12,0.0
동구 - 무농약농산물 - 출하량,Statistics,156.0,137.0,239.7,1.6,325.83,311.17,326.84,377.77,360.72,0.0
동구 - 유기농산물 - 건수,Statistics,5.0,3.0,2.0,2.0,3.0,5.0,5.0,5.0,4.0,0.0
동구 - 유기농산물 - 농가수,Statistics,5.0,3.0,2.0,2.0,3.0,5.0,5.0,5.0,4.0,0.0
동구 - 유기농산물 - 면적,Statistics,2.0,2.0,0.7,0.6,0.96,1.35,1.22,1.22,1.06,0.0
동구 - 유기농산물 - 출하량,Statistics,17.0,11.0,1.0,3.0,7.5,18.78,27.45,16.4,12.7,0.0
동구 - 저농약농산물 - 건수,Statistics,1.0,,,,,,,,,
동구 - 저농약농산물 - 농가수,Statistics,1.0,,,,,,,,,
동구 - 저농약농산물 - 면적,Statistics,1.0,,,,,,,,,
동구 - 저농약농산물 - 출하량,Statistics,18.0,,,,,,,,,
동대문구 - 계 - 건수,Statistics,,1.0,1.0,1.0,2.0,1.0,,1.0,1.0,2.0
동대문구 - 계 - 농가수,Statistics,,1.0,1.0,1.0,2.0,1.0,,1.0,1.0,2.0
동대문구 - 계 - 면적,Statistics,,,,,,,,,,0.0
동대문구 - 계 - 출하량,Statistics,,2.0,0.8,1.4,45.26,,,0.39,0.83,2.34
동대문구 - 무농약농산물 - 건수,Statistics,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0
동대문구 - 무농약농산물 - 농가수,Statistics,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0
동대문구 - 무농약농산물 - 면적,Statistics,,,,,,,,,,0.0
동대문구 - 무농약농산물 - 출하량,Statistics,,2.0,0.8,1.4,0.76,,,0.39,0.83,0.99
동대문구 - 유기농산물 - 건수,Statistics,,,,,1.0,,,,,1.0
동대문구 - 유기농산물 - 농가수,Statistics,,,,,1.0,,,,,1.0
동대문구 - 유기농산물 - 면적,Statistics,,,,,,,,,,0.0
동대문구 - 유기농산물 - 출하량,Statistics,,,,,44.5,,,,,1.35
동래구 - 계 - 건수,Statistics,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,0.0
동래구 - 계 - 농가수,Statistics,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,0.0
동래구 - 계 - 면적,Statistics,,,,,,,,,,0.0
동래구 - 계 - 출하량,Statistics,,,0.4,0.2,0.25,0.25,,,,0.0
동래구 - 무농약농산물 - 건수,Statistics,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,0.0
동래구 - 무농약농산물 - 농가수,Statistics,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,0.0
동래구 - 무농약농산물 - 면적,Statistics,,,,,,,,,,0.0
동래구 - 무농약농산물 - 출하량,Statistics,,,0.4,0.2,0.25,0.25,,,,0.0
동래구 - 유기농산물 - 건수,Statistics,,,,,,,,,,0.0
동래구 - 유기농산물 - 농가수,Statistics,,,,,,,,,,0.0
동래구 - 유기농산물 - 면적,Statistics,,,,,,,,,,0.0
동래구 - 유기농산물 - 출하량,Statistics,,,,,,,,,,0.0
동작구 - 계 - 건수,Statistics,1.0,2.0,3.0,4.0,4.0,3.0,4.0,4.0,3.0,2.0
동작구 - 계 - 농가수,Statistics,1.0,2.0,3.0,4.0,4.0,3.0,4.0,4.0,3.0,2.0
동작구 - 계 - 면적,Statistics,,,,,0.02,0.02,0.02,0.02,0.02,0.02
동작구 - 계 - 출하량,Statistics,31.0,102.0,48.6,69.1,65.12,8.81,10.53,18.96,9.61,0.88
동작구 - 무농약농산물 - 건수,Statistics,1.0,2.0,3.0,4.0,4.0,2.0,2.0,2.0,1.0,0.0
동작구 - 무농약농산물 - 농가수,Statistics,1.0,2.0,3.0,4.0,4.0,2.0,2.0,2.0,1.0,0.0
동작구 - 무농약농산물 - 면적,Statistics,,,,,0.02,0.02,0.02,0.02,0.02,0.02
동작구 - 무농약농산물 - 출하량,Statistics,31.0,102.0,48.6,69.1,65.12,7.65,8.91,18.0,8.12,0.0
동작구 - 유기농산물 - 건수,Statistics,,,,,,1.0,2.0,2.0,2.0,2.0
동작구 - 유기농산물 - 농가수,Statistics,,,,,,1.0,2.0,2.0,2.0,2.0
동작구 - 유기농산물 - 면적,Statistics,,,,,,,,,,0.0
동작구 - 유기농산물 - 출하량,Statistics,,,,,,1.16,1.62,0.96,1.49,0.88
동해시 - 계 - 건수,Statistics,30.0,37.0,35.0,34.0,37.0,39.0,35.0,28.0,28.0,25.0
동해시 - 계 - 농가수,Statistics,106.0,121.0,100.0,93.0,92.0,82.0,62.0,56.0,53.0,49.0
동해시 - 계 - 면적,Statistics,45.0,69.0,68.6,64.9,60.99,59.44,52.95,50.1,49.71,47.72
동해시 - 계 - 출하량,Statistics,282.0,357.0,281.3,279.6,298.11,227.13,266.56,167.84,163.58,155.62
동해시 - 무농약농산물 - 건수,Statistics,22.0,35.0,33.0,32.0,34.0,34.0,31.0,24.0,24.0,22.0
동해시 - 무농약농산물 - 농가수,Statistics,98.0,119.0,98.0,91.0,89.0,77.0,58.0,52.0,49.0,46.0
동해시 - 무농약농산물 - 면적,Statistics,39.0,65.0,64.2,61.3,57.37,55.02,47.35,44.17,43.79,43.02
동해시 - 무농약농산물 - 출하량,Statistics,232.0,330.0,269.1,278.5,296.07,200.8,233.25,139.08,150.23,134.54
동해시 - 유기농산물 - 건수,Statistics,3.0,2.0,2.0,2.0,3.0,5.0,4.0,4.0,4.0,3.0
동해시 - 유기농산물 - 농가수,Statistics,3.0,2.0,2.0,2.0,3.0,5.0,4.0,4.0,4.0,3.0
동해시 - 유기농산물 - 면적,Statistics,4.0,4.0,4.4,3.6,3.62,4.42,5.6,5.93,5.93,4.7
동해시 - 유기농산물 - 출하량,Statistics,23.0,27.0,12.2,1.1,2.04,26.33,33.31,28.75,13.35,21.08
동해시 - 저농약농산물 - 건수,Statistics,5.0,,,,,,,,,
동해시 - 저농약농산물 - 농가수,Statistics,5.0,,,,,,,,,
동해시 - 저농약농산물 - 면적,Statistics,2.0,,,,,,,,,
동해시 - 저농약농산물 - 출하량,Statistics,27.0,,,,,,,,,
마포구 - 계 - 건수,Statistics,,,,,,,,1.0,,1.0
마포구 - 계 - 농가수,Statistics,,,,,,,,1.0,,1.0
마포구 - 계 - 면적,Statistics,,,,,,,,0.01,,0.0
마포구 - 계 - 출하량,Statistics,,,,,,,,19.1,,3.37
마포구 - 무농약농산물 - 건수,Statistics,,,,,,,,1.0,,1.0
마포구 - 무농약농산물 - 농가수,Statistics,,,,,,,,1.0,,1.0
마포구 - 무농약농산물 - 면적,Statistics,,,,,,,,0.01,,0.0
마포구 - 무농약농산물 - 출하량,Statistics,,,,,,,,19.1,,3.37
마포구 - 유기농산물 - 건수,Statistics,,,,,,,,,,0.0
마포구 - 유기농산물 - 농가수,Statistics,,,,,,,,,,0.0
마포구 - 유기농산물 - 면적,Statistics,,,,,,,,,,0.0
마포구 - 유기농산물 - 출하량,Statistics,,,,,,,,,,0.0
목포시 - 계 - 건수,Statistics,7.0,15.0,12.0,14.0,16.0,20.0,20.0,19.0,19.0,22.0
