군산시 - 65세이상 1인가구＜br＞(A),Statistics,5590.0,7213.0,8233.0,8713.0,9231.0,9601.0,10145.0,10940.0,12082.0,13020.0,14143.0
군산시 - 독거노인가구비율＜br＞(A÷B×100),Statistics,6.6,7.6,7.8,8.1,8.5,8.8,9.3,9.8,10.6,11.3,12.1
군산시 - 전체 일반가구＜br＞(B),Statistics,84736.0,94944.0,106127.0,108113.0,108211.0,108539.0,108999.0,111817.0,114276.0,115636.0,116911.0
군위군 - 65세이상 1인가구＜br＞(A),Statistics,1954.0,2192.0,2114.0,2142.0,2239.0,2286.0,2272.0,2321.0,2502.0,2589.0,2307.0
군위군 - 독거노인가구비율＜br＞(A÷B×100),Statistics,18.9,23.4,21.1,21.1,21.5,21.6,21.5,21.6,23.2,23.1,21.1
군위군 - 전체 일반가구＜br＞(B),Statistics,10335.0,9348.0,10039.0,10166.0,10410.0,10565.0,10560.0,10726.0,10797.0,11185.0,10943.0
군포시 - 65세이상 1인가구＜br＞(A),Statistics,2210.0,3398.0,4288.0,4690.0,4968.0,5327.0,5909.0,6543.0,7199.0,7911.0,8913.0
군포시 - 독거노인가구비율＜br＞(A÷B×100),Statistics,2.6,3.7,4.4,4.8,5.0,5.4,5.9,6.3,6.9,7.5,8.4
군포시 - 전체 일반가구＜br＞(B),Statistics,85278.0,92647.0,98130.0,98411.0,98562.0,98728.0,100586.0,103186.0,104422.0,105957.0,105892.0
금산군 - 65세이상 1인가구＜br＞(A),Statistics,2673.0,3229.0,2957.0,3156.0,3254.0,3378.0,3474.0,3680.0,3907.0,4231.0,4221.0
금산군 - 독거노인가구비율＜br＞(A÷B×100),Statistics,13.3,15.4,13.0,13.2,14.1,14.8,15.5,15.8,16.8,18.2,18.1
금산군 - 전체 일반가구＜br＞(B),Statistics,20031.0,20931.0,22820.0,23913.0,23044.0,22889.0,22450.0,23257.0,23299.0,23275.0,23354.0
금정구 - 65세이상 1인가구＜br＞(A),Statistics,3677.0,5439.0,6800.0,7264.0,7803.0,8470.0,9091.0,9819.0,10652.0,11382.0,12405.0
금정구 - 독거노인가구비율＜br＞(A÷B×100),Statistics,4.2,6.1,6.9,7.4,7.8,8.4,9.0,9.6,10.4,11.2,12.3
금정구 - 전체 일반가구＜br＞(B),Statistics,87109.0,89452.0,97988.0,98500.0,99425.0,101118.0,101294.0,101802.0,102456.0,101834.0,100914.0
금천구 - 65세이상 1인가구＜br＞(A),Statistics,2636.0,3849.0,5352.0,5777.0,6042.0,6407.0,6913.0,7619.0,8379.0,9194.0,9830.0
금천구 - 독거노인가구비율＜br＞(A÷B×100),Statistics,3.1,4.4,5.7,6.2,6.3,6.7,7.0,7.4,7.8,8.3,8.8
금천구 - 전체 일반가구＜br＞(B),Statistics,85171.0,86533.0,93443.0,93402.0,95331.0,96298.0,99315.0,103432.0,107430.0,110689.0,111789.0
기장군 - 65세이상 1인가구＜br＞(A),Statistics,1908.0,2793.0,3400.0,3769.0,4154.0,4531.0,4939.0,5325.0,6211.0,6609.0,7273.0
기장군 - 독거노인가구비율＜br＞(A÷B×100),Statistics,7.8,8.3,6.3,6.6,7.1,7.4,7.9,8.0,8.9,9.3,10.0
기장군 - 전체 일반가구＜br＞(B),Statistics,24349.0,33772.0,54006.0,56777.0,58788.0,61108.0,62178.0,66584.0,69646.0,71346.0,72849.0
김제시 - 65세이상 1인가구＜br＞(A),Statistics,5527.0,6387.0,5954.0,6138.0,6171.0,6206.0,6274.0,6382.0,6872.0,7117.0,7438.0
김제시 - 독거노인가구비율＜br＞(A÷B×100),Statistics,16.2,19.2,17.2,17.6,17.8,17.9,18.2,18.4,19.6,19.9,20.4
김제시 - 전체 일반가구＜br＞(B),Statistics,34045.0,33295.0,34671.0,34789.0,34726.0,34621.0,34491.0,34697.0,35113.0,35702.0,36483.0
김천시 - 65세이상 1인가구＜br＞(A),Statistics,5418.0,6602.0,6201.0,6394.0,6680.0,6941.0,7148.0,7482.0,8125.0,8479.0,8858.0
김천시 - 독거노인가구비율＜br＞(A÷B×100),Statistics,11.2,13.5,11.5,11.6,11.8,12.2,12.5,12.6,13.5,13.9,14.4
김천시 - 전체 일반가구＜br＞(B),Statistics,48210.0,48843.0,53745.0,55285.0,56612.0,56670.0,57408.0,59250.0,60115.0,61083.0,61530.0
김포시 - 65세이상 1인가구＜br＞(A),Statistics,1822.0,2800.0,4714.0,5276.0,5849.0,6551.0,7175.0,8287.0,9620.0,10803.0,12301.0
김포시 - 독거노인가구비율＜br＞(A÷B×100),Statistics,3.1,3.9,4.0,4.3,4.4,4.4,4.6,4.8,5.3,5.8,6.5
김포시 - 전체 일반가구＜br＞(B),Statistics,59249.0,71246.0,118224.0,123571.0,134242.0,147297.0,156040.0,171854.0,182709.0,185175.0,188422.0
김해시 - 65세이상 1인가구＜br＞(A),Statistics,4984.0,7042.0,8365.0,8962.0,9712.0,10241.0,11179.0,12296.0,13999.0,15403.0,17272.0
김해시 - 독거노인가구비율＜br＞(A÷B×100),Statistics,3.6,4.3,4.5,4.8,5.1,5.3,5.6,5.9,6.6,7.2,7.9
김해시 - 전체 일반가구＜br＞(B),Statistics,137295.0,165258.0,186657.0,187699.0,192078.0,194797.0,201314.0,207272.0,211354.0,214436.0,217871.0
나주시 - 65세이상 1인가구＜br＞(A),Statistics,5914.0,6609.0,5625.0,5816.0,5892.0,6041.0,6088.0,6418.0,6824.0,7116.0,7400.0
나주시 - 독거노인가구비율＜br＞(A÷B×100),Statistics,17.8,20.8,14.8,14.3,13.4,13.2,13.0,13.2,13.6,14.0,14.2
나주시 - 전체 일반가구＜br＞(B),Statistics,33296.0,31795.0,38085.0,40683.0,44119.0,45864.0,46928.0,48497.0,50270.0,50878.0,52082.0
남구 - 65세이상 1인가구＜br＞(A),Statistics,3955.0,6360.0,7309.0,7705.0,8233.0,8781.0,9166.0,9880.0,10797.0,11639.0,12388.0
남구 - 독거노인가구비율＜br＞(A÷B×100),Statistics,4.0,5.9,6.7,7.1,7.6,7.9,8.2,8.9,9.7,10.5,11.0
남구 - 전체 일반가구＜br＞(B),Statistics,98986.0,107435.0,109345.0,108478.0,108016.0,111261.0,111594.0,110605.0,111810.0,111263.0,112697.0
남동구 - 65세이상 1인가구＜br＞(A),Statistics,3355.0,5841.0,8288.0,9238.0,10024.0,10992.0,12338.0,14018.0,15667.0,17203.0,19189.0
남동구 - 독거노인가구비율＜br＞(A÷B×100),Statistics,2.8,3.7,4.4,4.8,5.1,5.5,6.1,6.8,7.4,8.2,9.2
남동구 - 전체 일반가구＜br＞(B),Statistics,120028.0,157859.0,190088.0,192717.0,196858.0,201623.0,203704.0,207421.0,210772.0,210750.0,209484.0
남양주시 - 65세이상 1인가구＜br＞(A),Statistics,3842.0,6176.0,8727.0,9715.0,10809.0,11734.0,13012.0,14642.0,16686.0,18760.0,21215.0
남양주시 - 독거노인가구비율＜br＞(A÷B×100),Statistics,3.0,3.6,4.1,4.4,4.8,5.0,5.3,5.8,6.3,6.8,7.7
남양주시 - 전체 일반가구＜br＞(B),Statistics,129947.0,170933.0,214763.0,220424.0,224811.0,232836.0,243802.0,252977.0,266223.0,274943.0,276687.0
남원시 - 65세이상 1인가구＜br＞(A),Statistics,4276.0,5033.0,5088.0,5177.0,5343.0,5400.0,5460.0,5567.0,5920.0,6126.0,6384.0
남원시 - 독거노인가구비율＜br＞(A÷B×100),Statistics,13.1,16.1,15.4,15.6,16.0,16.3,16.4,16.4,17.2,17.8,18.4
남원시 - 전체 일반가구＜br＞(B),Statistics,32668.0,31329.0,33145.0,33251.0,33315.0,33135.0,33242.0,33974.0,34386.0,34509.0,34712.0
남해군 - 65세이상 1인가구＜br＞(A),Statistics,4088.0,4749.0,4512.0,4387.0,4468.0,4528.0,4500.0,4502.0,4690.0,4858.0,4949.0
남해군 - 독거노인가구비율＜br＞(A÷B×100),Statistics,20.7,24.1,22.9,22.6,23.0,23.3,23.3,23.1,23.9,24.5,25.2
남해군 - 전체 일반가구＜br＞(B),Statistics,19788.0,19694.0,19671.0,19442.0,19431.0,19431.0,19316.0,19501.0,19606.0,19804.0,19653.0
노원구 - 65세이상 1인가구＜br＞(A),Statistics,6349.0,9587.0,12240.0,13004.0,14029.0,15020.0,16299.0,17738.0,19299.0,20720.0,22402.0
