item,category,2009,2011,2013,2015,2017,2019,2021,2023
제주특별자치도 - 계 - · 교육여행자 1인당 여행횟수(평균),Statistics,1.1,1.4,1.1,1.4,1.6,1.2,4.996,1.0
제주특별자치도 - 계 - · 업무여행자 1인당 여행횟수(평균),Statistics,1.5,1.7,2.9,3.1,1.7,2.2,2.814,1.765
제주특별자치도 - 계 - 계,Statistics,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
제주특별자치도 - 계 - 해외여행 한 적 없음,Statistics,91.2,85.7,86.9,85.7,78.0,69.4,99.128,
제주특별자치도 - 계 - 해외여행 한 적 있음,Statistics,8.8,14.3,13.1,14.3,22.0,30.6,0.872,11.749
충청남도 - 계 - - 가족 및 친지 방문,Statistics,11.1,7.9,9.9,9.1,6.1,5.6,26.804,13.018
충청남도 - 계 - - 관광,Statistics,77.9,73.9,77.5,80.0,88.9,89.3,33.488,87.427
충청남도 - 계 - - 교육,Statistics,1.8,5.6,7.4,4.6,2.5,2.9,14.523,4.805
충청남도 - 계 - - 업무,Statistics,16.9,22.9,14.0,10.5,7.0,10.1,41.508,6.7
충청남도 - 계 - · 가족 및 친지방문 여행자 1인당 여행횟수(평균),Statistics,2.0,2.7,1.8,1.9,1.6,2.1,1.209,1.711
충청남도 - 계 - · 관광여행자 1인당 여행횟수(평균),Statistics,1.2,1.4,1.3,1.4,1.5,1.7,1.508,1.559
충청남도 - 계 - · 교육여행자 1인당 여행횟수(평균),Statistics,1.1,1.1,1.4,2.0,1.1,1.3,1.0,1.766
충청남도 - 계 - · 업무여행자 1인당 여행횟수(평균),Statistics,2.1,1.9,1.7,2.4,3.7,2.7,1.486,2.032
충청남도 - 계 - 계,Statistics,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
충청남도 - 계 - 해외여행 한 적 없음,Statistics,90.2,88.2,84.8,84.3,77.6,75.5,99.103,
충청남도 - 계 - 해외여행 한 적 있음,Statistics,9.8,11.8,15.2,15.7,22.4,24.5,0.897,11.782
충청북도 - 계 - - 가족 및 친지 방문,Statistics,10.3,14.6,9.7,10.9,5.3,7.2,37.734,14.726
충청북도 - 계 - - 관광,Statistics,76.8,69.9,79.7,80.4,91.3,90.1,71.457,86.044
충청북도 - 계 - - 교육,Statistics,5.7,10.2,6.9,5.3,1.4,2.6,12.472,4.084
충청북도 - 계 - - 업무,Statistics,15.9,11.3,10.0,10.2,6.3,6.5,31.748,5.017
충청북도 - 계 - · 가족 및 친지방문 여행자 1인당 여행횟수(평균),Statistics,2.0,1.7,1.6,1.7,1.6,2.0,1.737,2.046
충청북도 - 계 - · 관광여행자 1인당 여행횟수(평균),Statistics,1.6,1.3,1.2,1.3,1.5,1.4,1.329,1.673
충청북도 - 계 - · 교육여행자 1인당 여행횟수(평균),Statistics,1.0,1.1,1.0,1.0,1.0,1.3,7.0,1.884
충청북도 - 계 - · 업무여행자 1인당 여행횟수(평균),Statistics,2.0,2.0,2.5,1.8,1.7,1.8,4.143,2.508
충청북도 - 계 - 계,Statistics,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
충청북도 - 계 - 해외여행 한 적 없음,Statistics,88.3,88.2,85.0,81.3,78.4,74.5,99.342,
충청북도 - 계 - 해외여행 한 적 있음,Statistics,11.7,11.8,15.0,18.7,21.6,25.5,0.658,11.838
