item,category,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
전국 - 주민1인당 생활계폐기물배출량＜br＞(A÷B)*1000,Statistics,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.1,1.1,1.2,1.2,1.2,1.2
전국 - 주민등록인구＜br＞(B),Statistics,48021543.0,48229948.0,48386823.0,48583805.0,48782274.0,48991779.0,49268928.0,49540367.0,49773145.0,50515666.0,50734284.0,50948272.0,51141463.0,51327916.0,51529338.0,51696216.0,51778544.0,51826059.0,51849861.0,51829023.0,51638809.0,51439038.0,51325329.0
전라남도 - 생활계폐기물발생량＜br＞(A),Statistics,1910.5,1979.6,2194.0,2235.4,1879.6,1770.1,1930.4,2036.9,1899.6,1810.5,1828.8,2181.3,2046.6,2009.7,1948.6,1966.8,1983.0,2066.8,2097.8,2599.9,2485.6,2434.9,2461.5
전라남도 - 주민1인당 생활계폐기물배출량＜br＞(A÷B)*1000,Statistics,0.9,1.0,1.1,1.1,1.0,0.9,1.0,1.1,1.0,0.9,1.0,1.1,1.1,1.1,1.0,1.0,1.0,1.1,1.1,1.4,1.4,1.3,1.4
전라남도 - 주민등록인구＜br＞(B),Statistics,2099308.0,2054204.0,2017730.0,1986192.0,1967205.0,1942925.0,1929836.0,1919000.0,1913004.0,1918485.0,1914339.0,1909618.0,1907172.0,1905780.0,1908996.0,1903914.0,1896424.0,1882970.0,1868745.0,1851549.0,1832803.0,1817697.0,1804217.0
전북특별자치도 - 생활계폐기물발생량＜br＞(A),Statistics,1667.5,1626.6,1754.2,1735.5,1625.4,1734.9,1731.7,1685.6,1644.9,1592.6,1830.6,1796.4,1656.3,1705.0,1831.2,1847.5,1916.2,2109.4,2050.6,2227.3,2353.1,2310.9,2066.5
전북특별자치도 - 주민1인당 생활계폐기물배출량＜br＞(A÷B)*1000,Statistics,0.8,0.8,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,1.0,1.0,0.9,0.9,1.0,1.0,1.0,1.1,1.1,1.2,1.3,1.3,1.2
전북특별자치도 - 주민등록인구＜br＞(B),Statistics,2006454.0,1953846.0,1954430.0,1906742.0,1885335.0,1868365.0,1862277.0,1855772.0,1854508.0,1868963.0,1874031.0,1873341.0,1872965.0,1871560.0,1869711.0,1864791.0,1854607.0,1836832.0,1818917.0,1804104.0,1786855.0,1769607.0,1754757.0
전주시 - 생활계폐기물발생량＜br＞(A),Statistics,571.6,595.4,598.9,599.0,573.5,608.0,662.4,656.7,621.4,594.8,616.3,635.3,699.9,699.4,796.6,729.0,753.9,859.3,642.8,620.7,650.3,687.3,655.5
전주시 - 주민1인당 생활계폐기물배출량＜br＞(A÷B)*1000,Statistics,0.9,1.0,1.0,1.0,0.9,1.0,1.1,1.0,1.0,0.9,1.0,1.0,1.1,1.1,1.2,1.1,1.2,1.3,1.0,0.9,1.0,1.1,1.0
전주시 - 주민등록인구＜br＞(B),Statistics,622283.0,624485.0,618819.0,622472.0,621749.0,624849.0,623926.0,631532.0,635007.0,641525.0,645894.0,648863.0,650082.0,652877.0,652282.0,651744.0,648964.0,651091.0,654394.0,657432.0,657269.0,651495.0,642727.0
정선군 - 생활계폐기물발생량＜br＞(A),Statistics,17.3,38.1,37.0,32.7,25.3,32.7,48.5,48.2,69.9,57.9,48.5,49.0,53.7,54.6,55.6,66.2,52.1,40.4,75.1,50.3,54.3,53.2,50.5
정선군 - 주민1인당 생활계폐기물배출량＜br＞(A÷B)*1000,Statistics,0.4,0.7,0.8,0.7,0.6,0.8,1.2,1.2,1.7,1.4,1.2,1.2,1.3,1.4,1.4,1.7,1.4,1.1,2.0,1.4,1.5,1.5,1.5
정선군 - 주민등록인구＜br＞(B),Statistics,49048.0,51226.0,46225.0,45419.0,44203.0,43186.0,41806.0,41269.0,40708.0,41045.0,40181.0,39915.0,39985.0,39425.0,39197.0,38718.0,38173.0,37700.0,37271.0,36870.0,35675.0,34931.0,34202.0
정읍시 - 생활계폐기물발생량＜br＞(A),Statistics,103.0,94.4,104.2,96.0,87.5,89.8,81.0,77.6,78.3,77.0,76.3,79.8,83.5,87.3,83.9,87.5,89.2,90.3,86.4,123.6,111.8,109.4,110.9
정읍시 - 주민1인당 생활계폐기물배출량＜br＞(A÷B)*1000,Statistics,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.6,0.6,0.6,0.6,0.7,0.7,0.7,0.7,0.8,0.8,0.8,0.8,1.1,1.0,1.0,1.1
정읍시 - 주민등록인구＜br＞(B),Statistics,151813.0,139133.0,155319.0,132285.0,129050.0,126249.0,124239.0,122842.0,121545.0,122000.0,120466.0,119392.0,118328.0,117183.0,115977.0,115173.0,113776.0,112169.0,110541.0,108508.0,106487.0,105081.0,103620.0
제주시 - 생활계폐기물발생량＜br＞(A),Statistics,,,,,,447.0,456.2,454.1,470.8,471.4,557.4,561.2,605.9,657.5,819.3,881.9,881.3,923.2,860.3,947.6,948.0,1029.0,1037.8
제주시 - 주민1인당 생활계폐기물배출량＜br＞(A÷B)*1000,Statistics,,,,,,1.1,1.1,1.1,1.1,1.1,1.3,1.3,1.4,1.5,1.8,1.9,1.8,1.9,1.8,1.9,1.9,2.1,2.1
제주시 - 주민등록인구＜br＞(B),Statistics,,,,,,403601.0,405458.0,407498.0,410378.0,417539.0,422790.0,429656.0,438165.0,448834.0,459876.0,470665.0,478700.0,485946.0,489405.0,492466.0,493096.0,493389.0,491654.0
제주특별자치도 - 생활계폐기물발생량＜br＞(A),Statistics,617.3,647.7,628.3,630.0,643.6,579.8,594.9,602.7,621.9,638.8,764.7,861.9,984.2,976.2,1162.3,1305.3,1312.1,1313.9,1233.5,1320.4,1303.3,1391.0,1436.1
제주특별자치도 - 주민1인당 생활계폐기물배출량＜br＞(A÷B)*1000,Statistics,1.1,1.2,1.1,1.1,1.2,1.0,1.1,1.1,1.1,1.1,1.3,1.5,1.7,1.6,1.9,2.0,2.0,2.0,1.8,2.0,1.9,2.1,2.1
제주특별자치도 - 주민등록인구＜br＞(B),Statistics,546889.0,550831.0,552297.0,555362.0,557569.0,558496.0,559258.0,560618.0,562663.0,571255.0,576156.0,583713.0,593806.0,607346.0,624395.0,641597.0,657083.0,667191.0,670989.0,674635.0,676759.0,678159.0,675252.0
제천시 - 생활계폐기물발생량＜br＞(A),Statistics,135.4,130.7,179.9,153.1,148.4,156.3,184.7,128.6,136.5,148.9,137.7,121.1,127.9,122.8,123.0,114.0,120.3,149.5,135.3,188.2,254.3,202.6,187.3
제천시 - 주민1인당 생활계폐기물배출량＜br＞(A÷B)*1000,Statistics,0.9,0.9,1.3,1.1,1.1,1.1,1.4,0.9,1.0,1.1,1.0,0.9,0.9,0.9,0.9,0.8,0.9,1.1,1.0,1.4,1.9,1.5,1.4
제천시 - 주민등록인구＜br＞(B),Statistics,144968.0,143231.0,140676.0,138872.0,138201.0,136398.0,136218.0,135738.0,135580.0,137264.0,137689.0,137521.0,137204.0,136805.0,136138.0,136517.0,136432.0,135386.0,134617.0,133018.0,131591.0,130988.0,130194.0
종로구 - 생활계폐기물발생량＜br＞(A),Statistics,445.8,455.8,479.1,498.6,564.9,442.8,467.0,432.6,385.4,439.0,411.0,386.6,354.7,365.4,324.4,406.0,375.1,362.7,339.9,264.2,229.8,285.9,266.9
종로구 - 주민1인당 생활계폐기물배출량＜br＞(A÷B)*1000,Statistics,2.4,2.5,2.7,2.9,3.3,2.7,2.8,2.5,2.3,2.6,2.4,2.3,2.2,2.3,2.1,2.7,2.4,2.4,2.2,1.8,1.6,2.0,1.9
종로구 - 주민등록인구＜br＞(B),Statistics,184225.0,181231.0,177519.0,174372.0,169315.0,166793.0,165846.0,170705.0,168603.0,170578.0,168382.0,165207.0,160070.0,156993.0,154986.0,152737.0,154770.0,153065.0,151290.0,149384.0,144683.0,141379.0,139417.0
중구 - 생활계폐기물발생량＜br＞(A),Statistics,587.1,550.1,546.7,512.5,485.4,499.3,501.8,621.3,487.4,529.2,562.9,553.4,507.9,504.5,500.3,499.2,446.0,429.7,413.7,357.5,298.1,325.4,363.0
중구 - 주민1인당 생활계폐기물배출량＜br＞(A÷B)*1000,Statistics,4.1,4.0,4.1,3.9,3.7,3.8,3.9,4.8,3.8,4.0,4.2,4.1,3.9,3.9,4.0,4.0,3.5,3.4,3.3,2.9,2.4,2.7,3.0
중구 - 주민등록인구＜br＞(B),Statistics,143016.0,138134.0,134548.0,131971.0,130027.0,130649.0,130044.0,130362.0,129465.0,132822.0,133193.0,133360.0,130465.0,128065.0,125733.0,125249.0,125709.0,125725.0,126171.0,125240.0,122499.0,120437.0,121312.0
중랑구 - 생활계폐기물발생량＜br＞(A),Statistics,334.6,339.9,340.2,319.5,342.8,339.6,359.3,292.0,393.5,214.9,213.1,222.5,227.4,369.4,392.1,387.9,361.3,391.9,330.5,337.6,288.3,286.0,265.3
중랑구 - 주민1인당 생활계폐기물배출량＜br＞(A÷B)*1000,Statistics,0.7,0.8,0.8,0.7,0.8,0.8,0.8,0.7,0.9,0.5,0.5,0.5,0.5,0.9,0.9,0.9,0.9,1.0,0.8,0.9,0.7,0.7,0.7
중랑구 - 주민등록인구＜br＞(B),Statistics,448928.0,442125.0,436089.0,433858.0,427373.0,426078.0,427071.0,427871.0,424761.0,427455.0,423706.0,419295.0,416798.0,418836.0,413909.0,411005.0,408226.0,403209.0,397015.0,394702.0,387350.0,385318.0,382155.0
증평군 - 생활계폐기물발생량＜br＞(A),Statistics,,,22.9,25.3,22.2,21.8,26.3,31.9,35.6,39.0,38.0,28.0,35.6,38.9,42.3,40.6,39.0,38.9,56.9,54.1,55.2,45.9,55.8
증평군 - 주민1인당 생활계폐기물배출량＜br＞(A÷B)*1000,Statistics,,,0.7,0.8,0.7,0.7,0.8,1.0,1.1,1.2,1.1,0.8,1.0,1.1,1.2,1.1,1.0,1.0,1.5,1.5,1.5,1.2,1.5
증평군 - 주민등록인구＜br＞(B),Statistics,,,31310.0,30899.0,30607.0,30483.0,31145.0,32179.0,33164.0,33533.0,34009.0,34279.0,34546.0,34771.0,36671.0,37308.0,37783.0,37317.0,37392.0,36807.0,36426.0,37262.0,37484.0
진도군 - 생활계폐기물발생량＜br＞(A),Statistics,42.2,36.2,36.8,35.1,33.8,36.6,23.2,26.8,38.2,38.5,23.7,35.9,46.5,49.1,32.3,29.9,29.8,35.5,42.8,52.5,55.2,43.2,127.1
진도군 - 주민1인당 생활계폐기물배출량＜br＞(A÷B)*1000,Statistics,1.0,0.9,1.0,0.9,0.9,1.0,0.7,0.8,1.1,1.1,0.7,1.1,1.4,1.5,1.0,0.9,0.9,1.1,1.4,1.7,1.8,1.5,4.4
진도군 - 주민등록인구＜br＞(B),Statistics,41139.0,39619.0,38382.0,37329.0,36529.0,35953.0,35206.0,34412.0,33931.0,33743.0,33502.0,33208.0,32998.0,32746.0,32476.0,32078.0,31765.0,31219.0,30715.0,31227.0,30066.0,29507.0,28979.0
진안군 - 생활계폐기물발생량＜br＞(A),Statistics,17.5,16.0,19.1,23.2,19.7,14.5,28.0,27.6,27.3,22.6,20.4,20.5,20.3,21.3,20.5,14.5,13.2,10.7,20.3,83.5,81.5,27.9,27.8
진안군 - 주민1인당 생활계폐기물배출량＜br＞(A÷B)*1000,Statistics,0.5,0.5,0.6,0.8,0.7,0.5,0.9,1.0,1.0,0.8,0.7,0.8,0.8,0.8,0.8,0.6,0.5,0.4,0.8,3.3,3.3,1.1,1.1
진안군 - 주민등록인구＜br＞(B),Statistics,32635.0,30439.0,30475.0,30757.0,29021.0,27122.0,30250.0,27230.0,27558.0,27543.0,28473.0,26963.0,26703.0,26474.0,26203.0,26069.0,26271.0,25963.0,25697.0,25394.0,24987.0,24550.0,24465.0
진주시 - 생활계폐기물발생량＜br＞(A),Statistics,367.0,422.7,431.0,417.0,353.3,381.4,377.7,359.4,373.1,376.7,376.3,376.1,415.1,413.2,427.8,401.7,425.5,447.7,461.0,468.1,461.9,507.4,470.2
진주시 - 주민1인당 생활계폐기물배출량＜br＞(A÷B)*1000,Statistics,1.1,1.2,1.3,1.2,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.2,1.2,1.2,1.2,1.2,1.3,1.3,1.3,1.3,1.5,1.4
진주시 - 주민등록인구＜br＞(B),Statistics,339906.0,339943.0,337319.0,337425.0,336234.0,333554.0,330756.0,331222.0,331720.0,335037.0,335502.0,337314.0,337071.0,340241.0,344426.0,346739.0,346681.0,345987.0,347334.0,348096.0,347097.0,343782.0,341074.0
진천군 - 생활계폐기물발생량＜br＞(A),Statistics,56.0,51.9,73.2,70.9,71.0,63.8,44.6,55.1,82.4,63.9,106.3,88.9,89.3,62.1,72.6,79.2,107.8,114.7,91.0,132.7,125.1,139.8,177.2
진천군 - 주민1인당 생활계폐기물배출량＜br＞(A÷B)*1000,Statistics,0.9,0.9,1.2,1.2,1.2,1.1,0.7,0.9,1.3,1.0,1.7,1.4,1.4,1.0,1.1,1.1,1.5,1.5,1.1,1.6,1.5,1.6,2.1
진천군 - 주민등록인구＜br＞(B),Statistics,60309.0,59699.0,59724.0,60347.0,60155.0,60111.0,60154.0,60715.0,61456.0,62094.0,63051.0,63458.0,64606.0,65174.0,67981.0,69950.0,73677.0,78218.0,81084.0,83718.0,85176.0,86147.0,86254.0
창녕군 - 생활계폐기물발생량＜br＞(A),Statistics,50.0,48.8,52.0,48.3,48.3,51.6,62.4,54.3,55.3,43.4,46.9,49.5,49.6,51.4,50.7,51.5,53.0,56.6,303.8,68.6,83.9,77.6,73.7
창녕군 - 주민1인당 생활계폐기물배출량＜br＞(A÷B)*1000,Statistics,0.7,0.7,0.8,0.7,0.7,0.8,1.0,0.9,0.9,0.7,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.9,4.9,1.1,1.4,1.3,1.3
창녕군 - 주민등록인구＜br＞(B),Statistics,71047.0,69220.0,67313.0,66074.0,64672.0,63476.0,62255.0,61603.0,61252.0,61714.0,62490.0,62966.0,63447.0,63502.0,63817.0,63982.0,64101.0,63396.0,62331.0,61301.0,60129.0,58372.0,57083.0
창원시 - 생활계폐기물발생량＜br＞(A),Statistics,,,,,,,,,,1199.6,1156.0,1299.8,945.0,1121.7,1123.2,1245.7,1301.5,1232.9,1226.2,1252.2,1514.5,1329.6,1337.8
창원시 - 주민1인당 생활계폐기물배출량＜br＞(A÷B)*1000,Statistics,,,,,,,,,,1.1,1.1,1.2,0.9,1.0,1.0,1.2,1.2,1.2,1.2,1.2,1.5,1.3,1.3
창원시 - 주민등록인구＜br＞(B),Statistics,,,,,,,,,,1090181.0,1091881.0,1091471.0,1083731.0,1075168.0,1070064.0,1063907.0,1057032.0,1053601.0,1044740.0,1036738.0,1032741.0,1021487.0,1009038.0
천안시 - 생활계폐기물발생량＜br＞(A),Statistics,690.0,726.0,746.0,720.5,765.6,834.8,813.8,766.3,1036.0,954.6,932.1,981.9,1077.7,943.3,853.9,883.0,940.9,822.1,807.3,804.4,917.0,833.8,904.0
천안시 - 주민1인당 생활계폐기물배출량＜br＞(A÷B)*1000,Statistics,1.6,1.6,1.6,1.4,1.5,1.6,1.5,1.4,1.9,1.7,1.6,1.7,1.8,1.6,1.4,1.4,1.5,1.3,1.2,1.2,1.4,1.3,1.4
천안시 - 주민등록인구＜br＞(B),Statistics,432534.0,441243.0,456501.0,503082.0,512482.0,523323.0,531956.0,537698.0,540832.0,557673.0,571377.0,581988.0,591089.0,598346.0,605776.0,617955.0,631531.0,646075.0,652258.0,658808.0,658486.0,657559.0,655959.0
철원군 - 생활계폐기물발생량＜br＞(A),Statistics,43.0,43.5,43.0,43.4,43.9,49.5,47.8,42.4,48.4,43.8,47.9,66.2,55.2,60.8,57.9,55.7,55.7,53.8,56.2,57.9,64.1,56.3,57.7
철원군 - 주민1인당 생활계폐기물배출량＜br＞(A÷B)*1000,Statistics,0.8,0.9,0.9,0.9,0.9,1.0,1.0,0.9,1.0,0.9,1.0,1.4,1.2,1.3,1.2,1.2,1.2,1.2,1.2,1.3,1.5,1.3,1.4
철원군 - 주민등록인구＜br＞(B),Statistics,52072.0,50532.0,50212.0,49650.0,48933.0,48024.0,47420.0,47724.0,47669.0,48928.0,48084.0,47968.0,47473.0,47590.0,48799.0,48013.0,47185.0,46413.0,45584.0,44699.0,43340.0,42256.0,41448.0
청도군 - 생활계폐기물발생량＜br＞(A),Statistics,23.9,21.4,20.8,18.8,18.5,16.7,15.9,19.4,21.3,16.3,16.4,18.8,19.5,20.3,22.0,31.6,30.4,28.9,30.7,33.8,38.5,41.7,43.5
청도군 - 주민1인당 생활계폐기물배출량＜br＞(A÷B)*1000,Statistics,0.5,0.4,0.4,0.4,0.4,0.4,0.3,0.4,0.5,0.4,0.4,0.4,0.4,0.5,0.5,0.7,0.7,0.7,0.7,0.8,0.9,1.0,1.1
청도군 - 주민등록인구＜br＞(B),Statistics,51268.0,50716.0,50141.0,47678.0,46748.0,46144.0,45515.0,44711.0,44279.0,44391.0,44298.0,43968.0,43788.0,43993.0,43724.0,43564.0,43346.0,43057.0,42910.0,42263.0,41891.0,41614.0,41316.0
청송군 - 생활계폐기물발생량＜br＞(A),Statistics,23.0,24.2,24.4,24.9,26.3,18.8,24.2,31.7,33.5,26.0,27.6,24.7,24.9,27.0,32.0,27.4,30.6,30.8,37.1,41.0,37.6,36.2,39.6
청송군 - 주민1인당 생활계폐기물배출량＜br＞(A÷B)*1000,Statistics,0.7,0.7,0.8,0.8,0.9,0.7,0.9,1.2,1.2,1.0,1.0,0.9,0.9,1.0,1.2,1.0,1.2,1.2,1.5,1.6,1.5,1.5,1.6
청송군 - 주민등록인구＜br＞(B),Statistics,33517.0,32323.0,31313.0,30099.0,29298.0,28465.0,27862.0,27289.0,26917.0,26715.0,26569.0,26481.0,26470.0,26453.0,26384.0,26301.0,26006.0,25678.0,25416.0,25044.0,24539.0,24295.0,24019.0
청양군 - 생활계폐기물발생량＜br＞(A),Statistics,25.4,61.0,55.9,35.8,34.6,34.5,48.9,37.4,27.1,29.8,28.4,28.1,28.3,27.2,25.8,26.3,27.0,32.1,39.8,37.2,41.7,40.5,43.3
청양군 - 주민1인당 생활계폐기물배출량＜br＞(A÷B)*1000,Statistics,0.6,1.6,1.5,1.0,1.0,1.0,1.5,1.1,0.8,0.9,0.9,0.9,0.9,0.8,0.8,0.8,0.8,1.0,1.3,1.2,1.4,1.3,1.4
청양군 - 주민등록인구＜br＞(B),Statistics,40029.0,38588.0,36992.0,35626.0,34921.0,34086.0,33604.0,33062.0,32613.0,32541.0,32291.0,32087.0,32155.0,32248.0,32485.0,32753.0,32837.0,32296.0,31717.0,30948.0,30440.0,30266.0,30168.0
청주시 - 생활계폐기물발생량＜br＞(A),Statistics,,,,,,,,,,,,,,1163.7,989.4,1212.7,1124.4,1083.0,1224.2,1096.8,1002.9,1056.1,1031.1
청주시 - 주민1인당 생활계폐기물배출량＜br＞(A÷B)*1000,Statistics,,,,,,,,,,,,,,1.4,1.2,1.5,1.3,1.3,1.5,1.3,1.2,1.2,1.2
청주시 - 주민등록인구＜br＞(B),Statistics,,,,,,,,,,,,,,831521.0,831912.0,835197.0,835590.0,837749.0,839566.0,844993.0,848482.0,849573.0,852189.0
춘천시 - 생활계폐기물발생량＜br＞(A),Statistics,273.5,338.6,335.9,338.6,349.1,335.8,346.2,345.0,446.8,475.5,481.6,465.6,434.9,488.0,436.8,430.8,409.2,462.9,275.4,252.6,303.5,309.2,332.6
춘천시 - 주민1인당 생활계폐기물배출량＜br＞(A÷B)*1000,Statistics,1.1,1.3,1.3,1.3,1.4,1.3,1.3,1.3,1.7,1.8,1.8,1.7,1.6,1.8,1.6,1.5,1.5,1.6,1.0,0.9,1.1,1.1,1.2
춘천시 - 주민등록인구＜br＞(B),Statistics,251142.0,252624.0,253363.0,254323.0,254999.0,256239.0,258141.0,261975.0,264849.0,269950.0,272805.0,273364.0,274455.0,275791.0,277997.0,280707.0,280514.0,280640.0,281291.0,282765.0,284594.0,286664.0,286426.0
충남 당진군 - 생활계폐기물발생량＜br＞(A),Statistics,82.9,94.4,83.8,84.1,92.1,83.2,92.2,154.1,147.0,142.5,147.7,,,,,,,,,,,,
충남 당진군 - 주민1인당 생활계폐기물배출량＜br＞(A÷B)*1000,Statistics,0.7,0.8,0.7,0.7,0.8,0.7,0.7,1.1,1.1,1.0,1.0,,,,,,,,,,,,
충남 당진군 - 주민등록인구＜br＞(B),Statistics,120445.0,118395.0,116477.0,117510.0,120483.0,124925.0,136254.0,136432.0,138798.0,144903.0,150219.0,,,,,,,,,,,,
충남 연기군 - 생활계폐기물발생량＜br＞(A),Statistics,79.2,77.9,87.6,55.8,50.6,333.0,78.3,112.6,110.9,52.7,52.3,,,,,,,,,,,,
충남 연기군 - 주민1인당 생활계폐기물배출량＜br＞(A÷B)*1000,Statistics,1.0,0.9,1.1,0.7,0.6,4.0,1.0,1.4,1.4,0.6,0.6,,,,,,,,,,,,
충남 연기군 - 주민등록인구＜br＞(B),Statistics,81328.0,82323.0,82733.0,84455.0,84308.0,82747.0,79977.0,78645.0,79482.0,81871.0,82890.0,,,,,,,,,,,,
충북 청원군 - 생활계폐기물발생량＜br＞(A),Statistics,118.0,117.5,125.4,157.1,151.4,161.6,154.7,177.6,176.6,168.0,172.8,229.9,209.9,,,,,,,,,,
충북 청원군 - 주민1인당 생활계폐기물배출량＜br＞(A÷B)*1000,Statistics,1.0,1.0,1.0,1.3,1.3,1.2,1.1,1.2,1.2,1.1,1.1,1.5,1.4,,,,,,,,,,
충북 청원군 - 주민등록인구＜br＞(B),Statistics,124181.0,122782.0,121235.0,119745.0,119784.0,136538.0,143021.0,148063.0,149783.0,152944.0,158369.0,154780.0,155002.0,,,,,,,,,,
충북 청주시 - 생활계폐기물발생량＜br＞(A),Statistics,693.2,732.0,775.2,809.3,845.5,846.6,844.3,715.0,842.6,823.5,788.4,747.7,781.7,,,,,,,,,,
충북 청주시 - 주민1인당 생활계폐기물배출량＜br＞(A÷B)*1000,Statistics,1.2,1.2,1.3,1.3,1.3,1.4,1.3,1.1,1.3,1.3,1.2,1.1,1.2,,,,,,,,,,
충북 청주시 - 주민등록인구＜br＞(B),Statistics,592504.0,603941.0,615155.0,624288.0,630939.0,626679.0,633286.0,638663.0,643161.0,655971.0,661946.0,666852.0,672904.0,,,,,,,,,,
충주시 - 생활계폐기물발생량＜br＞(A),Statistics,270.6,238.6,223.2,218.7,197.6,164.9,159.4,199.0,191.3,227.3,209.4,253.4,247.3,265.8,166.0,340.9,295.0,355.6,379.7,337.6,311.3,484.5,305.3
충주시 - 주민1인당 생활계폐기물배출량＜br＞(A÷B)*1000,Statistics,1.3,1.1,1.1,1.1,1.0,0.8,0.8,1.0,0.9,1.1,1.0,1.2,1.2,1.3,0.8,1.6,1.4,1.7,1.8,1.6,1.5,2.3,1.5
충주시 - 주민등록인구＜br＞(B),Statistics,215249.0,211980.0,209138.0,207534.0,205907.0,204610.0,205064.0,206372.0,206613.0,208481.0,208433.0,208447.0,208115.0,208527.0,207913.0,208350.0,208316.0,210504.0,210737.0,210186.0,209358.0,208277.0,207778.0
충청남도 - 생활계폐기물발생량＜br＞(A),Statistics,1938.6,2047.5,2194.3,2739.1,2111.4,2500.9,2279.4,2551.4,2644.9,2461.3,2404.0,2411.5,2582.6,2482.8,2579.1,2502.0,2718.3,2961.9,2822.4,2827.8,2806.8,2815.3,2823.0
충청남도 - 주민1인당 생활계폐기물배출량＜br＞(A÷B)*1000,Statistics,1.0,1.1,1.1,1.4,1.1,1.3,1.1,1.3,1.3,1.2,1.1,1.2,1.3,1.2,1.2,1.2,1.3,1.4,1.3,1.3,1.3,1.3,1.3
충청남도 - 주민등록인구＜br＞(B),Statistics,1918137.0,1907725.0,1912803.0,1953406.0,1962646.0,1974433.0,1995531.0,2018537.0,2037582.0,2075514.0,2101284.0,2028777.0,2047631.0,2062273.0,2077649.0,2096727.0,2116770.0,2126282.0,2123709.0,2121029.0,2119257.0,2123037.0,2130119.0
충청북도 - 생활계폐기물발생량＜br＞(A),Statistics,1586.3,1604.0,1636.7,1693.9,1707.2,1750.0,1696.9,1658.4,1817.7,1774.8,1754.0,1773.5,1764.1,1943.0,1680.6,2114.4,2032.9,2163.1,2274.4,2297.8,2278.3,2396.3,2372.6
충청북도 - 주민1인당 생활계폐기물배출량＜br＞(A÷B)*1000,Statistics,1.1,1.1,1.1,1.1,1.1,1.2,1.1,1.1,1.2,1.1,1.1,1.1,1.1,1.2,1.1,1.3,1.3,1.4,1.4,1.4,1.4,1.5,1.5
충청북도 - 주민등록인구＜br＞(B),Statistics,1496520.0,1492713.0,1489635.0,1488945.0,1488803.0,1494559.0,1506608.0,1519587.0,1527478.0,1549528.0,1562903.0,1565628.0,1572732.0,1578933.0,1583952.0,1591625.0,1594432.0,1599252.0,1600007.0,1600837.0,1597427.0,1595058.0,1593469.0
칠곡군 - 생활계폐기물발생량＜br＞(A),Statistics,94.9,95.0,95.4,97.6,103.1,104.6,107.8,117.8,122.0,113.4,110.6,103.6,112.0,116.3,119.6,126.2,126.0,122.2,119.9,247.5,266.8,262.9,261.7
칠곡군 - 주민1인당 생활계폐기물배출량＜br＞(A÷B)*1000,Statistics,0.9,0.9,0.9,0.9,1.0,0.9,0.9,1.0,1.0,1.0,0.9,0.9,0.9,1.0,1.0,1.0,1.0,1.0,1.0,2.2,2.3,2.3,2.4
칠곡군 - 주민등록인구＜br＞(B),Statistics,104743.0,105844.0,105843.0,106475.0,107750.0,111390.0,113851.0,116472.0,117288.0,119087.0,118838.0,119786.0,121182.0,122058.0,122829.0,123199.0,120864.0,118828.0,117047.0,114758.0,113822.0,112487.0,110581.0
태백시 - 생활계폐기물발생량＜br＞(A),Statistics,82.9,81.8,122.8,100.8,80.3,97.6,126.5,120.7,125.7,120.8,86.6,83.0,76.3,58.5,64.0,45.8,93.0,87.3,97.3,94.1,84.2,78.2,82.6
태백시 - 주민1인당 생활계폐기물배출량＜br＞(A÷B)*1000,Statistics,1.5,1.5,2.3,1.9,1.5,1.9,2.5,2.4,2.5,2.4,1.7,1.7,1.6,1.2,1.3,1.0,2.0,1.9,2.2,2.2,2.1,2.0,2.1
태백시 - 주민등록인구＜br＞(B),Statistics,56193.0,55154.0,53948.0,53264.0,52463.0,51593.0,51490.0,51028.0,50424.0,50864.0,50176.0,49493.0,48794.0,48258.0,47501.0,47070.0,45888.0,44858.0,43866.0,42719.0,40844.0,39428.0,38702.0
태안군 - 생활계폐기물발생량＜br＞(A),Statistics,56.0,72.9,65.0,63.9,65.4,34.5,72.9,78.3,90.7,77.5,62.8,55.8,66.2,62.3,96.7,82.6,82.5,83.1,79.8,66.1,83.8,81.0,88.8
태안군 - 주민1인당 생활계폐기물배출량＜br＞(A÷B)*1000,Statistics,0.8,1.1,1.0,1.0,1.0,0.5,1.2,1.2,1.4,1.2,1.0,0.9,1.1,1.0,1.5,1.3,1.3,1.3,1.3,1.1,1.4,1.3,1.5
태안군 - 주민등록인구＜br＞(B),Statistics,67878.0,66062.0,63930.0,63764.0,63794.0,63754.0,63042.0,63401.0,63095.0,63247.0,62747.0,62548.0,62416.0,62574.0,63484.0,63900.0,63932.0,63238.0,62743.0,62214.0,61526.0,61335.0,60784.0
통영시 - 생활계폐기물발생량＜br＞(A),Statistics,133.8,120.2,128.3,143.2,144.9,135.6,116.1,174.2,190.6,192.9,191.0,190.5,191.4,192.6,208.0,229.8,232.8,214.8,202.5,529.2,509.7,137.2,279.4
