item,category,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
중랑구 - 전체 혼인 건수(건),Statistics,2734.0,2760.0,2842.0,2939.0,2863.0,2820.0,2761.0,2627.0,2333.0,2286.0,2065.0,1872.0,1636.0,1753.0,1624.0
중원구 - 다문화 혼인 건수(건),Statistics,215.0,194.0,169.0,146.0,132.0,136.0,112.0,113.0,99.0,100.0,109.0,66.0,64.0,69.0,89.0
중원구 - 다문화 혼인 비중(%),Statistics,11.3,10.7,9.0,8.0,7.3,8.2,7.2,8.0,8.6,8.1,9.8,6.3,7.2,7.3,9.0
중원구 - 전체 혼인 건수(건),Statistics,1897.0,1806.0,1882.0,1815.0,1802.0,1666.0,1548.0,1411.0,1149.0,1233.0,1111.0,1051.0,884.0,949.0,989.0
증평군 - 다문화 혼인 건수(건),Statistics,23.0,26.0,31.0,21.0,24.0,20.0,17.0,23.0,22.0,24.0,27.0,21.0,8.0,28.0,20.0
증평군 - 다문화 혼인 비중(%),Statistics,10.0,11.0,12.8,9.0,9.7,9.2,6.3,8.6,8.8,10.3,14.1,10.7,5.6,13.9,10.2
증평군 - 전체 혼인 건수(건),Statistics,229.0,237.0,243.0,234.0,248.0,217.0,271.0,268.0,251.0,234.0,192.0,196.0,144.0,202.0,196.0
진도군 - 다문화 혼인 건수(건),Statistics,22.0,44.0,36.0,25.0,27.0,15.0,21.0,17.0,20.0,21.0,28.0,17.0,11.0,13.0,22.0
진도군 - 다문화 혼인 비중(%),Statistics,17.1,28.9,25.7,17.5,18.0,13.0,14.6,13.5,17.9,17.9,22.8,18.3,13.4,16.9,28.9
진도군 - 전체 혼인 건수(건),Statistics,129.0,152.0,140.0,143.0,150.0,115.0,144.0,126.0,112.0,117.0,123.0,93.0,82.0,77.0,76.0
진안군 - 다문화 혼인 건수(건),Statistics,33.0,30.0,36.0,20.0,18.0,14.0,13.0,15.0,11.0,15.0,14.0,8.0,2.0,11.0,14.0
진안군 - 다문화 혼인 비중(%),Statistics,26.4,18.6,27.9,18.3,15.8,13.2,15.5,15.8,14.7,17.4,17.9,12.7,3.8,22.0,32.6
진안군 - 전체 혼인 건수(건),Statistics,125.0,161.0,129.0,109.0,114.0,106.0,84.0,95.0,75.0,86.0,78.0,63.0,53.0,50.0,43.0
진주시 - 다문화 혼인 건수(건),Statistics,167.0,170.0,154.0,149.0,89.0,104.0,93.0,127.0,115.0,116.0,134.0,90.0,67.0,94.0,115.0
진주시 - 다문화 혼인 비중(%),Statistics,9.8,9.1,8.3,8.5,4.9,6.0,5.4,7.5,7.2,7.8,9.4,7.0,5.0,8.3,9.8
진주시 - 전체 혼인 건수(건),Statistics,1703.0,1873.0,1847.0,1747.0,1802.0,1722.0,1728.0,1691.0,1602.0,1494.0,1420.0,1279.0,1329.0,1129.0,1178.0
진천군 - 다문화 혼인 건수(건),Statistics,70.0,66.0,46.0,66.0,59.0,53.0,56.0,59.0,67.0,61.0,64.0,58.0,48.0,63.0,63.0
진천군 - 다문화 혼인 비중(%),Statistics,16.4,14.4,11.0,15.8,15.8,13.4,14.2,15.8,15.7,13.7,14.3,13.2,12.6,16.5,15.7
진천군 - 전체 혼인 건수(건),Statistics,427.0,457.0,417.0,419.0,374.0,396.0,394.0,373.0,427.0,445.0,446.0,440.0,380.0,381.0,402.0
진해구 - 다문화 혼인 건수(건),Statistics,,86.0,82.0,93.0,74.0,89.0,67.0,79.0,79.0,77.0,108.0,44.0,34.0,67.0,78.0
진해구 - 다문화 혼인 비중(%),Statistics,,6.3,5.7,6.5,5.6,7.0,5.3,6.5,7.2,7.7,11.9,6.0,4.7,8.9,10.7
진해구 - 전체 혼인 건수(건),Statistics,,1358.0,1437.0,1430.0,1327.0,1264.0,1265.0,1212.0,1090.0,1004.0,906.0,734.0,718.0,751.0,731.0
진해시 - 다문화 혼인 건수(건),Statistics,79.0,,,,,,,,,,,,,,
진해시 - 다문화 혼인 비중(%),Statistics,6.0,,,,,,,,,,,,,,
진해시 - 전체 혼인 건수(건),Statistics,1308.0,,,,,,,,,,,,,,
창녕군 - 다문화 혼인 건수(건),Statistics,53.0,53.0,34.0,36.0,39.0,29.0,36.0,27.0,37.0,35.0,29.0,16.0,17.0,13.0,37.0
창녕군 - 다문화 혼인 비중(%),Statistics,17.3,17.5,10.9,10.8,12.4,9.8,12.7,9.7,14.7,15.6,14.6,9.2,12.2,10.2,25.0
창녕군 - 전체 혼인 건수(건),Statistics,307.0,302.0,312.0,334.0,315.0,296.0,283.0,279.0,251.0,224.0,199.0,173.0,139.0,127.0,148.0
창원시 - 다문화 혼인 건수(건),Statistics,229.0,615.0,471.0,473.0,408.0,394.0,338.0,358.0,338.0,354.0,401.0,250.0,179.0,264.0,309.0
창원시 - 다문화 혼인 비중(%),Statistics,7.3,8.4,6.4,6.5,5.9,6.1,5.5,6.1,6.3,7.0,8.8,6.3,5.2,7.2,9.3
창원시 - 전체 혼인 건수(건),Statistics,3147.0,7338.0,7391.0,7316.0,6970.0,6427.0,6171.0,5910.0,5330.0,5028.0,4540.0,3954.0,3460.0,3688.0,3308.0
처인구 - 다문화 혼인 건수(건),Statistics,148.0,147.0,138.0,119.0,116.0,116.0,95.0,98.0,131.0,131.0,147.0,111.0,96.0,113.0,108.0
처인구 - 다문화 혼인 비중(%),Statistics,11.1,10.4,10.1,8.9,8.9,8.7,7.3,8.5,11.1,10.1,11.5,9.8,10.0,11.3,10.7
처인구 - 전체 혼인 건수(건),Statistics,1331.0,1414.0,1366.0,1338.0,1299.0,1334.0,1297.0,1148.0,1182.0,1296.0,1277.0,1137.0,956.0,1002.0,1009.0
천안시 - 다문화 혼인 건수(건),Statistics,332.0,366.0,289.0,332.0,282.0,260.0,269.0,239.0,309.0,342.0,351.0,220.0,212.0,249.0,294.0
천안시 - 다문화 혼인 비중(%),Statistics,8.6,8.7,6.5,7.3,6.6,6.3,6.2,5.5,7.8,8.3,9.4,6.6,7.0,8.8,10.0
천안시 - 전체 혼인 건수(건),Statistics,3880.0,4221.0,4474.0,4537.0,4274.0,4131.0,4325.0,4311.0,3973.0,4106.0,3753.0,3353.0,3038.0,2836.0,2932.0
철원군 - 다문화 혼인 건수(건),Statistics,37.0,33.0,24.0,38.0,27.0,20.0,11.0,14.0,10.0,19.0,14.0,6.0,13.0,14.0,18.0
철원군 - 다문화 혼인 비중(%),Statistics,13.3,12.5,9.5,12.9,10.7,7.1,3.8,4.7,3.7,6.6,5.6,2.9,6.8,7.9,11.2
철원군 - 전체 혼인 건수(건),Statistics,279.0,263.0,253.0,294.0,252.0,280.0,291.0,296.0,273.0,287.0,250.0,207.0,191.0,178.0,161.0
청도군 - 다문화 혼인 건수(건),Statistics,42.0,32.0,33.0,35.0,28.0,21.0,14.0,15.0,18.0,18.0,21.0,12.0,5.0,14.0,13.0
청도군 - 다문화 혼인 비중(%),Statistics,22.3,17.6,18.2,18.7,13.7,12.7,9.0,10.3,14.8,13.7,18.8,13.8,6.8,15.6,14.1
청도군 - 전체 혼인 건수(건),Statistics,188.0,182.0,181.0,187.0,204.0,165.0,155.0,146.0,122.0,131.0,112.0,87.0,73.0,90.0,92.0
청송군 - 다문화 혼인 건수(건),Statistics,8.0,22.0,25.0,14.0,24.0,15.0,10.0,16.0,12.0,14.0,9.0,8.0,7.0,9.0,15.0
청송군 - 다문화 혼인 비중(%),Statistics,7.1,18.2,18.8,14.7,21.2,12.7,9.6,14.2,13.0,15.7,10.8,12.5,10.9,13.4,25.4
청송군 - 전체 혼인 건수(건),Statistics,113.0,121.0,133.0,95.0,113.0,118.0,104.0,113.0,92.0,89.0,83.0,64.0,64.0,67.0,59.0
청양군 - 다문화 혼인 건수(건),Statistics,49.0,42.0,39.0,19.0,17.0,22.0,14.0,19.0,18.0,17.0,8.0,11.0,8.0,9.0,15.0
청양군 - 다문화 혼인 비중(%),Statistics,30.1,27.5,26.5,13.8,13.6,16.8,12.3,16.4,16.1,18.3,8.8,15.3,11.1,13.4,19.5
청양군 - 전체 혼인 건수(건),Statistics,163.0,153.0,147.0,138.0,125.0,131.0,114.0,116.0,112.0,93.0,91.0,72.0,72.0,67.0,77.0
청원구 - 다문화 혼인 건수(건),Statistics,,,,,,60.0,81.0,74.0,76.0,76.0,102.0,61.0,59.0,72.0,78.0
청원구 - 다문화 혼인 비중(%),Statistics,,,,,,4.4,5.5,5.1,5.5,5.8,8.0,5.8,6.4,7.4,8.3
청원구 - 전체 혼인 건수(건),Statistics,,,,,,1369.0,1472.0,1457.0,1375.0,1316.0,1278.0,1058.0,916.0,968.0,937.0
청원군 - 다문화 혼인 건수(건),Statistics,109.0,112.0,89.0,99.0,68.0,,,,,,,,,,
청원군 - 다문화 혼인 비중(%),Statistics,10.5,10.1,7.2,8.0,5.9,,,,,,,,,,
청원군 - 전체 혼인 건수(건),Statistics,1035.0,1111.0,1241.0,1231.0,1162.0,,,,,,,,,,
청주시 - 다문화 혼인 건수(건),Statistics,254.0,335.0,269.0,255.0,242.0,272.0,290.0,292.0,284.0,351.0,350.0,229.0,208.0,274.0,325.0
청주시 - 다문화 혼인 비중(%),Statistics,6.7,8.3,6.1,6.1,5.6,5.2,5.6,6.0,6.2,7.9,8.3,5.8,5.9,7.5,8.7
청주시 - 전체 혼인 건수(건),Statistics,3777.0,4056.0,4389.0,4170.0,4303.0,5195.0,5159.0,4863.0,4581.0,4440.0,4237.0,3964.0,3498.0,3638.0,3723.0
춘천시 - 다문화 혼인 건수(건),Statistics,140.0,151.0,136.0,103.0,107.0,88.0,70.0,76.0,92.0,97.0,102.0,70.0,49.0,58.0,86.0
춘천시 - 다문화 혼인 비중(%),Statistics,9.6,9.6,9.0,6.9,7.3,6.5,4.9,5.6,7.0,7.7,8.5,6.6,4.7,5.5,8.3
춘천시 - 전체 혼인 건수(건),Statistics,1458.0,1572.0,1512.0,1483.0,1466.0,1347.0,1420.0,1346.0,1310.0,1266.0,1197.0,1054.0,1039.0,1062.0,1031.0
충주시 - 다문화 혼인 건수(건),Statistics,101.0,139.0,114.0,93.0,96.0,99.0,82.0,83.0,95.0,103.0,111.0,77.0,58.0,76.0,100.0
충주시 - 다문화 혼인 비중(%),Statistics,9.3,12.3,10.7,8.7,8.1,9.7,7.6,8.8,9.8,10.1,12.5,9.4,7.7,9.6,13.2
충주시 - 전체 혼인 건수(건),Statistics,1088.0,1134.0,1070.0,1068.0,1178.0,1022.0,1084.0,946.0,969.0,1022.0,887.0,818.0,755.0,791.0,760.0
충청남도 - 다문화 혼인 건수(건),Statistics,1597.0,1509.0,1331.0,1286.0,1098.0,992.0,921.0,895.0,1038.0,1185.0,1176.0,773.0,649.0,859.0,1083.0
충청남도 - 다문화 혼인 비중(%),Statistics,12.4,11.3,10.0,9.9,8.7,8.1,7.4,7.5,9.3,10.7,11.8,9.0,8.0,10.6,12.9
충청남도 - 전체 혼인 건수(건),Statistics,12895.0,13315.0,13346.0,13016.0,12648.0,12172.0,12474.0,11911.0,11129.0,11123.0,9987.0,8605.0,8120.0,8141.0,8417.0
충청북도 - 다문화 혼인 건수(건),Statistics,864.0,1043.0,874.0,826.0,757.0,689.0,661.0,693.0,682.0,811.0,798.0,519.0,440.0,630.0,690.0
충청북도 - 다문화 혼인 비중(%),Statistics,9.8,11.3,9.1,8.8,8.0,7.8,7.4,8.2,8.4,10.2,10.9,7.7,7.4,10.0,10.9
충청북도 - 전체 혼인 건수(건),Statistics,8773.0,9268.0,9629.0,9378.0,9408.0,8886.0,8965.0,8435.0,8088.0,7942.0,7351.0,6747.0,5946.0,6272.0,6303.0
칠곡군 - 다문화 혼인 건수(건),Statistics,64.0,105.0,97.0,74.0,55.0,55.0,67.0,66.0,62.0,71.0,70.0,40.0,31.0,53.0,67.0
칠곡군 - 다문화 혼인 비중(%),Statistics,6.8,8.8,7.7,7.8,6.2,6.4,6.6,6.8,7.5,10.6,13.4,9.7,8.2,14.0,17.5
칠곡군 - 전체 혼인 건수(건),Statistics,947.0,1192.0,1253.0,947.0,890.0,859.0,1008.0,968.0,823.0,669.0,524.0,413.0,376.0,379.0,383.0
태백시 - 다문화 혼인 건수(건),Statistics,27.0,35.0,25.0,22.0,14.0,17.0,11.0,13.0,13.0,14.0,25.0,16.0,10.0,15.0,19.0
태백시 - 다문화 혼인 비중(%),Statistics,8.1,11.3,8.6,9.0,5.9,7.3,5.1,6.8,6.2,8.9,14.9,10.7,11.5,15.0,15.1
태백시 - 전체 혼인 건수(건),Statistics,335.0,310.0,290.0,245.0,236.0,234.0,215.0,192.0,209.0,158.0,168.0,149.0,87.0,100.0,126.0
태안군 - 다문화 혼인 건수(건),Statistics,46.0,35.0,38.0,45.0,37.0,31.0,24.0,36.0,38.0,31.0,29.0,10.0,17.0,21.0,28.0
태안군 - 다문화 혼인 비중(%),Statistics,13.5,10.8,12.5,13.6,12.8,10.3,8.1,13.1,15.6,13.6,11.0,4.9,7.9,9.5,15.9
태안군 - 전체 혼인 건수(건),Statistics,340.0,323.0,304.0,331.0,289.0,300.0,298.0,274.0,243.0,228.0,263.0,206.0,216.0,222.0,176.0
통영시 - 다문화 혼인 건수(건),Statistics,129.0,134.0,91.0,70.0,68.0,56.0,72.0,51.0,42.0,59.0,40.0,26.0,19.0,31.0,32.0
통영시 - 다문화 혼인 비중(%),Statistics,12.3,12.1,8.6,7.5,7.7,6.8,8.9,7.0,7.0,10.5,8.7,6.5,5.5,8.6,10.9
통영시 - 전체 혼인 건수(건),Statistics,1047.0,1107.0,1061.0,935.0,882.0,828.0,812.0,733.0,596.0,560.0,461.0,397.0,344.0,362.0,294.0
파주시 - 다문화 혼인 건수(건),Statistics,236.0,232.0,225.0,197.0,186.0,197.0,173.0,202.0,210.0,226.0,222.0,131.0,141.0,186.0,182.0
파주시 - 다문화 혼인 비중(%),Statistics,12.1,10.3,8.8,7.6,7.5,7.7,6.8,8.6,9.0,9.5,10.3,6.9,7.3,9.1,10.0
파주시 - 전체 혼인 건수(건),Statistics,1943.0,2253.0,2555.0,2605.0,2493.0,2554.0,2554.0,2356.0,2330.0,2372.0,2162.0,1887.0,1935.0,2045.0,1813.0
팔달구 - 다문화 혼인 건수(건),Statistics,262.0,249.0,152.0,184.0,134.0,150.0,143.0,128.0,148.0,129.0,130.0,87.0,101.0,89.0,112.0
팔달구 - 다문화 혼인 비중(%),Statistics,15.3,14.2,9.2,11.5,9.0,10.4,10.7,9.7,12.3,11.6,14.1,11.1,11.4,9.5,10.3
팔달구 - 전체 혼인 건수(건),Statistics,1717.0,1753.0,1658.0,1602.0,1482.0,1440.0,1336.0,1324.0,1203.0,1109.0,925.0,783.0,885.0,933.0,1089.0
평창군 - 다문화 혼인 건수(건),Statistics,33.0,25.0,37.0,20.0,26.0,15.0,18.0,12.0,31.0,26.0,23.0,8.0,8.0,13.0,21.0
평창군 - 다문화 혼인 비중(%),Statistics,15.1,12.4,16.3,9.5,12.4,9.0,9.0,6.5,16.4,15.7,17.2,6.3,7.1,11.1,15.6
평창군 - 전체 혼인 건수(건),Statistics,218.0,201.0,227.0,210.0,209.0,166.0,199.0,185.0,189.0,166.0,134.0,127.0,112.0,117.0,135.0
평택시 - 다문화 혼인 건수(건),Statistics,377.0,382.0,354.0,377.0,316.0,328.0,295.0,319.0,332.0,367.0,448.0,330.0,363.0,380.0,479.0
평택시 - 다문화 혼인 비중(%),Statistics,13.4,13.6,11.9,12.4,10.2,10.9,10.1,10.7,11.2,12.3,14.3,11.2,12.1,12.6,14.5
평택시 - 전체 혼인 건수(건),Statistics,2813.0,2816.0,2973.0,3048.0,3096.0,3002.0,2928.0,2985.0,2975.0,2991.0,3132.0,2936.0,3003.0,3006.0,3293.0
포천시 - 다문화 혼인 건수(건),Statistics,180.0,164.0,125.0,154.0,128.0,109.0,87.0,103.0,99.0,119.0,115.0,73.0,64.0,85.0,94.0
포천시 - 다문화 혼인 비중(%),Statistics,19.9,16.2,14.1,16.3,14.0,12.9,11.2,13.4,13.3,16.3,17.6,12.5,12.0,13.7,16.5
포천시 - 전체 혼인 건수(건),Statistics,906.0,1011.0,889.0,947.0,913.0,845.0,774.0,766.0,743.0,729.0,653.0,582.0,532.0,620.0,569.0
포항시 - 다문화 혼인 건수(건),Statistics,201.0,248.0,231.0,205.0,154.0,163.0,145.0,152.0,163.0,183.0,178.0,116.0,85.0,124.0,153.0
포항시 - 다문화 혼인 비중(%),Statistics,6.7,7.7,7.1,6.2,4.6,5.3,4.8,5.8,6.6,8.0,8.2,6.2,4.5,7.1,8.5
포항시 - 전체 혼인 건수(건),Statistics,3007.0,3220.0,3266.0,3324.0,3368.0,3084.0,3015.0,2629.0,2456.0,2298.0,2175.0,1863.0,1884.0,1757.0,1802.0
하남시 - 다문화 혼인 건수(건),Statistics,92.0,113.0,92.0,77.0,67.0,55.0,43.0,66.0,64.0,78.0,130.0,81.0,90.0,111.0,107.0
하남시 - 다문화 혼인 비중(%),Statistics,9.6,11.7,10.2,9.0,8.3,6.8,4.8,5.8,5.3,5.6,9.7,5.9,5.5,7.9,7.3
하남시 - 전체 혼인 건수(건),Statistics,962.0,964.0,901.0,855.0,811.0,803.0,903.0,1139.0,1205.0,1382.0,1337.0,1375.0,1637.0,1399.0,1456.0
하동군 - 다문화 혼인 건수(건),Statistics,42.0,50.0,39.0,29.0,29.0,24.0,17.0,22.0,19.0,21.0,17.0,6.0,4.0,9.0,12.0
하동군 - 다문화 혼인 비중(%),Statistics,16.5,20.0,16.8,13.7,14.0,12.6,8.6,11.9,16.2,15.0,11.3,5.5,4.3,10.1,11.3
하동군 - 전체 혼인 건수(건),Statistics,255.0,250.0,232.0,211.0,207.0,191.0,197.0,185.0,117.0,140.0,150.0,110.0,92.0,89.0,106.0
함안군 - 다문화 혼인 건수(건),Statistics,54.0,57.0,49.0,42.0,34.0,33.0,38.0,31.0,45.0,30.0,40.0,22.0,13.0,24.0,32.0
함안군 - 다문화 혼인 비중(%),Statistics,14.5,14.9,13.2,11.4,8.8,8.1,10.3,9.6,15.1,13.8,17.9,12.2,9.7,18.8,21.9
함안군 - 전체 혼인 건수(건),Statistics,373.0,383.0,372.0,369.0,386.0,407.0,368.0,324.0,299.0,217.0,224.0,181.0,134.0,128.0,146.0
함양군 - 다문화 혼인 건수(건),Statistics,38.0,41.0,37.0,27.0,21.0,15.0,14.0,9.0,14.0,14.0,17.0,9.0,6.0,8.0,9.0
함양군 - 다문화 혼인 비중(%),Statistics,21.3,19.9,22.3,16.9,12.2,10.3,9.5,7.3,12.7,11.5,14.5,10.6,8.5,8.9,10.1
함양군 - 전체 혼인 건수(건),Statistics,178.0,206.0,166.0,160.0,172.0,145.0,147.0,124.0,110.0,122.0,117.0,85.0,71.0,90.0,89.0
함평군 - 다문화 혼인 건수(건),Statistics,38.0,36.0,28.0,24.0,27.0,19.0,12.0,20.0,15.0,20.0,18.0,13.0,8.0,12.0,10.0
함평군 - 다문화 혼인 비중(%),Statistics,20.9,22.4,21.4,17.4,18.2,14.2,11.2,17.2,15.5,16.7,18.2,15.9,13.1,15.4,14.9
함평군 - 전체 혼인 건수(건),Statistics,182.0,161.0,131.0,138.0,148.0,134.0,107.0,116.0,97.0,120.0,99.0,82.0,61.0,78.0,67.0
합천군 - 다문화 혼인 건수(건),Statistics,26.0,47.0,33.0,33.0,29.0,20.0,15.0,17.0,19.0,19.0,13.0,8.0,9.0,18.0,20.0
합천군 - 다문화 혼인 비중(%),Statistics,13.5,22.0,14.9,17.2,12.6,12.5,10.1,13.8,12.8,14.3,10.5,9.5,12.0,19.8,20.6
합천군 - 전체 혼인 건수(건),Statistics,193.0,214.0,221.0,192.0,230.0,160.0,149.0,123.0,148.0,133.0,124.0,84.0,75.0,91.0,97.0
해남군 - 다문화 혼인 건수(건),Statistics,63.0,69.0,56.0,55.0,48.0,46.0,43.0,36.0,30.0,36.0,44.0,39.0,20.0,28.0,45.0
해남군 - 다문화 혼인 비중(%),Statistics,18.6,19.3,16.0,15.0,13.9,14.3,14.2,14.3,10.9,12.6,16.5,16.4,12.4,15.0,25.4
해남군 - 전체 혼인 건수(건),Statistics,338.0,357.0,350.0,367.0,345.0,321.0,303.0,251.0,276.0,285.0,266.0,238.0,161.0,187.0,177.0
해운대구 - 다문화 혼인 건수(건),Statistics,191.0,195.0,179.0,183.0,186.0,140.0,126.0,120.0,124.0,132.0,159.0,95.0,71.0,92.0,100.0
해운대구 - 다문화 혼인 비중(%),Statistics,9.1,8.3,7.9,7.8,8.2,7.0,6.0,6.7,7.7,8.8,10.5,7.1,6.1,8.5,9.4
해운대구 - 전체 혼인 건수(건),Statistics,2101.0,2355.0,2266.0,2351.0,2273.0,1991.0,2096.0,1796.0,1604.0,1501.0,1521.0,1334.0,1165.0,1079.0,1069.0
홍성군 - 다문화 혼인 건수(건),Statistics,60.0,74.0,50.0,55.0,45.0,34.0,31.0,48.0,33.0,49.0,45.0,25.0,15.0,32.0,54.0
홍성군 - 다문화 혼인 비중(%),Statistics,15.5,16.5,12.2,12.6,11.1,8.3,6.8,9.1,6.6,9.9,10.8,7.1,5.0,9.7,16.2
홍성군 - 전체 혼인 건수(건),Statistics,388.0,449.0,410.0,437.0,405.0,412.0,458.0,526.0,498.0,493.0,416.0,350.0,298.0,330.0,333.0
홍천군 - 다문화 혼인 건수(건),Statistics,52.0,53.0,48.0,43.0,28.0,26.0,21.0,27.0,30.0,34.0,23.0,18.0,18.0,16.0,43.0
홍천군 - 다문화 혼인 비중(%),Statistics,14.6,15.3,13.6,12.0,8.8,7.2,6.2,8.8,9.2,10.8,8.8,7.9,7.5,6.9,16.8
홍천군 - 전체 혼인 건수(건),Statistics,357.0,347.0,354.0,359.0,318.0,363.0,340.0,306.0,327.0,316.0,260.0,228.0,239.0,231.0,256.0
화성시 - 다문화 혼인 건수(건),Statistics,369.0,386.0,352.0,343.0,329.0,302.0,300.0,320.0,374.0,413.0,497.0,355.0,307.0,365.0,461.0
화성시 - 다문화 혼인 비중(%),Statistics,9.2,9.6,8.9,8.7,9.0,8.8,7.5,7.4,8.5,8.3,10.2,7.7,7.0,8.7,9.9
화성시 - 전체 혼인 건수(건),Statistics,4013.0,4013.0,3971.0,3932.0,3639.0,3441.0,4024.0,4312.0,4424.0,5002.0,4884.0,4608.0,4383.0,4214.0,4668.0
화순군 - 다문화 혼인 건수(건),Statistics,70.0,65.0,57.0,48.0,37.0,24.0,28.0,35.0,22.0,23.0,26.0,14.0,11.0,24.0,29.0
화순군 - 다문화 혼인 비중(%),Statistics,18.9,17.4,17.1,14.4,12.2,8.5,11.4,15.6,9.0,11.2,12.7,6.9,5.9,13.0,15.7
화순군 - 전체 혼인 건수(건),Statistics,371.0,373.0,334.0,333.0,304.0,281.0,245.0,224.0,245.0,205.0,204.0,203.0,187.0,185.0,185.0
화천군 - 다문화 혼인 건수(건),Statistics,20.0,20.0,12.0,16.0,18.0,7.0,12.0,9.0,17.0,11.0,12.0,2.0,4.0,7.0,4.0
화천군 - 다문화 혼인 비중(%),Statistics,11.8,12.8,6.6,7.5,8.7,3.3,5.1,4.7,8.6,5.8,6.7,1.6,3.0,4.6,3.8
화천군 - 전체 혼인 건수(건),Statistics,170.0,156.0,182.0,212.0,208.0,213.0,237.0,191.0,197.0,190.0,179.0,123.0,132.0,152.0,104.0
횡성군 - 다문화 혼인 건수(건),Statistics,35.0,49.0,29.0,26.0,27.0,23.0,13.0,19.0,18.0,11.0,36.0,20.0,9.0,12.0,25.0
횡성군 - 다문화 혼인 비중(%),Statistics,17.2,23.9,16.0,13.2,13.8,10.8,7.6,11.1,10.2,6.3,19.5,15.0,7.5,11.1,19.5
횡성군 - 전체 혼인 건수(건),Statistics,203.0,205.0,181.0,197.0,195.0,213.0,171.0,171.0,176.0,174.0,185.0,133.0,120.0,108.0,128.0
흥덕구 - 다문화 혼인 건수(건),Statistics,174.0,203.0,179.0,160.0,158.0,82.0,90.0,106.0,82.0,119.0,118.0,80.0,80.0,101.0,110.0
흥덕구 - 다문화 혼인 비중(%),Statistics,7.1,7.5,6.0,5.6,5.4,5.0,5.4,6.7,5.4,8.2,8.0,5.7,6.5,7.7,8.5
흥덕구 - 전체 혼인 건수(건),Statistics,2449.0,2713.0,2967.0,2834.0,2932.0,1624.0,1653.0,1571.0,1506.0,1445.0,1469.0,1409.0,1235.0,1304.0,1294.0
