item,category,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
의성군 - 주민등록인구＜br＞(B),Statistics,66124.0,64457.0,62947.0,61366.0,60033.0,59109.0,58832.0,57744.0,57043.0,56064.0,55212.0,54477.0,54014.0,53474.0,52944.0,52595.0,51724.0,50632.0,50186.0
의왕시 - 사회복지시설수＜br＞(A),Statistics,2.0,3.0,4.0,8.0,9.0,10.0,13.0,12.0,15.0,15.0,15.0,16.0,21.0,22.0,21.0,20.0,22.0,24.0,25.0
의왕시 - 인구십만명당 사회복지시설수＜br＞(A÷B×100000),Statistics,1.4,2.1,2.9,5.9,6.7,7.1,8.8,8.0,9.7,9.4,9.5,10.1,13.4,14.1,13.6,12.4,13.4,14.7,15.6
의왕시 - 주민등록인구＜br＞(B),Statistics,145535.0,145952.0,138253.0,135009.0,134488.0,140874.0,147443.0,149607.0,154757.0,159772.0,158482.0,157740.0,156763.0,155767.0,153932.0,161153.0,163795.0,163356.0,160221.0
의정부시 - 사회복지시설수＜br＞(A),Statistics,6.0,7.0,10.0,12.0,15.0,43.0,63.0,35.0,71.0,74.0,80.0,86.0,101.0,107.0,108.0,113.0,112.0,109.0,110.0
의정부시 - 인구십만명당 사회복지시설수＜br＞(A÷B×100000),Statistics,1.5,1.7,2.4,2.8,3.5,10.0,14.6,8.1,16.5,17.2,18.6,19.8,23.0,24.2,24.2,25.0,24.3,23.5,23.7
의정부시 - 주민등록인구＜br＞(B),Statistics,397612.0,402410.0,410938.0,421853.0,430849.0,431008.0,431801.0,430400.0,429147.0,430976.0,431112.0,433937.0,438457.0,441584.0,447026.0,451868.0,461710.0,463661.0,463724.0
이천시 - 사회복지시설수＜br＞(A),Statistics,8.0,11.0,14.0,19.0,24.0,19.0,20.0,19.0,20.0,22.0,28.0,24.0,35.0,35.0,35.0,36.0,37.0,36.0,36.0
이천시 - 인구십만명당 사회복지시설수＜br＞(A÷B×100000),Statistics,4.2,5.7,7.2,9.7,12.2,9.6,9.9,9.3,9.8,10.7,13.7,11.7,16.6,16.4,16.3,16.7,16.9,16.1,16.2
이천시 - 주민등록인구＜br＞(B),Statistics,190808.0,192271.0,194369.0,195691.0,196633.0,197496.0,202595.0,204566.0,204917.0,205479.0,205014.0,204935.0,210359.0,213142.0,214206.0,215834.0,218388.0,223177.0,222721.0
익산시 - 사회복지시설수＜br＞(A),Statistics,20.0,23.0,30.0,36.0,48.0,49.0,69.0,57.0,63.0,63.0,66.0,66.0,68.0,68.0,71.0,69.0,68.0,71.0,78.0
익산시 - 인구십만명당 사회복지시설수＜br＞(A÷B×100000),Statistics,6.2,7.2,9.5,11.5,15.5,16.0,22.5,18.4,20.6,20.6,21.7,21.8,22.6,22.7,24.1,24.0,24.1,25.5,28.5
익산시 - 주민등록인구＜br＞(B),Statistics,322378.0,318506.0,315094.0,313590.0,309269.0,306669.0,307289.0,309804.0,306469.0,306539.0,304117.0,302061.0,300479.0,300187.0,294062.0,287771.0,282276.0,278113.0,273697.0
인제군 - 사회복지시설수＜br＞(A),Statistics,3.0,4.0,4.0,4.0,3.0,3.0,3.0,4.0,5.0,4.0,5.0,5.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0
인제군 - 인구십만명당 사회복지시설수＜br＞(A÷B×100000),Statistics,9.2,12.2,12.3,12.5,9.5,9.5,9.4,12.5,15.4,12.3,15.4,15.0,12.2,12.3,9.3,9.5,9.5,9.3,9.3
인제군 - 주민등록인구＜br＞(B),Statistics,32443.0,32811.0,32493.0,32079.0,31620.0,31452.0,31842.0,31970.0,32456.0,32517.0,32475.0,33255.0,32720.0,32582.0,32136.0,31672.0,31694.0,32165.0,32206.0
인천광역시 - 사회복지시설수＜br＞(A),Statistics,39.0,46.0,57.0,82.0,133.0,193.0,279.0,303.0,324.0,351.0,422.0,473.0,494.0,486.0,512.0,600.0,566.0,603.0,603.0
인천광역시 - 인구십만명당 사회복지시설수＜br＞(A÷B×100000),Statistics,1.5,1.8,2.2,3.1,4.9,7.1,10.1,10.8,11.4,12.2,14.5,16.2,16.8,16.5,17.3,20.3,19.2,20.5,20.3
인천광역시 - 주민등록인구＜br＞(B),Statistics,2578817.0,2600495.0,2624391.0,2664576.0,2692696.0,2710579.0,2758296.0,2801274.0,2843981.0,2879782.0,2902608.0,2925815.0,2943069.0,2948542.0,2954642.0,2957026.0,2942828.0,2948375.0,2967314.0
임실군 - 사회복지시설수＜br＞(A),Statistics,2.0,3.0,4.0,5.0,6.0,8.0,7.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,7.0,9.0,9.0,10.0
임실군 - 인구십만명당 사회복지시설수＜br＞(A÷B×100000),Statistics,6.1,9.2,12.5,15.6,19.3,26.1,22.9,19.5,20.0,20.2,16.7,19.8,19.9,19.9,20.0,24.2,33.0,33.7,37.7
임실군 - 주민등록인구＜br＞(B),Statistics,33008.0,32511.0,31976.0,31952.0,31133.0,30703.0,30593.0,30789.0,29956.0,29739.0,29966.0,30271.0,30197.0,30162.0,30072.0,28902.0,27314.0,26730.0,26508.0
장성군 - 사회복지시설수＜br＞(A),Statistics,4.0,4.0,5.0,6.0,8.0,6.0,6.0,6.0,6.0,7.0,7.0,8.0,8.0,8.0,8.0,8.0,8.0,9.0,12.0
장성군 - 인구십만명당 사회복지시설수＜br＞(A÷B×100000),Statistics,8.0,8.1,10.4,12.7,17.2,13.0,12.9,13.0,13.0,15.1,15.1,17.3,17.4,17.3,17.5,17.5,18.0,20.8,27.8
장성군 - 주민등록인구＜br＞(B),Statistics,50200.0,49165.0,47870.0,47410.0,46602.0,46214.0,46514.0,46245.0,46289.0,46292.0,46273.0,46360.0,46104.0,46111.0,45795.0,45739.0,44464.0,43365.0,43146.0
장수군 - 사회복지시설수＜br＞(A),Statistics,1.0,3.0,4.0,4.0,5.0,5.0,5.0,6.0,7.0,7.0,7.0,7.0,7.0,6.0,6.0,5.0,4.0,5.0,5.0
장수군 - 인구십만명당 사회복지시설수＜br＞(A÷B×100000),Statistics,3.7,12.1,16.5,15.0,21.0,21.3,21.4,25.8,30.2,30.1,30.0,30.1,29.6,26.1,25.8,22.3,18.1,23.0,23.4
장수군 - 주민등록인구＜br＞(B),Statistics,26788.0,24755.0,24209.0,26687.0,23864.0,23478.0,23386.0,23215.0,23191.0,23243.0,23335.0,23277.0,23628.0,23003.0,23221.0,22441.0,22085.0,21695.0,21336.0
장흥군 - 사회복지시설수＜br＞(A),Statistics,1.0,2.0,2.0,4.0,4.0,7.0,7.0,7.0,7.0,7.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,5.0,9.0
장흥군 - 인구십만명당 사회복지시설수＜br＞(A÷B×100000),Statistics,2.1,4.4,4.5,9.2,9.3,16.6,16.5,16.5,16.4,16.3,13.9,13.8,14.8,14.9,12.7,13.0,13.2,13.7,25.2
장흥군 - 주민등록인구＜br＞(B),Statistics,46568.0,45542.0,44451.0,43468.0,42783.0,42097.0,42394.0,42552.0,42672.0,43004.0,43190.0,43513.0,40669.0,40136.0,39312.0,38563.0,37800.0,36547.0,35650.0
전국 - 사회복지시설수＜br＞(A),Statistics,1225.0,1566.0,1985.0,2361.0,3228.0,4147.0,5399.0,5553.0,5915.0,6339.0,6711.0,6974.0,7314.0,7454.0,7581.0,7902.0,8054.0,8091.0,8398.0
전국 - 인구십만명당 사회복지시설수＜br＞(A÷B×100000),Statistics,2.5,3.2,4.1,4.8,6.5,8.3,10.7,10.9,11.6,12.4,13.1,13.5,14.1,14.4,14.6,15.2,15.5,15.7,16.3
전국 - 주민등록인구＜br＞(B),Statistics,48583805.0,48782274.0,48991779.0,49268928.0,49540367.0,49773145.0,50515666.0,50734284.0,50948272.0,51141463.0,51327916.0,51529338.0,51696216.0,51778544.0,51826059.0,51849861.0,51829023.0,51638809.0,51439038.0
전라남도 - 사회복지시설수＜br＞(A),Statistics,82.0,116.0,114.0,120.0,206.0,244.0,324.0,345.0,354.0,394.0,421.0,438.0,445.0,442.0,445.0,440.0,455.0,436.0,437.0
전라남도 - 인구십만명당 사회복지시설수＜br＞(A÷B×100000),Statistics,4.1,5.9,5.9,6.2,10.7,12.8,16.9,18.0,18.5,20.7,22.1,22.9,23.4,23.3,23.6,23.5,24.6,23.8,24.0
전라남도 - 주민등록인구＜br＞(B),Statistics,1986192.0,1967205.0,1942925.0,1929836.0,1919000.0,1913004.0,1918485.0,1914339.0,1909618.0,1907172.0,1905780.0,1908996.0,1903914.0,1896424.0,1882970.0,1868745.0,1851549.0,1832803.0,1817697.0
전북특별자치도 - 사회복지시설수＜br＞(A),Statistics,100.0,130.0,180.0,205.0,248.0,265.0,321.0,301.0,313.0,325.0,334.0,328.0,335.0,348.0,351.0,367.0,359.0,361.0,366.0
전북특별자치도 - 인구십만명당 사회복지시설수＜br＞(A÷B×100000),Statistics,5.2,6.9,9.6,11.0,13.4,14.3,17.2,16.1,16.7,17.4,17.8,17.5,18.0,18.8,19.1,20.2,19.9,20.2,20.7
전북특별자치도 - 주민등록인구＜br＞(B),Statistics,1906742.0,1885335.0,1868365.0,1862277.0,1855772.0,1854508.0,1868963.0,1874031.0,1873341.0,1872965.0,1871560.0,1869711.0,1864791.0,1854607.0,1836832.0,1818917.0,1804104.0,1786855.0,1769607.0
전주시 - 사회복지시설수＜br＞(A),Statistics,24.0,35.0,42.0,43.0,49.0,48.0,58.0,55.0,56.0,63.0,66.0,62.0,59.0,66.0,62.0,71.0,62.0,64.0,91.0
전주시 - 인구십만명당 사회복지시설수＜br＞(A÷B×100000),Statistics,3.9,5.6,6.7,6.9,7.8,7.6,9.0,8.5,8.6,9.7,10.1,9.5,9.1,10.2,9.5,10.8,9.4,9.7,14.0
전주시 - 주민등록인구＜br＞(B),Statistics,622472.0,621749.0,624849.0,623926.0,631532.0,635007.0,641525.0,645894.0,648863.0,650082.0,652877.0,652282.0,651744.0,648964.0,651091.0,654394.0,657432.0,657269.0,651495.0
정선군 - 사회복지시설수＜br＞(A),Statistics,,5.0,6.0,8.0,8.0,9.0,10.0,9.0,8.0,10.0,10.0,11.0,10.0,10.0,9.0,10.0,10.0,9.0,10.0
정선군 - 인구십만명당 사회복지시설수＜br＞(A÷B×100000),Statistics,,11.3,13.9,19.1,19.4,22.1,24.4,22.4,20.0,25.0,25.4,28.1,25.8,26.2,23.9,26.8,27.1,25.2,28.6
정선군 - 주민등록인구＜br＞(B),Statistics,45419.0,44203.0,43186.0,41806.0,41269.0,40708.0,41045.0,40181.0,39915.0,39985.0,39425.0,39197.0,38718.0,38173.0,37700.0,37271.0,36870.0,35675.0,34931.0
정읍시 - 사회복지시설수＜br＞(A),Statistics,5.0,8.0,15.0,19.0,24.0,22.0,26.0,26.0,27.0,26.0,26.0,24.0,24.0,25.0,26.0,28.0,33.0,31.0,31.0
정읍시 - 인구십만명당 사회복지시설수＜br＞(A÷B×100000),Statistics,3.8,6.2,11.9,15.3,19.5,18.1,21.3,21.6,22.6,22.0,22.2,20.7,20.8,22.0,23.2,25.3,30.4,29.1,29.5
정읍시 - 주민등록인구＜br＞(B),Statistics,132285.0,129050.0,126249.0,124239.0,122842.0,121545.0,122000.0,120466.0,119392.0,118328.0,117183.0,115977.0,115173.0,113776.0,112169.0,110541.0,108508.0,106487.0,105081.0
제주시 - 사회복지시설수＜br＞(A),Statistics,14.0,32.0,36.0,39.0,40.0,47.0,59.0,59.0,62.0,68.0,59.0,71.0,70.0,70.0,69.0,71.0,77.0,81.0,75.0
제주시 - 인구십만명당 사회복지시설수＜br＞(A÷B×100000),Statistics,,,8.9,9.6,9.8,11.5,14.1,14.0,14.4,15.5,13.1,15.4,14.9,14.6,14.2,14.5,15.6,16.4,15.2
제주시 - 주민등록인구＜br＞(B),Statistics,,,403601.0,405458.0,407498.0,410378.0,417539.0,422790.0,429656.0,438165.0,448834.0,459876.0,470665.0,478700.0,485946.0,489405.0,492466.0,493096.0,493389.0
제주특별자치도 - 사회복지시설수＜br＞(A),Statistics,31.0,42.0,49.0,54.0,55.0,64.0,78.0,81.0,84.0,93.0,95.0,99.0,98.0,98.0,98.0,99.0,106.0,110.0,112.0
제주특별자치도 - 인구십만명당 사회복지시설수＜br＞(A÷B×100000),Statistics,5.6,7.5,8.8,9.7,9.8,11.4,13.7,14.1,14.4,15.7,15.6,15.9,15.3,14.9,14.7,14.8,15.7,16.3,16.5
제주특별자치도 - 주민등록인구＜br＞(B),Statistics,555362.0,557569.0,558496.0,559258.0,560618.0,562663.0,571255.0,576156.0,583713.0,593806.0,607346.0,624395.0,641597.0,657083.0,667191.0,670989.0,674635.0,676759.0,678159.0
제천시 - 사회복지시설수＜br＞(A),Statistics,6.0,8.0,17.0,19.0,22.0,24.0,29.0,32.0,35.0,34.0,31.0,34.0,38.0,36.0,38.0,41.0,39.0,42.0,50.0
제천시 - 인구십만명당 사회복지시설수＜br＞(A÷B×100000),Statistics,4.3,5.8,12.5,13.9,16.2,17.7,21.1,23.2,25.5,24.8,22.7,25.0,27.8,26.4,28.1,30.5,29.3,31.9,38.2
제천시 - 주민등록인구＜br＞(B),Statistics,138872.0,138201.0,136398.0,136218.0,135738.0,135580.0,137264.0,137689.0,137521.0,137204.0,136805.0,136138.0,136517.0,136432.0,135386.0,134617.0,133018.0,131591.0,130988.0
종로구 - 사회복지시설수＜br＞(A),Statistics,7.0,7.0,6.0,7.0,21.0,18.0,17.0,18.0,17.0,17.0,15.0,17.0,16.0,15.0,17.0,18.0,18.0,17.0,16.0
종로구 - 인구십만명당 사회복지시설수＜br＞(A÷B×100000),Statistics,4.0,4.1,3.6,4.2,12.3,10.7,10.0,10.7,10.3,10.6,9.6,11.0,10.5,9.7,11.1,11.9,12.0,11.7,11.3
종로구 - 주민등록인구＜br＞(B),Statistics,174372.0,169315.0,166793.0,165846.0,170705.0,168603.0,170578.0,168382.0,165207.0,160070.0,156993.0,154986.0,152737.0,154770.0,153065.0,151290.0,149384.0,144683.0,141379.0
중구 - 사회복지시설수＜br＞(A),Statistics,2.0,2.0,2.0,2.0,5.0,5.0,5.0,5.0,5.0,8.0,9.0,11.0,10.0,9.0,9.0,9.0,9.0,9.0,9.0
중구 - 인구십만명당 사회복지시설수＜br＞(A÷B×100000),Statistics,1.5,1.5,1.5,1.5,3.8,3.9,3.8,3.8,3.7,6.1,7.0,8.7,8.0,7.2,7.2,7.1,7.2,7.3,7.5
중구 - 주민등록인구＜br＞(B),Statistics,131971.0,130027.0,130649.0,130044.0,130362.0,129465.0,132822.0,133193.0,133360.0,130465.0,128065.0,125733.0,125249.0,125709.0,125725.0,126171.0,125240.0,122499.0,120437.0
중랑구 - 사회복지시설수＜br＞(A),Statistics,1.0,1.0,2.0,2.0,6.0,13.0,23.0,28.0,32.0,48.0,47.0,49.0,45.0,48.0,49.0,51.0,53.0,53.0,53.0
중랑구 - 인구십만명당 사회복지시설수＜br＞(A÷B×100000),Statistics,0.2,0.2,0.5,0.5,1.4,3.1,5.4,6.6,7.6,11.5,11.2,11.8,10.9,11.8,12.2,12.8,13.4,13.7,13.8
중랑구 - 주민등록인구＜br＞(B),Statistics,433858.0,427373.0,426078.0,427071.0,427871.0,424761.0,427455.0,423706.0,419295.0,416798.0,418836.0,413909.0,411005.0,408226.0,403209.0,397015.0,394702.0,387350.0,385318.0
증평군 - 사회복지시설수＜br＞(A),Statistics,,,1.0,1.0,2.0,6.0,6.0,6.0,8.0,9.0,11.0,11.0,10.0,10.0,11.0,11.0,12.0,10.0,14.0
증평군 - 인구십만명당 사회복지시설수＜br＞(A÷B×100000),Statistics,,,3.3,3.2,6.2,18.1,17.9,17.6,23.3,26.1,31.6,30.0,26.8,26.5,29.5,29.4,32.6,27.5,37.6
증평군 - 주민등록인구＜br＞(B),Statistics,30899.0,30607.0,30483.0,31145.0,32179.0,33164.0,33533.0,34009.0,34279.0,34546.0,34771.0,36671.0,37308.0,37783.0,37317.0,37392.0,36807.0,36426.0,37262.0
진도군 - 사회복지시설수＜br＞(A),Statistics,,,,,2.0,2.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,3.0,4.0
진도군 - 인구십만명당 사회복지시설수＜br＞(A÷B×100000),Statistics,,,,,5.8,5.9,11.9,11.9,15.1,15.2,15.3,15.4,15.6,12.6,12.8,13.0,12.8,10.0,13.6
진도군 - 주민등록인구＜br＞(B),Statistics,37329.0,36529.0,35953.0,35206.0,34412.0,33931.0,33743.0,33502.0,33208.0,32998.0,32746.0,32476.0,32078.0,31765.0,31219.0,30715.0,31227.0,30066.0,29507.0
진안군 - 사회복지시설수＜br＞(A),Statistics,,1.0,4.0,4.0,7.0,6.0,10.0,9.0,9.0,9.0,11.0,11.0,9.0,10.0,10.0,10.0,10.0,8.0,10.0
진안군 - 인구십만명당 사회복지시설수＜br＞(A÷B×100000),Statistics,,3.4,14.7,13.2,25.7,21.8,36.3,31.6,33.4,33.7,41.6,42.0,34.5,38.1,38.5,38.9,39.4,32.0,40.7
진안군 - 주민등록인구＜br＞(B),Statistics,30757.0,29021.0,27122.0,30250.0,27230.0,27558.0,27543.0,28473.0,26963.0,26703.0,26474.0,26203.0,26069.0,26271.0,25963.0,25697.0,25394.0,24987.0,24550.0
진주시 - 사회복지시설수＜br＞(A),Statistics,5.0,9.0,9.0,12.0,12.0,13.0,18.0,23.0,4.0,26.0,25.0,25.0,27.0,30.0,37.0,42.0,44.0,40.0,43.0
진주시 - 인구십만명당 사회복지시설수＜br＞(A÷B×100000),Statistics,1.5,2.7,2.7,3.6,3.6,3.9,5.4,6.9,1.2,7.7,7.3,7.3,7.8,8.7,10.7,12.1,12.6,11.5,12.5
진주시 - 주민등록인구＜br＞(B),Statistics,337425.0,336234.0,333554.0,330756.0,331222.0,331720.0,335037.0,335502.0,337314.0,337071.0,340241.0,344426.0,346739.0,346681.0,345987.0,347334.0,348096.0,347097.0,343782.0
진천군 - 사회복지시설수＜br＞(A),Statistics,1.0,1.0,6.0,7.0,10.0,13.0,16.0,15.0,18.0,16.0,19.0,20.0,22.0,21.0,21.0,21.0,18.0,21.0,22.0
진천군 - 인구십만명당 사회복지시설수＜br＞(A÷B×100000),Statistics,1.7,1.7,10.0,11.6,16.5,21.2,25.8,23.8,28.4,24.8,29.2,29.4,31.5,28.5,26.8,25.9,21.5,24.7,25.5
진천군 - 주민등록인구＜br＞(B),Statistics,60347.0,60155.0,60111.0,60154.0,60715.0,61456.0,62094.0,63051.0,63458.0,64606.0,65174.0,67981.0,69950.0,73677.0,78218.0,81084.0,83718.0,85176.0,86147.0
창녕군 - 사회복지시설수＜br＞(A),Statistics,1.0,2.0,2.0,5.0,5.0,7.0,6.0,7.0,9.0,10.0,10.0,11.0,10.0,9.0,8.0,10.0,11.0,12.0,12.0
창녕군 - 인구십만명당 사회복지시설수＜br＞(A÷B×100000),Statistics,1.5,3.1,3.2,8.0,8.1,11.4,9.7,11.2,14.3,15.8,15.7,17.2,15.6,14.0,12.6,16.0,17.9,20.0,20.6
창녕군 - 주민등록인구＜br＞(B),Statistics,66074.0,64672.0,63476.0,62255.0,61603.0,61252.0,61714.0,62490.0,62966.0,63447.0,63502.0,63817.0,63982.0,64101.0,63396.0,62331.0,61301.0,60129.0,58372.0
창원시 - 사회복지시설수＜br＞(A),Statistics,,,,,,,72.0,73.0,72.0,74.0,74.0,73.0,73.0,76.0,91.0,107.0,106.0,104.0,108.0
창원시 - 인구십만명당 사회복지시설수＜br＞(A÷B×100000),Statistics,,,,,,,6.6,6.7,6.6,6.8,6.9,6.8,6.9,7.2,8.6,10.2,10.2,10.1,10.6
창원시 - 주민등록인구＜br＞(B),Statistics,,,,,,,1090181.0,1091881.0,1091471.0,1083731.0,1075168.0,1070064.0,1063907.0,1057032.0,1053601.0,1044740.0,1036738.0,1032741.0,1021487.0
천안시 - 사회복지시설수＜br＞(A),Statistics,8.0,13.0,37.0,27.0,32.0,35.0,60.0,56.0,55.0,76.0,85.0,87.0,92.0,94.0,101.0,102.0,105.0,112.0,120.0
천안시 - 인구십만명당 사회복지시설수＜br＞(A÷B×100000),Statistics,1.6,2.5,7.1,5.1,6.0,6.5,10.8,9.8,9.5,12.9,14.2,14.4,14.9,14.9,15.6,15.6,15.9,17.0,18.2
천안시 - 주민등록인구＜br＞(B),Statistics,503082.0,512482.0,523323.0,531956.0,537698.0,540832.0,557673.0,571377.0,581988.0,591089.0,598346.0,605776.0,617955.0,631531.0,646075.0,652258.0,658808.0,658486.0,657559.0
철원군 - 사회복지시설수＜br＞(A),Statistics,,1.0,2.0,3.0,4.0,4.0,7.0,7.0,10.0,7.0,7.0,7.0,8.0,8.0,7.0,7.0,7.0,7.0,7.0
철원군 - 인구십만명당 사회복지시설수＜br＞(A÷B×100000),Statistics,,2.0,4.2,6.3,8.4,8.4,14.3,14.6,20.8,14.7,14.7,14.3,16.7,17.0,15.1,15.4,15.7,16.2,16.6
철원군 - 주민등록인구＜br＞(B),Statistics,49650.0,48933.0,48024.0,47420.0,47724.0,47669.0,48928.0,48084.0,47968.0,47473.0,47590.0,48799.0,48013.0,47185.0,46413.0,45584.0,44699.0,43340.0,42256.0
청도군 - 사회복지시설수＜br＞(A),Statistics,1.0,1.0,3.0,2.0,5.0,6.0,8.0,9.0,13.0,13.0,12.0,12.0,13.0,13.0,16.0,16.0,16.0,15.0,16.0
청도군 - 인구십만명당 사회복지시설수＜br＞(A÷B×100000),Statistics,2.1,2.1,6.5,4.4,11.2,13.6,18.0,20.3,29.6,29.7,27.3,27.4,29.8,30.0,37.2,37.3,37.9,35.8,38.4
청도군 - 주민등록인구＜br＞(B),Statistics,47678.0,46748.0,46144.0,45515.0,44711.0,44279.0,44391.0,44298.0,43968.0,43788.0,43993.0,43724.0,43564.0,43346.0,43057.0,42910.0,42263.0,41891.0,41614.0
청송군 - 사회복지시설수＜br＞(A),Statistics,,1.0,2.0,2.0,3.0,4.0,6.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0
청송군 - 인구십만명당 사회복지시설수＜br＞(A÷B×100000),Statistics,,3.4,7.0,7.2,11.0,14.9,22.5,26.3,22.7,22.7,22.7,22.7,22.8,23.1,23.4,23.6,24.0,24.5,28.8
청송군 - 주민등록인구＜br＞(B),Statistics,30099.0,29298.0,28465.0,27862.0,27289.0,26917.0,26715.0,26569.0,26481.0,26470.0,26453.0,26384.0,26301.0,26006.0,25678.0,25416.0,25044.0,24539.0,24295.0
청양군 - 사회복지시설수＜br＞(A),Statistics,,,,,5.0,3.0,4.0,5.0,7.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
청양군 - 인구십만명당 사회복지시설수＜br＞(A÷B×100000),Statistics,,,,,15.1,9.2,12.3,15.5,21.8,18.7,21.7,21.5,21.4,21.3,21.7,22.1,22.6,23.0,23.1
청양군 - 주민등록인구＜br＞(B),Statistics,35626.0,34921.0,34086.0,33604.0,33062.0,32613.0,32541.0,32291.0,32087.0,32155.0,32248.0,32485.0,32753.0,32837.0,32296.0,31717.0,30948.0,30440.0,30266.0
청주시 - 사회복지시설수＜br＞(A),Statistics,,,,,,,,,,,122.0,123.0,129.0,136.0,138.0,141.0,148.0,149.0,165.0
청주시 - 인구십만명당 사회복지시설수＜br＞(A÷B×100000),Statistics,,,,,,,,,,,14.7,14.8,15.4,16.3,16.5,16.8,17.5,17.6,19.4
청주시 - 주민등록인구＜br＞(B),Statistics,,,,,,,,,,,831521.0,831912.0,835197.0,835590.0,837749.0,839566.0,844993.0,848482.0,849573.0
춘천시 - 사회복지시설수＜br＞(A),Statistics,12.0,17.0,18.0,22.0,29.0,40.0,49.0,54.0,56.0,74.0,81.0,86.0,88.0,92.0,90.0,90.0,93.0,93.0,93.0
춘천시 - 인구십만명당 사회복지시설수＜br＞(A÷B×100000),Statistics,4.7,6.7,7.0,8.5,11.1,15.1,18.2,19.8,20.5,27.0,29.4,30.9,31.3,32.8,32.1,32.0,32.9,32.7,32.4
춘천시 - 주민등록인구＜br＞(B),Statistics,254323.0,254999.0,256239.0,258141.0,261975.0,264849.0,269950.0,272805.0,273364.0,274455.0,275791.0,277997.0,280707.0,280514.0,280640.0,281291.0,282765.0,284594.0,286664.0
충남 당진군 - 사회복지시설수＜br＞(A),Statistics,5.0,6.0,4.0,5.0,7.0,11.0,21.0,18.0,,,,,,,,,,,
충남 당진군 - 인구십만명당 사회복지시설수＜br＞(A÷B×100000),Statistics,4.3,5.0,3.2,3.7,5.1,7.9,14.5,12.0,,,,,,,,,,,
충남 당진군 - 주민등록인구＜br＞(B),Statistics,117510.0,120483.0,124925.0,136254.0,136432.0,138798.0,144903.0,150219.0,,,,,,,,,,,
충남 연기군 - 사회복지시설수＜br＞(A),Statistics,9.0,10.0,9.0,14.0,15.0,16.0,16.0,19.0,,,,,,,,,,,
충남 연기군 - 인구십만명당 사회복지시설수＜br＞(A÷B×100000),Statistics,10.7,11.9,10.9,17.5,19.1,20.1,19.5,22.9,,,,,,,,,,,
충남 연기군 - 주민등록인구＜br＞(B),Statistics,84455.0,84308.0,82747.0,79977.0,78645.0,79482.0,81871.0,82890.0,,,,,,,,,,,
충북 청원군 - 사회복지시설수＜br＞(A),Statistics,7.0,10.0,20.0,22.0,31.0,27.0,30.0,34.0,34.0,35.0,,,,,,,,,
충북 청원군 - 인구십만명당 사회복지시설수＜br＞(A÷B×100000),Statistics,5.8,8.3,14.6,15.4,20.9,18.0,19.6,21.5,22.0,22.6,,,,,,,,,
충북 청원군 - 주민등록인구＜br＞(B),Statistics,119745.0,119784.0,136538.0,143021.0,148063.0,149783.0,152944.0,158369.0,154780.0,155002.0,,,,,,,,,
충북 청주시 - 사회복지시설수＜br＞(A),Statistics,15.0,17.0,19.0,25.0,51.0,56.0,72.0,73.0,77.0,83.0,,,,,,,,,
충북 청주시 - 인구십만명당 사회복지시설수＜br＞(A÷B×100000),Statistics,2.4,2.7,3.0,3.9,8.0,8.7,11.0,11.0,11.5,12.3,,,,,,,,,
충북 청주시 - 주민등록인구＜br＞(B),Statistics,624288.0,630939.0,626679.0,633286.0,638663.0,643161.0,655971.0,661946.0,666852.0,672904.0,,,,,,,,,
충주시 - 사회복지시설수＜br＞(A),Statistics,5.0,7.0,18.0,19.0,29.0,37.0,43.0,45.0,46.0,48.0,46.0,48.0,54.0,56.0,61.0,61.0,63.0,62.0,70.0
충주시 - 인구십만명당 사회복지시설수＜br＞(A÷B×100000),Statistics,2.4,3.4,8.8,9.3,14.1,17.9,20.6,21.6,22.1,23.1,22.1,23.1,25.9,26.9,29.0,28.9,30.0,29.6,33.6
충주시 - 주민등록인구＜br＞(B),Statistics,207534.0,205907.0,204610.0,205064.0,206372.0,206613.0,208481.0,208433.0,208447.0,208115.0,208527.0,207913.0,208350.0,208316.0,210504.0,210737.0,210186.0,209358.0,208277.0
충청남도 - 사회복지시설수＜br＞(A),Statistics,74.0,93.0,129.0,150.0,195.0,227.0,336.0,328.0,332.0,352.0,388.0,401.0,413.0,430.0,433.0,437.0,447.0,462.0,489.0
충청남도 - 인구십만명당 사회복지시설수＜br＞(A÷B×100000),Statistics,3.8,4.7,6.5,7.5,9.7,11.1,16.2,15.6,16.4,17.2,18.8,19.3,19.7,20.3,20.4,20.6,21.1,21.8,23.0
충청남도 - 주민등록인구＜br＞(B),Statistics,1953406.0,1962646.0,1974433.0,1995531.0,2018537.0,2037582.0,2075514.0,2101284.0,2028777.0,2047631.0,2062273.0,2077649.0,2096727.0,2116770.0,2126282.0,2123709.0,2121029.0,2119257.0,2123037.0
충청북도 - 사회복지시설수＜br＞(A),Statistics,49.0,61.0,120.0,147.0,218.0,262.0,313.0,336.0,352.0,357.0,364.0,373.0,390.0,397.0,406.0,412.0,400.0,415.0,423.0
