item,category,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
창원시 - 과수,Statistics,2973.0,2960.0,3033.0,2990.0,3429.0,3837.0,3374.0,3233.0,3816.0,4361.0,5506.0,5384.0,4975.0,5301.0
창원시 - 기타작물,Statistics,312.0,365.0,498.0,513.0,592.0,593.0,663.0,588.0,576.0,1421.0,688.0,680.0,805.0,1140.0
창원시 - 논벼,Statistics,3686.0,3406.0,3410.0,3458.0,4034.0,3684.0,3481.0,3343.0,3309.0,4788.0,3723.0,3649.0,3596.0,3157.0
창원시 - 식량작물,Statistics,341.0,380.0,372.0,159.0,1155.0,734.0,642.0,643.0,491.0,1590.0,565.0,905.0,351.0,444.0
창원시 - 채소·산나물,Statistics,1899.0,2130.0,2629.0,2784.0,1597.0,2581.0,2851.0,3001.0,2561.0,2082.0,3763.0,3070.0,3350.0,3030.0
창원시 - 축산,Statistics,761.0,590.0,630.0,483.0,373.0,394.0,355.0,365.0,401.0,275.0,135.0,171.0,92.0,106.0
천안시 - 계,Statistics,12515.0,11978.0,12218.0,11906.0,11651.0,11861.0,12126.0,11477.0,11300.0,11111.0,9721.0,9876.0,9667.0,9488.0
천안시 - 과수,Statistics,1560.0,1533.0,1778.0,1757.0,2033.0,2076.0,2215.0,2104.0,1986.0,1834.0,1240.0,1150.0,1268.0,1354.0
천안시 - 기타작물,Statistics,690.0,775.0,590.0,698.0,716.0,728.0,699.0,541.0,438.0,900.0,294.0,516.0,758.0,785.0
천안시 - 논벼,Statistics,7355.0,6727.0,6509.0,6435.0,5791.0,5945.0,5928.0,5598.0,5670.0,5149.0,4663.0,5009.0,4765.0,4308.0
천안시 - 식량작물,Statistics,1166.0,1153.0,1328.0,1002.0,1450.0,629.0,1026.0,889.0,993.0,1745.0,867.0,907.0,634.0,563.0
천안시 - 채소·산나물,Statistics,1179.0,1248.0,1370.0,1440.0,1093.0,2190.0,2010.0,2072.0,2004.0,1021.0,2190.0,1946.0,1879.0,2044.0
천안시 - 축산,Statistics,564.0,543.0,643.0,574.0,568.0,292.0,249.0,273.0,209.0,462.0,467.0,349.0,362.0,435.0
철원군 - 계,Statistics,4098.0,3897.0,3938.0,3911.0,4186.0,4637.0,4403.0,4276.0,4125.0,3806.0,3615.0,3461.0,3387.0,3442.0
철원군 - 과수,Statistics,78.0,49.0,54.0,35.0,32.0,70.0,88.0,56.0,56.0,66.0,18.0,18.0,53.0,43.0
철원군 - 기타작물,Statistics,54.0,78.0,73.0,62.0,118.0,176.0,118.0,203.0,118.0,285.0,128.0,181.0,107.0,160.0
철원군 - 논벼,Statistics,2991.0,2661.0,2613.0,2706.0,2828.0,3075.0,2486.0,2766.0,2893.0,2551.0,2482.0,2356.0,2174.0,2263.0
철원군 - 식량작물,Statistics,226.0,194.0,213.0,218.0,344.0,128.0,227.0,187.0,140.0,299.0,118.0,180.0,235.0,281.0
철원군 - 채소·산나물,Statistics,470.0,572.0,623.0,620.0,581.0,854.0,1026.0,588.0,556.0,377.0,706.0,558.0,683.0,555.0
철원군 - 축산,Statistics,278.0,344.0,362.0,270.0,283.0,334.0,458.0,477.0,361.0,228.0,162.0,168.0,135.0,140.0
청도군 - 계,Statistics,7455.0,7484.0,7498.0,7397.0,7263.0,7030.0,7392.0,7437.0,7288.0,6791.0,6123.0,6691.0,6582.0,6606.0
청도군 - 과수,Statistics,4697.0,4738.0,4704.0,4403.0,5168.0,5672.0,5776.0,5784.0,5625.0,4602.0,4830.0,5008.0,4998.0,4649.0
청도군 - 기타작물,Statistics,139.0,74.0,122.0,48.0,259.0,116.0,175.0,227.0,215.0,424.0,181.0,158.0,126.0,128.0
청도군 - 논벼,Statistics,814.0,822.0,761.0,1154.0,824.0,221.0,344.0,559.0,488.0,896.0,640.0,975.0,923.0,1260.0
청도군 - 식량작물,Statistics,242.0,247.0,259.0,233.0,231.0,153.0,408.0,193.0,185.0,269.0,94.0,32.0,63.0,40.0
청도군 - 채소·산나물,Statistics,958.0,1042.0,1077.0,957.0,468.0,402.0,233.0,223.0,199.0,386.0,23.0,69.0,101.0,183.0
청도군 - 축산,Statistics,606.0,560.0,574.0,601.0,313.0,466.0,456.0,452.0,575.0,214.0,355.0,449.0,371.0,347.0
청송군 - 계,Statistics,4981.0,5308.0,5265.0,5243.0,5030.0,5277.0,5198.0,5018.0,4934.0,5094.0,5490.0,5494.0,5299.0,5225.0
청송군 - 과수,Statistics,2408.0,2729.0,2985.0,3108.0,2863.0,3048.0,3193.0,3093.0,2962.0,3156.0,3157.0,3413.0,2967.0,3250.0
청송군 - 기타작물,Statistics,100.0,164.0,115.0,147.0,239.0,290.0,135.0,101.0,116.0,247.0,273.0,293.0,427.0,361.0
청송군 - 논벼,Statistics,768.0,651.0,919.0,735.0,585.0,366.0,369.0,387.0,296.0,460.0,224.0,349.0,347.0,320.0
청송군 - 식량작물,Statistics,607.0,446.0,481.0,612.0,498.0,859.0,389.0,370.0,445.0,620.0,963.0,835.0,676.0,651.0
청송군 - 채소·산나물,Statistics,1012.0,1212.0,667.0,556.0,764.0,554.0,977.0,853.0,939.0,548.0,809.0,496.0,795.0,561.0
청송군 - 축산,Statistics,86.0,107.0,97.0,84.0,81.0,160.0,135.0,214.0,175.0,63.0,63.0,108.0,88.0,84.0
청양군 - 계,Statistics,6062.0,5939.0,5805.0,5761.0,6837.0,6150.0,5899.0,5761.0,5612.0,6355.0,5763.0,5569.0,5645.0,5482.0
청양군 - 과수,Statistics,435.0,117.0,73.0,45.0,512.0,69.0,83.0,83.0,14.0,467.0,324.0,347.0,475.0,521.0
청양군 - 기타작물,Statistics,340.0,247.0,182.0,243.0,484.0,150.0,360.0,312.0,135.0,729.0,575.0,761.0,801.0,556.0
청양군 - 논벼,Statistics,3886.0,3704.0,3392.0,3244.0,3172.0,2875.0,3091.0,3022.0,3020.0,3018.0,2660.0,2292.0,2133.0,2234.0
청양군 - 식량작물,Statistics,73.0,249.0,339.0,330.0,453.0,194.0,450.0,449.0,584.0,636.0,538.0,579.0,558.0,599.0
청양군 - 채소·산나물,Statistics,908.0,1288.0,1401.0,1575.0,1749.0,2500.0,1610.0,1559.0,1582.0,1141.0,1059.0,939.0,1117.0,1054.0
청양군 - 축산,Statistics,421.0,333.0,418.0,324.0,467.0,363.0,305.0,337.0,277.0,364.0,607.0,651.0,561.0,519.0
청원군 - 계,Statistics,11681.0,11422.0,11278.0,9589.0,,,,,,,,,,
청원군 - 과수,Statistics,336.0,270.0,334.0,341.0,,,,,,,,,,
청원군 - 기타작물,Statistics,470.0,742.0,697.0,578.0,,,,,,,,,,
청원군 - 논벼,Statistics,6968.0,6521.0,6388.0,5103.0,,,,,,,,,,
청원군 - 식량작물,Statistics,961.0,772.0,499.0,1102.0,,,,,,,,,,
청원군 - 채소·산나물,Statistics,1421.0,1494.0,1806.0,1172.0,,,,,,,,,,
청원군 - 축산,Statistics,1526.0,1624.0,1554.0,1293.0,,,,,,,,,,
청주시 - 계,Statistics,7318.0,6854.0,7320.0,6861.0,16480.0,16740.0,16719.0,16374.0,16625.0,15977.0,17017.0,17457.0,16028.0,15403.0
청주시 - 과수,Statistics,653.0,640.0,664.0,381.0,975.0,944.0,1270.0,1245.0,1514.0,1176.0,1228.0,1340.0,1351.0,1473.0
청주시 - 기타작물,Statistics,550.0,373.0,614.0,896.0,1175.0,1948.0,1483.0,1214.0,1729.0,1875.0,1767.0,2177.0,2255.0,2632.0
청주시 - 논벼,Statistics,4016.0,3860.0,3852.0,3305.0,9222.0,9091.0,9028.0,8751.0,8784.0,8217.0,8028.0,8284.0,7591.0,6701.0
청주시 - 식량작물,Statistics,960.0,977.0,926.0,973.0,2473.0,946.0,1857.0,1379.0,1610.0,2612.0,2233.0,2088.0,1577.0,1834.0
청주시 - 채소·산나물,Statistics,1019.0,964.0,1204.0,1244.0,1760.0,3008.0,2279.0,2864.0,2074.0,1394.0,2869.0,2470.0,2346.0,1902.0
청주시 - 축산,Statistics,121.0,41.0,59.0,62.0,875.0,804.0,802.0,922.0,914.0,703.0,893.0,1097.0,909.0,862.0
춘천시 - 계,Statistics,6150.0,5882.0,5878.0,5848.0,6604.0,5933.0,5295.0,5197.0,5352.0,6702.0,6555.0,6243.0,5994.0,6014.0
춘천시 - 과수,Statistics,572.0,536.0,464.0,546.0,428.0,544.0,588.0,486.0,620.0,496.0,387.0,487.0,402.0,435.0
춘천시 - 기타작물,Statistics,810.0,818.0,911.0,995.0,1037.0,1022.0,524.0,689.0,738.0,1408.0,1474.0,2644.0,1700.0,2228.0
춘천시 - 논벼,Statistics,1360.0,1162.0,1121.0,1050.0,1228.0,963.0,761.0,885.0,903.0,1022.0,888.0,725.0,802.0,802.0
춘천시 - 식량작물,Statistics,1031.0,885.0,903.0,1014.0,1929.0,565.0,444.0,381.0,962.0,2310.0,1360.0,1070.0,1145.0,686.0
춘천시 - 채소·산나물,Statistics,1908.0,2157.0,2080.0,1893.0,1598.0,2295.0,2572.0,2309.0,1837.0,1198.0,2210.0,1164.0,1717.0,1735.0
춘천시 - 축산,Statistics,469.0,324.0,398.0,350.0,384.0,545.0,407.0,447.0,292.0,268.0,236.0,153.0,229.0,130.0
충주시 - 계,Statistics,11207.0,11079.0,10826.0,10773.0,10742.0,10386.0,10138.0,9670.0,9678.0,8933.0,9913.0,10001.0,9834.0,9563.0
충주시 - 과수,Statistics,2731.0,2547.0,2627.0,2852.0,2925.0,3237.0,3318.0,3008.0,2955.0,2469.0,2389.0,2300.0,2136.0,2286.0
충주시 - 기타작물,Statistics,869.0,793.0,643.0,748.0,924.0,815.0,668.0,838.0,838.0,1074.0,1380.0,1601.0,1622.0,1336.0
충주시 - 논벼,Statistics,4322.0,4326.0,4185.0,4068.0,3499.0,2851.0,2737.0,2545.0,2406.0,2567.0,2651.0,2881.0,2627.0,2621.0
충주시 - 식량작물,Statistics,1381.0,1597.0,1766.0,1634.0,1920.0,1538.0,1712.0,1318.0,1647.0,1682.0,1559.0,1706.0,1736.0,1514.0
충주시 - 채소·산나물,Statistics,1421.0,1391.0,1220.0,977.0,922.0,1241.0,1026.0,1305.0,1273.0,767.0,1255.0,709.0,880.0,1064.0
충주시 - 축산,Statistics,482.0,424.0,385.0,494.0,552.0,704.0,676.0,654.0,559.0,374.0,679.0,805.0,833.0,743.0
충청남도 - 계,Statistics,150207.0,146876.0,144033.0,135335.0,132008.0,128275.0,125886.0,123480.0,119903.0,122142.0,120324.0,117162.0,115619.0,113142.0
충청남도 - 과수,Statistics,9081.0,8293.0,9276.0,7614.0,7897.0,7793.0,8199.0,7967.0,6930.0,7827.0,6294.0,6397.0,6755.0,6512.0
충청남도 - 기타작물,Statistics,8900.0,7438.0,7066.0,7663.0,8484.0,9120.0,7986.0,6362.0,6623.0,12507.0,8878.0,11391.0,11175.0,9968.0
충청남도 - 논벼,Statistics,90405.0,87257.0,79980.0,77793.0,75217.0,69090.0,67649.0,66773.0,67232.0,66677.0,65969.0,63199.0,62560.0,60165.0
충청남도 - 식량작물,Statistics,9199.0,9590.0,10509.0,9498.0,12816.0,5960.0,10171.0,9761.0,9692.0,14120.0,9050.0,9075.0,9067.0,8474.0
충청남도 - 채소·산나물,Statistics,23681.0,26401.0,28452.0,25659.0,20522.0,29520.0,25235.0,26374.0,23004.0,15150.0,22627.0,20928.0,19660.0,21961.0
충청남도 - 축산,Statistics,8941.0,7897.0,8749.0,7108.0,7072.0,6793.0,6646.0,6243.0,6423.0,5861.0,7505.0,6172.0,6403.0,6062.0
충청북도 - 계,Statistics,80185.0,79024.0,78717.0,76436.0,74611.0,74292.0,72811.0,70874.0,70735.0,66425.0,70177.0,71536.0,69553.0,68472.0
충청북도 - 과수,Statistics,13158.0,12906.0,13560.0,14002.0,14498.0,15319.0,15685.0,14780.0,14543.0,12681.0,13387.0,13083.0,12570.0,13638.0
충청북도 - 기타작물,Statistics,7220.0,6892.0,6740.0,7077.0,7445.0,7271.0,7750.0,6559.0,7579.0,8886.0,8040.0,10871.0,9940.0,10386.0
충청북도 - 논벼,Statistics,31236.0,30481.0,29213.0,27557.0,26748.0,24565.0,23949.0,22990.0,23707.0,21836.0,22268.0,22780.0,21967.0,20696.0
충청북도 - 식량작물,Statistics,9970.0,9752.0,11167.0,11680.0,12898.0,8579.0,9784.0,8440.0,9223.0,12412.0,8922.0,8823.0,8048.0,8430.0
충청북도 - 채소·산나물,Statistics,13959.0,14441.0,13686.0,12107.0,9154.0,14357.0,11397.0,13559.0,11395.0,7660.0,13876.0,12048.0,13038.0,11480.0
충청북도 - 축산,Statistics,4641.0,4552.0,4351.0,4014.0,3868.0,4201.0,4245.0,4545.0,4287.0,2950.0,3683.0,3930.0,3991.0,3842.0
칠곡군 - 계,Statistics,5504.0,5486.0,5511.0,5374.0,5014.0,4803.0,4759.0,4654.0,4615.0,5074.0,4938.0,4881.0,4601.0,4601.0
칠곡군 - 과수,Statistics,811.0,607.0,683.0,796.0,705.0,447.0,525.0,472.0,431.0,768.0,977.0,1012.0,815.0,978.0
칠곡군 - 기타작물,Statistics,191.0,235.0,187.0,240.0,296.0,589.0,447.0,385.0,147.0,502.0,484.0,271.0,494.0,635.0
칠곡군 - 논벼,Statistics,2194.0,2330.0,2096.0,2028.0,2012.0,1813.0,1666.0,1554.0,1550.0,1930.0,1697.0,1614.0,1522.0,1352.0
칠곡군 - 식량작물,Statistics,459.0,377.0,436.0,353.0,578.0,190.0,247.0,355.0,289.0,458.0,211.0,355.0,181.0,180.0
칠곡군 - 채소·산나물,Statistics,1442.0,1506.0,1627.0,1547.0,1167.0,1471.0,1531.0,1601.0,1893.0,1199.0,1462.0,1497.0,1325.0,1160.0
칠곡군 - 축산,Statistics,407.0,431.0,481.0,411.0,256.0,292.0,343.0,287.0,305.0,217.0,108.0,132.0,263.0,296.0
태백시 - 계,Statistics,658.0,620.0,569.0,512.0,665.0,685.0,658.0,648.0,637.0,679.0,663.0,663.0,611.0,597.0
태백시 - 과수,Statistics,4.0,4.0,9.0,9.0,29.0,14.0,4.0,8.0,19.0,39.0,30.0,43.0,46.0,43.0
태백시 - 기타작물,Statistics,9.0,19.0,27.0,22.0,37.0,13.0,32.0,4.0,27.0,62.0,56.0,32.0,47.0,16.0
태백시 - 논벼,Statistics,,,,,6.0,0.0,0.0,,0.0,6.0,19.0,19.0,9.0,19.0
태백시 - 식량작물,Statistics,122.0,132.0,135.0,149.0,130.0,83.0,87.0,94.0,98.0,145.0,81.0,63.0,89.0,83.0
태백시 - 채소·산나물,Statistics,500.0,441.0,374.0,322.0,420.0,558.0,514.0,533.0,452.0,398.0,426.0,444.0,352.0,382.0
태백시 - 축산,Statistics,24.0,25.0,25.0,9.0,43.0,17.0,21.0,8.0,42.0,29.0,52.0,62.0,68.0,55.0
태안군 - 계,Statistics,8426.0,8212.0,8456.0,8196.0,7385.0,7223.0,7207.0,7393.0,7089.0,6580.0,6885.0,6895.0,6668.0,6507.0
태안군 - 과수,Statistics,,,,28.0,55.0,26.0,74.0,129.0,95.0,68.0,81.0,156.0,157.0,56.0
태안군 - 기타작물,Statistics,652.0,643.0,549.0,633.0,311.0,649.0,325.0,532.0,297.0,796.0,56.0,128.0,302.0,47.0
태안군 - 논벼,Statistics,3831.0,3657.0,3916.0,4055.0,3755.0,2484.0,2974.0,3270.0,3411.0,3000.0,3307.0,3183.0,3156.0,2886.0
태안군 - 식량작물,Statistics,1216.0,886.0,1099.0,965.0,802.0,750.0,762.0,677.0,1030.0,1090.0,647.0,425.0,477.0,465.0
태안군 - 채소·산나물,Statistics,2532.0,2886.0,2735.0,2367.0,2343.0,3239.0,2983.0,2696.0,2180.0,1530.0,2690.0,2933.0,2420.0,2982.0
태안군 - 축산,Statistics,195.0,140.0,158.0,148.0,119.0,75.0,89.0,89.0,75.0,96.0,104.0,71.0,156.0,71.0
통영시 - 계,Statistics,3329.0,3411.0,3423.0,3485.0,3527.0,3736.0,3822.0,3760.0,3643.0,3376.0,3224.0,3338.0,3269.0,3272.0
통영시 - 과수,Statistics,325.0,281.0,240.0,296.0,388.0,457.0,387.0,501.0,429.0,476.0,619.0,666.0,531.0,547.0
통영시 - 기타작물,Statistics,292.0,145.0,161.0,182.0,100.0,241.0,55.0,96.0,158.0,142.0,51.0,28.0,71.0,10.0
통영시 - 논벼,Statistics,759.0,532.0,432.0,428.0,407.0,495.0,378.0,355.0,178.0,381.0,303.0,305.0,229.0,173.0
통영시 - 식량작물,Statistics,502.0,686.0,807.0,907.0,819.0,93.0,289.0,391.0,316.0,602.0,403.0,479.0,418.0,494.0
통영시 - 채소·산나물,Statistics,1411.0,1742.0,1752.0,1631.0,1756.0,2450.0,2660.0,2396.0,2540.0,1725.0,1838.0,1823.0,1944.0,1963.0
통영시 - 축산,Statistics,41.0,25.0,31.0,41.0,57.0,0.0,53.0,22.0,22.0,50.0,10.0,38.0,76.0,86.0
파주시 - 계,Statistics,9119.0,8842.0,8284.0,8100.0,7864.0,7223.0,6897.0,6774.0,6790.0,6555.0,6736.0,7175.0,7012.0,6682.0
파주시 - 과수,Statistics,103.0,75.0,75.0,104.0,212.0,110.0,75.0,131.0,141.0,257.0,330.0,319.0,263.0,208.0
파주시 - 기타작물,Statistics,516.0,434.0,337.0,393.0,555.0,467.0,438.0,409.0,354.0,643.0,997.0,1205.0,1361.0,1464.0
파주시 - 논벼,Statistics,5930.0,5678.0,5160.0,5084.0,4634.0,4277.0,4117.0,3905.0,3901.0,3524.0,3115.0,3465.0,3160.0,2977.0
파주시 - 식량작물,Statistics,771.0,577.0,666.0,666.0,1200.0,545.0,675.0,563.0,550.0,1129.0,565.0,596.0,643.0,564.0
파주시 - 채소·산나물,Statistics,1381.0,1714.0,1647.0,1524.0,800.0,1292.0,1042.0,1254.0,1358.0,666.0,1489.0,1219.0,1144.0,1061.0
파주시 - 축산,Statistics,418.0,363.0,398.0,330.0,463.0,532.0,549.0,513.0,486.0,336.0,240.0,373.0,440.0,410.0
평창군 - 계,Statistics,4591.0,4746.0,4805.0,4749.0,4448.0,4244.0,4310.0,4414.0,4496.0,3915.0,3849.0,3722.0,3731.0,3640.0
평창군 - 과수,Statistics,18.0,12.0,50.0,67.0,96.0,77.0,17.0,99.0,8.0,88.0,44.0,100.0,106.0,24.0
평창군 - 기타작물,Statistics,326.0,178.0,205.0,208.0,323.0,285.0,218.0,236.0,267.0,307.0,180.0,122.0,86.0,189.0
평창군 - 논벼,Statistics,374.0,362.0,357.0,330.0,198.0,158.0,210.0,172.0,168.0,93.0,89.0,67.0,95.0,89.0
평창군 - 식량작물,Statistics,1638.0,2077.0,1852.0,1794.0,1787.0,878.0,1136.0,1066.0,1197.0,1601.0,1348.0,1194.0,1386.0,1263.0
평창군 - 채소·산나물,Statistics,2068.0,1960.0,2154.0,2185.0,1914.0,2638.0,2573.0,2643.0,2666.0,1741.0,2189.0,2239.0,2023.0,2041.0
평창군 - 축산,Statistics,168.0,157.0,187.0,165.0,130.0,208.0,156.0,199.0,190.0,85.0,0.0,0.0,35.0,34.0
평택시 - 계,Statistics,11238.0,11123.0,10506.0,10291.0,10013.0,9119.0,8891.0,8719.0,8437.0,9054.0,8174.0,8049.0,7946.0,7877.0
평택시 - 과수,Statistics,603.0,509.0,572.0,571.0,523.0,366.0,284.0,269.0,215.0,476.0,482.0,484.0,532.0,464.0
평택시 - 기타작물,Statistics,81.0,85.0,71.0,81.0,230.0,511.0,288.0,452.0,457.0,445.0,409.0,213.0,636.0,1029.0
평택시 - 논벼,Statistics,9011.0,8939.0,8097.0,7909.0,7386.0,7026.0,6992.0,6693.0,6532.0,6302.0,5735.0,5666.0,5665.0,5396.0
평택시 - 식량작물,Statistics,218.0,278.0,383.0,451.0,921.0,320.0,503.0,591.0,853.0,1076.0,917.0,829.0,532.0,321.0
평택시 - 채소·산나물,Statistics,842.0,842.0,927.0,866.0,590.0,806.0,677.0,565.0,161.0,490.0,282.0,508.0,250.0,339.0
평택시 - 축산,Statistics,484.0,471.0,455.0,412.0,363.0,89.0,146.0,149.0,220.0,265.0,349.0,349.0,331.0,327.0
포천시 - 계,Statistics,7217.0,7022.0,6927.0,6735.0,6779.0,6103.0,6049.0,5951.0,5916.0,6035.0,5645.0,5506.0,5355.0,5253.0
포천시 - 과수,Statistics,746.0,785.0,739.0,730.0,389.0,88.0,184.0,172.0,195.0,432.0,196.0,152.0,217.0,251.0
포천시 - 기타작물,Statistics,538.0,317.0,297.0,274.0,908.0,647.0,892.0,849.0,807.0,1053.0,1102.0,1113.0,1571.0,1358.0
포천시 - 논벼,Statistics,3012.0,2673.0,2644.0,2646.0,2457.0,2250.0,2050.0,1942.0,1766.0,1980.0,2158.0,2158.0,1979.0,1921.0
포천시 - 식량작물,Statistics,404.0,309.0,253.0,242.0,1291.0,468.0,550.0,553.0,923.0,1056.0,470.0,406.0,369.0,424.0
포천시 - 채소·산나물,Statistics,1648.0,2027.0,2106.0,2059.0,1139.0,1884.0,1480.0,1519.0,1361.0,1077.0,1329.0,1262.0,798.0,856.0
포천시 - 축산,Statistics,869.0,911.0,888.0,784.0,595.0,767.0,893.0,916.0,863.0,437.0,390.0,415.0,421.0,442.0
포항시 - 계,Statistics,13744.0,14183.0,14116.0,14345.0,12841.0,12174.0,12126.0,11785.0,11953.0,13998.0,13171.0,13561.0,12988.0,12733.0
포항시 - 과수,Statistics,2344.0,2242.0,2105.0,2008.0,1854.0,2208.0,2247.0,2056.0,2286.0,2522.0,2160.0,2344.0,2509.0,2482.0
포항시 - 기타작물,Statistics,645.0,609.0,350.0,456.0,506.0,643.0,369.0,301.0,457.0,1018.0,571.0,508.0,308.0,462.0
포항시 - 논벼,Statistics,7987.0,8328.0,8182.0,8125.0,7044.0,6446.0,6296.0,6030.0,6298.0,6500.0,6225.0,6192.0,5927.0,5850.0
포항시 - 식량작물,Statistics,646.0,543.0,1254.0,1352.0,1385.0,655.0,587.0,909.0,519.0,1509.0,940.0,1449.0,1258.0,838.0
포항시 - 채소·산나물,Statistics,1718.0,1932.0,1578.0,1782.0,1581.0,1814.0,2231.0,1992.0,1854.0,2001.0,2841.0,2665.0,2663.0,2642.0
포항시 - 축산,Statistics,404.0,529.0,647.0,622.0,471.0,408.0,396.0,497.0,539.0,448.0,434.0,402.0,324.0,460.0
하남시 - 계,Statistics,1387.0,1291.0,1361.0,1362.0,1283.0,1308.0,1221.0,1071.0,944.0,1078.0,848.0,757.0,719.0,645.0
하남시 - 과수,Statistics,88.0,113.0,94.0,94.0,91.0,66.0,44.0,60.0,44.0,96.0,75.0,86.0,32.0,54.0
하남시 - 기타작물,Statistics,276.0,167.0,136.0,150.0,154.0,123.0,165.0,89.0,77.0,188.0,86.0,241.0,145.0,193.0
하남시 - 논벼,Statistics,118.0,79.0,79.0,79.0,126.0,120.0,92.0,38.0,28.0,105.0,97.0,91.0,86.0,75.0
하남시 - 식량작물,Statistics,148.0,33.0,80.0,87.0,320.0,76.0,69.0,172.0,140.0,301.0,167.0,107.0,182.0,75.0
하남시 - 채소·산나물,Statistics,744.0,886.0,945.0,926.0,577.0,910.0,838.0,700.0,644.0,379.0,424.0,231.0,274.0,247.0
하남시 - 축산,Statistics,14.0,14.0,27.0,27.0,15.0,12.0,12.0,12.0,12.0,9.0,0.0,0.0,0.0,0.0
하동군 - 계,Statistics,7913.0,7647.0,7550.0,7602.0,6762.0,6562.0,6636.0,6665.0,6623.0,6337.0,5602.0,6030.0,5974.0,5748.0
하동군 - 과수,Statistics,1633.0,1361.0,1454.0,1776.0,1835.0,1115.0,1044.0,1317.0,1461.0,1605.0,1754.0,1662.0,1568.0,1723.0
하동군 - 기타작물,Statistics,507.0,474.0,426.0,405.0,488.0,714.0,728.0,778.0,842.0,775.0,583.0,891.0,826.0,397.0
하동군 - 논벼,Statistics,3163.0,3342.0,3015.0,3048.0,2523.0,2379.0,2450.0,2398.0,2516.0,1974.0,1860.0,1967.0,2130.0,1595.0
하동군 - 식량작물,Statistics,192.0,132.0,214.0,185.0,288.0,165.0,114.0,97.0,176.0,227.0,243.0,58.0,99.0,163.0
하동군 - 채소·산나물,Statistics,1899.0,1935.0,1993.0,1864.0,1353.0,1910.0,2064.0,1850.0,1443.0,1468.0,910.0,1168.0,1050.0,1592.0
하동군 - 축산,Statistics,518.0,402.0,447.0,325.0,275.0,280.0,236.0,225.0,186.0,288.0,251.0,284.0,299.0,278.0
함안군 - 계,Statistics,6556.0,6524.0,6566.0,6470.0,5885.0,5885.0,5756.0,5641.0,5498.0,5405.0,5325.0,5330.0,5113.0,4798.0
함안군 - 과수,Statistics,964.0,1092.0,1082.0,1073.0,755.0,849.0,707.0,789.0,756.0,781.0,1320.0,1317.0,1096.0,1156.0
함안군 - 기타작물,Statistics,32.0,54.0,95.0,54.0,164.0,40.0,156.0,176.0,531.0,339.0,198.0,176.0,228.0,197.0
함안군 - 논벼,Statistics,3606.0,3800.0,3695.0,3687.0,3167.0,2990.0,2998.0,3059.0,2927.0,2984.0,2602.0,2955.0,3124.0,2637.0
함안군 - 식량작물,Statistics,89.0,357.0,262.0,320.0,558.0,224.0,411.0,424.0,279.0,411.0,187.0,300.0,63.0,65.0
함안군 - 채소·산나물,Statistics,1726.0,1130.0,1323.0,1209.0,1020.0,1474.0,1179.0,1126.0,788.0,694.0,860.0,343.0,370.0,582.0
함안군 - 축산,Statistics,140.0,91.0,110.0,128.0,221.0,306.0,306.0,68.0,216.0,196.0,158.0,238.0,232.0,161.0
함양군 - 계,Statistics,7090.0,7092.0,6757.0,6527.0,7032.0,6577.0,6070.0,6026.0,6007.0,5529.0,4775.0,4772.0,4708.0,4602.0
함양군 - 과수,Statistics,1162.0,792.0,844.0,877.0,1054.0,1481.0,1175.0,1059.0,1314.0,798.0,647.0,671.0,725.0,797.0
함양군 - 기타작물,Statistics,261.0,170.0,243.0,292.0,487.0,539.0,372.0,171.0,288.0,481.0,283.0,490.0,370.0,487.0
함양군 - 논벼,Statistics,2964.0,3791.0,3057.0,2591.0,2905.0,2377.0,2241.0,2441.0,2155.0,2474.0,1746.0,1787.0,1897.0,1620.0
함양군 - 식량작물,Statistics,366.0,280.0,389.0,422.0,782.0,235.0,687.0,808.0,167.0,637.0,330.0,405.0,240.0,191.0
함양군 - 채소·산나물,Statistics,1854.0,1792.0,1966.0,1869.0,1545.0,1699.0,1317.0,1313.0,1807.0,959.0,1426.0,1164.0,1185.0,1161.0
함양군 - 축산,Statistics,483.0,268.0,257.0,476.0,259.0,247.0,277.0,234.0,276.0,180.0,344.0,255.0,291.0,347.0
함평군 - 계,Statistics,6611.0,6337.0,6157.0,5906.0,5642.0,5908.0,5650.0,5554.0,5533.0,5346.0,5569.0,5522.0,5671.0,5530.0
함평군 - 과수,Statistics,105.0,79.0,105.0,140.0,120.0,76.0,109.0,49.0,33.0,130.0,59.0,139.0,137.0,147.0
함평군 - 기타작물,Statistics,376.0,376.0,366.0,297.0,384.0,223.0,779.0,809.0,317.0,579.0,455.0,335.0,408.0,314.0
함평군 - 논벼,Statistics,4194.0,4148.0,3824.0,3875.0,3355.0,3184.0,3109.0,3143.0,3063.0,3275.0,3172.0,3522.0,3359.0,3168.0
함평군 - 식량작물,Statistics,128.0,146.0,96.0,89.0,336.0,38.0,181.0,335.0,438.0,288.0,228.0,254.0,326.0,269.0
함평군 - 채소·산나물,Statistics,1362.0,1161.0,1221.0,994.0,1001.0,1598.0,740.0,701.0,766.0,628.0,1011.0,982.0,951.0,1038.0
함평군 - 축산,Statistics,446.0,427.0,546.0,512.0,446.0,789.0,732.0,518.0,917.0,446.0,643.0,289.0,490.0,593.0
합천군 - 계,Statistics,9432.0,9389.0,9203.0,8932.0,8143.0,7806.0,7408.0,7372.0,7313.0,6935.0,6374.0,6902.0,6353.0,6133.0
