item,category,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
성남시 - 자동차등록대수＜br＞(A),Statistics,282816.0,296573.0,300918.0,294429.0,287615.0,294001.0,301703.0,303756.0,306059.0,310097.0,315096.0,322510.0,332798.0,338669.0,340311.0,339068.0,345902.0,351186.0,356554.0,361213.0,362025.0
성남시 - 주민등록인구＜br＞(B),Statistics,977166.0,983075.0,964831.0,953960.0,942447.0,962726.0,980190.0,979323.0,978615.0,979534.0,974608.0,971424.0,974580.0,967510.0,954347.0,942724.0,940064.0,930948.0,922518.0,919747.0,913009.0
성동구 - 1인당 자동차등록대수＜br＞(A÷B),Statistics,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.4
성동구 - 자동차등록대수＜br＞(A),Statistics,86244.0,88033.0,88741.0,89667.0,85259.0,85647.0,87277.0,87217.0,87704.0,89596.0,91347.0,95767.0,99529.0,103116.0,106094.0,106263.0,106156.0,107564.0,104434.0,104416.0,104163.0
성동구 - 주민등록인구＜br＞(B),Statistics,339113.0,337744.0,334437.0,333535.0,314212.0,308058.0,309093.0,300711.0,299604.0,299337.0,296086.0,297003.0,299259.0,304808.0,308221.0,300889.0,293556.0,285990.0,281000.0,277361.0,273669.0
성북구 - 1인당 자동차등록대수＜br＞(A÷B),Statistics,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
성북구 - 자동차등록대수＜br＞(A),Statistics,98864.0,102426.0,106684.0,108205.0,109805.0,112409.0,115600.0,116240.0,116339.0,116282.0,115738.0,116544.0,116446.0,117209.0,116543.0,119321.0,120269.0,121073.0,122644.0,122505.0,121752.0
성북구 - 주민등록인구＜br＞(B),Statistics,451122.0,462879.0,472843.0,469973.0,473357.0,476028.0,488932.0,485171.0,481857.0,476589.0,466706.0,459275.0,450355.0,444055.0,435868.0,442650.0,437153.0,430528.0,430397.0,425602.0,421560.0
성주군 - 1인당 자동차등록대수＜br＞(A÷B),Statistics,0.4,0.4,0.4,0.4,0.5,0.5,0.5,0.5,0.5,0.6,0.6,0.6,0.7,0.7,0.7,0.7,0.7,0.8,0.8,0.8,0.8
성주군 - 자동차등록대수＜br＞(A),Statistics,18899.0,19415.0,20058.0,20543.0,20732.0,21789.0,22752.0,23945.0,24685.0,25866.0,27027.0,28353.0,29393.0,30490.0,30901.0,31195.0,32003.0,32468.0,33139.0,33769.0,34114.0
성주군 - 주민등록인구＜br＞(B),Statistics,47731.0,46960.0,46358.0,45680.0,45024.0,45616.0,45289.0,45640.0,45127.0,45067.0,44981.0,45029.0,45205.0,45138.0,44672.0,44015.0,43414.0,42842.0,42566.0,42086.0,41452.0
세종특별자치시 - 1인당 자동차등록대수＜br＞(A÷B),Statistics,,,,,,,,,0.4,0.4,0.4,0.4,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
세종특별자치시 - 자동차등록대수＜br＞(A),Statistics,,,,,,,,,47760.0,52996.0,67956.0,93140.0,110419.0,129765.0,147925.0,163339.0,174742.0,185042.0,193711.0,198110.0,202257.0
세종특별자치시 - 주민등록인구＜br＞(B),Statistics,,,,,,,,,113117.0,122153.0,156125.0,210884.0,243048.0,280100.0,314126.0,340575.0,355831.0,371895.0,383591.0,386525.0,390685.0
속초시 - 1인당 자동차등록대수＜br＞(A÷B),Statistics,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.5,0.5,0.5,0.5,0.5,0.5
속초시 - 자동차등록대수＜br＞(A),Statistics,27552.0,27745.0,27870.0,28603.0,28856.0,29480.0,30481.0,30761.0,30946.0,31651.0,32196.0,33550.0,34917.0,36601.0,37269.0,38004.0,39711.0,40729.0,41870.0,42635.0,42547.0
속초시 - 주민등록인구＜br＞(B),Statistics,87933.0,87124.0,86073.0,85370.0,84599.0,83822.0,84302.0,83745.0,83579.0,83109.0,82432.0,81992.0,81793.0,82273.0,81682.0,81786.0,82665.0,82791.0,82806.0,82054.0,80933.0
송파구 - 1인당 자동차등록대수＜br＞(A÷B),Statistics,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.4
송파구 - 자동차등록대수＜br＞(A),Statistics,186605.0,187674.0,188894.0,193284.0,205246.0,211460.0,213490.0,215036.0,213658.0,214019.0,215990.0,218942.0,222514.0,231819.0,236179.0,240559.0,245833.0,246858.0,250142.0,244299.0,242897.0
송파구 - 주민등록인구＜br＞(B),Statistics,604293.0,605840.0,607005.0,623876.0,668962.0,681476.0,685279.0,682209.0,673115.0,668415.0,664738.0,660302.0,657831.0,664496.0,666635.0,675961.0,667960.0,658338.0,658801.0,654166.0,650110.0
수성구 - 1인당 자동차등록대수＜br＞(A÷B),Statistics,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
수성구 - 자동차등록대수＜br＞(A),Statistics,148099.0,149104.0,153573.0,158502.0,160548.0,165406.0,175962.0,183468.0,191519.0,200314.0,204237.0,208412.0,209951.0,213452.0,215966.0,218885.0,220692.0,213513.0,217665.0,220199.0,222665.0
수성구 - 주민등록인구＜br＞(B),Statistics,443881.0,437356.0,440172.0,447164.0,451732.0,456196.0,461988.0,461083.0,459779.0,461004.0,456505.0,451786.0,447011.0,439211.0,432759.0,428614.0,424314.0,417097.0,411553.0,407331.0,409107.0
수영구 - 1인당 자동차등록대수＜br＞(A÷B),Statistics,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.3,0.3,0.3,0.3,0.4,0.4,0.5,0.5,0.6,0.6,0.7,0.7,0.8
수영구 - 자동차등록대수＜br＞(A),Statistics,48159.0,48456.0,48473.0,49272.0,49589.0,60305.0,62962.0,62980.0,60888.0,58519.0,60118.0,62355.0,68052.0,76909.0,86929.0,93604.0,101001.0,106936.0,118507.0,125428.0,133415.0
수영구 - 주민등록인구＜br＞(B),Statistics,180576.0,178684.0,177814.0,178253.0,177140.0,177292.0,178267.0,176691.0,176666.0,175098.0,178480.0,179795.0,179324.0,179996.0,176246.0,176148.0,176894.0,175095.0,174806.0,174518.0,171918.0
수원시 - 1인당 자동차등록대수＜br＞(A÷B),Statistics,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.5,0.5,0.5
수원시 - 자동차등록대수＜br＞(A),Statistics,323761.0,336065.0,352985.0,356981.0,358239.0,363592.0,371335.0,379694.0,394885.0,411685.0,433967.0,455150.0,475847.0,491122.0,504944.0,507939.0,529578.0,538105.0,556550.0,569460.0,579437.0
수원시 - 주민등록인구＜br＞(B),Statistics,1033829.0,1045587.0,1068906.0,1067702.0,1067425.0,1073149.0,1077535.0,1088489.0,1120258.0,1148157.0,1174228.0,1184624.0,1194041.0,1202628.0,1201166.0,1194465.0,1186078.0,1183714.0,1190964.0,1197257.0,1193005.0
순창군 - 1인당 자동차등록대수＜br＞(A÷B),Statistics,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.5,0.5,0.5,0.5,0.6,0.6,0.6,0.6
순창군 - 자동차등록대수＜br＞(A),Statistics,8177.0,8576.0,9064.0,9573.0,9969.0,10419.0,10943.0,11033.0,11654.0,12226.0,12905.0,13351.0,13854.0,14197.0,14564.0,14698.0,14927.0,15036.0,15549.0,16068.0,16542.0
순창군 - 주민등록인구＜br＞(B),Statistics,31814.0,32012.0,32485.0,32035.0,30920.0,30179.0,30209.0,29497.0,30055.0,30272.0,30368.0,30248.0,29949.0,29698.0,29209.0,28382.0,27810.0,26855.0,26727.0,26764.0,26822.0
순천시 - 1인당 자동차등록대수＜br＞(A÷B),Statistics,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.6,0.6
순천시 - 자동차등록대수＜br＞(A),Statistics,82317.0,85410.0,88202.0,91097.0,93314.0,97066.0,101019.0,103946.0,107263.0,111069.0,115867.0,121250.0,126371.0,131149.0,135744.0,139531.0,145022.0,147581.0,150609.0,154099.0,156494.0
순천시 - 주민등록인구＜br＞(B),Statistics,270059.0,270934.0,269940.0,270380.0,269429.0,269516.0,272620.0,272201.0,273798.0,275668.0,277188.0,278765.0,278548.0,279331.0,279389.0,279598.0,282189.0,281436.0,278737.0,278137.0,276329.0
시흥시 - 1인당 자동차등록대수＜br＞(A÷B),Statistics,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
시흥시 - 자동차등록대수＜br＞(A),Statistics,134955.0,139573.0,143722.0,147271.0,149460.0,154403.0,160208.0,162465.0,163438.0,166516.0,171993.0,180129.0,188788.0,202544.0,220253.0,233946.0,250866.0,262711.0,269484.0,278384.0,281885.0
시흥시 - 주민등록인구＜br＞(B),Statistics,378613.0,387239.0,390477.0,390564.0,392756.0,397912.0,403797.0,401149.0,399485.0,396765.0,394639.0,398256.0,402888.0,419664.0,448687.0,473682.0,500895.0,512030.0,512912.0,519715.0,518132.0
신안군 - 1인당 자동차등록대수＜br＞(A÷B),Statistics,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.5,0.5,0.5,0.5,1.7,2.8,3.3,3.3,3.5
신안군 - 자동차등록대수＜br＞(A),Statistics,10768.0,11145.0,12114.0,12857.0,13628.0,14595.0,15459.0,16000.0,16361.0,17201.0,17904.0,18776.0,19538.0,20491.0,21238.0,21873.0,66463.0,105581.0,124170.0,123911.0,131749.0
신안군 - 주민등록인구＜br＞(B),Statistics,47591.0,46451.0,46714.0,45968.0,45718.0,45294.0,45428.0,44355.0,43898.0,44162.0,43747.0,43294.0,42652.0,42070.0,41263.0,40274.0,38938.0,38217.0,37858.0,38037.0,38173.0
아산시 - 1인당 자동차등록대수＜br＞(A÷B),Statistics,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.6,0.6,0.6,0.6
아산시 - 자동차등록대수＜br＞(A),Statistics,68379.0,72534.0,77745.0,83964.0,94165.0,102352.0,107756.0,113685.0,119383.0,125783.0,133182.0,140075.0,147798.0,156643.0,162438.0,167412.0,173160.0,182179.0,191986.0,203365.0,211561.0
아산시 - 주민등록인구＜br＞(B),Statistics,200938.0,204431.0,211560.0,221490.0,240942.0,256449.0,265191.0,274523.0,280490.0,287073.0,293954.0,297737.0,302929.0,311453.0,312822.0,314395.0,316129.0,324580.0,334539.0,345796.0,355014.0
안동시 - 1인당 자동차등록대수＜br＞(A÷B),Statistics,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.5,0.5,0.5,0.5,0.5,0.6,0.6,0.6,0.6
안동시 - 자동차등록대수＜br＞(A),Statistics,55084.0,56456.0,57573.0,58920.0,60528.0,62991.0,65136.0,67749.0,69705.0,71929.0,74385.0,77487.0,80348.0,81825.0,82463.0,83225.0,85324.0,86360.0,87606.0,88840.0,90324.0
안동시 - 주민등록인구＜br＞(B),Statistics,174037.0,171387.0,168733.0,167916.0,167300.0,167432.0,167886.0,168157.0,168302.0,168461.0,168697.0,169221.0,168798.0,166272.0,162180.0,160052.0,158907.0,156972.0,154610.0,152935.0,153159.0
안산시 - 1인당 자동차등록대수＜br＞(A÷B),Statistics,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.5,0.5,0.5,0.5,0.5,0.5
안산시 - 자동차등록대수＜br＞(A),Statistics,216517.0,224351.0,233904.0,242058.0,245248.0,247325.0,256358.0,260652.0,263796.0,270076.0,276895.0,284245.0,291524.0,297614.0,297850.0,297771.0,309505.0,316309.0,322022.0,323710.0,325528.0
안산시 - 주민등록인구＜br＞(B),Statistics,666784.0,679011.0,698819.0,705040.0,708257.0,705346.0,714891.0,715586.0,715108.0,713666.0,707876.0,697885.0,689859.0,677710.0,660343.0,650918.0,654915.0,652726.0,641660.0,629308.0,620579.0
안성시 - 1인당 자동차등록대수＜br＞(A÷B),Statistics,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.5,0.5,0.5,0.5,0.5,0.6,0.6,0.6,0.6,0.6,0.6
안성시 - 자동차등록대수＜br＞(A),Statistics,57427.0,60088.0,62638.0,66291.0,70245.0,72058.0,76355.0,79679.0,81533.0,83726.0,87019.0,89930.0,94666.0,98117.0,100418.0,103031.0,108455.0,113751.0,115872.0,118627.0,123626.0
안성시 - 주민등록인구＜br＞(B),Statistics,154110.0,157130.0,159655.0,163733.0,169545.0,170919.0,177937.0,180743.0,181608.0,182173.0,181896.0,180199.0,182896.0,182786.0,183579.0,183405.0,187012.0,189534.0,188842.0,189034.0,193949.0
안양시 - 1인당 자동차등록대수＜br＞(A÷B),Statistics,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4
안양시 - 자동차등록대수＜br＞(A),Statistics,177820.0,181356.0,184907.0,188423.0,188418.0,190553.0,194086.0,194263.0,194775.0,196301.0,198675.0,203504.0,209151.0,211192.0,211376.0,209800.0,209297.0,212917.0,219025.0,221466.0,228365.0
안양시 - 주민등록인구＜br＞(B),Statistics,621047.0,625350.0,624280.0,624197.0,620279.0,616547.0,621714.0,615642.0,611412.0,607877.0,600809.0,597789.0,597414.0,587764.0,576831.0,567044.0,550027.0,547178.0,548228.0,544660.0,556492.0
양구군 - 1인당 자동차등록대수＜br＞(A÷B),Statistics,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.5,0.5,0.5,0.6,0.6,0.6,0.6,0.6
양구군 - 자동차등록대수＜br＞(A),Statistics,6759.0,7024.0,7215.0,7585.0,7758.0,8115.0,8470.0,8759.0,9119.0,9645.0,10226.0,10680.0,11167.0,11621.0,11989.0,12157.0,12267.0,12383.0,12677.0,12929.0,12951.0
양구군 - 주민등록인구＜br＞(B),Statistics,21692.0,21480.0,21269.0,21401.0,21303.0,21323.0,21843.0,22285.0,22799.0,23594.0,23888.0,24089.0,24010.0,23835.0,23408.0,22764.0,22278.0,21748.0,21383.0,21056.0,20621.0
양산시 - 1인당 자동차등록대수＜br＞(A÷B),Statistics,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
양산시 - 자동차등록대수＜br＞(A),Statistics,73987.0,78360.0,81741.0,85525.0,90309.0,95094.0,101206.0,106111.0,110528.0,116599.0,125102.0,133830.0,144674.0,158297.0,165739.0,169875.0,174259.0,179540.0,183491.0,188180.0,193362.0
양산시 - 주민등록인구＜br＞(B),Statistics,213695.0,222299.0,226425.0,231956.0,243012.0,250387.0,260239.0,266403.0,270460.0,279565.0,292376.0,301291.0,317037.0,338535.0,348639.0,350759.0,352229.0,354726.0,353792.0,355122.0,359531.0
양양군 - 1인당 자동차등록대수＜br＞(A÷B),Statistics,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.5,0.5,0.5,0.5,0.6,0.6,0.6,0.6,0.6,0.6
양양군 - 자동차등록대수＜br＞(A),Statistics,10197.0,10375.0,10654.0,10879.0,11054.0,11443.0,11676.0,11946.0,12179.0,12430.0,12817.0,13218.0,13694.0,14302.0,15016.0,15562.0,16235.0,16615.0,17172.0,17505.0,17709.0
양양군 - 주민등록인구＜br＞(B),Statistics,29187.0,29132.0,28661.0,28472.0,28115.0,27957.0,27929.0,27942.0,27802.0,27659.0,27521.0,27479.0,27218.0,27207.0,27347.0,27726.0,27946.0,27913.0,27866.0,27710.0,27489.0
양주시 - 1인당 자동차등록대수＜br＞(A÷B),Statistics,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.5,0.5,0.5,0.5,0.5,0.5
양주시 - 자동차등록대수＜br＞(A),Statistics,53952.0,57259.0,60423.0,64858.0,66388.0,68272.0,74282.0,76070.0,76958.0,77855.0,80700.0,85268.0,88763.0,95113.0,99621.0,103867.0,110181.0,115489.0,122407.0,136401.0,147661.0
양주시 - 주민등록인구＜br＞(B),Statistics,152596.0,160589.0,169806.0,179914.0,179914.0,182106.0,196706.0,200360.0,200310.0,199143.0,202072.0,205184.0,205513.0,212146.0,216951.0,222314.0,230359.0,236368.0,243432.0,268026.0,289005.0
양천구 - 1인당 자동차등록대수＜br＞(A÷B),Statistics,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
양천구 - 자동차등록대수＜br＞(A),Statistics,136190.0,139667.0,142148.0,144744.0,143687.0,146542.0,146470.0,146701.0,146867.0,147281.0,147457.0,149721.0,150208.0,150823.0,150521.0,149673.0,151449.0,151338.0,151846.0,151409.0,150231.0
양천구 - 주민등록인구＜br＞(B),Statistics,495098.0,499755.0,501717.0,503650.0,502343.0,501395.0,500001.0,500210.0,495911.0,492528.0,486221.0,484532.0,477739.0,471154.0,464185.0,458165.0,454251.0,447302.0,440881.0,436028.0,430976.0
양평군 - 1인당 자동차등록대수＜br＞(A÷B),Statistics,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.6,0.6
양평군 - 자동차등록대수＜br＞(A),Statistics,28994.0,30329.0,31652.0,33315.0,35010.0,36851.0,39209.0,41501.0,43314.0,44865.0,46890.0,50096.0,53393.0,56759.0,58696.0,59992.0,62134.0,64365.0,66574.0,68960.0,70452.0
양평군 - 주민등록인구＜br＞(B),Statistics,84673.0,85533.0,86298.0,87874.0,89812.0,91450.0,95833.0,99430.0,102193.0,103620.0,105379.0,108316.0,111367.0,115105.0,116095.0,116874.0,118810.0,121230.0,122323.0,125238.0,126804.0
여수시 - 1인당 자동차등록대수＜br＞(A÷B),Statistics,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.5,0.5,0.5,0.5,0.5,0.5
여수시 - 자동차등록대수＜br＞(A),Statistics,83945.0,86286.0,89339.0,92378.0,94717.0,98396.0,102062.0,105977.0,108847.0,112282.0,115955.0,120641.0,124848.0,128348.0,131371.0,134849.0,138454.0,140207.0,143173.0,145689.0,146792.0
여수시 - 주민등록인구＜br＞(B),Statistics,305312.0,301389.0,297489.0,295439.0,295133.0,293546.0,293488.0,292750.0,292217.0,291366.0,290900.0,290168.0,288988.0,286382.0,283300.0,282786.0,280242.0,276762.0,274765.0,271696.0,267816.0
여주시 - 1인당 자동차등록대수＜br＞(A÷B),Statistics,,,,,,,,,,0.5,0.5,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.7,0.7,0.7
여주시 - 자동차등록대수＜br＞(A),Statistics,,,,,,,,,,57060.0,59278.0,61631.0,63888.0,66033.0,67387.0,68490.0,70352.0,72111.0,74584.0,77019.0,78557.0
여주시 - 주민등록인구＜br＞(B),Statistics,,,,,,,,,,109343.0,110386.0,111033.0,111563.0,111984.0,111525.0,111083.0,111897.0,112150.0,113150.0,114412.0,114610.0
연수구 - 1인당 자동차등록대수＜br＞(A÷B),Statistics,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.5,0.5,0.5,0.5,0.5,0.5,0.6,0.6,0.6
연수구 - 자동차등록대수＜br＞(A),Statistics,78909.0,82757.0,85965.0,87209.0,87381.0,90268.0,94112.0,98460.0,108287.0,118186.0,129515.0,142503.0,154618.0,165995.0,173670.0,185470.0,200408.0,208616.0,215944.0,227932.0,236365.0
연수구 - 주민등록인구＜br＞(B),Statistics,255998.0,265658.0,271010.0,268780.0,268668.0,271497.0,279230.0,287903.0,292589.0,300305.0,310703.0,319052.0,328627.0,335142.0,346359.0,366550.0,387450.0,389644.0,385796.0,392416.0,400213.0
연제구 - 1인당 자동차등록대수＜br＞(A÷B),Statistics,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.4,0.5,0.4,0.5,0.5,0.5,0.6,0.6,0.7
연제구 - 자동차등록대수＜br＞(A),Statistics,61046.0,61475.0,62086.0,62614.0,81979.0,86539.0,81010.0,79970.0,80019.0,80109.0,89034.0,98416.0,90354.0,94625.0,89860.0,98311.0,101714.0,106262.0,124434.0,129145.0,153069.0
연제구 - 주민등록인구＜br＞(B),Statistics,221853.0,217763.0,214809.0,212658.0,212810.0,210390.0,212696.0,213326.0,211536.0,209290.0,208012.0,210718.0,207268.0,206742.0,207840.0,209395.0,209157.0,207144.0,203536.0,205766.0,212589.0
연천군 - 1인당 자동차등록대수＜br＞(A÷B),Statistics,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.6,0.6,0.6,0.6,0.6,0.7,0.7,0.7,0.7,0.7,0.7
연천군 - 자동차등록대수＜br＞(A),Statistics,24267.0,23927.0,23888.0,24237.0,24348.0,24656.0,24237.0,24394.0,24918.0,25022.0,25361.0,26229.0,27588.0,28362.0,28679.0,28869.0,29303.0,29492.0,29966.0,30089.0,30060.0
연천군 - 주민등록인구＜br＞(B),Statistics,48687.0,47123.0,46075.0,45603.0,45495.0,45241.0,45177.0,44900.0,45599.0,45610.0,45363.0,45725.0,45907.0,45431.0,44633.0,43824.0,43516.0,42721.0,42062.0,41584.0,40866.0
영광군 - 1인당 자동차등록대수＜br＞(A÷B),Statistics,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.5,0.5,0.5,0.5,0.6,0.6,0.6,0.6
영광군 - 자동차등록대수＜br＞(A),Statistics,16830.0,17206.0,17907.0,18414.0,19067.0,19998.0,20788.0,21469.0,22422.0,23442.0,24226.0,25195.0,26004.0,26619.0,27168.0,27863.0,28542.0,29019.0,30116.0,30712.0,31717.0
영광군 - 주민등록인구＜br＞(B),Statistics,62959.0,61500.0,60045.0,58837.0,58075.0,57037.0,57362.0,56863.0,57224.0,57617.0,56833.0,56267.0,55618.0,54774.0,54127.0,53852.0,53099.0,51985.0,52197.0,51750.0,52098.0
영덕군 - 1인당 자동차등록대수＜br＞(A÷B),Statistics,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.5,0.5,0.5,0.5,0.6,0.6,0.6,0.6
영덕군 - 자동차등록대수＜br＞(A),Statistics,12632.0,12985.0,13577.0,13726.0,14029.0,14520.0,14961.0,15377.0,15772.0,16402.0,16797.0,17458.0,18150.0,18634.0,18929.0,19080.0,19363.0,19548.0,19850.0,20136.0,20190.0
영덕군 - 주민등록인구＜br＞(B),Statistics,45826.0,45003.0,46460.0,43470.0,42707.0,41710.0,41377.0,40794.0,40257.0,40142.0,39586.0,39191.0,39052.0,38529.0,38108.0,37361.0,36313.0,35314.0,34650.0,34055.0,33210.0
영도구 - 1인당 자동차등록대수＜br＞(A÷B),Statistics,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
영도구 - 자동차등록대수＜br＞(A),Statistics,32912.0,32925.0,32817.0,32937.0,32808.0,32845.0,33586.0,33963.0,34073.0,33749.0,33750.0,34341.0,34365.0,34792.0,33951.0,33324.0,32965.0,33497.0,33856.0,34210.0,33678.0
영도구 - 주민등록인구＜br＞(B),Statistics,166054.0,162961.0,158780.0,155273.0,152118.0,148139.0,146798.0,143205.0,139765.0,135816.0,132102.0,129385.0,126362.0,123521.0,120109.0,116711.0,113342.0,110638.0,108156.0,106548.0,103737.0
영동군 - 1인당 자동차등록대수＜br＞(A÷B),Statistics,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.5,0.5,0.5,0.5,0.5,0.6,0.6,0.6,0.6
영동군 - 자동차등록대수＜br＞(A),Statistics,15632.0,16143.0,16471.0,17054.0,17580.0,18829.0,19545.0,20340.0,20871.0,21431.0,22206.0,23037.0,24076.0,24687.0,25044.0,25283.0,25574.0,25769.0,26431.0,26872.0,27251.0
영동군 - 주민등록인구＜br＞(B),Statistics,52597.0,51800.0,50819.0,50131.0,50276.0,50426.0,50523.0,50621.0,50663.0,50539.0,50803.0,50693.0,50552.0,50240.0,49715.0,48738.0,47475.0,45773.0,44956.0,44195.0,43551.0
영등포구 - 1인당 자동차등록대수＜br＞(A÷B),Statistics,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4
영등포구 - 자동차등록대수＜br＞(A),Statistics,131235.0,133529.0,137035.0,143910.0,146722.0,146153.0,143025.0,137992.0,137267.0,137169.0,139731.0,145778.0,146180.0,146150.0,143940.0,142010.0,146171.0,146095.0,144596.0,144663.0,143967.0
영등포구 - 주민등록인구＜br＞(B),Statistics,406261.0,408386.0,408698.0,408178.0,408099.0,405798.0,406833.0,397443.0,391408.0,386471.0,382352.0,378504.0,370613.0,368550.0,367778.0,367678.0,379480.0,376837.0,375675.0,374794.0,373773.0
영암군 - 1인당 자동차등록대수＜br＞(A÷B),Statistics,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.5,0.6,0.7,0.9,0.9,0.9,0.8,0.8,0.9,0.8,0.7,0.7,0.7,0.8
영암군 - 자동차등록대수＜br＞(A),Statistics,19704.0,20623.0,21713.0,23448.0,24110.0,25504.0,26776.0,29021.0,33427.0,41212.0,52065.0,51680.0,48676.0,42384.0,45866.0,48542.0,43050.0,36375.0,36667.0,37900.0,38594.0
영암군 - 주민등록인구＜br＞(B),Statistics,62336.0,62004.0,61546.0,60742.0,60106.0,59837.0,60082.0,60139.0,59997.0,59061.0,58852.0,58137.0,57045.0,55616.0,54731.0,54593.0,53699.0,52937.0,52395.0,52350.0,51391.0
영양군 - 1인당 자동차등록대수＜br＞(A÷B),Statistics,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.5,0.5,0.5,0.5,0.5,0.6,0.6,0.6,0.6,0.7,0.7
영양군 - 자동차등록대수＜br＞(A),Statistics,5902.0,6120.0,6227.0,6346.0,6513.0,6871.0,7124.0,7392.0,7670.0,8004.0,8234.0,8611.0,8848.0,9157.0,9460.0,9641.0,9904.0,10139.0,10271.0,10445.0,10596.0
영양군 - 주민등록인구＜br＞(B),Statistics,20205.0,20025.0,19615.0,19119.0,18766.0,18553.0,18451.0,18241.0,18208.0,18297.0,18197.0,17898.0,17713.0,17479.0,17356.0,16993.0,16692.0,16320.0,16022.0,15661.0,15328.0
영월군 - 1인당 자동차등록대수＜br＞(A÷B),Statistics,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.5,0.5,0.5,0.5,0.5,0.6,0.6,0.6,0.6,0.6
