item,category,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
의성군 - 전년 총인구＜br＞(B),Statistics,76648.0,74243.0,71216.0,68771.0,66507.0,64930.0,63409.0,61871.0,60567.0,59608.0,59306.0,58222.0,57533.0,56636.0,55888.0,55236.0,54722.0,54080.0,53579.0,53237.0,52294.0,51141.0,50795.0
의왕시 - 당해년 총인구＜br＞(A),Statistics,124772.0,133967.0,144458.0,146595.0,146937.0,139395.0,136264.0,135803.0,142161.0,148786.0,150907.0,156003.0,161023.0,159897.0,159125.0,157997.0,156957.0,155084.0,162344.0,164857.0,164363.0,161204.0,159932.0
의왕시 - 인구증가율＜br＞{(A-B)÷B}×100,Statistics,2.46,7.37,7.83,1.48,0.23,-5.13,-2.25,-0.34,4.68,4.66,1.43,3.38,3.22,-0.7,-0.48,-0.71,-0.66,-1.19,4.68,1.55,-0.3,-1.92,-0.79
의왕시 - 전년 총인구＜br＞(B),Statistics,121777.0,124772.0,133967.0,144458.0,146595.0,146937.0,139395.0,136264.0,135803.0,142161.0,148786.0,150907.0,156003.0,161023.0,159897.0,159125.0,157997.0,156957.0,155084.0,162344.0,164857.0,164363.0,161204.0
의정부시 - 당해년 총인구＜br＞(A),Statistics,368887.0,380521.0,397145.0,400018.0,404937.0,414030.0,425693.0,435299.0,435401.0,435873.0,434290.0,432760.0,434488.0,434760.0,437754.0,442303.0,445700.0,451542.0,456776.0,466455.0,468339.0,468659.0,469936.0
의정부시 - 인구증가율＜br＞{(A-B)÷B}×100,Statistics,1.75,3.15,4.37,0.72,1.23,2.25,2.82,2.26,0.02,0.11,-0.36,-0.35,0.4,0.06,0.69,1.04,0.77,1.31,1.16,2.12,0.4,0.07,0.27
의정부시 - 전년 총인구＜br＞(B),Statistics,362529.0,368887.0,380521.0,397145.0,400018.0,404937.0,414030.0,425693.0,435299.0,435401.0,435873.0,434290.0,432760.0,434488.0,434760.0,437754.0,442303.0,445700.0,451542.0,456776.0,466455.0,468339.0,468659.0
이천시 - 당해년 총인구＜br＞(A),Statistics,188367.0,190641.0,192611.0,192725.0,194130.0,196763.0,198790.0,200392.0,201285.0,206920.0,209025.0,209339.0,210579.0,210824.0,211062.0,216831.0,220021.0,221585.0,223349.0,225418.0,229854.0,230134.0,231265.0
이천시 - 인구증가율＜br＞{(A-B)÷B}×100,Statistics,2.1,1.21,1.03,0.06,0.73,1.36,1.03,0.81,0.45,2.8,1.02,0.15,0.59,0.12,0.11,2.73,1.47,0.71,0.8,0.93,1.97,0.12,0.49
이천시 - 전년 총인구＜br＞(B),Statistics,184491.0,188367.0,190641.0,192611.0,192725.0,194130.0,196763.0,198790.0,200392.0,201285.0,206920.0,209025.0,209339.0,210579.0,210824.0,211062.0,216831.0,220021.0,221585.0,223349.0,225418.0,229854.0,230134.0
익산시 - 당해년 총인구＜br＞(A),Statistics,337240.0,332545.0,327536.0,324533.0,320780.0,317889.0,316911.0,312837.0,310255.0,310773.0,313475.0,310206.0,310425.0,308361.0,306369.0,305031.0,305354.0,299341.0,292916.0,286990.0,282572.0,278815.0,276043.0
익산시 - 인구증가율＜br＞{(A-B)÷B}×100,Statistics,0.17,-1.39,-1.51,-0.92,-1.16,-0.9,-0.31,-1.29,-0.83,0.17,0.87,-1.04,0.07,-0.66,-0.65,-0.44,0.11,-1.97,-2.15,-2.02,-1.54,-1.33,-0.99
익산시 - 전년 총인구＜br＞(B),Statistics,336651.0,337240.0,332545.0,327536.0,324533.0,320780.0,317889.0,316911.0,312837.0,310255.0,310773.0,313475.0,310206.0,310425.0,308361.0,306369.0,305031.0,305354.0,299341.0,292916.0,286990.0,282572.0,278815.0
인제군 - 당해년 총인구＜br＞(A),Statistics,33133.0,32505.0,32188.0,32563.0,32934.0,32619.0,32317.0,31911.0,31705.0,32175.0,32299.0,32769.0,32827.0,32808.0,33599.0,33061.0,32901.0,32455.0,31981.0,31959.0,32476.0,32736.0,32563.0
인제군 - 인구증가율＜br＞{(A-B)÷B}×100,Statistics,-1.52,-1.9,-0.98,1.17,1.14,-0.96,-0.93,-1.26,-0.65,1.48,0.39,1.46,0.18,-0.06,2.41,-1.6,-0.48,-1.36,-1.46,-0.07,1.62,0.8,-0.53
인제군 - 전년 총인구＜br＞(B),Statistics,33646.0,33133.0,32505.0,32188.0,32563.0,32934.0,32619.0,32317.0,31911.0,31705.0,32175.0,32299.0,32769.0,32827.0,32808.0,33599.0,33061.0,32901.0,32455.0,31981.0,31959.0,32476.0,32736.0
인천광역시 - 당해년 총인구＜br＞(A),Statistics,2581557.0,2596102.0,2601278.0,2610715.0,2632178.0,2663854.0,2710040.0,2741217.0,2758431.0,2808288.0,2851491.0,2891286.0,2930164.0,2957931.0,2983484.0,3002172.0,3011138.0,3022511.0,3029285.0,3010476.0,3014739.0,3039163.0,3078426.0
인천광역시 - 인구증가율＜br＞{(A-B)÷B}×100,Statistics,0.75,0.56,0.2,0.36,0.82,1.2,1.73,1.15,0.63,1.81,1.54,1.4,1.34,0.95,0.86,0.63,0.3,0.38,0.22,-0.62,0.14,0.81,1.29
인천광역시 - 전년 총인구＜br＞(B),Statistics,2562321.0,2581557.0,2596102.0,2601278.0,2610715.0,2632178.0,2663854.0,2710040.0,2741217.0,2758431.0,2808288.0,2851491.0,2891286.0,2930164.0,2957931.0,2983484.0,3002172.0,3011138.0,3022511.0,3029285.0,3010476.0,3014739.0,3039163.0
임실군 - 당해년 총인구＜br＞(A),Statistics,37548.0,35165.0,34443.0,33166.0,32681.0,32219.0,32297.0,31541.0,31127.0,30941.0,31120.0,30264.0,30064.0,30306.0,30631.0,30572.0,30575.0,30442.0,29244.0,27604.0,27003.0,26849.0,26361.0
임실군 - 인구증가율＜br＞{(A-B)÷B}×100,Statistics,-0.15,-6.35,-2.05,-3.71,-1.46,-1.41,0.24,-2.34,-1.31,-0.6,0.58,-2.75,-0.66,0.8,1.07,-0.19,0.01,-0.43,-3.94,-5.61,-2.18,-0.57,-1.82
임실군 - 전년 총인구＜br＞(B),Statistics,37605.0,37548.0,35165.0,34443.0,33166.0,32681.0,32219.0,32297.0,31541.0,31127.0,30941.0,31120.0,30264.0,30064.0,30306.0,30631.0,30572.0,30575.0,30442.0,29244.0,27604.0,27003.0,26849.0
장성군 - 당해년 총인구＜br＞(A),Statistics,54958.0,52867.0,51877.0,50755.0,49710.0,48507.0,48072.0,47399.0,47047.0,47486.0,47415.0,47404.0,47430.0,47358.0,47456.0,47218.0,47259.0,46900.0,46836.0,45457.0,44288.0,44176.0,43678.0
장성군 - 인구증가율＜br＞{(A-B)÷B}×100,Statistics,-2.25,-3.8,-1.87,-2.16,-2.06,-2.42,-0.9,-1.4,-0.74,0.93,-0.15,-0.02,0.05,-0.15,0.21,-0.5,0.09,-0.76,-0.14,-2.94,-2.57,-0.25,-1.13
장성군 - 전년 총인구＜br＞(B),Statistics,56223.0,54958.0,52867.0,51877.0,50755.0,49710.0,48507.0,48072.0,47399.0,47047.0,47486.0,47415.0,47404.0,47430.0,47358.0,47456.0,47218.0,47259.0,46900.0,46836.0,45457.0,44288.0,44176.0
장수군 - 당해년 총인구＜br＞(A),Statistics,30521.0,26463.0,29579.0,26933.0,24912.0,24420.0,26912.0,24132.0,23740.0,23651.0,23494.0,23490.0,23569.0,23706.0,23681.0,24016.0,23384.0,23602.0,22818.0,22436.0,22019.0,21709.0,21415.0
장수군 - 인구증가율＜br＞{(A-B)÷B}×100,Statistics,1.31,-13.3,11.77,-8.95,-7.5,-1.97,10.2,-10.33,-1.62,-0.37,-0.66,-0.02,0.34,0.58,-0.11,1.41,-2.63,0.93,-3.32,-1.67,-1.86,-1.41,-1.35
장수군 - 전년 총인구＜br＞(B),Statistics,30126.0,30521.0,26463.0,29579.0,26933.0,24912.0,24420.0,26912.0,24132.0,23740.0,23651.0,23494.0,23490.0,23569.0,23706.0,23681.0,24016.0,23384.0,23602.0,22818.0,22436.0,22019.0,21709.0
장흥군 - 당해년 총인구＜br＞(A),Statistics,51850.0,50373.0,48002.0,46735.0,45758.0,44654.0,43703.0,43051.0,42433.0,42732.0,42890.0,43014.0,43409.0,43683.0,44043.0,41234.0,40686.0,39913.0,39155.0,38334.0,37038.0,36193.0,35680.0
장흥군 - 인구증가율＜br＞{(A-B)÷B}×100,Statistics,-3.06,-2.85,-4.71,-2.64,-2.09,-2.41,-2.13,-1.49,-1.44,0.7,0.37,0.29,0.92,0.63,0.82,-6.38,-1.33,-1.9,-1.9,-2.1,-3.38,-2.28,-1.42
장흥군 - 전년 총인구＜br＞(B),Statistics,53487.0,51850.0,50373.0,48002.0,46735.0,45758.0,44654.0,43703.0,43051.0,42433.0,42732.0,42890.0,43014.0,43409.0,43683.0,44043.0,41234.0,40686.0,39913.0,39155.0,38334.0,37038.0,36193.0
전국 - 당해년 총인구＜br＞(A),Statistics,48289173.0,48517871.0,48823837.0,49052988.0,49267751.0,49624269.0,50034357.0,50394374.0,50643781.0,51434583.0,51716745.0,51881255.0,52127386.0,52419447.0,52672425.0,52857893.0,52950306.0,53072685.0,53121668.0,52974563.0,52732700.0,52628623.0,52673955.0
전국 - 인구증가율＜br＞{(A-B)÷B}×100,Statistics,0.65,0.47,0.63,0.47,0.44,0.72,0.83,0.72,0.49,1.56,0.55,0.32,0.47,0.56,0.48,0.35,0.17,0.23,0.09,-0.28,-0.46,-0.2,0.09
전국 - 전년 총인구＜br＞(B),Statistics,47976730.0,48289173.0,48517871.0,48823837.0,49052988.0,49267751.0,49624269.0,50034357.0,50394374.0,50643781.0,51434583.0,51716745.0,51881255.0,52127386.0,52419447.0,52672425.0,52857893.0,52950306.0,53072685.0,53121668.0,52974563.0,52732700.0,52628623.0
전라남도 - 당해년 총인구＜br＞(A),Statistics,2104052.0,2059621.0,2024422.0,1994011.0,1976465.0,1954828.0,1944962.0,1938690.0,1934153.0,1940455.0,1938136.0,1933220.0,1931716.0,1934034.0,1939562.0,1935664.0,1927645.0,1916012.0,1903383.0,1884455.0,1865459.0,1856685.0,1853327.0
전라남도 - 인구증가율＜br＞{(A-B)÷B}×100,Statistics,-1.43,-2.11,-1.71,-1.5,-0.88,-1.09,-0.5,-0.32,-0.23,0.33,-0.12,-0.25,-0.08,0.12,0.29,-0.2,-0.41,-0.6,-0.66,-0.99,-1.01,-0.47,-0.18
전라남도 - 전년 총인구＜br＞(B),Statistics,2134629.0,2104052.0,2059621.0,2024422.0,1994011.0,1976465.0,1954828.0,1944962.0,1938690.0,1934153.0,1940455.0,1938136.0,1933220.0,1931716.0,1934034.0,1939562.0,1935664.0,1927645.0,1916012.0,1903383.0,1884455.0,1865459.0,1856685.0
전북특별자치도 - 당해년 총인구＜br＞(A),Statistics,2013923.0,1961572.0,1962867.0,1915674.0,1895500.0,1881840.0,1878428.0,1874521.0,1874427.0,1889115.0,1895882.0,1895371.0,1896032.0,1896646.0,1895905.0,1892111.0,1883195.0,1868179.0,1851991.0,1835392.0,1817186.0,1804548.0,1794972.0
전북특별자치도 - 인구증가율＜br＞{(A-B)÷B}×100,Statistics,0.37,-2.6,0.07,-2.4,-1.05,-0.72,-0.18,-0.21,-0.01,0.78,0.36,-0.03,0.03,0.03,-0.04,-0.2,-0.47,-0.8,-0.87,-0.9,-0.99,-0.7,-0.53
전북특별자치도 - 전년 총인구＜br＞(B),Statistics,2006500.0,2013923.0,1961572.0,1962867.0,1915674.0,1895500.0,1881840.0,1878428.0,1874521.0,1874427.0,1889115.0,1895882.0,1895371.0,1896032.0,1896646.0,1895905.0,1892111.0,1883195.0,1868179.0,1851991.0,1835392.0,1817186.0,1804548.0
전주시 - 당해년 총인구＜br＞(A),Statistics,623897.0,626069.0,620374.0,624260.0,623804.0,627443.0,627339.0,635707.0,639922.0,646535.0,651015.0,654040.0,655358.0,658570.0,658211.0,658369.0,656117.0,659052.0,663098.0,666177.0,666170.0,661259.0,652807.0
전주시 - 인구증가율＜br＞{(A-B)÷B}×100,Statistics,0.27,0.35,-0.91,0.63,-0.07,0.58,-0.02,1.33,0.66,1.03,0.69,0.46,0.2,0.49,-0.05,0.02,-0.34,0.45,0.61,0.46,0.0,-0.74,-1.28
전주시 - 전년 총인구＜br＞(B),Statistics,622238.0,623897.0,626069.0,620374.0,624260.0,623804.0,627443.0,627339.0,635707.0,639922.0,646535.0,651015.0,654040.0,655358.0,658570.0,658211.0,658369.0,656117.0,659052.0,663098.0,666177.0,666170.0,661259.0
정선군 - 당해년 총인구＜br＞(A),Statistics,49111.0,51299.0,46362.0,45633.0,44402.0,43432.0,42048.0,41551.0,41000.0,41429.0,40514.0,40240.0,40310.0,39752.0,39502.0,38993.0,38429.0,37965.0,37573.0,37135.0,35939.0,35232.0,34495.0
정선군 - 인구증가율＜br＞{(A-B)÷B}×100,Statistics,-3.0,4.46,-9.62,-1.57,-2.7,-2.18,-3.19,-1.18,-1.33,1.05,-2.21,-0.68,0.17,-1.38,-0.63,-1.29,-1.45,-1.21,-1.03,-1.17,-3.22,-1.97,-2.09
정선군 - 전년 총인구＜br＞(B),Statistics,50631.0,49111.0,51299.0,46362.0,45633.0,44402.0,43432.0,42048.0,41551.0,41000.0,41429.0,40514.0,40240.0,40310.0,39752.0,39502.0,38993.0,38429.0,37965.0,37573.0,37135.0,35939.0,35232.0
정읍시 - 당해년 총인구＜br＞(A),Statistics,152452.0,139876.0,156043.0,133018.0,129868.0,127387.0,125524.0,124196.0,122935.0,123512.0,122370.0,121234.0,120366.0,119291.0,118137.0,117318.0,116006.0,114783.0,113415.0,111239.0,108967.0,107781.0,106686.0
정읍시 - 인구증가율＜br＞{(A-B)÷B}×100,Statistics,-0.08,-8.25,11.56,-14.76,-2.37,-1.91,-1.46,-1.06,-1.02,0.47,-0.92,-0.93,-0.72,-0.89,-0.97,-0.69,-1.12,-1.05,-1.19,-1.92,-2.04,-1.09,-1.02
정읍시 - 전년 총인구＜br＞(B),Statistics,152574.0,152452.0,139876.0,156043.0,133018.0,129868.0,127387.0,125524.0,124196.0,122935.0,123512.0,122370.0,121234.0,120366.0,119291.0,118137.0,117318.0,116006.0,114783.0,113415.0,111239.0,108967.0,107781.0
제주 서귀포시 - 당해년 총인구＜br＞(A),Statistics,,,,,,155876.0,155024.0,154605.0,153797.0,155504.0,155691.0,157036.0,159213.0,163225.0,170577.0,177865.0,186371.0,190241.0,190707.0,190220.0,190633.0,192157.0,192612.0
제주 서귀포시 - 인구증가율＜br＞{(A-B)÷B}×100,Statistics,,,,,,,-0.55,-0.27,-0.52,1.11,0.12,0.86,1.39,2.52,4.5,4.27,4.78,2.08,0.24,-0.26,0.22,0.8,0.24
제주 서귀포시 - 전년 총인구＜br＞(B),Statistics,,,,,,,155876.0,155024.0,154605.0,153797.0,155504.0,155691.0,157036.0,159213.0,163225.0,170577.0,177865.0,186371.0,190241.0,190707.0,190220.0,190633.0,192157.0
제주 제주시 - 당해년 총인구＜br＞(A),Statistics,,,,,,405819.0,408364.0,410915.0,414116.0,421683.0,427593.0,435413.0,445457.0,458325.0,470778.0,483325.0,492401.0,501791.0,505950.0,507358.0,506843.0,507594.0,508096.0
제주 제주시 - 인구증가율＜br＞{(A-B)÷B}×100,Statistics,,,,,,,0.63,0.62,0.78,1.83,1.4,1.83,2.31,2.89,2.72,2.67,1.88,1.91,0.83,0.28,-0.1,0.15,0.1
제주 제주시 - 전년 총인구＜br＞(B),Statistics,,,,,,,405819.0,408364.0,410915.0,414116.0,421683.0,427593.0,435413.0,445457.0,458325.0,470778.0,483325.0,492401.0,501791.0,505950.0,507358.0,506843.0,507594.0
제주특별자치도 - 당해년 총인구＜br＞(A),Statistics,547964.0,552310.0,553864.0,557235.0,559747.0,561695.0,563388.0,565520.0,567913.0,577187.0,583284.0,592449.0,604670.0,621550.0,641355.0,661190.0,678772.0,692032.0,696657.0,697578.0,697476.0,699751.0,700708.0
제주특별자치도 - 인구증가율＜br＞{(A-B)÷B}×100,Statistics,0.85,0.79,0.28,0.61,0.45,0.35,0.3,0.38,0.42,1.63,1.06,1.57,2.06,2.79,3.19,3.09,2.66,1.95,0.67,0.13,-0.01,0.33,0.14
제주특별자치도 - 전년 총인구＜br＞(B),Statistics,543323.0,547964.0,552310.0,553864.0,557235.0,559747.0,561695.0,563388.0,565520.0,567913.0,577187.0,583284.0,592449.0,604670.0,621550.0,641355.0,661190.0,678772.0,692032.0,696657.0,697578.0,697476.0,699751.0
제천시 - 당해년 총인구＜br＞(A),Statistics,145317.0,143655.0,141215.0,139403.0,138920.0,137605.0,137545.0,137229.0,136966.0,138779.0,139215.0,138968.0,138629.0,138291.0,137609.0,138093.0,137908.0,136906.0,136242.0,134520.0,133091.0,132637.0,132317.0
제천시 - 인구증가율＜br＞{(A-B)÷B}×100,Statistics,-2.02,-1.14,-1.7,-1.28,-0.35,-0.95,-0.04,-0.23,-0.19,1.32,0.31,-0.18,-0.24,-0.24,-0.49,0.35,-0.13,-0.73,-0.49,-1.26,-1.06,-0.34,-0.24
제천시 - 전년 총인구＜br＞(B),Statistics,148308.0,145317.0,143655.0,141215.0,139403.0,138920.0,137605.0,137545.0,137229.0,136966.0,138779.0,139215.0,138968.0,138629.0,138291.0,137609.0,138093.0,137908.0,136906.0,136242.0,134520.0,133091.0,132637.0
종로구 - 당해년 총인구＜br＞(A),Statistics,187038.0,184224.0,181441.0,178574.0,173861.0,172690.0,173843.0,179754.0,177543.0,179362.0,177419.0,173148.0,167867.0,165344.0,163822.0,161922.0,164257.0,163026.0,161869.0,158996.0,153789.0,152211.0,150453.0
종로구 - 인구증가율＜br＞{(A-B)÷B}×100,Statistics,-1.01,-1.5,-1.51,-1.58,-2.64,-0.67,0.67,3.4,-1.23,1.02,-1.08,-2.41,-3.05,-1.5,-0.92,-1.16,1.44,-0.75,-0.71,-1.77,-3.27,-1.03,-1.15
종로구 - 전년 총인구＜br＞(B),Statistics,188946.0,187038.0,184224.0,181441.0,178574.0,173861.0,172690.0,173843.0,179754.0,177543.0,179362.0,177419.0,173148.0,167867.0,165344.0,163822.0,161922.0,164257.0,163026.0,161869.0,158996.0,153789.0,152211.0
중구 - 당해년 총인구＜br＞(A),Statistics,146335.0,141603.0,138798.0,136585.0,134420.0,136348.0,137435.0,138811.0,137861.0,141200.0,141571.0,140807.0,137990.0,136227.0,134329.0,134409.0,134593.0,135633.0,136488.0,134635.0,131787.0,130785.0,131793.0
중구 - 인구증가율＜br＞{(A-B)÷B}×100,Statistics,1.57,-3.23,-1.98,-1.59,-1.59,1.43,0.8,1.0,-0.68,2.42,0.26,-0.54,-2.0,-1.28,-1.39,0.06,0.14,0.77,0.63,-1.36,-2.12,-0.76,0.77
중구 - 전년 총인구＜br＞(B),Statistics,144074.0,146335.0,141603.0,138798.0,136585.0,134420.0,136348.0,137435.0,138811.0,137861.0,141200.0,141571.0,140807.0,137990.0,136227.0,134329.0,134409.0,134593.0,135633.0,136488.0,134635.0,131787.0,130785.0
중랑구 - 당해년 총인구＜br＞(A),Statistics,449965.0,443246.0,438011.0,436063.0,429922.0,429404.0,431406.0,432845.0,429700.0,432302.0,428672.0,423655.0,421237.0,423411.0,418620.0,415677.0,412780.0,408147.0,402024.0,399562.0,391885.0,390140.0,387470.0
중랑구 - 인구증가율＜br＞{(A-B)÷B}×100,Statistics,-2.02,-1.49,-1.18,-0.44,-1.41,-0.12,0.47,0.33,-0.73,0.61,-0.84,-1.17,-0.57,0.52,-1.13,-0.7,-0.7,-1.12,-1.5,-0.61,-1.92,-0.45,-0.68
중랑구 - 전년 총인구＜br＞(B),Statistics,459255.0,449965.0,443246.0,438011.0,436063.0,429922.0,429404.0,431406.0,432845.0,429700.0,432302.0,428672.0,423655.0,421237.0,423411.0,418620.0,415677.0,412780.0,408147.0,402024.0,399562.0,391885.0,390140.0
증평군 - 당해년 총인구＜br＞(A),Statistics,31575.0,30940.0,31520.0,31116.0,30846.0,30814.0,31483.0,32534.0,33511.0,33928.0,34420.0,34707.0,35035.0,35358.0,37260.0,37996.0,38455.0,38062.0,38171.0,37629.0,37271.0,38219.0,38568.0
증평군 - 인구증가율＜br＞{(A-B)÷B}×100,Statistics,-2.74,-2.01,1.87,-1.28,-0.87,-0.1,2.17,3.34,3.0,1.24,1.45,0.83,0.95,0.92,5.38,1.98,1.21,-1.02,0.29,-1.42,-0.95,2.54,0.91
증평군 - 전년 총인구＜br＞(B),Statistics,32464.0,31575.0,30940.0,31520.0,31116.0,30846.0,30814.0,31483.0,32534.0,33511.0,33928.0,34420.0,34707.0,35035.0,35358.0,37260.0,37996.0,38455.0,38062.0,38171.0,37629.0,37271.0,38219.0
진도군 - 당해년 총인구＜br＞(A),Statistics,41184.0,39673.0,38454.0,37408.0,36627.0,36100.0,35397.0,34654.0,34181.0,34077.0,33853.0,33611.0,33546.0,33436.0,33369.0,33417.0,33008.0,32631.0,32232.0,32659.0,31388.0,31150.0,31049.0
진도군 - 인구증가율＜br＞{(A-B)÷B}×100,Statistics,-2.55,-3.67,-3.07,-2.72,-2.09,-1.44,-1.95,-2.1,-1.36,-0.3,-0.66,-0.71,-0.19,-0.33,-0.2,0.14,-1.22,-1.14,-1.22,1.32,-3.89,-0.76,-0.32
진도군 - 전년 총인구＜br＞(B),Statistics,42263.0,41184.0,39673.0,38454.0,37408.0,36627.0,36100.0,35397.0,34654.0,34181.0,34077.0,33853.0,33611.0,33546.0,33436.0,33369.0,33417.0,33008.0,32631.0,32232.0,32659.0,31388.0,31150.0
진안군 - 당해년 총인구＜br＞(A),Statistics,32750.0,30543.0,30673.0,30877.0,29199.0,27425.0,30513.0,27497.0,27828.0,27817.0,28774.0,27253.0,27006.0,26779.0,26513.0,26398.0,26611.0,26312.0,26070.0,25730.0,25309.0,24958.0,24936.0
진안군 - 인구증가율＜br＞{(A-B)÷B}×100,Statistics,4.44,-6.74,0.43,0.67,-5.43,-6.08,11.26,-9.88,1.2,-0.04,3.44,-5.29,-0.91,-0.84,-0.99,-0.43,0.81,-1.12,-0.92,-1.3,-1.64,-1.39,-0.09
진안군 - 전년 총인구＜br＞(B),Statistics,31359.0,32750.0,30543.0,30673.0,30877.0,29199.0,27425.0,30513.0,27497.0,27828.0,27817.0,28774.0,27253.0,27006.0,26779.0,26513.0,26398.0,26611.0,26312.0,26070.0,25730.0,25309.0,24958.0
진주시 - 당해년 총인구＜br＞(A),Statistics,340669.0,340816.0,338364.0,338556.0,337728.0,335637.0,333256.0,334237.0,334765.0,338475.0,339445.0,341221.0,341201.0,344547.0,348835.0,351279.0,351547.0,351095.0,352553.0,352754.0,351595.0,348690.0,346962.0
진주시 - 인구증가율＜br＞{(A-B)÷B}×100,Statistics,-0.55,0.04,-0.72,0.06,-0.24,-0.62,-0.71,0.29,0.16,1.11,0.29,0.52,-0.01,0.98,1.24,0.7,0.08,-0.13,0.42,0.06,-0.33,-0.83,-0.5
진주시 - 전년 총인구＜br＞(B),Statistics,342536.0,340669.0,340816.0,338364.0,338556.0,337728.0,335637.0,333256.0,334237.0,334765.0,338475.0,339445.0,341221.0,341201.0,344547.0,348835.0,351279.0,351547.0,351095.0,352553.0,352754.0,351595.0,348690.0
진천군 - 당해년 총인구＜br＞(A),Statistics,61483.0,60964.0,61667.0,62491.0,62133.0,62678.0,62856.0,63579.0,64397.0,65444.0,66401.0,66567.0,68218.0,69533.0,72818.0,75267.0,79252.0,84265.0,87157.0,89364.0,90653.0,92553.0,93742.0
진천군 - 인구증가율＜br＞{(A-B)÷B}×100,Statistics,0.58,-0.84,1.15,1.34,-0.57,0.88,0.28,1.15,1.29,1.63,1.46,0.25,2.48,1.93,4.72,3.36,5.29,6.33,3.43,2.53,1.44,2.1,1.28
진천군 - 전년 총인구＜br＞(B),Statistics,61131.0,61483.0,60964.0,61667.0,62491.0,62133.0,62678.0,62856.0,63579.0,64397.0,65444.0,66401.0,66567.0,68218.0,69533.0,72818.0,75267.0,79252.0,84265.0,87157.0,89364.0,90653.0,92553.0
창녕군 - 당해년 총인구＜br＞(A),Statistics,71215.0,69389.0,67638.0,66402.0,65130.0,64098.0,62938.0,62381.0,62085.0,62751.0,63766.0,64297.0,65059.0,65376.0,65908.0,66267.0,66517.0,66098.0,65120.0,63634.0,62259.0,60855.0,60174.0
창녕군 - 인구증가율＜br＞{(A-B)÷B}×100,Statistics,-2.68,-2.56,-2.52,-1.83,-1.92,-1.58,-1.81,-0.88,-0.47,1.07,1.62,0.83,1.19,0.49,0.81,0.54,0.38,-0.63,-1.48,-2.28,-2.16,-2.26,-1.12
창녕군 - 전년 총인구＜br＞(B),Statistics,73177.0,71215.0,69389.0,67638.0,66402.0,65130.0,64098.0,62938.0,62381.0,62085.0,62751.0,63766.0,64297.0,65059.0,65376.0,65908.0,66267.0,66517.0,66098.0,65120.0,63634.0,62259.0,60855.0
창원시 - 당해년 총인구＜br＞(A),Statistics,,,,,,,,,,1103849.0,1107341.0,1106081.0,1098752.0,1091513.0,1086852.0,1080133.0,1072657.0,1068955.0,1059813.0,1050207.0,1045601.0,1035475.0,1025460.0
창원시 - 인구증가율＜br＞{(A-B)÷B}×100,Statistics,,,,,,,,,,1.02,0.32,-0.11,-0.66,-0.66,-0.43,-0.62,-0.69,-0.35,-0.86,-0.91,-0.44,-0.97,-0.97
창원시 - 전년 총인구＜br＞(B),Statistics,,,,,,,,,,,1103849.0,1107341.0,1106081.0,1098752.0,1091513.0,1086852.0,1080133.0,1072657.0,1068955.0,1059813.0,1050207.0,1045601.0,1035475.0
천안시 - 당해년 총인구＜br＞(A),Statistics,436708.0,445485.0,462714.0,509744.0,518818.0,531193.0,540742.0,547662.0,551423.0,570109.0,585588.0,595726.0,606541.0,614880.0,622836.0,635783.0,650402.0,666153.0,672556.0,676996.0,676430.0,677789.0,679707.0
천안시 - 인구증가율＜br＞{(A-B)÷B}×100,Statistics,2.72,2.01,3.87,10.16,1.78,2.39,1.8,1.28,0.69,3.39,2.72,1.73,1.82,1.37,1.29,2.08,2.3,2.42,0.96,0.66,-0.08,0.2,0.28
천안시 - 전년 총인구＜br＞(B),Statistics,425135.0,436708.0,445485.0,462714.0,509744.0,518818.0,531193.0,540742.0,547662.0,551423.0,570109.0,585588.0,595726.0,606541.0,614880.0,622836.0,635783.0,650402.0,666153.0,672556.0,676996.0,676430.0,677789.0
철원군 - 당해년 총인구＜br＞(A),Statistics,52224.0,50682.0,50450.0,49908.0,49167.0,48260.0,47719.0,48066.0,48054.0,49463.0,48574.0,48469.0,48057.0,48198.0,49422.0,48699.0,47921.0,47138.0,46295.0,45325.0,43950.0,43036.0,42287.0
철원군 - 인구증가율＜br＞{(A-B)÷B}×100,Statistics,-2.07,-2.95,-0.46,-1.07,-1.48,-1.84,-1.12,0.73,-0.02,2.93,-1.8,-0.22,-0.85,0.29,2.54,-1.46,-1.6,-1.63,-1.79,-2.1,-3.03,-2.08,-1.74
철원군 - 전년 총인구＜br＞(B),Statistics,53329.0,52224.0,50682.0,50450.0,49908.0,49167.0,48260.0,47719.0,48066.0,48054.0,49463.0,48574.0,48469.0,48057.0,48198.0,49422.0,48699.0,47921.0,47138.0,46295.0,45325.0,43950.0,43036.0
청도군 - 당해년 총인구＜br＞(A),Statistics,51471.0,51025.0,50495.0,48043.0,47099.0,46556.0,45984.0,45165.0,44733.0,44894.0,44915.0,44638.0,44510.0,44897.0,44751.0,44603.0,44366.0,44129.0,43952.0,43229.0,42822.0,42568.0,42428.0
청도군 - 인구증가율＜br＞{(A-B)÷B}×100,Statistics,-2.25,-0.87,-1.04,-4.86,-1.96,-1.15,-1.23,-1.78,-0.96,0.36,0.05,-0.62,-0.29,0.87,-0.33,-0.33,-0.53,-0.53,-0.4,-1.64,-0.94,-0.59,-0.33
