item,category,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
칠곡군 - 사업체수,Statistics,,,,,,,,,,,11710.0,12124.0,12509.0
태백시 - 사업체수,Statistics,,,,,,,,,,,4599.0,4573.0,4697.0
태안군 - 사업체수,Statistics,,,,,,,,,,,6052.0,6267.0,6449.0
통영시 - 사업체수,Statistics,,,,,,,,,,,11345.0,11799.0,11975.0
파주시 - 사업체수,Statistics,,,,,,,,,,,28532.0,30369.0,32368.0
평창군 - 사업체수,Statistics,,,,,,,,,,,4501.0,4631.0,4728.0
평택시 - 사업체수,Statistics,,,,,,,,,,,34730.0,36133.0,37539.0
포천시 - 사업체수,Statistics,,,,,,,,,,,17997.0,18421.0,18994.0
포항시 - 사업체수,Statistics,,,,,,,,,,,42330.0,43053.0,43428.0
하남시 - 사업체수,Statistics,,,,,,,,,,,13848.0,15328.0,16598.0
하동군 - 사업체수,Statistics,,,,,,,,,,,3928.0,4003.0,4195.0
함안군 - 사업체수,Statistics,,,,,,,,,,,7169.0,7507.0,7852.0
함양군 - 사업체수,Statistics,,,,,,,,,,,3497.0,3517.0,3566.0
함평군 - 사업체수,Statistics,,,,,,,,,,,2457.0,2471.0,2676.0
합천군 - 사업체수,Statistics,,,,,,,,,,,3398.0,3464.0,3563.0
해남군 - 사업체수,Statistics,,,,,,,,,,,5604.0,5645.0,5794.0
해운대구 - 사업체수,Statistics,,,,,,,,,,,27430.0,28003.0,28104.0
홍성군 - 사업체수,Statistics,,,,,,,,,,,7998.0,8287.0,8622.0
홍천군 - 사업체수,Statistics,,,,,,,,,,,6191.0,6322.0,6488.0
화성시 - 사업체수,Statistics,,,,,,,,,,,58194.0,62500.0,66767.0
화순군 - 사업체수,Statistics,,,,,,,,,,,5143.0,5244.0,5298.0
화천군 - 사업체수,Statistics,,,,,,,,,,,2149.0,2244.0,2326.0
횡성군 - 사업체수,Statistics,,,,,,,,,,,3893.0,4013.0,4230.0
