item,category,2021,2022,2023
상주시 - 보건 및 사회복지 종사자 비율(A÷B×1000),Statistics,16.5,16.3,18.3
상주시 - 보건업 및 사회복지 서비스업 종사자수(A),Statistics,6510.0,6690.0,7659.0
상주시 - 전체산업 종사자수(B),Statistics,39437.0,40970.0,41836.0
서구 - 보건 및 사회복지 종사자 비율(A÷B×1000),Statistics,26.8,27.3,27.4
서구 - 보건업 및 사회복지 서비스업 종사자수(A),Statistics,12254.0,12596.0,12674.0
서구 - 전체산업 종사자수(B),Statistics,45728.0,46187.0,46204.0
서귀포시 - 보건 및 사회복지 종사자 비율(A÷B×1000),Statistics,8.4,8.2,10.7
서귀포시 - 보건업 및 사회복지 서비스업 종사자수(A),Statistics,6775.0,6564.0,8966.0
서귀포시 - 전체산업 종사자수(B),Statistics,80224.0,79720.0,83565.0
서대문구 - 보건 및 사회복지 종사자 비율(A÷B×1000),Statistics,13.2,13.7,13.6
서대문구 - 보건업 및 사회복지 서비스업 종사자수(A),Statistics,15584.0,16339.0,16129.0
서대문구 - 전체산업 종사자수(B),Statistics,118256.0,119608.0,118280.0
서산시 - 보건 및 사회복지 종사자 비율(A÷B×1000),Statistics,8.7,8.8,9.1
서산시 - 보건업 및 사회복지 서비스업 종사자수(A),Statistics,7364.0,7566.0,8122.0
서산시 - 전체산업 종사자수(B),Statistics,84236.0,85610.0,88865.0
서울특별시 - 보건 및 사회복지 종사자 비율(A÷B×1000),Statistics,7.8,8.1,8.4
서울특별시 - 보건업 및 사회복지 서비스업 종사자수(A),Statistics,450396.0,470395.0,486955.0
서울특별시 - 전체산업 종사자수(B),Statistics,5771226.0,5795417.0,5800617.0
서천군 - 보건 및 사회복지 종사자 비율(A÷B×1000),Statistics,20.1,21.9,22.9
서천군 - 보건업 및 사회복지 서비스업 종사자수(A),Statistics,5629.0,6281.0,6761.0
서천군 - 전체산업 종사자수(B),Statistics,28071.0,28630.0,29543.0
