item,category,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
익산시 - 무항생제축산물 - 농가수,Statistics,25.0,31.0,37.0,27.0,25.0,32.0,34.0,39.0,43.0,45.0
익산시 - 무항생제축산물 - 출하량,Statistics,2840.0,4839.0,3781.3,4158.0,4289.83,17766.62,10834.24,20018.11,25155.04,27225.69
인제군 - 계 - 건수,Statistics,1.0,1.0,1.0,,,,,,,2.0
인제군 - 계 - 농가수,Statistics,1.0,1.0,1.0,,,,,,,2.0
인제군 - 계 - 출하량,Statistics,,,139.6,,,,,,,1483.83
인제군 - 무항생제축산물 - 건수,Statistics,1.0,1.0,1.0,,,,,,,2.0
인제군 - 무항생제축산물 - 농가수,Statistics,1.0,1.0,1.0,,,,,,,2.0
인제군 - 무항생제축산물 - 출하량,Statistics,,,139.6,,,,,,,1483.83
인천광역시 소계 - 계 - 건수,Statistics,45.0,41.0,35.0,21.0,14.0,15.0,11.0,6.0,8.0,9.0
인천광역시 소계 - 계 - 농가수,Statistics,45.0,41.0,35.0,21.0,14.0,15.0,11.0,6.0,8.0,9.0
인천광역시 소계 - 계 - 출하량,Statistics,955.0,1479.0,1150.8,972.0,863.88,263.97,204.25,1223.67,1222.71,652.06
인천광역시 소계 - 무항생제축산물 - 건수,Statistics,45.0,41.0,35.0,21.0,14.0,15.0,11.0,6.0,8.0,9.0
인천광역시 소계 - 무항생제축산물 - 농가수,Statistics,45.0,41.0,35.0,21.0,14.0,15.0,11.0,6.0,8.0,9.0
인천광역시 소계 - 무항생제축산물 - 출하량,Statistics,955.0,1479.0,1150.8,972.0,863.88,263.97,204.25,1223.67,1222.71,652.06
임실군 - 계 - 건수,Statistics,49.0,49.0,46.0,35.0,32.0,31.0,30.0,28.0,29.0,29.0
임실군 - 계 - 농가수,Statistics,49.0,49.0,46.0,35.0,32.0,31.0,30.0,28.0,29.0,29.0
임실군 - 계 - 출하량,Statistics,14491.0,12391.0,17215.7,10566.0,11480.4,11290.34,14620.1,9985.62,14229.41,15155.79
임실군 - 무항생제축산물 - 건수,Statistics,48.0,49.0,46.0,35.0,32.0,31.0,29.0,27.0,29.0,28.0
임실군 - 무항생제축산물 - 농가수,Statistics,48.0,49.0,46.0,35.0,32.0,31.0,29.0,27.0,29.0,28.0
임실군 - 무항생제축산물 - 출하량,Statistics,14450.0,12391.0,17215.7,10566.0,11480.4,11290.34,14523.24,9890.62,14229.41,15155.79
임실군 - 유기축산물 - 건수,Statistics,1.0,,,,,,1.0,1.0,,1.0
임실군 - 유기축산물 - 농가수,Statistics,1.0,,,,,,1.0,1.0,,1.0
임실군 - 유기축산물 - 출하량,Statistics,41.0,,,,,,96.86,95.0,,
장성군 - 계 - 건수,Statistics,72.0,60.0,55.0,45.0,44.0,45.0,44.0,45.0,44.0,39.0
장성군 - 계 - 농가수,Statistics,72.0,60.0,55.0,45.0,44.0,45.0,44.0,45.0,44.0,39.0
장성군 - 계 - 출하량,Statistics,3330.0,3879.0,3802.0,3915.0,6580.67,8882.32,7589.61,12056.34,12684.07,11081.2
장성군 - 무항생제축산물 - 건수,Statistics,72.0,60.0,55.0,44.0,43.0,44.0,43.0,44.0,43.0,38.0
장성군 - 무항생제축산물 - 농가수,Statistics,72.0,60.0,55.0,44.0,43.0,44.0,43.0,44.0,43.0,38.0
장성군 - 무항생제축산물 - 출하량,Statistics,3330.0,3879.0,3802.0,2385.0,4246.24,6250.62,4818.89,9188.95,9950.53,8229.12
장성군 - 유기축산물 - 건수,Statistics,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
장성군 - 유기축산물 - 농가수,Statistics,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
장성군 - 유기축산물 - 출하량,Statistics,,,,1530.0,2334.43,2631.7,2770.72,2867.39,2733.54,2852.08
장수군 - 계 - 건수,Statistics,35.0,41.0,43.0,39.0,60.0,79.0,88.0,86.0,73.0,72.0
장수군 - 계 - 농가수,Statistics,35.0,41.0,43.0,39.0,60.0,79.0,88.0,86.0,73.0,72.0
장수군 - 계 - 출하량,Statistics,3447.0,4602.0,3479.9,4170.0,5545.39,7371.32,7317.86,9672.47,10453.12,10241.0
장수군 - 무항생제축산물 - 건수,Statistics,35.0,41.0,43.0,39.0,60.0,79.0,87.0,85.0,72.0,71.0
장수군 - 무항생제축산물 - 농가수,Statistics,35.0,41.0,43.0,39.0,60.0,79.0,87.0,85.0,72.0,71.0
장수군 - 무항생제축산물 - 출하량,Statistics,3447.0,4602.0,3479.9,4170.0,5545.39,7371.32,7317.86,9672.47,10448.02,10236.55
장수군 - 유기축산물 - 건수,Statistics,,,,,,,1.0,1.0,1.0,1.0
장수군 - 유기축산물 - 농가수,Statistics,,,,,,,1.0,1.0,1.0,1.0
장수군 - 유기축산물 - 출하량,Statistics,,,,,,,,,5.1,4.45
장흥군 - 계 - 건수,Statistics,75.0,85.0,70.0,56.0,64.0,66.0,65.0,69.0,113.0,128.0
장흥군 - 계 - 농가수,Statistics,75.0,85.0,70.0,56.0,64.0,66.0,65.0,69.0,113.0,128.0
장흥군 - 계 - 출하량,Statistics,3944.0,4650.0,3662.7,5102.0,6642.79,7886.24,6814.5,10428.12,11450.04,10818.53
장흥군 - 무항생제축산물 - 건수,Statistics,75.0,85.0,70.0,56.0,64.0,66.0,65.0,69.0,113.0,128.0
장흥군 - 무항생제축산물 - 농가수,Statistics,75.0,85.0,70.0,56.0,64.0,66.0,65.0,69.0,113.0,128.0
장흥군 - 무항생제축산물 - 출하량,Statistics,3944.0,4650.0,3662.7,5102.0,6642.79,7886.24,6814.5,10428.12,11450.04,10818.53
전라남도 소계 - 계 - 건수,Statistics,1510.0,1694.0,1613.0,1359.0,1498.0,1559.0,1613.0,1685.0,1841.0,1945.0
전라남도 소계 - 계 - 농가수,Statistics,1571.0,1762.0,1683.0,1419.0,1568.0,1601.0,1688.0,1761.0,1917.0,2030.0
전라남도 소계 - 계 - 출하량,Statistics,118848.0,157309.0,175603.7,201565.0,213956.99,207919.34,234964.4,294237.8,332920.25,368641.85
전라남도 소계 - 무항생제축산물 - 건수,Statistics,1508.0,1692.0,1602.0,1345.0,1483.0,1544.0,1593.0,1667.0,1825.0,1929.0
전라남도 소계 - 무항생제축산물 - 농가수,Statistics,1569.0,1760.0,1672.0,1405.0,1553.0,1586.0,1668.0,1743.0,1901.0,2014.0
전라남도 소계 - 무항생제축산물 - 출하량,Statistics,118740.0,157159.0,175394.7,198912.0,210128.04,203631.11,230538.91,289652.97,328117.34,363167.59
전라남도 소계 - 유기축산물 - 건수,Statistics,2.0,2.0,11.0,14.0,15.0,15.0,20.0,18.0,16.0,16.0
전라남도 소계 - 유기축산물 - 농가수,Statistics,2.0,2.0,11.0,14.0,15.0,15.0,20.0,18.0,16.0,16.0
전라남도 소계 - 유기축산물 - 출하량,Statistics,108.0,150.0,209.0,2653.0,3828.95,4288.23,4425.49,4584.84,4802.9,5474.26
전라북도 소계 - 계 - 건수,Statistics,585.0,645.0,639.0,584.0,630.0,712.0,743.0,785.0,803.0,812.0
전라북도 소계 - 계 - 농가수,Statistics,790.0,836.0,803.0,628.0,650.0,712.0,743.0,785.0,803.0,812.0
전라북도 소계 - 계 - 출하량,Statistics,107735.0,145283.0,165914.9,140823.0,165948.46,245826.87,239771.23,292471.68,335842.01,357610.29
전라북도 소계 - 무항생제축산물 - 건수,Statistics,563.0,621.0,616.0,561.0,606.0,688.0,717.0,760.0,778.0,789.0
전라북도 소계 - 무항생제축산물 - 농가수,Statistics,768.0,812.0,780.0,605.0,626.0,688.0,717.0,760.0,778.0,789.0
전라북도 소계 - 무항생제축산물 - 출하량,Statistics,95430.0,128671.0,147735.3,120911.0,143741.96,222069.99,216478.84,269675.36,312962.1,336870.75
전라북도 소계 - 유기축산물 - 건수,Statistics,22.0,24.0,23.0,23.0,24.0,24.0,26.0,25.0,25.0,23.0
전라북도 소계 - 유기축산물 - 농가수,Statistics,22.0,24.0,23.0,23.0,24.0,24.0,26.0,25.0,25.0,23.0
전라북도 소계 - 유기축산물 - 출하량,Statistics,12305.0,16612.0,18179.6,19912.0,22206.49,23756.88,23292.39,22796.32,22879.91,20739.54
전주시 - 계 - 건수,Statistics,6.0,3.0,3.0,2.0,1.0,1.0,1.0,2.0,3.0,3.0
전주시 - 계 - 농가수,Statistics,16.0,7.0,3.0,2.0,1.0,1.0,1.0,2.0,3.0,3.0
전주시 - 계 - 출하량,Statistics,579.0,240.0,347.8,412.0,174.4,141.33,,157.51,1067.59,893.46
전주시 - 무항생제축산물 - 건수,Statistics,6.0,3.0,3.0,2.0,1.0,1.0,1.0,2.0,3.0,3.0
전주시 - 무항생제축산물 - 농가수,Statistics,16.0,7.0,3.0,2.0,1.0,1.0,1.0,2.0,3.0,3.0
전주시 - 무항생제축산물 - 출하량,Statistics,579.0,240.0,347.8,412.0,174.4,141.33,,157.51,1067.59,893.46
정선군 - 계 - 건수,Statistics,3.0,3.0,2.0,12.0,14.0,17.0,18.0,22.0,25.0,27.0
정선군 - 계 - 농가수,Statistics,3.0,3.0,2.0,12.0,14.0,17.0,18.0,22.0,25.0,27.0
정선군 - 계 - 출하량,Statistics,,,58.1,207.0,76.2,227.18,349.91,391.36,292.61,199.98
정선군 - 무항생제축산물 - 건수,Statistics,3.0,3.0,2.0,12.0,14.0,17.0,18.0,22.0,25.0,27.0
정선군 - 무항생제축산물 - 농가수,Statistics,3.0,3.0,2.0,12.0,14.0,17.0,18.0,22.0,25.0,27.0
정선군 - 무항생제축산물 - 출하량,Statistics,,,58.1,207.0,76.2,227.18,349.91,391.36,292.61,199.98
정읍시 - 계 - 건수,Statistics,95.0,92.0,84.0,88.0,91.0,98.0,88.0,102.0,112.0,114.0
정읍시 - 계 - 농가수,Statistics,114.0,110.0,91.0,93.0,95.0,98.0,88.0,102.0,112.0,114.0
정읍시 - 계 - 출하량,Statistics,14274.0,21291.0,18866.5,18983.0,21608.07,29525.47,26369.45,34856.74,43646.73,48094.81
정읍시 - 무항생제축산물 - 건수,Statistics,95.0,92.0,84.0,88.0,91.0,98.0,88.0,102.0,111.0,113.0
정읍시 - 무항생제축산물 - 농가수,Statistics,114.0,110.0,91.0,93.0,95.0,98.0,88.0,102.0,111.0,113.0
정읍시 - 무항생제축산물 - 출하량,Statistics,14274.0,21291.0,18866.5,18983.0,21608.07,29525.47,26369.45,34856.74,43204.44,47114.21
정읍시 - 유기축산물 - 건수,Statistics,,,,,,,,,1.0,1.0
정읍시 - 유기축산물 - 농가수,Statistics,,,,,,,,,1.0,1.0
정읍시 - 유기축산물 - 출하량,Statistics,,,,,,,,,442.29,980.59
제주시 - 계 - 건수,Statistics,65.0,68.0,73.0,65.0,68.0,67.0,67.0,65.0,69.0,68.0
제주시 - 계 - 농가수,Statistics,65.0,68.0,73.0,65.0,68.0,67.0,67.0,65.0,69.0,68.0
제주시 - 계 - 출하량,Statistics,12322.0,8978.0,11372.5,23494.0,26754.04,25352.64,19673.75,25308.76,26149.81,24551.15
제주시 - 무항생제축산물 - 건수,Statistics,63.0,67.0,71.0,63.0,66.0,65.0,64.0,61.0,65.0,64.0
제주시 - 무항생제축산물 - 농가수,Statistics,63.0,67.0,71.0,63.0,66.0,65.0,64.0,61.0,65.0,64.0
제주시 - 무항생제축산물 - 출하량,Statistics,8695.0,6278.0,9543.2,21675.0,23197.56,22302.96,16936.87,21624.54,23595.85,22848.92
제주시 - 유기축산물 - 건수,Statistics,2.0,1.0,2.0,2.0,2.0,2.0,3.0,4.0,4.0,4.0
제주시 - 유기축산물 - 농가수,Statistics,2.0,1.0,2.0,2.0,2.0,2.0,3.0,4.0,4.0,4.0
제주시 - 유기축산물 - 출하량,Statistics,3627.0,2700.0,1829.3,1819.0,3556.47,3049.68,2736.88,3684.21,2553.96,1702.24
제주특별자치도 소계 - 계 - 건수,Statistics,90.0,94.0,98.0,89.0,88.0,86.0,84.0,80.0,90.0,89.0
제주특별자치도 소계 - 계 - 농가수,Statistics,90.0,94.0,98.0,89.0,88.0,86.0,84.0,80.0,90.0,89.0
제주특별자치도 소계 - 계 - 출하량,Statistics,13748.0,9602.0,12168.7,25075.0,29092.36,27580.42,22041.02,28192.54,29523.5,27834.61
제주특별자치도 소계 - 무항생제축산물 - 건수,Statistics,86.0,91.0,94.0,85.0,85.0,83.0,80.0,75.0,82.0,81.0
제주특별자치도 소계 - 무항생제축산물 - 농가수,Statistics,86.0,91.0,94.0,85.0,85.0,83.0,80.0,75.0,82.0,81.0
제주특별자치도 소계 - 무항생제축산물 - 출하량,Statistics,10121.0,6885.0,9803.2,23102.0,25123.16,24030.84,18819.74,24038.32,26470.53,25589.03
제주특별자치도 소계 - 유기축산물 - 건수,Statistics,4.0,3.0,4.0,4.0,3.0,3.0,4.0,5.0,8.0,8.0
제주특별자치도 소계 - 유기축산물 - 농가수,Statistics,4.0,3.0,4.0,4.0,3.0,3.0,4.0,5.0,8.0,8.0
제주특별자치도 소계 - 유기축산물 - 출하량,Statistics,3627.0,2717.0,2365.5,1973.0,3969.2,3549.58,3221.28,4154.21,3052.96,2245.58
제천시 - 계 - 건수,Statistics,10.0,14.0,8.0,8.0,6.0,7.0,9.0,8.0,9.0,8.0
제천시 - 계 - 농가수,Statistics,10.0,14.0,8.0,8.0,6.0,7.0,9.0,8.0,9.0,8.0
제천시 - 계 - 출하량,Statistics,519.0,2149.0,496.0,1896.0,180.36,1300.41,972.63,2015.71,2411.94,1705.82
제천시 - 무항생제축산물 - 건수,Statistics,10.0,11.0,6.0,6.0,3.0,4.0,6.0,6.0,6.0,5.0
제천시 - 무항생제축산물 - 농가수,Statistics,10.0,11.0,6.0,6.0,3.0,4.0,6.0,6.0,6.0,5.0
제천시 - 무항생제축산물 - 출하량,Statistics,519.0,1985.0,418.4,1749.0,102.8,1150.96,866.97,1929.33,2166.0,1464.02
제천시 - 유기축산물 - 건수,Statistics,,3.0,2.0,2.0,3.0,3.0,3.0,2.0,3.0,3.0
제천시 - 유기축산물 - 농가수,Statistics,,3.0,2.0,2.0,3.0,3.0,3.0,2.0,3.0,3.0
제천시 - 유기축산물 - 출하량,Statistics,,164.0,77.6,147.0,77.56,149.45,105.66,86.38,245.94,241.8
중랑구 - 계 - 건수,Statistics,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
중랑구 - 계 - 농가수,Statistics,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
중랑구 - 계 - 출하량,Statistics,,,,125.0,103.32,102.5,229.48,174.78,223.92,268.43
중랑구 - 무항생제축산물 - 건수,Statistics,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
중랑구 - 무항생제축산물 - 농가수,Statistics,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
중랑구 - 무항생제축산물 - 출하량,Statistics,,,,125.0,103.32,102.5,229.48,174.78,223.92,268.43
증평군 - 계 - 건수,Statistics,4.0,6.0,9.0,5.0,3.0,4.0,4.0,5.0,4.0,6.0
증평군 - 계 - 농가수,Statistics,4.0,6.0,9.0,5.0,3.0,4.0,4.0,5.0,4.0,6.0
증평군 - 계 - 출하량,Statistics,415.0,384.0,894.2,490.0,408.96,454.67,483.33,599.85,570.18,586.75
증평군 - 무항생제축산물 - 건수,Statistics,4.0,6.0,9.0,5.0,3.0,4.0,4.0,5.0,4.0,6.0
증평군 - 무항생제축산물 - 농가수,Statistics,4.0,6.0,9.0,5.0,3.0,4.0,4.0,5.0,4.0,6.0
증평군 - 무항생제축산물 - 출하량,Statistics,415.0,384.0,894.2,490.0,408.96,454.67,483.33,599.85,570.18,586.75
진도군 - 계 - 건수,Statistics,23.0,37.0,38.0,35.0,29.0,34.0,35.0,38.0,40.0,44.0
진도군 - 계 - 농가수,Statistics,23.0,37.0,38.0,35.0,29.0,34.0,35.0,38.0,40.0,44.0
진도군 - 계 - 출하량,Statistics,394.0,787.0,357.7,788.0,1125.44,886.87,793.75,1196.83,1133.31,1904.17
진도군 - 무항생제축산물 - 건수,Statistics,23.0,37.0,38.0,35.0,29.0,34.0,35.0,38.0,40.0,44.0
진도군 - 무항생제축산물 - 농가수,Statistics,23.0,37.0,38.0,35.0,29.0,34.0,35.0,38.0,40.0,44.0
진도군 - 무항생제축산물 - 출하량,Statistics,394.0,787.0,357.7,788.0,1125.44,886.87,793.75,1196.83,1133.31,1904.17
진안군 - 계 - 건수,Statistics,28.0,41.0,41.0,25.0,27.0,31.0,32.0,35.0,40.0,42.0
진안군 - 계 - 농가수,Statistics,28.0,42.0,41.0,25.0,27.0,31.0,32.0,35.0,40.0,42.0
진안군 - 계 - 출하량,Statistics,9196.0,11815.0,13841.4,9028.0,10885.48,16907.62,17246.78,19580.35,24697.75,27249.61
진안군 - 무항생제축산물 - 건수,Statistics,26.0,39.0,40.0,24.0,26.0,30.0,31.0,34.0,39.0,41.0
진안군 - 무항생제축산물 - 농가수,Statistics,26.0,40.0,40.0,24.0,26.0,30.0,31.0,34.0,39.0,41.0
진안군 - 무항생제축산물 - 출하량,Statistics,9070.0,11715.0,13574.1,8624.0,10569.46,16529.76,16953.69,19580.35,24697.75,27249.61
진안군 - 유기축산물 - 건수,Statistics,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
진안군 - 유기축산물 - 농가수,Statistics,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
진안군 - 유기축산물 - 출하량,Statistics,126.0,100.0,267.3,404.0,316.03,377.87,293.1,,,
진주시 - 계 - 건수,Statistics,30.0,29.0,23.0,20.0,21.0,18.0,17.0,21.0,19.0,18.0
진주시 - 계 - 농가수,Statistics,46.0,45.0,33.0,29.0,29.0,25.0,24.0,28.0,26.0,24.0
진주시 - 계 - 출하량,Statistics,4159.0,7037.0,4746.6,7174.0,3800.39,5349.14,3831.42,6106.86,6429.85,5031.65
진주시 - 무항생제축산물 - 건수,Statistics,30.0,29.0,23.0,20.0,21.0,18.0,17.0,21.0,19.0,17.0
진주시 - 무항생제축산물 - 농가수,Statistics,46.0,45.0,33.0,29.0,29.0,25.0,24.0,28.0,26.0,23.0
진주시 - 무항생제축산물 - 출하량,Statistics,4159.0,7037.0,4746.6,7174.0,3800.39,5349.14,3831.42,6106.86,6429.85,4984.12
진주시 - 유기축산물 - 건수,Statistics,,,,,,,,,,1.0
진주시 - 유기축산물 - 농가수,Statistics,,,,,,,,,,1.0
진주시 - 유기축산물 - 출하량,Statistics,,,,,,,,,,47.53
진천군 - 계 - 건수,Statistics,58.0,66.0,62.0,52.0,52.0,52.0,48.0,57.0,58.0,63.0
진천군 - 계 - 농가수,Statistics,58.0,66.0,62.0,52.0,52.0,52.0,48.0,57.0,58.0,63.0
진천군 - 계 - 출하량,Statistics,11852.0,16505.0,13202.1,12656.0,12731.8,12012.93,12755.7,18261.86,21336.44,25420.64
진천군 - 무항생제축산물 - 건수,Statistics,58.0,66.0,62.0,52.0,52.0,52.0,48.0,57.0,57.0,62.0
진천군 - 무항생제축산물 - 농가수,Statistics,58.0,66.0,62.0,52.0,52.0,52.0,48.0,57.0,57.0,62.0
진천군 - 무항생제축산물 - 출하량,Statistics,11852.0,16505.0,13202.1,12656.0,12731.8,12012.93,12755.7,18261.86,21336.44,25420.64
진천군 - 유기축산물 - 건수,Statistics,,,,,,,,,1.0,1.0
진천군 - 유기축산물 - 농가수,Statistics,,,,,,,,,1.0,1.0
창녕군 - 계 - 건수,Statistics,34.0,41.0,40.0,39.0,39.0,46.0,52.0,53.0,55.0,65.0
창녕군 - 계 - 농가수,Statistics,41.0,49.0,47.0,46.0,46.0,53.0,59.0,61.0,62.0,72.0
창녕군 - 계 - 출하량,Statistics,2661.0,9914.0,7826.2,10106.0,6867.88,5471.52,7071.05,35104.76,31393.94,33831.45
창녕군 - 무항생제축산물 - 건수,Statistics,34.0,41.0,40.0,39.0,39.0,46.0,52.0,53.0,55.0,65.0
창녕군 - 무항생제축산물 - 농가수,Statistics,41.0,49.0,47.0,46.0,46.0,53.0,59.0,61.0,62.0,72.0
창녕군 - 무항생제축산물 - 출하량,Statistics,2661.0,9914.0,7826.2,10106.0,6867.88,5471.52,7071.05,35104.76,31393.94,33831.45
천안시 - 계 - 건수,Statistics,122.0,122.0,135.0,128.0,119.0,122.0,133.0,149.0,167.0,172.0
천안시 - 계 - 농가수,Statistics,146.0,144.0,139.0,128.0,119.0,122.0,133.0,149.0,167.0,172.0
천안시 - 계 - 출하량,Statistics,13633.0,19963.0,14899.5,17778.0,15733.52,20787.09,14480.09,38078.24,42840.31,47922.13
천안시 - 무항생제축산물 - 건수,Statistics,120.0,120.0,133.0,126.0,118.0,121.0,132.0,147.0,165.0,170.0
천안시 - 무항생제축산물 - 농가수,Statistics,144.0,142.0,137.0,126.0,118.0,121.0,132.0,147.0,165.0,170.0
천안시 - 무항생제축산물 - 출하량,Statistics,13095.0,19427.0,14523.2,17294.0,15710.4,20773.37,14466.86,38063.29,42653.54,47888.57
천안시 - 유기축산물 - 건수,Statistics,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0
천안시 - 유기축산물 - 농가수,Statistics,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0
천안시 - 유기축산물 - 출하량,Statistics,538.0,536.0,376.3,484.0,23.12,13.72,13.23,14.95,186.77,33.56
철원군 - 계 - 건수,Statistics,35.0,40.0,39.0,26.0,19.0,22.0,27.0,23.0,40.0,38.0
철원군 - 계 - 농가수,Statistics,35.0,40.0,39.0,26.0,19.0,22.0,27.0,23.0,40.0,38.0
철원군 - 계 - 출하량,Statistics,7160.0,6363.0,19129.5,6396.0,4669.67,4167.19,6869.25,11627.28,13194.79,18245.47
철원군 - 무항생제축산물 - 건수,Statistics,35.0,40.0,39.0,26.0,19.0,22.0,23.0,20.0,35.0,33.0
철원군 - 무항생제축산물 - 농가수,Statistics,35.0,40.0,39.0,26.0,19.0,22.0,23.0,20.0,35.0,33.0
철원군 - 무항생제축산물 - 출하량,Statistics,7160.0,6363.0,19129.5,6396.0,4669.67,4167.19,6163.57,10183.06,11013.95,15139.13
철원군 - 유기축산물 - 건수,Statistics,,,,,,,4.0,3.0,5.0,5.0
철원군 - 유기축산물 - 농가수,Statistics,,,,,,,4.0,3.0,5.0,5.0
철원군 - 유기축산물 - 출하량,Statistics,,,,,,,705.68,1444.22,2180.84,3106.34
청도군 - 계 - 건수,Statistics,5.0,9.0,5.0,4.0,4.0,3.0,3.0,5.0,7.0,6.0
청도군 - 계 - 농가수,Statistics,5.0,9.0,5.0,4.0,4.0,3.0,3.0,5.0,7.0,6.0
청도군 - 계 - 출하량,Statistics,838.0,1720.0,373.4,65.0,69.48,29.36,119.2,378.12,952.38,830.39
청도군 - 무항생제축산물 - 건수,Statistics,5.0,9.0,5.0,4.0,4.0,3.0,3.0,5.0,7.0,6.0
청도군 - 무항생제축산물 - 농가수,Statistics,5.0,9.0,5.0,4.0,4.0,3.0,3.0,5.0,7.0,6.0
청도군 - 무항생제축산물 - 출하량,Statistics,838.0,1720.0,373.4,65.0,69.48,29.36,119.2,378.12,952.38,830.39
청송군 - 계 - 건수,Statistics,6.0,6.0,6.0,3.0,3.0,3.0,4.0,4.0,4.0,6.0
청송군 - 계 - 농가수,Statistics,6.0,6.0,6.0,3.0,3.0,3.0,4.0,4.0,4.0,6.0
청송군 - 계 - 출하량,Statistics,154.0,146.0,112.8,863.0,1228.3,49.18,1051.7,1966.02,1007.75,2092.95
청송군 - 무항생제축산물 - 건수,Statistics,6.0,6.0,6.0,3.0,3.0,3.0,4.0,4.0,4.0,6.0
청송군 - 무항생제축산물 - 농가수,Statistics,6.0,6.0,6.0,3.0,3.0,3.0,4.0,4.0,4.0,6.0
청송군 - 무항생제축산물 - 출하량,Statistics,154.0,146.0,112.8,863.0,1228.3,49.18,1051.7,1966.02,1007.75,2092.95
청양군 - 계 - 건수,Statistics,30.0,27.0,28.0,19.0,21.0,24.0,29.0,37.0,35.0,36.0
청양군 - 계 - 농가수,Statistics,35.0,28.0,29.0,19.0,21.0,24.0,29.0,37.0,35.0,36.0
청양군 - 계 - 출하량,Statistics,3651.0,6131.0,7869.1,4499.0,4000.6,5608.67,4988.56,10425.29,13033.16,12011.84
청양군 - 무항생제축산물 - 건수,Statistics,30.0,27.0,28.0,19.0,21.0,24.0,29.0,36.0,35.0,36.0
청양군 - 무항생제축산물 - 농가수,Statistics,35.0,28.0,29.0,19.0,21.0,24.0,29.0,36.0,35.0,36.0
청양군 - 무항생제축산물 - 출하량,Statistics,3651.0,6131.0,7869.1,4499.0,4000.6,5608.67,4988.56,10425.29,13033.16,12011.84
청양군 - 유기축산물 - 건수,Statistics,,,,,,,,1.0,,
청양군 - 유기축산물 - 농가수,Statistics,,,,,,,,1.0,,
청주시 - 계 - 건수,Statistics,129.0,136.0,128.0,97.0,92.0,77.0,74.0,77.0,85.0,99.0
청주시 - 계 - 농가수,Statistics,129.0,136.0,128.0,97.0,92.0,77.0,74.0,77.0,85.0,99.0
청주시 - 계 - 출하량,Statistics,4872.0,8707.0,9942.2,7751.0,9955.58,7142.19,7424.71,15644.01,14382.97,14852.5
청주시 - 무항생제축산물 - 건수,Statistics,128.0,135.0,127.0,97.0,92.0,77.0,74.0,77.0,85.0,99.0
청주시 - 무항생제축산물 - 농가수,Statistics,128.0,135.0,127.0,97.0,92.0,77.0,74.0,77.0,85.0,99.0
청주시 - 무항생제축산물 - 출하량,Statistics,4872.0,8701.0,9934.5,7751.0,9955.58,7142.19,7424.71,15644.01,14382.97,14852.5
청주시 - 유기축산물 - 건수,Statistics,1.0,1.0,1.0,,,,,,,
청주시 - 유기축산물 - 농가수,Statistics,1.0,1.0,1.0,,,,,,,
청주시 - 유기축산물 - 출하량,Statistics,,6.0,7.7,,,,,,,
춘천시 - 계 - 건수,Statistics,11.0,8.0,10.0,15.0,31.0,18.0,27.0,26.0,28.0,25.0
춘천시 - 계 - 농가수,Statistics,153.0,154.0,199.0,65.0,31.0,18.0,27.0,26.0,28.0,25.0
춘천시 - 계 - 출하량,Statistics,960.0,3219.0,14439.4,1327.0,1831.03,1834.07,892.27,4984.95,5307.57,6841.74
춘천시 - 무항생제축산물 - 건수,Statistics,11.0,8.0,10.0,15.0,31.0,18.0,26.0,25.0,28.0,24.0
춘천시 - 무항생제축산물 - 농가수,Statistics,153.0,154.0,199.0,65.0,31.0,18.0,26.0,25.0,28.0,24.0
춘천시 - 무항생제축산물 - 출하량,Statistics,960.0,3219.0,14439.4,1327.0,1831.03,1834.07,892.27,4983.1,5307.57,6623.64
춘천시 - 유기축산물 - 건수,Statistics,,,,,,,1.0,1.0,,1.0
춘천시 - 유기축산물 - 농가수,Statistics,,,,,,,1.0,1.0,,1.0
춘천시 - 유기축산물 - 출하량,Statistics,,,,,,,,1.85,,218.1
충주시 - 계 - 건수,Statistics,63.0,64.0,69.0,62.0,56.0,50.0,46.0,54.0,51.0,50.0
충주시 - 계 - 농가수,Statistics,65.0,65.0,69.0,62.0,56.0,50.0,46.0,54.0,51.0,50.0
충주시 - 계 - 출하량,Statistics,7774.0,6700.0,8118.1,5927.0,6630.9,5368.62,6358.12,10320.67,10055.78,8956.04
충주시 - 무항생제축산물 - 건수,Statistics,62.0,63.0,69.0,62.0,55.0,50.0,45.0,53.0,50.0,49.0
충주시 - 무항생제축산물 - 농가수,Statistics,64.0,64.0,69.0,62.0,55.0,50.0,45.0,53.0,50.0,49.0
충주시 - 무항생제축산물 - 출하량,Statistics,7774.0,6700.0,8118.1,5927.0,6598.7,5368.62,6358.12,10319.67,10054.07,8954.15
충주시 - 유기축산물 - 건수,Statistics,1.0,1.0,,,1.0,,1.0,1.0,1.0,1.0
충주시 - 유기축산물 - 농가수,Statistics,1.0,1.0,,,1.0,,1.0,1.0,1.0,1.0
