item,category,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
옹진군 - 총재활용량＜br＞(A),Statistics,3.7,5.2,7.1,5.4,2.8,3.8,14.8,5.1,15.0,12.5,15.0,13.7,6.8,6.5,8.7,9.3,9.0,10.6,12.2,10.8,13.7,16.3,12.7
완도군 - 생활계폐기물 재활용률＜br＞(A÷B×100),Statistics,18.6,24.4,17.6,10.7,10.2,12.2,7.7,17.3,23.3,36.2,29.3,36.0,26.0,34.3,20.2,23.3,23.2,22.8,25.1,55.5,33.3,28.3,22.0
완도군 - 생활계폐기물 총발생량＜br＞(B),Statistics,49.9,47.6,47.1,41.1,41.0,37.7,44.0,56.8,47.6,53.8,61.4,65.3,52.4,62.6,52.0,43.0,43.1,43.9,37.8,81.4,46.8,42.0,49.0
완도군 - 총재활용량＜br＞(A),Statistics,9.3,11.6,8.3,4.4,4.2,4.6,3.4,9.8,11.1,19.5,18.0,23.5,13.6,21.5,10.5,10.0,10.0,10.0,9.5,45.2,15.6,11.9,10.8
완주군 - 생활계폐기물 재활용률＜br＞(A÷B×100),Statistics,24.0,25.3,28.7,46.2,61.7,28.9,46.0,60.0,61.0,61.9,81.8,61.3,66.9,68.7,74.0,79.1,73.6,65.9,77.7,64.0,63.0,69.7,61.5
완주군 - 생활계폐기물 총발생량＜br＞(B),Statistics,57.6,60.5,58.8,43.9,36.3,38.4,40.4,44.8,44.4,46.7,157.1,46.2,48.0,52.0,65.1,101.3,102.2,84.5,144.5,106.1,106.1,133.1,133.4
완주군 - 총재활용량＜br＞(A),Statistics,13.8,15.3,16.9,20.3,22.4,11.1,18.6,26.9,27.1,28.9,128.5,28.3,32.1,35.7,48.2,80.1,75.2,55.7,112.3,67.9,66.8,92.8,82.0
용산구 - 생활계폐기물 재활용률＜br＞(A÷B×100),Statistics,38.0,39.3,39.2,40.4,57.8,53.0,51.7,52.4,66.5,88.8,49.1,53.8,50.4,64.9,64.9,63.7,63.3,66.9,65.1,65.5,63.8,82.5,82.4
용산구 - 생활계폐기물 총발생량＜br＞(B),Statistics,351.0,350.8,346.2,343.1,300.8,326.2,286.1,284.4,326.7,203.7,214.2,227.9,193.2,273.0,255.1,262.1,262.7,288.4,305.2,301.2,293.6,592.8,571.9
용산구 - 총재활용량＜br＞(A),Statistics,133.3,137.7,135.6,138.5,173.8,172.8,148.0,148.9,217.1,180.8,105.1,122.5,97.3,177.3,165.5,166.9,166.2,193.0,198.6,197.2,187.2,489.0,471.2
용인시 - 생활계폐기물 재활용률＜br＞(A÷B×100),Statistics,38.0,41.3,47.8,51.7,61.3,62.7,52.5,51.6,52.2,49.9,42.6,41.0,46.0,57.1,59.6,56.9,64.1,71.3,72.4,68.1,61.6,64.1,60.7
용인시 - 생활계폐기물 총발생량＜br＞(B),Statistics,385.7,456.5,508.6,503.3,586.3,498.5,712.9,760.7,778.1,787.4,772.3,779.1,787.8,825.0,977.3,1062.0,874.3,1088.2,1526.9,1391.2,1070.4,1081.9,954.8
용인시 - 총재활용량＜br＞(A),Statistics,146.4,188.6,243.0,260.4,359.3,312.4,374.6,392.7,406.2,392.9,329.1,319.7,362.0,470.8,582.6,604.4,560.4,775.8,1105.8,947.9,659.6,693.2,579.9
울릉군 - 생활계폐기물 재활용률＜br＞(A÷B×100),Statistics,33.3,33.3,34.6,18.4,6.8,6.2,31.2,26.8,26.2,21.2,13.5,10.6,13.1,5.0,4.9,6.3,25.0,34.9,29.2,28.9,36.3,34.5,37.6
울릉군 - 생활계폐기물 총발생량＜br＞(B),Statistics,12.0,12.0,13.0,12.5,11.7,12.9,15.7,15.3,14.9,15.1,15.5,19.8,13.0,12.0,12.3,14.4,15.6,17.2,15.4,15.2,14.6,17.7,18.1
울릉군 - 총재활용량＜br＞(A),Statistics,4.0,4.0,4.5,2.3,0.8,0.8,4.9,4.1,3.9,3.2,2.1,2.1,1.7,0.6,0.6,0.9,3.9,6.0,4.5,4.4,5.3,6.1,6.8
울산광역시 - 생활계폐기물 재활용률＜br＞(A÷B×100),Statistics,38.6,40.7,42.0,43.8,45.9,58.4,59.3,62.5,63.0,67.3,61.8,59.7,62.0,54.2,54.2,52.7,54.5,52.4,48.5,51.0,48.2,55.4,51.1
울산광역시 - 생활계폐기물 총발생량＜br＞(B),Statistics,1408.1,1381.8,1330.4,1109.1,1071.5,1076.4,1097.9,1111.8,1114.1,1091.0,1191.3,1280.4,1234.2,1449.3,1551.5,1591.4,1509.8,1550.2,1622.3,1387.0,1193.3,1411.1,1184.8
울산광역시 - 총재활용량＜br＞(A),Statistics,543.3,562.0,558.7,485.8,491.8,628.1,651.1,694.8,701.8,733.8,736.5,764.1,765.1,785.2,841.6,839.3,823.1,812.8,786.3,707.6,575.7,781.8,606.0
울주군 - 생활계폐기물 재활용률＜br＞(A÷B×100),Statistics,34.7,38.4,36.2,43.7,45.9,58.1,61.6,62.5,63.0,63.3,59.1,64.8,70.2,55.3,53.9,55.3,55.3,54.2,40.8,51.0,47.8,47.7,55.0
울주군 - 생활계폐기물 총발생량＜br＞(B),Statistics,141.1,155.6,160.8,180.1,152.1,177.2,171.2,179.4,190.8,181.1,220.8,205.8,197.6,246.6,326.3,290.5,270.3,294.2,416.6,296.4,272.4,265.0,277.5
울주군 - 총재활용량＜br＞(A),Statistics,49.0,59.8,58.2,78.7,69.8,102.9,105.5,112.1,120.2,114.7,130.6,133.3,138.8,136.4,175.9,160.6,149.6,159.4,169.8,151.2,130.2,126.3,152.6
울진군 - 생활계폐기물 재활용률＜br＞(A÷B×100),Statistics,59.9,44.5,20.9,55.5,50.0,54.3,55.9,57.9,55.1,53.1,49.4,53.0,52.5,55.9,52.6,40.6,37.4,39.4,56.5,51.2,51.2,50.6,27.9
울진군 - 생활계폐기물 총발생량＜br＞(B),Statistics,44.9,45.6,49.7,58.6,57.8,55.2,53.8,53.7,57.7,53.5,55.7,54.7,53.7,46.5,56.1,59.6,63.6,66.0,91.7,93.1,85.5,93.6,119.4
울진군 - 총재활용량＜br＞(A),Statistics,26.9,20.3,10.4,32.5,28.9,30.0,30.1,31.1,31.8,28.4,27.5,29.0,28.2,26.0,29.5,24.2,23.8,26.0,51.8,47.7,43.8,47.4,33.3
원주시 - 생활계폐기물 재활용률＜br＞(A÷B×100),Statistics,33.9,28.4,32.7,32.6,39.9,41.9,77.2,60.9,64.8,67.5,69.7,67.1,63.9,71.4,74.6,88.5,93.4,89.0,85.1,78.8,74.8,78.8,79.5
원주시 - 생활계폐기물 총발생량＜br＞(B),Statistics,300.2,399.6,359.9,342.8,379.6,384.9,346.3,386.4,355.6,335.2,346.0,323.2,310.7,243.7,243.3,268.2,453.8,434.4,441.6,465.5,432.4,419.9,354.6
원주시 - 총재활용량＜br＞(A),Statistics,101.9,113.6,117.6,111.6,151.5,161.2,267.5,235.4,230.6,226.4,241.0,216.8,198.6,174.0,181.4,237.3,423.7,386.8,375.9,366.9,323.4,330.8,281.9
유성구 - 생활계폐기물 재활용률＜br＞(A÷B×100),Statistics,17.4,35.2,37.0,43.0,59.9,49.2,57.0,63.6,67.4,66.1,64.7,69.6,66.4,67.4,70.4,64.9,64.3,81.0,69.3,68.9,63.7,69.2,66.6
유성구 - 생활계폐기물 총발생량＜br＞(B),Statistics,410.9,260.8,269.1,232.1,256.4,247.3,252.7,257.0,252.5,274.6,271.7,282.7,284.9,295.8,325.9,350.8,353.6,323.7,342.8,373.6,429.5,399.8,410.3
유성구 - 총재활용량＜br＞(A),Statistics,71.7,91.8,99.7,99.9,153.6,121.6,144.1,163.5,170.2,181.5,175.8,196.9,189.2,199.3,229.3,227.6,227.3,262.2,237.7,257.3,273.6,276.5,273.2
은평구 - 생활계폐기물 재활용률＜br＞(A÷B×100),Statistics,44.3,44.2,40.2,40.8,56.9,54.1,50.0,48.6,62.5,49.3,50.4,52.1,52.2,52.7,70.2,52.4,57.4,58.5,60.9,58.6,60.4,56.3,59.8
은평구 - 생활계폐기물 총발생량＜br＞(B),Statistics,386.9,404.6,382.7,347.8,331.3,318.9,295.3,286.4,344.4,264.6,270.3,261.1,294.9,300.3,227.5,283.4,319.6,333.3,369.0,380.4,378.9,352.8,339.1
은평구 - 총재활용량＜br＞(A),Statistics,171.5,178.7,153.9,141.9,188.6,172.6,147.7,139.2,215.1,130.4,136.2,136.0,153.9,158.2,159.8,148.6,183.3,195.0,224.9,223.0,228.9,198.5,202.8
음성군 - 생활계폐기물 재활용률＜br＞(A÷B×100),Statistics,36.5,41.4,53.2,60.1,60.3,64.8,63.3,54.6,45.8,53.3,53.8,64.6,41.7,43.7,39.8,38.0,24.9,54.0,39.3,46.6,65.5,60.9,61.7
음성군 - 생활계폐기물 총발생량＜br＞(B),Statistics,117.4,106.3,79.3,98.9,98.9,103.7,110.3,153.5,142.3,94.9,99.0,93.2,76.1,87.9,71.3,81.1,85.4,154.0,156.6,154.2,238.6,174.5,294.4
음성군 - 총재활용량＜br＞(A),Statistics,42.8,44.0,42.2,59.4,59.6,67.2,69.8,83.8,65.2,50.6,53.3,60.2,31.7,38.4,28.4,30.8,21.3,83.2,61.5,71.8,156.2,106.3,181.6
의령군 - 생활계폐기물 재활용률＜br＞(A÷B×100),Statistics,40.7,40.1,41.4,56.8,54.3,37.1,51.8,44.9,42.6,43.3,45.5,42.6,27.2,50.0,89.4,85.0,86.4,86.3,84.9,92.5,54.2,83.9,75.2
의령군 - 생활계폐기물 총발생량＜br＞(B),Statistics,26.8,27.9,28.5,29.6,31.5,22.9,31.1,25.6,27.7,21.5,20.9,20.9,23.5,31.6,25.5,28.6,28.0,29.3,27.2,53.4,43.7,26.7,25.4
의령군 - 총재활용량＜br＞(A),Statistics,10.9,11.2,11.8,16.8,17.1,8.5,16.1,11.5,11.8,9.3,9.5,8.9,6.4,15.8,22.8,24.3,24.2,25.3,23.1,49.4,23.7,22.4,19.1
의성군 - 생활계폐기물 재활용률＜br＞(A÷B×100),Statistics,31.2,40.5,38.5,37.7,37.2,43.6,46.4,39.3,43.6,31.2,67.6,37.3,31.8,31.3,27.3,44.0,41.0,56.9,45.0,60.2,41.3,41.8,51.7
의성군 - 생활계폐기물 총발생량＜br＞(B),Statistics,35.6,36.3,35.3,34.2,34.1,33.5,37.5,33.1,46.1,38.2,86.4,41.8,42.4,46.0,39.5,42.7,50.3,58.0,50.9,67.6,56.9,47.1,45.1
의성군 - 총재활용량＜br＞(A),Statistics,11.1,14.7,13.6,12.9,12.7,14.6,17.4,13.0,20.1,11.9,58.4,15.6,13.5,14.4,10.8,18.8,20.6,33.0,22.9,40.7,23.5,19.7,23.3
의왕시 - 생활계폐기물 재활용률＜br＞(A÷B×100),Statistics,49.5,58.0,43.5,44.8,52.3,46.7,52.1,55.2,63.2,59.3,66.9,61.0,62.0,66.4,67.3,67.2,71.5,51.1,33.7,63.0,68.0,76.8,79.3
의왕시 - 생활계폐기물 총발생량＜br＞(B),Statistics,111.5,116.3,127.3,125.2,122.1,112.3,123.2,120.6,142.3,122.0,102.9,107.5,128.3,144.2,136.0,144.4,150.4,112.7,89.9,144.7,156.6,177.8,183.7
의왕시 - 총재활용량＜br＞(A),Statistics,55.2,67.4,55.4,56.1,63.8,52.5,64.2,66.6,89.9,72.3,68.8,65.6,79.5,95.8,91.5,97.0,107.5,57.6,30.3,91.1,106.5,136.5,145.7
의정부시 - 생활계폐기물 재활용률＜br＞(A÷B×100),Statistics,49.0,39.4,39.8,48.0,55.5,55.1,58.4,60.8,59.8,58.5,42.8,61.6,65.4,69.3,68.4,67.0,68.1,66.0,53.8,54.2,59.3,61.9,58.8
의정부시 - 생활계폐기물 총발생량＜br＞(B),Statistics,331.0,337.0,349.7,359.0,360.8,347.7,394.2,428.2,462.3,455.1,579.0,415.8,370.3,376.9,387.8,378.9,425.8,460.0,392.9,434.1,441.2,440.6,419.0
의정부시 - 총재활용량＜br＞(A),Statistics,162.3,132.7,139.1,172.4,200.4,191.6,230.3,260.4,276.3,266.4,247.8,256.1,242.1,261.3,265.3,253.8,289.9,303.4,211.2,235.2,261.7,272.7,246.5
이천시 - 생활계폐기물 재활용률＜br＞(A÷B×100),Statistics,32.9,43.3,42.2,43.2,50.5,48.9,59.6,63.7,68.8,68.9,76.1,74.9,43.6,55.0,57.3,72.7,72.3,68.7,76.4,70.1,75.1,77.4,77.5
이천시 - 생활계폐기물 총발생량＜br＞(B),Statistics,158.1,161.9,166.0,169.8,167.7,188.2,172.1,188.3,180.5,203.2,248.7,276.9,221.8,206.6,291.8,322.3,282.2,264.5,434.9,352.2,348.1,382.4,323.8
이천시 - 총재활용량＜br＞(A),Statistics,52.0,70.1,70.0,73.3,84.7,92.0,102.5,119.9,124.1,140.1,189.2,207.3,96.7,113.6,167.1,234.2,204.0,181.7,332.3,246.9,261.5,296.0,250.9
익산시 - 생활계폐기물 재활용률＜br＞(A÷B×100),Statistics,31.9,29.5,26.0,35.6,40.7,59.6,57.9,59.8,65.6,64.9,72.7,58.7,55.1,64.3,50.3,50.5,51.9,57.8,47.8,46.7,52.2,72.0,49.3
익산시 - 생활계폐기물 총발생량＜br＞(B),Statistics,257.6,304.2,327.2,313.1,288.7,329.2,311.4,299.9,293.3,257.2,316.4,383.1,201.0,221.3,260.3,265.3,253.5,241.3,239.1,287.1,565.2,551.3,339.2
익산시 - 총재활용량＜br＞(A),Statistics,82.1,89.7,85.0,111.4,117.5,196.1,180.2,179.2,192.5,166.8,230.0,224.8,110.8,142.4,130.9,133.9,131.6,139.5,114.2,134.1,295.2,396.7,167.3
인제군 - 생활계폐기물 재활용률＜br＞(A÷B×100),Statistics,32.4,25.3,22.1,27.9,26.6,23.7,17.8,25.6,38.9,31.5,26.5,32.0,26.5,36.0,38.8,19.0,23.8,21.7,17.9,40.9,19.2,18.4,18.1
인제군 - 생활계폐기물 총발생량＜br＞(B),Statistics,39.2,38.4,41.6,41.9,48.1,77.9,89.8,83.7,64.6,59.1,66.0,70.3,60.8,55.5,76.3,83.9,100.5,95.1,78.9,50.1,71.7,82.5,83.1
인제군 - 총재활용량＜br＞(A),Statistics,12.7,9.7,9.2,11.7,12.8,18.5,16.0,21.4,25.1,18.6,17.5,22.5,16.1,20.0,29.6,15.9,23.9,20.6,14.1,20.5,13.8,15.2,15.0
인천광역시 - 생활계폐기물 재활용률＜br＞(A÷B×100),Statistics,42.9,41.2,40.9,50.1,50.5,51.3,53.7,61.1,61.4,64.5,64.4,62.0,65.7,55.3,55.0,56.0,58.6,59.8,53.4,64.1,54.6,54.5,52.7
인천광역시 - 생활계폐기물 총발생량＜br＞(B),Statistics,2145.8,2312.9,2444.6,2314.0,2213.0,1912.5,2269.4,3618.2,2396.4,2317.4,2177.6,2070.7,2412.7,1746.0,1897.5,2389.5,2280.1,2775.4,2999.0,3169.7,3883.5,4189.2,4170.4
인천광역시 - 총재활용량＜br＞(A),Statistics,921.6,952.7,999.2,1159.9,1117.7,980.5,1219.2,2209.0,1470.9,1494.9,1402.1,1282.9,1585.4,965.2,1043.6,1339.3,1336.4,1659.6,1600.0,2031.4,2121.6,2282.1,2198.5
임실군 - 생활계폐기물 재활용률＜br＞(A÷B×100),Statistics,57.4,45.9,50.2,53.0,55.4,54.5,60.4,54.7,59.5,37.1,28.0,23.8,31.0,35.8,39.6,51.0,69.3,60.2,55.4,47.9,62.6,65.8,77.4
임실군 - 생활계폐기물 총발생량＜br＞(B),Statistics,16.2,20.9,21.7,23.0,23.1,19.1,23.5,20.1,20.5,20.5,16.4,14.7,12.6,14.8,15.4,15.1,12.7,10.3,13.0,16.5,23.0,27.2,37.1
임실군 - 총재활용량＜br＞(A),Statistics,9.3,9.6,10.9,12.2,12.8,10.4,14.2,11.0,12.2,7.6,4.6,3.5,3.9,5.3,6.1,7.7,8.8,6.2,7.2,7.9,14.4,17.9,28.7
장성군 - 생활계폐기물 재활용률＜br＞(A÷B×100),Statistics,69.0,59.6,55.8,65.6,67.5,62.8,11.9,19.8,15.3,24.5,10.2,17.6,16.7,10.6,19.4,43.0,45.6,49.2,53.7,47.4,61.3,59.7,50.9
장성군 - 생활계폐기물 총발생량＜br＞(B),Statistics,40.3,37.9,35.1,41.9,45.9,46.8,20.2,25.3,23.6,23.7,19.6,25.0,23.9,21.8,30.9,43.7,36.2,43.5,48.6,66.0,66.6,59.1,53.4
장성군 - 총재활용량＜br＞(A),Statistics,27.8,22.6,19.6,27.5,31.0,29.4,2.4,5.0,3.6,5.8,2.0,4.4,4.0,2.3,6.0,18.8,16.5,21.4,26.1,31.3,40.8,35.3,27.2
장수군 - 생활계폐기물 재활용률＜br＞(A÷B×100),Statistics,33.2,44.3,26.6,26.6,27.1,26.7,33.5,27.6,29.0,48.6,24.2,22.1,27.4,30.8,33.9,14.2,34.2,10.8,8.9,10.3,20.0,22.2,24.6
장수군 - 생활계폐기물 총발생량＜br＞(B),Statistics,21.4,17.4,15.4,15.4,15.5,15.0,16.7,19.2,18.6,25.5,19.8,19.0,19.7,25.0,23.6,21.8,24.3,28.6,22.5,29.1,38.5,32.9,34.1
장수군 - 총재활용량＜br＞(A),Statistics,7.1,7.7,4.1,4.1,4.2,4.0,5.6,5.3,5.4,12.4,4.8,4.2,5.4,7.7,8.0,3.1,8.3,3.1,2.0,3.0,7.7,7.3,8.4
장흥군 - 생활계폐기물 재활용률＜br＞(A÷B×100),Statistics,24.2,26.3,28.5,18.1,28.7,33.8,57.5,71.1,57.9,47.7,49.4,40.1,44.7,44.8,38.9,43.9,39.3,29.5,28.4,57.6,46.3,31.8,34.8
장흥군 - 생활계폐기물 총발생량＜br＞(B),Statistics,38.0,38.0,32.6,28.8,27.5,26.3,72.3,41.9,41.3,39.2,39.7,30.9,32.9,32.8,31.6,35.3,33.1,24.4,26.4,45.0,50.1,44.6,31.9
장흥군 - 총재활용량＜br＞(A),Statistics,9.2,10.0,9.3,5.2,7.9,8.9,41.6,29.8,23.9,18.7,19.6,12.4,14.7,14.7,12.3,15.5,13.0,7.2,7.5,25.9,23.2,14.2,11.1
전국 - 생활계폐기물 재활용률＜br＞(A÷B×100),Statistics,43.1,44.0,45.2,49.2,56.3,56.6,57.8,59.8,61.1,60.5,59.1,59.1,59.1,59.0,59.2,60.0,61.6,62.0,59.7,59.5,56.7,59.8,59.0
전국 - 생활계폐기물 총발생량＜br＞(B),Statistics,48498.6,49901.6,50736.8,50007.3,48398.3,48843.8,50346.3,52072.3,50906.2,49159.0,48934.4,48989.8,48728.2,49914.8,51246.8,53771.9,53489.5,56035.4,57961.4,61597.4,62178.2,63119.3,61404.7
전국 - 총재활용량＜br＞(A),Statistics,20922.1,21948.3,22938.4,24587.9,27243.4,27621.6,29078.3,31138.3,31126.6,29752.9,28938.9,28951.0,28783.9,29454.2,30352.2,32252.9,32931.4,34747.1,34613.3,36663.0,35247.4,37770.6,36233.6
전라남도 - 생활계폐기물 재활용률＜br＞(A÷B×100),Statistics,30.2,32.3,33.5,44.5,43.9,42.6,45.5,43.1,40.2,36.4,38.9,46.4,48.8,43.8,46.7,50.8,48.1,48.2,44.7,49.1,52.8,53.3,53.4
전라남도 - 생활계폐기물 총발생량＜br＞(B),Statistics,1910.5,1979.6,2194.0,2235.4,1879.6,1770.1,1930.4,2036.9,1899.6,1810.5,1828.8,2181.3,2046.6,2009.7,1948.6,1966.8,1983.0,2066.8,2097.8,2599.9,2485.6,2434.9,2461.5
전라남도 - 총재활용량＜br＞(A),Statistics,576.4,638.5,735.2,993.9,824.8,753.5,879.0,878.2,763.2,658.2,710.6,1012.0,998.9,881.2,909.8,999.6,954.5,996.6,936.8,1275.5,1311.4,1297.1,1315.5
전북특별자치도 - 생활계폐기물 재활용률＜br＞(A÷B×100),Statistics,38.9,40.1,38.5,43.3,55.7,59.0,59.3,63.5,63.7,64.4,64.5,56.4,57.3,57.0,58.4,60.0,60.7,60.9,56.4,53.4,56.5,59.3,54.0
전북특별자치도 - 생활계폐기물 총발생량＜br＞(B),Statistics,1667.5,1626.6,1754.2,1735.5,1625.4,1734.9,1731.7,1685.6,1644.9,1592.6,1830.6,1796.4,1656.3,1705.0,1831.2,1847.5,1916.2,2109.4,2050.6,2227.3,2353.1,2310.9,2066.5
전북특별자치도 - 총재활용량＜br＞(A),Statistics,647.9,652.8,675.4,752.1,905.3,1023.9,1027.5,1071.0,1047.0,1025.4,1180.2,1013.9,948.8,971.8,1069.8,1108.8,1162.8,1284.7,1157.5,1190.0,1328.7,1370.6,1116.8
전주시 - 생활계폐기물 재활용률＜br＞(A÷B×100),Statistics,39.4,47.6,49.2,51.0,66.4,66.2,66.8,75.9,75.1,77.5,74.9,73.7,73.4,67.6,73.1,72.2,68.4,68.9,55.6,65.0,65.5,61.0,57.3
전주시 - 생활계폐기물 총발생량＜br＞(B),Statistics,571.6,595.4,598.9,599.0,573.5,608.0,662.4,656.7,621.4,594.8,616.3,635.3,699.9,699.4,796.6,729.0,753.9,859.3,642.8,620.7,650.3,687.3,655.5
전주시 - 총재활용량＜br＞(A),Statistics,225.1,283.2,294.6,305.5,380.8,402.2,442.3,498.6,466.4,461.2,461.9,468.0,514.0,472.7,582.1,526.1,515.3,592.1,357.6,403.3,425.9,419.2,375.6
정선군 - 생활계폐기물 재활용률＜br＞(A÷B×100),Statistics,59.0,40.9,42.7,45.6,51.0,43.4,48.7,48.5,66.0,45.3,46.6,41.2,52.9,53.7,60.4,66.5,48.6,36.4,68.3,46.9,52.5,61.1,52.9
정선군 - 생활계폐기물 총발생량＜br＞(B),Statistics,17.3,38.1,37.0,32.7,25.3,32.7,48.5,48.2,69.9,57.9,48.5,49.0,53.7,54.6,55.6,66.2,52.1,40.4,75.1,50.3,54.3,53.2,50.5
정선군 - 총재활용량＜br＞(A),Statistics,10.2,15.6,15.8,14.9,12.9,14.2,23.6,23.4,46.1,26.2,22.6,20.2,28.4,29.3,33.6,44.0,25.3,14.7,51.3,23.6,28.5,32.5,26.7
정읍시 - 생활계폐기물 재활용률＜br＞(A÷B×100),Statistics,50.5,50.4,44.9,45.0,57.5,50.0,49.1,51.5,47.8,48.1,46.7,47.7,48.4,44.8,41.6,44.9,42.7,40.4,42.2,48.1,47.0,20.5,44.3
정읍시 - 생활계폐기물 총발생량＜br＞(B),Statistics,103.0,94.4,104.2,96.0,87.5,89.8,81.0,77.6,78.3,77.0,76.3,79.8,83.5,87.3,83.9,87.5,89.2,90.3,86.4,123.6,111.8,109.4,110.9
정읍시 - 총재활용량＜br＞(A),Statistics,52.0,47.6,46.8,43.2,50.3,44.9,39.8,40.0,37.4,37.0,35.6,38.1,40.4,39.1,34.9,39.3,38.1,36.5,36.5,59.4,52.5,22.4,49.1
제주시 - 생활계폐기물 재활용률＜br＞(A÷B×100),Statistics,,,,,,57.8,58.0,60.6,59.7,57.7,56.7,55.5,53.8,54.8,55.0,50.9,56.7,57.8,59.6,63.3,65.1,64.7,64.1
제주시 - 생활계폐기물 총발생량＜br＞(B),Statistics,,,,,,447.0,456.2,454.1,470.8,471.4,557.4,561.2,605.9,657.5,819.3,881.9,881.3,923.2,860.3,947.6,948.0,1029.0,1037.8
제주시 - 총재활용량＜br＞(A),Statistics,,,,,,258.3,264.6,275.2,281.3,272.0,316.3,311.7,326.0,360.5,450.9,449.2,499.9,533.3,512.5,599.5,617.6,665.3,665.4
제주특별자치도 - 생활계폐기물 재활용률＜br＞(A÷B×100),Statistics,44.3,45.0,46.6,54.6,55.1,55.3,55.5,56.7,56.2,52.8,53.6,55.5,52.4,56.0,56.5,53.4,57.0,58.8,62.2,63.3,62.9,62.3,63.5
제주특별자치도 - 생활계폐기물 총발생량＜br＞(B),Statistics,617.3,647.7,628.3,630.0,643.6,579.8,594.9,602.7,621.9,638.8,764.7,861.9,984.2,976.2,1162.3,1305.3,1312.1,1313.9,1233.5,1320.4,1303.3,1391.0,1436.1
제주특별자치도 - 총재활용량＜br＞(A),Statistics,273.5,291.4,292.6,344.0,354.6,320.6,329.9,341.6,349.8,337.5,410.0,478.1,516.2,547.1,657.2,697.3,748.0,772.0,766.9,835.3,819.8,866.5,911.4
제천시 - 생활계폐기물 재활용률＜br＞(A÷B×100),Statistics,21.0,20.7,30.9,37.6,36.7,25.0,24.8,36.9,40.7,35.6,31.2,30.7,28.3,27.6,33.7,35.9,37.2,52.6,36.1,56.6,65.0,56.7,47.0
제천시 - 생활계폐기물 총발생량＜br＞(B),Statistics,135.4,130.7,179.9,153.1,148.4,156.3,184.7,128.6,136.5,148.9,137.7,121.1,127.9,122.8,123.0,114.0,120.3,149.5,135.3,188.2,254.3,202.6,187.3
제천시 - 총재활용량＜br＞(A),Statistics,28.5,27.1,55.5,57.5,54.5,39.0,45.8,47.4,55.6,53.0,43.0,37.2,36.2,33.9,41.5,40.9,44.8,78.7,48.9,106.6,165.4,114.8,88.1
종로구 - 생활계폐기물 재활용률＜br＞(A÷B×100),Statistics,33.9,39.3,45.9,54.2,70.2,61.3,64.3,63.2,63.0,65.6,63.5,69.6,62.7,62.2,61.8,56.0,60.7,64.7,64.6,58.1,54.1,59.4,56.1
종로구 - 생활계폐기물 총발생량＜br＞(B),Statistics,445.8,455.8,479.1,498.6,564.9,442.8,467.0,432.6,385.4,439.0,411.0,386.6,354.7,365.4,324.4,406.0,375.1,362.7,339.9,264.2,229.8,285.9,266.9
종로구 - 총재활용량＜br＞(A),Statistics,151.3,179.3,220.1,270.0,396.7,271.5,300.4,273.4,242.9,288.0,261.1,268.9,222.5,227.4,200.5,227.2,227.7,234.7,219.6,153.5,124.4,169.9,149.7
중구 - 생활계폐기물 재활용률＜br＞(A÷B×100),Statistics,48.1,44.0,47.5,47.1,55.6,55.6,55.3,65.2,59.6,54.5,56.5,59.7,64.6,62.9,63.0,62.5,50.5,56.2,54.2,55.4,46.1,56.1,59.4
중구 - 생활계폐기물 총발생량＜br＞(B),Statistics,587.1,550.1,546.7,512.5,485.4,499.3,501.8,621.3,487.4,529.2,562.9,553.4,507.9,504.5,500.3,499.2,446.0,429.7,413.7,357.5,298.1,325.4,363.0
중구 - 총재활용량＜br＞(A),Statistics,282.4,241.9,259.7,241.3,269.7,277.7,277.7,405.3,290.7,288.4,318.2,330.5,327.9,317.1,315.1,312.2,225.4,241.5,224.3,198.0,137.3,182.4,215.7
중랑구 - 생활계폐기물 재활용률＜br＞(A÷B×100),Statistics,37.6,40.9,41.8,51.2,64.6,54.1,47.2,57.9,72.6,57.7,51.9,56.0,55.9,70.9,73.4,73.1,72.9,71.9,67.5,67.1,61.0,60.7,59.1
중랑구 - 생활계폐기물 총발생량＜br＞(B),Statistics,334.6,339.9,340.2,319.5,342.8,339.6,359.3,292.0,393.5,214.9,213.1,222.5,227.4,369.4,392.1,387.9,361.3,391.9,330.5,337.6,288.3,286.0,265.3
중랑구 - 총재활용량＜br＞(A),Statistics,125.9,139.0,142.2,163.6,221.4,183.7,169.7,169.1,285.5,124.0,110.5,124.5,127.1,262.0,287.9,283.6,263.5,281.7,223.1,226.6,175.9,173.7,156.9
증평군 - 생활계폐기물 재활용률＜br＞(A÷B×100),Statistics,,,37.6,41.9,31.1,39.4,38.0,51.4,53.7,57.9,56.8,39.3,48.9,51.4,51.3,52.7,45.6,41.1,34.1,60.1,57.1,39.9,54.8
증평군 - 생활계폐기물 총발생량＜br＞(B),Statistics,,,22.9,25.3,22.2,21.8,26.3,31.9,35.6,39.0,38.0,28.0,35.6,38.9,42.3,40.6,39.0,38.9,56.9,54.1,55.2,45.9,55.8
증평군 - 총재활용량＜br＞(A),Statistics,,,8.6,10.6,6.9,8.6,10.0,16.4,19.1,22.6,21.6,11.0,17.4,20.0,21.7,21.4,17.8,16.0,19.4,32.5,31.5,18.3,30.6
