item,category,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
진천군 - 인구 천명당 외국인수＜br＞(A÷B×1000),Statistics,35.53,32.88,42.7,44.92,47.17,47.86,53.95,53.13,48.99,55.91,66.88,71.15,76.01,75.67,77.31,74.9,67.44,64.3,74.36,86.81
진천군 - 주민등록인구＜br＞(B),Statistics,60347.0,60155.0,60111.0,60154.0,60715.0,61456.0,62094.0,63051.0,63458.0,64606.0,65174.0,67981.0,69950.0,73677.0,78218.0,81084.0,83718.0,85176.0,86147.0,86254.0
창녕군 - 등록외국인＜br＞(A),Statistics,328.0,458.0,622.0,683.0,778.0,833.0,1037.0,1276.0,1331.0,1612.0,1874.0,2091.0,2285.0,2416.0,2702.0,2789.0,2333.0,2130.0,2483.0,3091.0
창녕군 - 인구 천명당 외국인수＜br＞(A÷B×1000),Statistics,4.96,7.08,9.8,10.97,12.63,13.6,16.8,20.42,21.14,25.41,29.51,32.77,35.71,37.69,42.62,44.74,38.06,35.42,42.54,54.15
창녕군 - 주민등록인구＜br＞(B),Statistics,66074.0,64672.0,63476.0,62255.0,61603.0,61252.0,61714.0,62490.0,62966.0,63447.0,63502.0,63817.0,63982.0,64101.0,63396.0,62331.0,61301.0,60129.0,58372.0,57083.0
창원시 - 등록외국인＜br＞(A),Statistics,,,,,,,13668.0,15460.0,14610.0,15021.0,16345.0,16788.0,16226.0,15625.0,15354.0,15073.0,13469.0,12860.0,13988.0,16422.0
창원시 - 인구 천명당 외국인수＜br＞(A÷B×1000),Statistics,,,,,,,12.54,14.16,13.39,13.86,15.2,15.69,15.25,14.78,14.57,14.43,12.99,12.45,13.69,16.27
창원시 - 주민등록인구＜br＞(B),Statistics,,,,,,,1090181.0,1091881.0,1091471.0,1083731.0,1075168.0,1070064.0,1063907.0,1057032.0,1053601.0,1044740.0,1036738.0,1032741.0,1021487.0,1009038.0
천안시 - 등록외국인＜br＞(A),Statistics,6662.0,6336.0,7870.0,8786.0,9964.0,10591.0,12436.0,14211.0,13738.0,15452.0,16534.0,17060.0,17828.0,18871.0,20078.0,20298.0,18188.0,17944.0,20230.0,23748.0
천안시 - 인구 천명당 외국인수＜br＞(A÷B×1000),Statistics,13.24,12.36,15.04,16.52,18.53,19.58,22.3,24.87,23.61,26.14,27.63,28.16,28.85,29.88,31.08,31.12,27.61,27.25,30.77,36.2
천안시 - 주민등록인구＜br＞(B),Statistics,503082.0,512482.0,523323.0,531956.0,537698.0,540832.0,557673.0,571377.0,581988.0,591089.0,598346.0,605776.0,617955.0,631531.0,646075.0,652258.0,658808.0,658486.0,657559.0,655959.0
철원군 - 등록외국인＜br＞(A),Statistics,258.0,234.0,236.0,299.0,342.0,385.0,535.0,490.0,501.0,584.0,608.0,623.0,686.0,736.0,725.0,711.0,626.0,610.0,780.0,839.0
철원군 - 인구 천명당 외국인수＜br＞(A÷B×1000),Statistics,5.2,4.78,4.91,6.31,7.17,8.08,10.93,10.19,10.44,12.3,12.78,12.77,14.29,15.6,15.62,15.6,14.0,14.07,18.46,20.24
철원군 - 주민등록인구＜br＞(B),Statistics,49650.0,48933.0,48024.0,47420.0,47724.0,47669.0,48928.0,48084.0,47968.0,47473.0,47590.0,48799.0,48013.0,47185.0,46413.0,45584.0,44699.0,43340.0,42256.0,41448.0
청도군 - 등록외국인＜br＞(A),Statistics,365.0,351.0,412.0,469.0,454.0,454.0,503.0,617.0,670.0,722.0,904.0,1027.0,1039.0,1020.0,1072.0,1042.0,966.0,931.0,954.0,1112.0
청도군 - 인구 천명당 외국인수＜br＞(A÷B×1000),Statistics,7.66,7.51,8.93,10.3,10.15,10.25,11.33,13.93,15.24,16.49,20.55,23.49,23.85,23.53,24.9,24.28,22.86,22.22,22.92,26.91
청도군 - 주민등록인구＜br＞(B),Statistics,47678.0,46748.0,46144.0,45515.0,44711.0,44279.0,44391.0,44298.0,43968.0,43788.0,43993.0,43724.0,43564.0,43346.0,43057.0,42910.0,42263.0,41891.0,41614.0,41316.0
청송군 - 등록외국인＜br＞(A),Statistics,98.0,108.0,122.0,131.0,150.0,150.0,168.0,176.0,216.0,237.0,279.0,231.0,251.0,195.0,203.0,207.0,179.0,188.0,254.0,343.0
청송군 - 인구 천명당 외국인수＜br＞(A÷B×1000),Statistics,3.26,3.69,4.29,4.7,5.5,5.57,6.29,6.62,8.16,8.95,10.55,8.76,9.54,7.5,7.91,8.14,7.15,7.66,10.45,14.28
청송군 - 주민등록인구＜br＞(B),Statistics,30099.0,29298.0,28465.0,27862.0,27289.0,26917.0,26715.0,26569.0,26481.0,26470.0,26453.0,26384.0,26301.0,26006.0,25678.0,25416.0,25044.0,24539.0,24295.0,24019.0
청양군 - 등록외국인＜br＞(A),Statistics,202.0,223.0,319.0,328.0,394.0,399.0,404.0,460.0,450.0,446.0,513.0,553.0,571.0,589.0,614.0,642.0,623.0,622.0,725.0,872.0
청양군 - 인구 천명당 외국인수＜br＞(A÷B×1000),Statistics,5.67,6.39,9.36,9.76,11.92,12.23,12.42,14.25,14.02,13.87,15.91,17.02,17.43,17.94,19.01,20.24,20.13,20.43,23.95,28.9
청양군 - 주민등록인구＜br＞(B),Statistics,35626.0,34921.0,34086.0,33604.0,33062.0,32613.0,32541.0,32291.0,32087.0,32155.0,32248.0,32485.0,32753.0,32837.0,32296.0,31717.0,30948.0,30440.0,30266.0,30168.0
청주시 - 등록외국인＜br＞(A),Statistics,,,,,,,,,,,10506.0,11048.0,11752.0,12325.0,13579.0,14148.0,12534.0,12349.0,14052.0,16421.0
청주시 - 인구 천명당 외국인수＜br＞(A÷B×1000),Statistics,,,,,,,,,,,12.63,13.28,14.07,14.75,16.21,16.85,14.83,14.55,16.54,19.27
청주시 - 주민등록인구＜br＞(B),Statistics,,,,,,,,,,,831521.0,831912.0,835197.0,835590.0,837749.0,839566.0,844993.0,848482.0,849573.0,852189.0
춘천시 - 등록외국인＜br＞(A),Statistics,1240.0,1456.0,1829.0,2298.0,2582.0,2665.0,2789.0,2850.0,2767.0,2898.0,3049.0,3008.0,3244.0,3678.0,4362.0,4294.0,3724.0,3726.0,4133.0,4317.0
춘천시 - 인구 천명당 외국인수＜br＞(A÷B×1000),Statistics,4.88,5.71,7.14,8.9,9.86,10.06,10.33,10.45,10.12,10.56,11.06,10.82,11.56,13.11,15.54,15.27,13.17,13.09,14.42,15.07
춘천시 - 주민등록인구＜br＞(B),Statistics,254323.0,254999.0,256239.0,258141.0,261975.0,264849.0,269950.0,272805.0,273364.0,274455.0,275791.0,277997.0,280707.0,280514.0,280640.0,281291.0,282765.0,284594.0,286664.0,286426.0
충남 당진군 - 등록외국인＜br＞(A),Statistics,1254.0,1533.0,2242.0,2542.0,2989.0,3154.0,3434.0,3776.0,,,,,,,,,,,,
충남 당진군 - 인구 천명당 외국인수＜br＞(A÷B×1000),Statistics,10.67,12.72,17.95,18.66,21.91,22.72,23.7,25.14,,,,,,,,,,,,
충남 당진군 - 주민등록인구＜br＞(B),Statistics,117510.0,120483.0,124925.0,136254.0,136432.0,138798.0,144903.0,150219.0,,,,,,,,,,,,
충남 연기군 - 등록외국인＜br＞(A),Statistics,1123.0,1087.0,1360.0,1473.0,1473.0,1586.0,1633.0,1820.0,,,,,,,,,,,,
충남 연기군 - 인구 천명당 외국인수＜br＞(A÷B×1000),Statistics,13.3,12.89,16.44,18.42,18.73,19.95,19.95,21.96,,,,,,,,,,,,
충남 연기군 - 주민등록인구＜br＞(B),Statistics,84455.0,84308.0,82747.0,79977.0,78645.0,79482.0,81871.0,82890.0,,,,,,,,,,,,
충북 청원군 - 등록외국인＜br＞(A),Statistics,1387.0,1488.0,2169.0,2918.0,3052.0,2900.0,3057.0,3417.0,3206.0,3363.0,,,,,,,,,,
충북 청원군 - 인구 천명당 외국인수＜br＞(A÷B×1000),Statistics,11.58,12.42,15.89,20.4,20.61,19.36,19.99,21.58,20.71,21.7,,,,,,,,,,
충북 청원군 - 주민등록인구＜br＞(B),Statistics,119745.0,119784.0,136538.0,143021.0,148063.0,149783.0,152944.0,158369.0,154780.0,155002.0,,,,,,,,,,
충북 청주시 - 등록외국인＜br＞(A),Statistics,2326.0,2949.0,3958.0,5098.0,5560.0,5437.0,5822.0,6253.0,5998.0,6398.0,,,,,,,,,,
충북 청주시 - 인구 천명당 외국인수＜br＞(A÷B×1000),Statistics,3.73,4.67,6.32,8.05,8.71,8.45,8.88,9.45,8.99,9.51,,,,,,,,,,
충북 청주시 - 주민등록인구＜br＞(B),Statistics,624288.0,630939.0,626679.0,633286.0,638663.0,643161.0,655971.0,661946.0,666852.0,672904.0,,,,,,,,,,
충주시 - 등록외국인＜br＞(A),Statistics,1023.0,1266.0,1626.0,1972.0,2436.0,2461.0,2814.0,2915.0,2948.0,3268.0,3673.0,4063.0,4725.0,5043.0,5355.0,5333.0,4775.0,4525.0,5060.0,5649.0
충주시 - 인구 천명당 외국인수＜br＞(A÷B×1000),Statistics,4.93,6.15,7.95,9.62,11.8,11.91,13.5,13.99,14.14,15.7,17.61,19.54,22.68,24.21,25.44,25.31,22.72,21.61,24.29,27.19
충주시 - 주민등록인구＜br＞(B),Statistics,207534.0,205907.0,204610.0,205064.0,206372.0,206613.0,208481.0,208433.0,208447.0,208115.0,208527.0,207913.0,208350.0,208316.0,210504.0,210737.0,210186.0,209358.0,208277.0,207778.0
충청남도 - 등록외국인＜br＞(A),Statistics,19147.0,19849.0,26411.0,30553.0,35254.0,37667.0,42753.0,48091.0,46141.0,49924.0,54557.0,56583.0,60353.0,64155.0,68234.0,70675.0,64546.0,62578.0,71159.0,85215.0
충청남도 - 인구 천명당 외국인수＜br＞(A÷B×1000),Statistics,9.8,10.11,13.38,15.31,17.47,18.49,20.6,22.89,22.74,24.38,26.45,27.23,28.78,30.31,32.09,33.28,30.43,29.53,33.52,40.0
충청남도 - 주민등록인구＜br＞(B),Statistics,1953406.0,1962646.0,1974433.0,1995531.0,2018537.0,2037582.0,2075514.0,2101284.0,2028777.0,2047631.0,2062273.0,2077649.0,2096727.0,2116770.0,2126282.0,2123709.0,2121029.0,2119257.0,2123037.0,2130119.0
충청북도 - 등록외국인＜br＞(A),Statistics,11665.0,12871.0,17326.0,20731.0,22700.0,22648.0,24453.0,25730.0,24830.0,27481.0,30700.0,32637.0,35499.0,36656.0,39537.0,40714.0,37060.0,36045.0,41270.0,48866.0
충청북도 - 인구 천명당 외국인수＜br＞(A÷B×1000),Statistics,7.83,8.65,11.59,13.76,14.94,14.83,15.78,16.46,15.86,17.47,19.44,20.6,22.3,22.99,24.72,25.45,23.15,22.56,25.87,30.67
충청북도 - 주민등록인구＜br＞(B),Statistics,1488945.0,1488803.0,1494559.0,1506608.0,1519587.0,1527478.0,1549528.0,1562903.0,1565628.0,1572732.0,1578933.0,1583952.0,1591625.0,1594432.0,1599252.0,1600007.0,1600837.0,1597427.0,1595058.0,1593469.0
칠곡군 - 등록외국인＜br＞(A),Statistics,2941.0,2638.0,3222.0,3383.0,3069.0,2716.0,2870.0,3107.0,3198.0,3648.0,4034.0,4132.0,4131.0,3973.0,3961.0,4038.0,3672.0,3641.0,4142.0,4883.0
칠곡군 - 인구 천명당 외국인수＜br＞(A÷B×1000),Statistics,27.62,24.48,28.93,29.71,26.35,23.16,24.1,26.14,26.7,30.1,33.05,33.64,33.53,32.87,33.33,34.5,32.0,31.99,36.82,44.16
칠곡군 - 주민등록인구＜br＞(B),Statistics,106475.0,107750.0,111390.0,113851.0,116472.0,117288.0,119087.0,118838.0,119786.0,121182.0,122058.0,122829.0,123199.0,120864.0,118828.0,117047.0,114758.0,113822.0,112487.0,110581.0
태백시 - 등록외국인＜br＞(A),Statistics,120.0,151.0,177.0,207.0,257.0,306.0,248.0,259.0,263.0,264.0,289.0,278.0,263.0,254.0,254.0,258.0,226.0,249.0,298.0,331.0
태백시 - 인구 천명당 외국인수＜br＞(A÷B×1000),Statistics,2.25,2.88,3.43,4.02,5.04,6.07,4.88,5.16,5.31,5.41,5.99,5.85,5.59,5.54,5.66,5.88,5.29,6.1,7.56,8.55
태백시 - 주민등록인구＜br＞(B),Statistics,53264.0,52463.0,51593.0,51490.0,51028.0,50424.0,50864.0,50176.0,49493.0,48794.0,48258.0,47501.0,47070.0,45888.0,44858.0,43866.0,42719.0,40844.0,39428.0,38702.0
태안군 - 등록외국인＜br＞(A),Statistics,175.0,281.0,328.0,401.0,509.0,565.0,694.0,795.0,888.0,961.0,1139.0,1229.0,1257.0,1344.0,1340.0,1372.0,1384.0,1381.0,1674.0,2045.0
태안군 - 인구 천명당 외국인수＜br＞(A÷B×1000),Statistics,2.74,4.4,5.14,6.36,8.03,8.95,10.97,12.67,14.2,15.4,18.2,19.36,19.67,21.02,21.19,21.87,22.25,22.45,27.29,33.64
태안군 - 주민등록인구＜br＞(B),Statistics,63764.0,63794.0,63754.0,63042.0,63401.0,63095.0,63247.0,62747.0,62548.0,62416.0,62574.0,63484.0,63900.0,63932.0,63238.0,62743.0,62214.0,61526.0,61335.0,60784.0
통영시 - 등록외국인＜br＞(A),Statistics,654.0,634.0,1174.0,1616.0,2516.0,3154.0,3335.0,3822.0,3692.0,3475.0,4106.0,4603.0,4333.0,3692.0,3800.0,3962.0,3681.0,3516.0,3988.0,4601.0
통영시 - 인구 천명당 외국인수＜br＞(A÷B×1000),Statistics,4.92,4.77,8.82,12.02,18.46,22.95,23.77,27.26,26.5,24.87,29.45,33.08,31.36,27.18,28.42,30.15,28.69,28.04,32.51,38.17
통영시 - 주민등록인구＜br＞(B),Statistics,132959.0,132795.0,133127.0,134431.0,136275.0,137415.0,140297.0,140195.0,139347.0,139719.0,139439.0,139168.0,138160.0,135833.0,133720.0,131404.0,128293.0,125383.0,122681.0,120551.0
파주시 - 등록외국인＜br＞(A),Statistics,6377.0,5837.0,7307.0,7794.0,8231.0,8493.0,8591.0,8483.0,7925.0,8440.0,9178.0,9731.0,10238.0,10676.0,11274.0,11572.0,10655.0,10258.0,12133.0,13777.0
파주시 - 인구 천명당 외국인수＜br＞(A÷B×1000),Statistics,25.89,22.3,24.96,25.65,26.45,26.29,24.16,22.39,20.1,21.01,22.31,22.99,23.77,24.38,24.95,25.49,22.88,21.23,24.5,27.68
파주시 - 주민등록인구＜br＞(B),Statistics,246323.0,261770.0,292752.0,303831.0,311164.0,323011.0,355632.0,378790.0,394201.0,401718.0,411348.0,423321.0,430781.0,437848.0,451848.0,454040.0,465617.0,483245.0,495315.0,497753.0
평창군 - 등록외국인＜br＞(A),Statistics,171.0,190.0,263.0,300.0,357.0,355.0,317.0,322.0,285.0,330.0,390.0,480.0,464.0,500.0,411.0,471.0,451.0,464.0,536.0,578.0
평창군 - 인구 천명당 외국인수＜br＞(A÷B×1000),Statistics,3.77,4.22,5.93,6.82,8.17,8.14,7.27,7.39,6.53,7.56,8.93,11.03,10.71,11.6,9.65,11.19,10.82,11.32,13.08,14.22
평창군 - 주민등록인구＜br＞(B),Statistics,45311.0,45033.0,44332.0,44003.0,43706.0,43634.0,43622.0,43577.0,43627.0,43666.0,43660.0,43500.0,43318.0,43092.0,42610.0,42106.0,41681.0,40996.0,40990.0,40659.0
평택시 - 등록외국인＜br＞(A),Statistics,7420.0,7492.0,9287.0,10299.0,10782.0,11189.0,12370.0,13297.0,13032.0,14596.0,17165.0,18644.0,19935.0,21340.0,23030.0,24108.0,23168.0,23758.0,25251.0,28822.0
평택시 - 인구 천명당 외국인수＜br＞(A÷B×1000),Statistics,20.02,19.51,23.41,25.59,26.51,27.29,29.49,31.15,30.01,33.02,38.18,40.48,42.34,44.32,46.46,46.99,43.12,42.1,43.65,48.77
평택시 - 주민등록인구＜br＞(B),Statistics,370653.0,383976.0,396765.0,402458.0,406721.0,410042.0,419457.0,426886.0,434305.0,442034.0,449555.0,460532.0,470832.0,481530.0,495642.0,513027.0,537307.0,564288.0,578529.0,591022.0
포천시 - 등록외국인＜br＞(A),Statistics,8123.0,7213.0,8038.0,8227.0,8512.0,9315.0,10392.0,10930.0,10586.0,11313.0,12126.0,12198.0,12549.0,12414.0,12798.0,13264.0,12115.0,11270.0,13365.0,14669.0
포천시 - 인구 천명당 외국인수＜br＞(A÷B×1000),Statistics,54.02,46.46,51.11,52.02,53.14,58.61,65.5,69.19,67.19,72.24,77.83,78.6,81.09,81.18,84.94,89.39,82.26,75.67,91.1,102.35
포천시 - 주민등록인구＜br＞(B),Statistics,150364.0,155242.0,157269.0,158156.0,160176.0,158931.0,158658.0,157967.0,157559.0,156603.0,155798.0,155192.0,154763.0,152925.0,150676.0,148379.0,147274.0,148939.0,146701.0,143323.0
포항시 - 등록외국인＜br＞(A),Statistics,1808.0,2096.0,2666.0,3129.0,3686.0,3868.0,4153.0,4628.0,4432.0,4626.0,4908.0,5050.0,5255.0,5384.0,5932.0,6079.0,5875.0,5790.0,6353.0,7099.0
포항시 - 인구 천명당 외국인수＜br＞(A÷B×1000),Statistics,3.57,4.13,5.28,6.19,7.25,7.59,8.07,8.95,8.54,8.91,9.45,9.72,10.17,10.48,11.63,11.99,11.68,11.49,12.79,14.4
포항시 - 주민등록인구＜br＞(B),Statistics,507129.0,507052.0,505008.0,505555.0,508119.0,509475.0,514755.0,517088.0,518913.0,519467.0,519368.0,519584.0,516775.0,513832.0,510013.0,507025.0,502916.0,503852.0,496650.0,493033.0
하남시 - 등록외국인＜br＞(A),Statistics,1662.0,1309.0,1651.0,1871.0,1842.0,1779.0,1771.0,1773.0,1621.0,1681.0,1749.0,1751.0,1840.0,2147.0,2345.0,2279.0,2168.0,2184.0,2334.0,2498.0
하남시 - 인구 천명당 외국인수＜br＞(A÷B×1000),Statistics,12.79,9.85,12.25,13.64,12.82,11.97,11.77,11.95,11.08,11.59,11.75,10.5,8.72,9.23,9.22,8.36,7.39,6.82,7.16,7.57
하남시 - 주민등록인구＜br＞(B),Statistics,129903.0,132850.0,134824.0,137131.0,143638.0,148566.0,150479.0,148397.0,146269.0,145096.0,148896.0,166713.0,211101.0,232487.0,254415.0,272455.0,293452.0,320087.0,326059.0,329861.0
하동군 - 등록외국인＜br＞(A),Statistics,107.0,115.0,172.0,231.0,250.0,291.0,350.0,357.0,429.0,460.0,560.0,611.0,529.0,555.0,549.0,525.0,470.0,440.0,500.0,707.0
하동군 - 인구 천명당 외국인수＜br＞(A÷B×1000),Statistics,1.95,2.16,3.25,4.16,4.67,5.6,6.79,6.61,8.44,9.17,11.38,12.16,10.66,11.37,11.55,11.27,10.49,10.13,11.77,16.99
하동군 - 주민등록인구＜br＞(B),Statistics,54881.0,53131.0,52898.0,55526.0,53515.0,52010.0,51509.0,53975.0,50806.0,50177.0,49223.0,50259.0,49622.0,48831.0,47533.0,46574.0,44785.0,43449.0,42465.0,41606.0
함안군 - 등록외국인＜br＞(A),Statistics,1016.0,980.0,1407.0,1744.0,2318.0,2344.0,2615.0,3129.0,3018.0,3201.0,3589.0,3743.0,3703.0,3615.0,3597.0,3498.0,3079.0,2816.0,3158.0,4022.0
함안군 - 인구 천명당 외국인수＜br＞(A÷B×1000),Statistics,16.37,15.97,22.17,26.89,35.09,35.2,38.91,46.72,44.76,47.31,52.21,54.12,53.72,53.0,53.67,53.24,47.97,45.02,51.39,66.81
함안군 - 주민등록인구＜br＞(B),Statistics,62081.0,61376.0,63460.0,64865.0,66050.0,66582.0,67207.0,66971.0,67425.0,67667.0,68741.0,69156.0,68937.0,68207.0,67025.0,65700.0,64182.0,62547.0,61456.0,60203.0
함양군 - 등록외국인＜br＞(A),Statistics,148.0,169.0,305.0,343.0,370.0,446.0,418.0,420.0,441.0,454.0,486.0,445.0,427.0,407.0,418.0,504.0,426.0,367.0,396.0,501.0
함양군 - 인구 천명당 외국인수＜br＞(A÷B×1000),Statistics,3.53,4.07,7.41,8.44,9.15,10.98,10.15,10.22,10.83,11.16,11.98,11.03,10.61,10.13,10.44,12.72,10.9,9.58,10.5,13.56
함양군 - 주민등록인구＜br＞(B),Statistics,41922.0,41535.0,41162.0,40637.0,40447.0,40626.0,41197.0,41081.0,40714.0,40692.0,40584.0,40339.0,40241.0,40175.0,40044.0,39637.0,39080.0,38310.0,37708.0,36945.0
함평군 - 등록외국인＜br＞(A),Statistics,281.0,248.0,309.0,404.0,436.0,413.0,484.0,521.0,524.0,561.0,634.0,608.0,646.0,656.0,680.0,699.0,635.0,612.0,769.0,971.0
함평군 - 인구 천명당 외국인수＜br＞(A÷B×1000),Statistics,6.99,6.17,8.0,10.63,11.65,11.14,13.19,14.42,14.65,15.75,18.07,17.43,18.78,19.11,20.35,21.27,19.81,19.57,24.98,31.73
함평군 - 주민등록인구＜br＞(B),Statistics,40205.0,40189.0,38647.0,37998.0,37432.0,37089.0,36702.0,36134.0,35780.0,35610.0,35090.0,34876.0,34397.0,34328.0,33420.0,32861.0,32050.0,31274.0,30784.0,30601.0
합천군 - 등록외국인＜br＞(A),Statistics,301.0,332.0,370.0,390.0,433.0,408.0,424.0,488.0,434.0,500.0,578.0,515.0,511.0,542.0,542.0,595.0,576.0,569.0,756.0,870.0
합천군 - 인구 천명당 외국인수＜br＞(A÷B×1000),Statistics,5.2,5.71,6.71,7.03,7.78,7.7,8.3,9.64,8.63,9.94,11.46,10.48,10.64,11.53,11.8,13.16,13.09,13.25,17.94,21.11
합천군 - 주민등록인구＜br＞(B),Statistics,57909.0,58162.0,55104.0,55450.0,55677.0,52973.0,51092.0,50608.0,50279.0,50290.0,50457.0,49145.0,48026.0,47000.0,45916.0,45204.0,44006.0,42935.0,42142.0,41203.0
해남군 - 등록외국인＜br＞(A),Statistics,220.0,250.0,382.0,491.0,608.0,675.0,815.0,937.0,882.0,959.0,1203.0,1323.0,1388.0,1365.0,1379.0,1452.0,1412.0,1290.0,1579.0,2286.0
해남군 - 인구 천명당 외국인수＜br＞(A÷B×1000),Statistics,2.51,2.9,4.53,5.95,7.5,8.32,10.24,11.96,11.29,12.34,15.63,17.36,18.48,18.55,19.18,20.64,20.52,19.21,23.99,35.4
해남군 - 주민등록인구＜br＞(B),Statistics,87736.0,86238.0,84338.0,82529.0,81043.0,81148.0,79579.0,78346.0,78150.0,77684.0,76981.0,76194.0,75121.0,73604.0,71901.0,70354.0,68806.0,67166.0,65831.0,64575.0
해운대구 - 등록외국인＜br＞(A),Statistics,1746.0,1681.0,2093.0,2322.0,2494.0,2645.0,2748.0,3045.0,3338.0,3573.0,3929.0,4075.0,3990.0,3904.0,4039.0,4024.0,3495.0,3509.0,3703.0,3841.0
해운대구 - 인구 천명당 외국인수＜br＞(A÷B×1000),Statistics,4.33,4.15,5.0,5.48,5.88,6.22,6.44,7.15,7.8,8.4,9.28,9.64,9.5,9.47,9.87,9.91,8.69,8.85,9.57,10.1
해운대구 - 주민등록인구＜br＞(B),Statistics,403432.0,404599.0,418875.0,423816.0,424455.0,424974.0,426729.0,425618.0,428188.0,425536.0,423531.0,422818.0,419853.0,412039.0,409347.0,406102.0,402169.0,396438.0,386785.0,380448.0
홍성군 - 등록외국인＜br＞(A),Statistics,476.0,501.0,687.0,854.0,1055.0,1234.0,1525.0,1631.0,1575.0,1578.0,1768.0,1910.0,2104.0,2196.0,2285.0,2449.0,2356.0,2255.0,2768.0,3260.0
홍성군 - 인구 천명당 외국인수＜br＞(A÷B×1000),Statistics,5.22,5.51,7.67,9.63,11.96,14.08,17.31,18.51,17.81,17.59,19.25,20.2,21.05,21.62,22.61,24.39,23.54,22.7,28.23,33.43
홍성군 - 주민등록인구＜br＞(B),Statistics,91223.0,90931.0,89555.0,88685.0,88176.0,87631.0,88078.0,88108.0,88415.0,89704.0,91866.0,94553.0,99971.0,101570.0,101082.0,100423.0,100102.0,99324.0,98068.0,97524.0
홍천군 - 등록외국인＜br＞(A),Statistics,410.0,513.0,614.0,787.0,800.0,658.0,989.0,835.0,674.0,722.0,805.0,823.0,885.0,945.0,949.0,915.0,810.0,753.0,897.0,990.0
홍천군 - 인구 천명당 외국인수＜br＞(A÷B×1000),Statistics,5.7,7.24,8.77,11.22,11.37,9.45,14.15,11.95,9.67,10.22,11.43,11.7,12.63,13.43,13.57,13.23,11.7,11.01,13.2,14.71
홍천군 - 주민등록인구＜br＞(B),Statistics,71907.0,70811.0,70037.0,70142.0,70360.0,69606.0,69893.0,69899.0,69727.0,70638.0,70451.0,70336.0,70076.0,70340.0,69949.0,69150.0,69242.0,68365.0,67977.0,67309.0
화성시 - 등록외국인＜br＞(A),Statistics,15173.0,14032.0,19141.0,20860.0,22372.0,23634.0,26488.0,27079.0,25159.0,27877.0,31677.0,33409.0,34685.0,36516.0,39378.0,40553.0,37636.0,35077.0,38373.0,45334.0
화성시 - 인구 천명당 외국인수＜br＞(A÷B×1000),Statistics,55.87,47.32,61.71,56.08,49.79,48.08,52.36,52.4,47.88,52.57,58.57,56.01,54.12,52.84,51.9,49.73,44.01,39.54,42.13,48.01
화성시 - 주민등록인구＜br＞(B),Statistics,271563.0,296530.0,310171.0,371972.0,449354.0,491528.0,505838.0,516765.0,525490.0,530251.0,540862.0,596525.0,640890.0,691086.0,758722.0,815396.0,855248.0,887015.0,910814.0,944342.0
화순군 - 등록외국인＜br＞(A),Statistics,357.0,522.0,620.0,680.0,756.0,738.0,781.0,803.0,838.0,813.0,906.0,879.0,926.0,956.0,900.0,909.0,837.0,773.0,894.0,1022.0
화순군 - 인구 천명당 외국인수＜br＞(A÷B×1000),Statistics,4.76,7.09,8.54,9.5,10.75,10.59,11.26,11.64,12.26,11.99,13.57,13.35,14.18,14.78,14.08,14.49,13.39,12.34,14.41,16.68
화순군 - 주민등록인구＜br＞(B),Statistics,75023.0,73673.0,72615.0,71551.0,70327.0,69675.0,69368.0,68985.0,68378.0,67829.0,66772.0,65848.0,65303.0,64680.0,63933.0,62737.0,62522.0,62624.0,62024.0,61254.0
화천군 - 등록외국인＜br＞(A),Statistics,89.0,90.0,140.0,163.0,173.0,161.0,245.0,187.0,174.0,200.0,208.0,211.0,225.0,230.0,258.0,264.0,224.0,230.0,226.0,268.0
화천군 - 인구 천명당 외국인수＜br＞(A÷B×1000),Statistics,3.67,3.79,6.0,7.1,7.18,6.65,10.06,7.5,6.95,7.97,7.66,7.81,8.57,8.84,10.29,10.6,9.01,9.51,9.66,11.65
화천군 - 주민등록인구＜br＞(B),Statistics,24267.0,23732.0,23317.0,22944.0,24110.0,24216.0,24364.0,24945.0,25020.0,25079.0,27143.0,27020.0,26264.0,26022.0,25084.0,24917.0,24857.0,24195.0,23388.0,23007.0
횡성군 - 등록외국인＜br＞(A),Statistics,260.0,313.0,503.0,623.0,630.0,550.0,599.0,518.0,489.0,553.0,634.0,674.0,671.0,631.0,614.0,682.0,625.0,682.0,907.0,1043.0
횡성군 - 인구 천명당 외국인수＜br＞(A÷B×1000),Statistics,5.87,7.17,11.7,14.43,14.51,12.47,13.54,11.68,10.96,12.31,13.97,14.72,14.59,13.63,13.14,14.64,13.45,14.67,19.49,22.5
횡성군 - 주민등록인구＜br＞(B),Statistics,44297.0,43678.0,42982.0,43176.0,43413.0,44121.0,44254.0,44360.0,44615.0,44937.0,45373.0,45777.0,45991.0,46281.0,46726.0,46575.0,46472.0,46481.0,46532.0,46359.0
