item,category,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
영덕군 - 녹지지역 - 면적,Statistics,10800504.0,10728656.0,10728656.0,10728656.0,10728656.0,10728656.0,10728656.0,10728656.0,10728656.0,10728656.0,10728656.0,10728656.0,10728656.0,10728656.0,10728656.0
영덕군 - 녹지지역 - 비율,Statistics,68.93,68.47,68.47,68.47,68.47,68.47,68.47,56.73,56.73,56.73,56.73,56.73,68.47,68.47,68.47
영덕군 - 도시지역 - 면적,Statistics,15669000.0,15669000.0,15669000.0,15669000.0,15669000.0,15669000.0,15669000.0,18911332.0,18911332.0,18911332.0,18911332.0,18911332.0,15669000.0,15669000.0,15669000.0
영도구 - 녹지지역 - 면적,Statistics,7631429.0,7617473.0,7617473.0,7617473.0,7616008.0,7608938.0,7608938.0,7608938.0,7608938.0,7608938.0,7608938.0,7603070.0,7603070.0,7603070.0,7603070.0
영도구 - 녹지지역 - 비율,Statistics,13.59,13.56,13.56,13.56,13.56,13.55,13.55,13.55,13.55,13.55,13.55,13.54,13.54,13.54,13.54
영도구 - 도시지역 - 면적,Statistics,56165682.0,56165682.0,56165682.0,56165682.0,56165682.0,56165682.0,56165682.0,56165682.0,56165682.0,56165682.0,56165682.0,56165682.0,56165682.0,56165682.0,56165682.0
영동군 - 녹지지역 - 면적,Statistics,24745926.0,24649683.0,24649683.0,24649683.0,24649683.0,24649683.0,24649683.0,24649683.0,24649683.0,24632323.0,24632323.0,24632323.0,24632323.0,24632323.0,24632323.0
영동군 - 녹지지역 - 비율,Statistics,80.23,79.92,79.92,79.92,79.92,79.92,79.24,79.24,79.24,79.19,79.19,79.19,79.19,79.19,79.17
영동군 - 도시지역 - 면적,Statistics,30843586.0,30843472.0,30843472.0,30843472.0,30843472.0,30843472.0,31106651.0,31106651.0,31106651.0,31106651.0,31106651.0,31106651.0,31106652.0,31106652.0,31111344.0
영등포구 - 녹지지역 - 면적,Statistics,6768664.0,6768664.0,6768664.0,6768664.0,6768664.0,6768664.0,8708804.0,8708804.0,8708804.0,8708804.0,8708804.0,8708804.0,8708804.0,8708804.0,8708804.0
영등포구 - 녹지지역 - 비율,Statistics,27.56,27.56,27.56,27.56,27.56,27.56,35.76,35.76,35.76,35.76,35.76,35.76,35.76,35.76,35.76
영등포구 - 도시지역 - 면적,Statistics,24560000.0,24560000.0,24560000.0,24560000.0,24560000.0,24560000.0,24354829.0,24354829.0,24354829.0,24354830.0,24354830.0,24354830.0,24354830.0,24354830.0,24354830.0
영암군 - 녹지지역 - 면적,Statistics,42670533.0,42670533.0,42670533.0,42670533.0,42670533.0,42670533.0,42578803.0,42578803.0,42578803.0,42578803.0,49185838.0,49188130.0,49188130.0,49188130.0,49022566.0
영암군 - 녹지지역 - 비율,Statistics,42.17,42.23,42.23,42.23,42.23,42.23,42.14,42.14,42.14,42.14,47.92,47.92,47.92,47.92,55.92
영암군 - 도시지역 - 면적,Statistics,101184652.0,101048377.0,101048377.0,101048377.0,101048377.0,101048377.0,101048377.0,101048377.0,101048377.0,101048377.0,102640605.0,102642897.0,102642897.0,102642897.0,87673348.0
영양군 - 녹지지역 - 면적,Statistics,9766470.0,9766470.0,9766470.0,9766470.0,9766470.0,9766470.0,9766470.0,9766470.0,9766470.0,9766470.0,9766470.0,9766470.0,9689357.0,9689357.0,9689357.0
영양군 - 녹지지역 - 비율,Statistics,85.27,85.27,85.27,85.27,85.27,85.27,85.27,85.27,85.27,85.27,85.27,85.27,84.6,84.6,84.6
영양군 - 도시지역 - 면적,Statistics,11453009.0,11453009.0,11453009.0,11453009.0,11453009.0,11453009.0,11453000.0,11453000.0,11453000.0,11453000.0,11453000.0,11453000.0,11453000.0,11453000.0,11453000.0
영월군 - 녹지지역 - 면적,Statistics,21713224.0,21304092.0,21303273.0,21307598.0,21307924.0,21257775.0,21257775.0,21261607.0,21261607.0,21236258.0,21236258.0,21236258.0,21231358.0,21236258.0,21236258.0
영월군 - 녹지지역 - 비율,Statistics,82.33,80.78,80.78,80.79,80.79,80.57,80.57,80.59,80.59,80.49,80.49,80.49,80.47,80.49,80.49
영월군 - 도시지역 - 면적,Statistics,26373000.0,26373000.0,26373000.0,26373000.0,26373000.0,26383940.0,26383940.0,26383940.0,26383940.0,26383940.0,26383940.0,26383940.0,26383940.0,26383940.0,26383940.0
영주시 - 녹지지역 - 면적,Statistics,37483307.0,37487446.0,37487446.0,37487446.0,37462437.0,37337727.0,37337727.0,37337727.0,37337727.0,37337727.0,37337727.0,37337643.0,37337572.0,37273523.0,36625132.0
영주시 - 녹지지역 - 비율,Statistics,75.34,74.85,74.61,74.57,74.52,74.55,74.55,74.55,74.55,74.55,74.55,74.57,74.54,74.39,72.67
영주시 - 도시지역 - 면적,Statistics,49752582.0,50084231.0,50247332.0,50272670.0,50271895.0,50085198.0,50085198.0,50085198.0,50085198.0,50085198.0,50085086.0,50073264.0,50092894.0,50107121.0,50397189.0
영천시 - 녹지지역 - 면적,Statistics,39562259.0,39562259.0,39556559.0,39536682.0,39536682.0,39507697.0,39385332.0,39252173.0,39220907.0,39047379.0,39046838.0,39046838.0,39047573.0,39047573.0,39047573.0
영천시 - 녹지지역 - 비율,Statistics,69.5,69.5,69.49,69.29,69.29,69.24,69.02,68.79,68.73,68.51,68.51,68.51,66.57,66.57,66.57
영천시 - 도시지역 - 면적,Statistics,56924306.0,56924306.0,56924306.0,57062378.0,57062378.0,57062378.0,57062378.0,57062378.0,57062378.0,56996498.0,56996498.0,56996498.0,58659064.0,58659064.0,58659064.0
예산군 - 녹지지역 - 면적,Statistics,25014805.0,25714222.0,25714222.0,25712916.0,26774574.0,25620702.0,25620702.0,25620702.0,25675329.0,25675329.0,25675329.0,25648678.0,25648678.0,25648678.0,25648678.0
예산군 - 녹지지역 - 비율,Statistics,70.99,70.85,70.04,70.04,70.61,69.69,69.69,69.69,69.66,69.75,69.75,69.67,69.67,68.52,68.52
예산군 - 도시지역 - 면적,Statistics,35234924.0,36293744.0,36711493.0,36711493.0,37917714.0,36763842.0,36763842.0,36763842.0,36860453.0,36812406.0,36812406.0,36812408.0,36812408.0,37433607.0,37433607.0
예천군 - 녹지지역 - 면적,Statistics,8452107.0,8452107.0,8452107.0,9154101.0,9154101.0,9114662.0,9067711.0,9067711.0,8999117.0,9407750.0,9407751.0,9407751.0,9407751.0,9408351.0,9431869.0
예천군 - 녹지지역 - 비율,Statistics,68.08,68.08,68.08,62.76,62.76,62.66,62.55,62.55,62.08,57.55,57.55,57.55,57.55,57.52,56.85
예천군 - 도시지역 - 면적,Statistics,12415025.0,12415025.0,12415025.0,14585598.0,14585598.0,14546159.0,14497080.0,14497080.0,14497079.0,16347826.0,16347828.0,16347828.0,16347828.0,16355798.0,16591849.0
오산시 - 녹지지역 - 면적,Statistics,29267321.0,29267321.0,29270736.0,29256348.0,29293622.0,28761477.0,28601941.0,28374873.0,28374737.0,28240060.0,28187484.0,27919333.0,27920120.0,27811198.0,27753757.0
오산시 - 녹지지역 - 비율,Statistics,68.45,68.45,68.46,68.42,68.51,67.27,66.89,66.36,66.36,66.05,65.92,65.3,65.3,65.04,64.99
오산시 - 도시지역 - 면적,Statistics,42757000.0,42757000.0,42757000.0,42757000.0,42757000.0,42757000.0,42757000.0,42757000.0,42757001.0,42757000.0,42757000.0,42757002.0,42757002.0,42756997.0,42707000.0
옥천군 - 녹지지역 - 면적,Statistics,48127963.0,47944329.0,47944329.0,47944329.0,47944329.0,47944329.0,47944329.0,47946765.0,47964975.0,47964975.0,47964975.0,47964975.0,47964975.0,47964975.0,47964975.0
옥천군 - 녹지지역 - 비율,Statistics,87.97,87.64,87.64,87.64,87.64,87.64,87.64,87.08,87.11,87.11,87.11,87.11,87.11,87.11,87.11
옥천군 - 도시지역 - 면적,Statistics,54707315.0,54707315.0,54707315.0,54707315.0,54707315.0,54707315.0,54707315.0,55061021.0,55061021.0,55061021.0,55061021.0,55061021.0,55061021.0,55061021.0,55061021.0
옹진군 - 녹지지역 - 면적,Statistics,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
옹진군 - 녹지지역 - 비율,Statistics,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
옹진군 - 도시지역 - 면적,Statistics,9790000.0,9379473.0,9379473.0,9379473.0,7576815.0,7576815.0,7576815.0,7585970.0,7585970.0,7585970.0,7585970.0,7585970.0,7585977.0,3978567.0,7598931.0
완도군 - 녹지지역 - 면적,Statistics,19319738.0,19334446.0,19334446.0,19292940.0,19292940.0,19292940.0,19292940.0,19292940.0,19292940.0,19293348.0,19293348.0,19293348.0,19293348.0,19293348.0,19293348.0
완도군 - 녹지지역 - 비율,Statistics,75.11,72.6,72.6,72.44,72.44,72.44,72.44,72.44,72.44,72.44,72.44,72.44,72.44,72.44,72.44
완도군 - 도시지역 - 면적,Statistics,25722740.0,26633097.0,26633097.0,26633097.0,26633097.0,26633097.0,26633097.0,26633097.0,26633097.0,26633097.0,26633097.0,26633097.0,26633097.0,26633097.0,26633097.0
완주군 - 녹지지역 - 면적,Statistics,138011901.0,136526183.0,135850348.0,137067958.0,136288300.0,136288300.0,136288300.0,136288300.0,135964720.0,135693803.0,133843603.0,133038975.0,133038973.0,133043680.0,133043680.0
완주군 - 녹지지역 - 비율,Statistics,91.61,90.62,90.57,90.6,90.56,90.56,90.56,90.56,90.34,90.16,88.75,88.67,88.67,88.67,88.67
완주군 - 도시지역 - 면적,Statistics,150650450.0,150663528.0,149987693.0,151287693.0,150497709.0,150497709.0,150497709.0,150497709.0,150497709.0,150497709.0,150804430.0,150045961.0,150045964.0,150050671.0,150050671.0
용산구 - 녹지지역 - 면적,Statistics,9012300.0,8951569.0,8951569.0,8975262.0,8975262.0,8975262.0,8975262.0,8975262.0,8530162.0,8975262.0,8975262.0,8975262.0,8888445.0,8888445.0,8908366.0
용산구 - 녹지지역 - 비율,Statistics,41.21,40.93,40.93,41.04,41.04,41.04,41.04,41.04,38.95,41.04,41.04,41.04,40.64,40.64,40.73
용산구 - 도시지역 - 면적,Statistics,21870000.0,21870000.0,21870000.0,21870000.0,21870000.0,21870000.0,21870000.0,21870000.0,21898766.0,21870000.0,21870000.0,21870000.0,21870000.0,21870000.0,21870000.0
용인시 - 녹지지역 - 면적,Statistics,347025789.0,345522190.0,344774213.0,344733554.0,344733249.0,344733249.0,344314295.0,343263059.0,342647037.0,342607475.0,342404550.0,342287358.0,340995264.0,340921280.0,340995264.0
용인시 - 녹지지역 - 비율,Statistics,89.39,89.0,88.81,88.8,88.78,88.78,88.68,88.41,88.24,88.23,88.18,88.15,86.94,86.92,86.94
용인시 - 도시지역 - 면적,Statistics,388230795.0,388230795.0,388230795.0,388230795.0,388304199.0,388304199.0,388275523.0,388275186.0,388296207.0,388296171.0,388296611.0,388296558.0,392238936.0,392238936.0,392238936.0
울릉군 - 녹지지역 - 면적,Statistics,6927380.0,6927380.0,6927380.0,6959806.0,6959806.0,9099674.0,9099674.0,9099674.0,9099674.0,9099674.0,9099674.0,9099674.0,9099674.0,9099674.0,9099674.0
울릉군 - 녹지지역 - 비율,Statistics,88.44,88.44,88.44,88.85,88.85,86.8,86.8,86.8,86.8,86.8,86.8,86.8,86.8,86.8,86.8
울릉군 - 도시지역 - 면적,Statistics,7832800.0,7832800.0,7832800.0,7833464.0,7833464.0,10483319.0,10483319.0,10483319.0,10483319.0,10483319.0,10483319.0,10483319.0,10483319.0,10483319.0,10483319.0
울산광역시 - 녹지지역 - 면적,Statistics,528267313.0,526179571.0,525813991.0,517912630.0,516894965.0,516314824.0,515739580.0,514751496.0,515285813.0,515078500.0,515264441.0,522035487.0,519945191.0,519620724.0,510647183.0
울산광역시 - 녹지지역 - 비율,Statistics,70.11,69.65,69.61,68.59,68.45,68.33,68.26,68.13,68.2,68.17,68.2,68.53,68.04,67.99,76.03
울산광역시 - 도시지역 - 면적,Statistics,753469238.0,755429960.0,755424849.0,755133152.0,755136776.0,755598443.0,755550507.0,755545355.0,755551876.0,755545356.0,755545353.0,761731893.0,764204857.0,764212886.0,671649337.0
울주군 - 녹지지역 - 면적,Statistics,358648317.0,357644944.0,357471483.0,348146936.0,348238181.0,347657015.0,347270889.0,346278717.0,345985268.0,345777955.0,345946736.0,352717782.0,352822754.0,352822754.0,342994395.0
울주군 - 녹지지역 - 비율,Statistics,73.02,72.55,72.51,71.42,71.44,71.26,71.19,70.98,70.92,70.88,70.91,71.4,70.88,70.88,84.9
울주군 - 도시지역 - 면적,Statistics,491162123.0,492987854.0,492982744.0,487430649.0,487430649.0,487889006.0,487841070.0,487835917.0,487842438.0,487835918.0,487835915.0,494022455.0,497769781.0,497769781.0,403977896.0
울진군 - 녹지지역 - 면적,Statistics,34451630.0,34451630.0,33764274.0,33775564.0,33775564.0,33775564.0,33697966.0,33697966.0,33721772.0,33721772.0,33721772.0,33721772.0,33721772.0,33721772.0,33721772.0
울진군 - 녹지지역 - 비율,Statistics,73.44,73.44,70.75,70.58,70.58,70.58,70.42,70.36,70.37,70.37,70.37,70.37,70.37,70.37,70.37
울진군 - 도시지역 - 면적,Statistics,46909700.0,46909700.0,47724941.0,47852469.0,47852469.0,47852469.0,47852199.0,47894455.0,47920405.0,47920405.0,47920405.0,47920405.0,47920405.0,47920405.0,47920405.0
원주시 - 녹지지역 - 면적,Statistics,54256817.0,54192930.0,53972721.0,53975422.0,53940304.0,53421531.0,53342453.0,53424019.0,53125032.0,53129677.0,53398586.0,53442706.0,53375133.0,53369434.0,53418202.0
원주시 - 녹지지역 - 비율,Statistics,62.1,62.11,61.84,61.84,61.81,61.22,61.12,61.06,60.52,60.35,60.47,60.52,60.44,60.44,60.23
원주시 - 도시지역 - 면적,Statistics,87365717.0,87251771.0,87281832.0,87281832.0,87268083.0,87268083.0,87271008.0,87488844.0,87785359.0,88038796.0,88306314.0,88304463.0,88304465.0,88305095.0,88683975.0
유성구 - 녹지지역 - 면적,Statistics,155292012.0,155207317.0,155272277.0,154968036.0,154968036.0,154968036.0,154968036.0,154968036.0,154968036.0,154968036.0,152131217.0,152131217.0,152131217.0,152131217.0,152131217.0
유성구 - 녹지지역 - 비율,Statistics,87.61,87.56,87.6,87.43,87.43,87.43,87.43,87.43,87.43,87.43,85.56,85.56,85.56,85.56,85.56
유성구 - 도시지역 - 면적,Statistics,177251011.0,177251011.0,177251011.0,177251011.0,177251011.0,177251011.0,177251011.0,177251011.0,177251011.0,177251011.0,177801819.0,177801819.0,177801819.0,177801819.0,177801819.0
은평구 - 녹지지역 - 면적,Statistics,14493051.0,14497685.0,14515359.0,14515359.0,14516401.0,14516401.0,13910308.0,13910307.0,13898866.0,13902080.0,13902080.0,13902080.0,13902080.0,13902080.0,13902080.0
은평구 - 녹지지역 - 비율,Statistics,48.77,48.78,48.84,48.84,48.84,48.84,48.31,46.69,46.66,46.67,46.67,46.67,46.67,46.67,46.67
은평구 - 도시지역 - 면적,Statistics,29720000.0,29720000.0,29720000.0,29720000.0,29723445.0,29723445.0,28791778.0,29793436.0,29788522.0,29788522.0,29788522.0,29788522.0,29788522.0,29788522.0,29788522.0
음성군 - 녹지지역 - 면적,Statistics,13397000.0,15067008.0,15067008.0,15284894.0,15499421.0,15607004.0,15607070.0,15803063.0,15809332.0,15582349.0,15579286.0,14842868.0,14921791.0,15581619.0,15581619.0
음성군 - 녹지지역 - 비율,Statistics,52.98,48.67,48.67,49.22,49.02,47.16,47.15,45.06,43.62,43.91,40.83,38.43,38.59,41.55,41.55
음성군 - 도시지역 - 면적,Statistics,25287000.0,30956953.0,30956953.0,31053420.0,31621407.0,33096611.0,33099830.0,35069605.0,36240352.0,35483134.0,38153239.0,38618516.0,38672271.0,37499761.0,37499750.0
의령군 - 녹지지역 - 면적,Statistics,12498534.0,12498534.0,12498534.0,12498534.0,12498534.0,12498534.0,12498534.0,12498534.0,12498534.0,11940463.0,11940463.0,11940463.0,11998026.0,11998026.0,11998026.0
의령군 - 녹지지역 - 비율,Statistics,80.16,80.16,80.16,80.16,80.16,80.16,80.16,80.16,80.16,75.43,75.42,75.42,74.13,74.13,74.13
의령군 - 도시지역 - 면적,Statistics,15591845.0,15591845.0,15591845.0,15591845.0,15591845.0,15591845.0,15591845.0,15591845.0,15591845.0,15830845.0,15832558.0,15832558.0,16184652.0,16184652.0,16184652.0
의성군 - 녹지지역 - 면적,Statistics,27200549.0,27200549.0,27200549.0,27114017.0,27114017.0,27114017.0,27114017.0,27114017.0,27114017.0,27114017.0,27114017.0,27112505.0,27112505.0,27112505.0,27112505.0
의성군 - 녹지지역 - 비율,Statistics,83.48,83.48,83.48,83.22,83.22,83.22,83.22,83.22,83.22,83.22,83.22,83.21,83.21,83.21,83.21
의성군 - 도시지역 - 면적,Statistics,32583000.0,32583000.0,32583000.0,32583010.0,32579677.0,32583010.0,32583000.0,32583000.0,32583000.0,32583000.0,32583000.0,32583000.0,32583000.0,32583000.0,32583000.0
의왕시 - 녹지지역 - 면적,Statistics,47728229.0,47728229.0,47731258.0,47731258.0,47731258.0,47565214.0,46767991.0,46208131.0,46191527.0,46191527.0,45818191.0,45819877.0,45819877.0,45370058.0,45370058.0
의왕시 - 녹지지역 - 비율,Statistics,88.38,88.38,88.39,88.39,88.39,88.08,86.62,85.58,85.55,85.55,84.86,84.87,84.87,84.03,84.03
의왕시 - 도시지역 - 면적,Statistics,54003117.0,54003117.0,54003117.0,54003117.0,54003117.0,54003095.0,53991234.0,53991234.0,53991234.0,53991234.0,53990394.0,53991357.0,53991357.0,53991356.0,53991356.0
의정부시 - 녹지지역 - 면적,Statistics,63340403.0,63340403.0,63706722.0,63694849.0,63407602.0,63408561.0,63408561.0,62780541.0,62780541.0,63504069.0,63485929.0,63413082.0,63155631.0,63149144.0,63222161.0
의정부시 - 녹지지역 - 비율,Statistics,77.62,77.62,78.07,78.06,77.71,77.71,77.71,76.94,76.94,77.81,77.8,77.71,77.4,77.39,77.53
의정부시 - 도시지역 - 면적,Statistics,81598379.0,81598379.0,81598379.0,81598379.0,81598379.0,81598379.0,81598379.0,81598379.0,81598379.0,81616520.0,81598380.0,81598380.0,81598380.0,81598396.0,81546632.0
이천시 - 녹지지역 - 면적,Statistics,73129238.0,72983617.0,72983617.0,73063895.0,72013747.0,72013747.0,72014140.0,71761533.0,71761533.0,71255961.0,71821450.0,71821450.0,71821450.0,71813630.0,71546277.0
이천시 - 녹지지역 - 비율,Statistics,90.13,89.95,89.77,89.11,87.77,87.61,87.55,87.2,87.2,86.58,87.38,87.38,87.38,87.37,86.09
이천시 - 도시지역 - 면적,Statistics,81136000.0,81136000.0,81303410.0,81992398.0,82045613.0,82199545.0,82259181.0,82297680.0,82297681.0,82297681.0,82195456.0,82195456.0,82195456.0,82195456.0,83103376.0
익산시 - 녹지지역 - 면적,Statistics,46373651.0,45803056.0,44499250.0,45907948.0,45844114.0,45827679.0,45498679.0,45498679.0,45498679.0,45498679.0,45930050.0,45516558.0,45337294.0,45293996.0,45337294.0
익산시 - 녹지지역 - 비율,Statistics,62.86,62.09,60.33,60.33,60.25,60.23,59.8,59.8,59.8,59.8,60.36,59.82,59.58,59.56,59.58
익산시 - 도시지역 - 면적,Statistics,73767376.0,73767376.0,73765731.0,76090192.0,76090199.0,76091104.0,76091104.0,76091104.0,76091104.0,76091104.0,76088794.0,76088724.0,76088724.0,76052609.0,76088724.0
인제군 - 녹지지역 - 면적,Statistics,8460109.0,10650624.0,10650624.0,10650624.0,10650624.0,10652144.0,10652144.0,10652144.0,10650989.0,10650989.0,10650989.0,10650989.0,10650989.0,10650989.0,10650989.0
인제군 - 녹지지역 - 비율,Statistics,69.62,71.77,71.77,71.77,71.77,71.78,71.78,71.78,71.78,71.78,71.78,71.78,71.78,71.78,71.78
인제군 - 도시지역 - 면적,Statistics,12152600.0,14839362.0,14839362.0,14839362.0,14839362.0,14839362.0,14839362.0,14839362.0,14839016.0,14839016.0,14839016.0,14839016.0,14839016.0,14839016.0,14839016.0
인천광역시 - 녹지지역 - 면적,Statistics,299019689.0,293682113.0,299359769.0,285631826.0,289698022.0,287897741.0,287013622.0,288532419.0,288485833.0,287669507.0,294604259.0,293991224.0,293658058.0,294153917.0,291446721.0
인천광역시 - 녹지지역 - 비율,Statistics,52.42,50.17,51.14,49.03,49.95,49.98,49.88,49.73,49.73,49.62,55.62,55.51,55.44,55.73,56.83
인천광역시 - 도시지역 - 면적,Statistics,570484285.0,585334610.0,585318598.0,582516972.0,579949330.0,576020846.0,575396743.0,580154144.0,580144347.0,579740346.0,529642905.0,529650659.0,529699653.0,527855326.0,512816173.0
임실군 - 녹지지역 - 면적,Statistics,14903200.0,14828816.0,14828816.0,14828816.0,14828816.0,14828816.0,14828816.0,14737269.0,14737269.0,14737269.0,14737269.0,14707376.0,14707376.0,14707376.0,14707376.0
임실군 - 녹지지역 - 비율,Statistics,83.92,83.5,83.5,83.5,83.5,83.5,83.5,81.96,81.96,81.96,81.96,81.78,81.78,81.78,81.78
임실군 - 도시지역 - 면적,Statistics,17758000.0,17758000.0,17758000.0,17758000.0,17758000.0,17758000.0,17758000.0,17980530.0,17980530.0,17980530.0,17980530.0,17985020.0,17985020.0,17985020.0,17985020.0
장성군 - 녹지지역 - 면적,Statistics,101345107.0,98684487.0,98684487.0,97937926.0,97793762.0,97793762.0,97793762.0,97777420.0,97743760.0,97743760.0,96935385.0,95138403.0,95138403.0,95163092.0,95163092.0
장성군 - 녹지지역 - 비율,Statistics,93.46,90.84,90.84,90.15,90.02,90.02,90.02,90.0,89.97,89.97,89.23,87.57,87.57,87.6,87.6
장성군 - 도시지역 - 면적,Statistics,108440000.0,108637200.0,108637200.0,108637200.0,108637200.0,108637200.0,108637200.0,108637200.0,108637200.0,108637200.0,108637200.0,108637200.0,108637200.0,108637200.0,108637200.0
장수군 - 녹지지역 - 면적,Statistics,4019290.0,4013880.0,4013880.0,4013880.0,4013880.0,4013880.0,4013880.0,4013880.0,3972839.0,3972839.0,3972839.0,3972839.0,3972839.0,3972839.0,3972839.0
장수군 - 녹지지역 - 비율,Statistics,73.1,73.0,73.0,73.0,73.0,73.0,73.0,73.0,72.57,72.57,72.57,72.57,72.57,72.57,72.57
장수군 - 도시지역 - 면적,Statistics,5498500.0,5498500.0,5498500.0,5498500.0,5498500.0,5498500.0,5498500.0,5498500.0,5474447.0,5474447.0,5474447.0,5474447.0,5474447.0,5474447.0,5474447.0
장흥군 - 녹지지역 - 면적,Statistics,31608269.0,31608270.0,31608270.0,31608270.0,31608270.0,31608270.0,31597182.0,31597182.0,31597182.0,31608930.0,31608930.0,31608930.0,31608930.0,31608930.0,31608930.0
장흥군 - 녹지지역 - 비율,Statistics,84.82,84.82,84.82,84.82,84.82,84.82,84.85,84.85,84.85,84.82,84.82,84.82,84.82,84.82,84.82
장흥군 - 도시지역 - 면적,Statistics,37266138.0,37266139.0,37266139.0,37266139.0,37266139.0,37266139.0,37238230.0,37238230.0,37238230.0,37266140.0,37266140.0,37266140.0,37266140.0,37266140.0,37266140.0
전국 - 녹지지역 - 면적,Statistics,12621061420.0,12666463646.0,12704226625.0,12682078857.0,12682832963.0,12662057538.0,12647111046.0,12625688659.0,12616653497.0,12628463815.0,12631888644.0,12622450518.0,12592483477.0,12580824299.0,12544815339.0
전국 - 녹지지역 - 비율,Statistics,72.45,72.41,72.35,72.11,72.09,71.96,71.8,71.7,71.54,70.99,71.11,71.04,70.8,70.71,71.32
전국 - 도시지역 - 면적,Statistics,17420225241.0,17492203102.0,17558814700.0,17587130337.0,17593378293.0,17596849134.0,17613681961.0,17609522529.0,17635879004.0,17788926660.0,17763339465.0,17769135370.0,17786546574.0,17791754999.0,17589843385.0
전라남도 - 녹지지역 - 면적,Statistics,1183680523.0,1176660365.0,1175732843.0,1175420960.0,1174942655.0,1174505877.0,1172744289.0,1167624600.0,1166980043.0,1175930564.0,1180182382.0,1177688806.0,1175286666.0,1174697856.0,1175173262.0
전라남도 - 녹지지역 - 비율,Statistics,68.09,67.35,68.13,67.97,67.89,67.98,67.83,68.77,68.69,68.43,68.68,68.5,68.31,68.28,70.97
전라남도 - 도시지역 - 면적,Statistics,1738382586.0,1747196695.0,1725763011.0,1729390899.0,1730720686.0,1727641644.0,1728970750.0,1697909454.0,1698905643.0,1718429832.0,1718458198.0,1719363436.0,1720423117.0,1720488398.0,1655892649.0
전북특별자치도 - 녹지지역 - 면적,Statistics,604664328.0,603112197.0,600724815.0,603320465.0,608369462.0,608117198.0,607912386.0,607423390.0,607036829.0,607914845.0,604066083.0,602061277.0,601892629.0,599364316.0,599407987.0
전북특별자치도 - 녹지지역 - 비율,Statistics,67.98,67.68,67.5,67.52,68.69,68.66,68.65,68.58,68.48,68.58,68.15,67.98,67.96,67.75,67.77
전북특별자치도 - 도시지역 - 면적,Statistics,889423249.0,891125281.0,889988898.0,893563431.0,885617959.0,885675046.0,885497687.0,885721699.0,886474119.0,886474119.0,886379912.0,885633881.0,885638790.0,884641960.0,884488242.0
전주시 - 녹지지역 - 면적,Statistics,151725513.0,151619073.0,151312390.0,151312390.0,151326933.0,151332426.0,151332559.0,151332559.0,151332559.0,151332559.0,148955123.0,148299130.0,148299130.0,145809408.0,145809408.0
전주시 - 녹지지역 - 비율,Statistics,76.77,76.72,76.56,76.56,76.57,76.57,76.57,76.57,76.57,76.57,75.52,75.19,75.19,74.29,74.29
전주시 - 도시지역 - 면적,Statistics,197627900.0,197627900.0,197627900.0,197627900.0,197627900.0,197627900.0,197627900.0,197627900.0,197627900.0,197627900.0,197229690.0,197229690.0,197229690.0,196264268.0,196264268.0
정선군 - 녹지지역 - 면적,Statistics,35623607.0,35684883.0,35685526.0,35685512.0,35692466.0,35692466.0,35692466.0,35781860.0,35790567.0,35794115.0,35794115.0,35788288.0,35788288.0,35788288.0,35768856.0
정선군 - 녹지지역 - 비율,Statistics,83.66,83.8,83.8,83.8,83.82,83.82,83.82,84.1,84.12,84.12,84.12,84.12,84.12,84.12,84.11
정선군 - 도시지역 - 면적,Statistics,42582840.0,42582840.0,42582840.0,42582826.0,42582840.0,42582840.0,42582840.0,42548998.0,42548998.0,42548998.0,42548998.0,42543171.0,42543171.0,42543171.0,42526135.0
정읍시 - 녹지지역 - 면적,Statistics,31833067.0,31893067.0,31989601.0,31989601.0,31985497.0,32042196.0,32042196.0,31951018.0,31951018.0,31951018.0,31951018.0,31951018.0,31951018.0,31951018.0,31951018.0
정읍시 - 녹지지역 - 비율,Statistics,66.63,66.75,66.96,66.96,66.95,66.99,66.99,66.8,66.8,66.8,66.8,66.8,66.8,66.8,66.8
정읍시 - 도시지역 - 면적,Statistics,47776652.0,47776652.0,47776757.0,47776757.0,47775791.0,47831973.0,47831973.0,47833455.0,47833455.0,47833455.0,47833455.0,47833455.0,47833455.0,47833455.0,47833455.0
제주시 - 녹지지역 - 면적,Statistics,181441053.0,184246444.0,184246444.0,184246444.0,184246444.0,184246444.0,184246444.0,184246444.0,184168796.0,184176961.0,184176961.0,183793929.0,183793929.0,183793929.0,183470160.0
제주시 - 녹지지역 - 비율,Statistics,81.27,81.35,81.35,81.35,81.35,81.35,81.35,81.35,79.85,79.77,79.77,79.81,79.81,79.81,79.67
제주시 - 도시지역 - 면적,Statistics,223260597.0,226476829.0,226476829.0,226476829.0,226476829.0,226476829.0,226476829.0,226476829.0,230655483.0,230872373.0,230872373.0,230285390.0,230285390.0,230285390.0,230285390.0
제주특별자치도 - 녹지지역 - 면적,Statistics,334679021.0,379012756.0,379012756.0,379012756.0,379012756.0,379012756.0,379012756.0,379012756.0,388951845.0,388960010.0,388960010.0,388270154.0,388270154.0,388270154.0,387946385.0
